osmid,oneway,highway,reversed,length,geometry,ref,lanes,name
177618219,False,tertiary,True,108.231,"LINESTRING (89.5247785 26.4855742, 89.5237053 26.4857314)",,,
845285487,False,unclassified,True,107.97800000000001,"LINESTRING (89.5247785 26.4855742, 89.5248444 26.485885, 89.5249082 26.486262, 89.5249414 26.4865338)",,,
845285348,False,unclassified,False,54.572,"LINESTRING (89.5243996 26.4866093, 89.5249414 26.4865338)",,,
844635150,False,unclassified,False,63.961999999999996,"LINESTRING (89.5243996 26.4866093, 89.5243604 26.4862937, 89.5240759 26.4863332)",,1,Hospital Road
844635150,False,unclassified,True,124.44200000000001,"LINESTRING (89.5243996 26.4866093, 89.524418 26.4867575, 89.5245174 26.4874369, 89.5248307 26.487387)",,1,Hospital Road
845285348,False,unclassified,False,91.642,"LINESTRING (89.5249414 26.4865338, 89.5250462 26.4873526)",,,
845285348,False,unclassified,True,54.572,"LINESTRING (89.5249414 26.4865338, 89.5243996 26.4866093)",,,
845285487,False,unclassified,False,107.978,"LINESTRING (89.5249414 26.4865338, 89.5249082 26.486262, 89.5248444 26.485885, 89.5247785 26.4855742)",,,
844635150,False,unclassified,False,7.566,"LINESTRING (89.5256146 26.4872636, 89.5255391 26.4872716)",,1,Hospital Road
844635150,False,unclassified,True,71.308,"LINESTRING (89.5256146 26.4872636, 89.5259884 26.4872237, 89.5263284 26.487229)",,1,Hospital Road
845288064,False,unclassified,False,54.697,"LINESTRING (89.5256146 26.4872636, 89.5255892 26.4870094, 89.5255823 26.4867728)",,,
844635150,False,unclassified,True,21.786,"LINESTRING (89.5248307 26.487387, 89.5250462 26.4873526)",,1,Hospital Road
844635150,False,unclassified,False,124.44200000000001,"LINESTRING (89.5248307 26.487387, 89.5245174 26.4874369, 89.524418 26.4867575, 89.5243996 26.4866093)",,1,Hospital Road
845287417,False,residential,False,45.457,"LINESTRING (89.5248307 26.487387, 89.5248638 26.487678, 89.5248816 26.4877932)",,,
845287417,False,residential,True,139.624,"LINESTRING (89.5251196 26.4890291, 89.525091 26.4887448, 89.5249944 26.4883194, 89.5249062 26.4879529, 89.5248816 26.4877932)",,,
845287420,False,residential,False,131.00900000000001,"LINESTRING (89.5251196 26.4890291, 89.525798 26.4889564, 89.5264257 26.4888823)",,,
845287421,False,residential,False,133.52300000000002,"LINESTRING (89.5251196 26.4890291, 89.5246187 26.489119, 89.5238037 26.4892632)",,,
1055653228,False,residential,False,6.291,"LINESTRING (89.5264798 26.4895572, 89.5265428 26.4895526)",,,
845287420,False,residential,True,131.00900000000001,"LINESTRING (89.5264257 26.4888823, 89.525798 26.4889564, 89.5251196 26.4890291)",,,
1055653226,True,primary,False,75.238,"LINESTRING (89.5264257 26.4888823, 89.5264591 26.4893002, 89.5264798 26.4895572)",SH12A,,
845287421,False,residential,True,133.52300000000002,"LINESTRING (89.5238037 26.4892632, 89.5246187 26.489119, 89.5251196 26.4890291)",,,
845287598,False,unclassified,True,109.238,"LINESTRING (89.5226182 26.4858487, 89.523082 26.4857762, 89.52349 26.4857286, 89.5237053 26.4857314)",,,
845283553,False,unclassified,False,30.79,"LINESTRING (89.5231624 26.4864427, 89.5228564 26.4864835)",,1,
845287599,False,unclassified,False,26.65,"LINESTRING (89.5231624 26.4864427, 89.5231183 26.4862063)",,,
845283553,False,unclassified,True,91.782,"LINESTRING (89.5231624 26.4864427, 89.5233355 26.4864197, 89.5236587 26.4863938, 89.5240063 26.4863459, 89.5240759 26.4863332)",,1,
845287599,False,unclassified,True,26.65,"LINESTRING (89.5231183 26.4862063, 89.5231624 26.4864427)",,,
845288064,False,unclassified,True,54.697,"LINESTRING (89.5255823 26.4867728, 89.5255892 26.4870094, 89.5256146 26.4872636)",,,
844635150,False,unclassified,True,7.566,"LINESTRING (89.5255391 26.4872716, 89.5256146 26.4872636)",,1,Hospital Road
844635150,False,unclassified,False,49.887,"LINESTRING (89.5255391 26.4872716, 89.5254833 26.4872776, 89.5250462 26.4873526)",,1,Hospital Road
845288065,False,unclassified,False,71.757,"LINESTRING (89.5255391 26.4872716, 89.5255593 26.4875033, 89.5255777 26.4877132, 89.5255961 26.4879149)",,,
845288065,False,unclassified,True,71.757,"LINESTRING (89.5255961 26.4879149, 89.5255777 26.4877132, 89.5255593 26.4875033, 89.5255391 26.4872716)",,,
1055653218,True,primary,False,98.591,"LINESTRING (89.526653 26.4852323, 89.526791 26.4843543)",,,
845419478,False,unclassified,False,131.11,"LINESTRING (89.526653 26.4852323, 89.5269057 26.4851899, 89.5279624 26.4852676)",,,
845419478,False,unclassified,True,131.11,"LINESTRING (89.5279624 26.4852676, 89.5269057 26.4851899, 89.526653 26.4852323)",,,
845419481,False,unclassified,False,116.46,"LINESTRING (89.5279624 26.4852676, 89.5279471 26.485047, 89.5279012 26.4847507, 89.5278503 26.4844636, 89.5278274 26.4843405, 89.5278274 26.4842288)",,,
845419481,False,unclassified,True,118.673,"LINESTRING (89.5279624 26.4852676, 89.527998 26.4856099, 89.5280897 26.4859769, 89.5281477 26.4863204)",,,
1055653218,True,primary,False,5.173,"LINESTRING (89.5263942 26.4872787, 89.5263979 26.4872323)",,,
845419480,False,unclassified,True,171.35299999999998,"LINESTRING (89.5281477 26.4863204, 89.5277995 26.4863869, 89.5268135 26.486548, 89.5264508 26.4865682)",,,
845419481,False,unclassified,False,118.673,"LINESTRING (89.5281477 26.4863204, 89.5280897 26.4859769, 89.527998 26.4856099, 89.5279624 26.4852676)",,,
845419482,False,unclassified,False,45.844,"LINESTRING (89.5278274 26.4842288, 89.5282817 26.4841607)",,,
845419481,False,unclassified,False,104.125,"LINESTRING (89.5278274 26.4842288, 89.5273996 26.4842926, 89.5271297 26.4843223, 89.526791 26.4843543)",,,
845419481,False,unclassified,True,116.46,"LINESTRING (89.5278274 26.4842288, 89.5278274 26.4843405, 89.5278503 26.4844636, 89.5279012 26.4847507, 89.5279471 26.485047, 89.5279624 26.4852676)",,,
1055653218,True,primary,False,85.071,"LINESTRING (89.526791 26.4843543, 89.5269101 26.4835967)",,,
845419481,False,unclassified,True,104.125,"LINESTRING (89.526791 26.4843543, 89.5271297 26.4843223, 89.5273996 26.4842926, 89.5278274 26.4842288)",,,
845419482,False,unclassified,True,45.844,"LINESTRING (89.5282817 26.4841607, 89.5278274 26.4842288)",,,
845419482,False,unclassified,False,181.12599999999998,"LINESTRING (89.5282817 26.4841607, 89.528311 26.4840587, 89.5283175 26.4839654, 89.528298 26.4838693, 89.5282166 26.483776, 89.527839 26.4837789, 89.5276273 26.4837993, 89.5273987 26.4837065, 89.5272088 26.4836155, 89.5269101 26.4835967)",,,
1055653226,True,primary,False,60.732,"LINESTRING (89.5268438 26.4835925, 89.52676 26.4841335)",SH12A,,
845419483,False,unclassified,False,339.379,"LINESTRING (89.5268438 26.4835925, 89.526186 26.4837147, 89.5258299 26.4837479, 89.5252512 26.4838675, 89.5248209 26.4839106, 89.5247568 26.4838954, 89.5246764 26.4836871, 89.5244122 26.4837153, 89.5241203 26.4837372, 89.5238297 26.4838028, 89.5236489 26.4838212)",,,
845419483,False,unclassified,False,13.174,"LINESTRING (89.5236489 26.4838212, 89.5235711 26.4838397, 89.5235726 26.4838861)",,,
845419483,False,unclassified,True,339.379,"LINESTRING (89.5236489 26.4838212, 89.5238297 26.4838028, 89.5241203 26.4837372, 89.5244122 26.4837153, 89.5246764 26.4836871, 89.5247568 26.4838954, 89.5248209 26.4839106, 89.5252512 26.4838675, 89.5258299 26.4837479, 89.526186 26.4837147, 89.5268438 26.4835925)",,,
845419484,False,unclassified,False,139.896,"LINESTRING (89.5236489 26.4838212, 89.5236123 26.4834484, 89.5235933 26.4831918, 89.5236817 26.4830249, 89.5237586 26.4829092, 89.5235137 26.4826937)",,,
177618219,False,tertiary,True,113.989,"LINESTRING (89.5235137 26.4826937, 89.5239283 26.4817381)",,,
177618219,False,tertiary,False,40.719,"LINESTRING (89.5235137 26.4826937, 89.5234726 26.4827435, 89.523268 26.4829865)",,,
845419484,False,unclassified,True,139.89600000000002,"LINESTRING (89.5235137 26.4826937, 89.5237586 26.4829092, 89.5236817 26.4830249, 89.5235933 26.4831918, 89.5236123 26.4834484, 89.5236489 26.4838212)",,,
845422174,False,unclassified,False,354.43600000000004,"LINESTRING (89.5296919 26.481906, 89.5292053 26.4818845, 89.529162 26.4821785, 89.5288742 26.482199, 89.5288564 26.4826321, 89.5286451 26.4826412, 89.5281485 26.4826138, 89.5277576 26.482564, 89.5277751 26.4823842, 89.5271192 26.4822904)",,,
44642832,False,trunk,True,189.909,"LINESTRING (89.5287643 26.4807659, 89.528398 26.480774, 89.5273341 26.4808221, 89.5268577 26.4808225)",NH27,,
845474717,False,unclassified,False,227.47999999999996,"LINESTRING (89.5217694 26.4822544, 89.5219307 26.4822204, 89.5221362 26.4830807, 89.5224461 26.4830439, 89.523268 26.4829865)",,,
177618219,False,tertiary,False,160.84199999999998,"LINESTRING (89.523268 26.4829865, 89.5230123 26.4833111, 89.5230848 26.4839191, 89.5235726 26.4838861)",,,
177618219,False,tertiary,True,40.719,"LINESTRING (89.523268 26.4829865, 89.5234726 26.4827435, 89.5235137 26.4826937)",,,
845474717,False,unclassified,True,227.48,"LINESTRING (89.523268 26.4829865, 89.5224461 26.4830439, 89.5221362 26.4830807, 89.5219307 26.4822204, 89.5217694 26.4822544)",,,
177618219,False,tertiary,True,56.285,"LINESTRING (89.5253366 26.4854924, 89.5247785 26.4855742)",,,
177618219,False,tertiary,False,138.95,"LINESTRING (89.5253366 26.4854924, 89.5260851 26.4853827, 89.5266238 26.4850773)",,,
845483051,False,unclassified,False,130.95499999999998,"LINESTRING (89.5253366 26.4854924, 89.5252781 26.4855986, 89.5252979 26.4858331, 89.5253226 26.4860706, 89.5253506 26.4863685, 89.5253704 26.4866546)",,,
845483051,False,unclassified,True,130.95499999999998,"LINESTRING (89.5253704 26.4866546, 89.5253506 26.4863685, 89.5253226 26.4860706, 89.5252979 26.4858331, 89.5252781 26.4855986, 89.5253366 26.4854924)",,,
845422174,False,unclassified,True,354.436,"LINESTRING (89.5271192 26.4822904, 89.5277751 26.4823842, 89.5277576 26.482564, 89.5281485 26.4826138, 89.5286451 26.4826412, 89.5288564 26.4826321, 89.5288742 26.482199, 89.529162 26.4821785, 89.5292053 26.4818845, 89.5296919 26.481906)",,,
1055653227,True,primary,False,167.101,"LINESTRING (89.5271192 26.4822904, 89.5271562 26.4820596, 89.527124 26.4818003, 89.5269228 26.4809601, 89.5268577 26.4808225)",,,
1055653227,True,primary,False,146.737,"LINESTRING (89.5269101 26.4835967, 89.5271192 26.4822904)",,,
845419482,False,unclassified,True,181.126,"LINESTRING (89.5269101 26.4835967, 89.5272088 26.4836155, 89.5273987 26.4837065, 89.5276273 26.4837993, 89.527839 26.4837789, 89.5282166 26.483776, 89.528298 26.4838693, 89.5283175 26.4839654, 89.528311 26.4840587, 89.5282817 26.4841607)",,,
1055653219,False,residential,False,161.219,"LINESTRING (89.5281082 26.4859753, 89.5273196 26.4860905, 89.527148 26.4861337, 89.5265901 26.4861769, 89.5265083 26.4861665)",,,
1055653218,True,primary,False,104.874,"LINESTRING (89.5265083 26.4861665, 89.5265312 26.4860064, 89.526653 26.4852323)",,,
1055653219,False,residential,True,161.219,"LINESTRING (89.5265083 26.4861665, 89.5265901 26.4861769, 89.527148 26.4861337, 89.5273196 26.4860905, 89.5281082 26.4859753)",,,
1055653220,False,residential,False,57.493,"LINESTRING (89.52676 26.4841335, 89.5261824 26.4841412)",,,
1055653226,True,primary,False,105.822,"LINESTRING (89.52676 26.4841335, 89.526744 26.484263, 89.5267318 26.4843492, 89.5266238 26.4850773)",SH12A,,
1055653220,False,residential,True,57.493,"LINESTRING (89.5261824 26.4841412, 89.52676 26.4841335)",,,
1055653218,True,primary,False,31.616,"LINESTRING (89.5265428 26.4895526, 89.52652 26.489269)",,,
1055653228,False,residential,True,6.291,"LINESTRING (89.5265428 26.4895526, 89.5264798 26.4895572)",,,
1055653218,True,primary,False,74.032,"LINESTRING (89.5263979 26.4872323, 89.5264508 26.4865682)",,,
1055653235,False,unclassified,True,6.927,"LINESTRING (89.5263979 26.4872323, 89.5263284 26.487229)",,,
1168965846,False,unclassified,False,118.883,"LINESTRING (89.525185 26.4807775, 89.5251745 26.4818466)",,,
134410487,False,trunk,True,57.83,"LINESTRING (89.525185 26.4807775, 89.52536 26.48081, 89.5257623 26.4808114)",NH27,,
1168965846,False,unclassified,True,118.883,"LINESTRING (89.5251745 26.4818466, 89.525185 26.4807775)",,,
1168965846,False,unclassified,False,130.383,"LINESTRING (89.5251745 26.4818466, 89.5241996 26.4819102, 89.5239283 26.4817381)",,,
1172196230,False,unclassified,False,160.983,"LINESTRING (89.5251745 26.4818466, 89.5256009 26.4818671, 89.5257623 26.4808114)",,,
177618219,False,tertiary,False,113.989,"LINESTRING (89.5239283 26.4817381, 89.5235137 26.4826937)",,,
1168965846,False,unclassified,True,130.383,"LINESTRING (89.5239283 26.4817381, 89.5241996 26.4819102, 89.5251745 26.4818466)",,,
1168965849,False,unclassified,False,155.013,"LINESTRING (89.5248816 26.4877932, 89.5233611 26.4880955)",,,
845287417,False,residential,False,139.62400000000002,"LINESTRING (89.5248816 26.4877932, 89.5249062 26.4879529, 89.5249944 26.4883194, 89.525091 26.4887448, 89.5251196 26.4890291)",,,
845287417,False,residential,True,45.457,"LINESTRING (89.5248816 26.4877932, 89.5248638 26.487678, 89.5248307 26.487387)",,,
1168965849,False,unclassified,True,155.013,"LINESTRING (89.5233611 26.4880955, 89.5248816 26.4877932)",,,
134410487,False,trunk,False,57.83,"LINESTRING (89.5257623 26.4808114, 89.52536 26.48081, 89.525185 26.4807775)",NH27,,
134410487,False,trunk,True,109.042,"LINESTRING (89.5257623 26.4808114, 89.5266278 26.4808144, 89.5268577 26.4808225)",NH27,,
1172196230,False,unclassified,True,160.983,"LINESTRING (89.5257623 26.4808114, 89.5256009 26.4818671, 89.5251745 26.4818466)",,,
177618219,False,tertiary,False,73.418,"LINESTRING (89.5236579 26.4850725, 89.5237053 26.4857314)",,,
177618219,False,tertiary,True,132.195,"LINESTRING (89.5236579 26.4850725, 89.5235726 26.4838861)",,,
1172878345,False,unclassified,False,261.613,"LINESTRING (89.5236579 26.4850725, 89.5258402 26.4848568, 89.5259887 26.4852209)",,,
1172878345,False,unclassified,True,261.613,"LINESTRING (89.5259887 26.4852209, 89.5258402 26.4848568, 89.5236579 26.4850725)",,,
