osmid,oneway,highway,reversed,length,name,ref,geometry,lanes,access
171867799,False,primary,True,18.443,,SH37,"LINESTRING (74.7498601 13.3392204, 74.7500004 13.3391262)",,
133067812,False,residential,False,115.628,,,"LINESTRING (74.7498601 13.3392204, 74.7497534 13.339114, 74.7496166 13.3390879, 74.7488562 13.3389348)",,
171867799,False,primary,False,102.89699999999999,,SH37,"LINESTRING (74.7498601 13.3392204, 74.7497293 13.3395088, 74.7495427 13.3400913)",,
133026723,True,primary,False,28.076,Kavi Muddana Marg,,"LINESTRING (74.7467778 13.343167, 74.7466935 13.3434058)",,
133067149,True,residential,False,92.312,,,"LINESTRING (74.7467778 13.343167, 74.747613 13.3433367)",,
133026723,True,primary,False,7.897,Kavi Muddana Marg,,"LINESTRING (74.7466075 13.3439591, 74.7465996 13.3440297)",,
1115976522,True,trunk,False,177.947,Malpe - Manipal Road,NH169A,"LINESTRING (74.7466075 13.3439591, 74.7456294 13.3437195, 74.7450031 13.3436113)",2,yes
186092322,True,residential,False,65.606,,,"LINESTRING (74.7474958 13.3439058, 74.7476344 13.343415, 74.747613 13.3433367)",,
1115976522,True,trunk,False,96.705,Malpe - Manipal Road,NH169A,"LINESTRING (74.7474958 13.3439058, 74.746842 13.3439765, 74.7467241 13.3439773, 74.7466075 13.3439591)",2,yes
374532418,True,trunk,False,26.079,Malpe - Manipal Road,NH169A,"LINESTRING (74.7517762 13.345481, 74.7516192 13.3454368, 74.7515459 13.345412)",2,yes
133299156,False,residential,False,67.695,,,"LINESTRING (74.744659 13.3436002, 74.7446407 13.3434907, 74.7445236 13.3432334, 74.744371 13.3430759)",,
1115976522,True,trunk,False,156.889,Malpe - Manipal Road,NH169A,"LINESTRING (74.744659 13.3436002, 74.7445741 13.3436199, 74.7432626 13.3439803)",2,yes
186093434,False,living_street,True,99.97,,,"LINESTRING (74.7488766 13.3383294, 74.7479759 13.3381289)",,
186093435,True,primary,False,111.353,Kavi Muddana Marg,,"LINESTRING (74.7488766 13.3383294, 74.7487664 13.3389261, 74.7486487 13.3393043)",,
133066649,False,living_street,False,56.146,,,"LINESTRING (74.7480126 13.3376264, 74.7480134 13.3378497, 74.7479885 13.3380544, 74.7479759 13.3381289)",,
186093434,False,living_street,False,99.97,,,"LINESTRING (74.7479759 13.3381289, 74.7488766 13.3383294)",,
133066649,False,living_street,True,56.146,,,"LINESTRING (74.7479759 13.3381289, 74.7479885 13.3380544, 74.7480134 13.3378497, 74.7480126 13.3376264)",,
1188874480,False,living_street,False,80.163,,,"LINESTRING (74.7479759 13.3381289, 74.7479442 13.3385925, 74.7478743 13.3386535, 74.747781 13.3387912)",,
173008148,False,residential,True,111.714,,,"LINESTRING (74.7444558 13.3387018, 74.7434453 13.3384954)",,
186249878,False,unclassified,True,121.225,,,"LINESTRING (74.7444558 13.3387018, 74.7446042 13.3376212)",,
"[186249875, 186249876]",False,unclassified,False,174.099,,,"LINESTRING (74.7444558 13.3387018, 74.7444789 13.3387857, 74.7459776 13.3390316)",,
186093435,True,primary,False,120.351,Kavi Muddana Marg,,"LINESTRING (74.7486487 13.3393043, 74.7482564 13.3403171)",,
186249877,False,unclassified,True,158.337,,,"LINESTRING (74.7486487 13.3393043, 74.7485625 13.3392732, 74.7479532 13.3393145, 74.7471953 13.3393783)",,
133068248,False,residential,False,71.532,,,"LINESTRING (74.7493787 13.342837, 74.7500397 13.3428506)",,
171867799,False,primary,False,37.047,,SH37,"LINESTRING (74.7493787 13.342837, 74.7493747 13.3430206, 74.749321 13.3431607)",,
171867799,False,primary,True,56.472,,SH37,"LINESTRING (74.7493787 13.342837, 74.7494043 13.3426452, 74.7493445 13.3424594, 74.7493046 13.3423461)",,
133067442,False,residential,False,76.061,,,"LINESTRING (74.7493046 13.3423461, 74.7486017 13.3423342)",,
171867799,False,primary,True,67.095,,SH37,"LINESTRING (74.7493046 13.3423461, 74.749304 13.3417427)",,
171867799,False,primary,False,56.472,,SH37,"LINESTRING (74.7493046 13.3423461, 74.7493445 13.3424594, 74.7494043 13.3426452, 74.7493787 13.342837)",,
186091636,False,primary,False,71.126,,SH37,"LINESTRING (74.749321 13.3431607, 74.7493294 13.3438003)",,
133069163,False,residential,True,127.168,,,"LINESTRING (74.749321 13.3431607, 74.7491429 13.3431434, 74.7488562 13.3431901, 74.7482968 13.3434017, 74.7481924 13.3434166)",,
171867799,False,primary,True,37.047,,SH37,"LINESTRING (74.749321 13.3431607, 74.7493747 13.3430206, 74.7493787 13.342837)",,
133069163,False,residential,False,56.863,,,"LINESTRING (74.747613 13.3433367, 74.7481306 13.3434254)",,
186092319,True,residential,False,126.845,,,"LINESTRING (74.747613 13.3433367, 74.7476371 13.3421962)",,
186092323,False,residential,True,62.323,,,"LINESTRING (74.7476371 13.3421962, 74.748195 13.3423357)",,
236724275,False,residential,True,26.893,,,"LINESTRING (74.7476371 13.3421962, 74.7474026 13.342116)",,
236724275,False,residential,False,26.893,,,"LINESTRING (74.7474026 13.342116, 74.7476371 13.3421962)",,
133067453,True,residential,False,67.989,,,"LINESTRING (74.7474026 13.342116, 74.7474523 13.3418119, 74.7474864 13.3415102)",,
133067442,False,residential,True,44.003,,,"LINESTRING (74.748195 13.3423357, 74.7486017 13.3423342)",,
186092323,False,residential,False,62.323,,,"LINESTRING (74.748195 13.3423357, 74.7476371 13.3421962)",,
133069207,False,residential,False,124.095,,,"LINESTRING (74.748195 13.3423357, 74.7482458 13.3424865, 74.7482627 13.342948, 74.7482408 13.3430846, 74.7481306 13.3434254)",,
133067442,False,residential,False,44.003,,,"LINESTRING (74.7486017 13.3423342, 74.748195 13.3423357)",,
133067442,False,residential,True,76.061,,,"LINESTRING (74.7486017 13.3423342, 74.7493046 13.3423461)",,
186092325,False,residential,True,137.061,,,"LINESTRING (74.7486017 13.3423342, 74.7486345 13.341102)",,
133067458,False,residential,True,91.533,,,"LINESTRING (74.7486345 13.341102, 74.7477964 13.3409897)",,
133067519,False,residential,False,86.79,,,"LINESTRING (74.7486345 13.341102, 74.7494347 13.3411566)",,
186092325,False,residential,False,137.061,,,"LINESTRING (74.7486345 13.341102, 74.7486017 13.3423342)",,
133067519,False,residential,True,86.79,,,"LINESTRING (74.7494347 13.3411566, 74.7486345 13.341102)",,
171867799,False,primary,False,66.688,,SH37,"LINESTRING (74.7494347 13.3411566, 74.749304 13.3417427)",,
171867799,False,primary,True,65.994,,SH37,"LINESTRING (74.7494347 13.3411566, 74.7494969 13.3405662)",,
186092318,False,residential,False,104.493,,,"LINESTRING (74.7494347 13.3411566, 74.7503804 13.3413473)",,
133068328,False,residential,True,21.867,,,"LINESTRING (74.750312 13.3417038, 74.7502449 13.3418893)",,
186092326,False,residential,True,40.326,,,"LINESTRING (74.750312 13.3417038, 74.7503804 13.3413473)",,
186092324,False,residential,False,113.024,,,"LINESTRING (74.750312 13.3417038, 74.7511535 13.3417761, 74.7513464 13.341827)",,
133243033,False,residential,True,4.431,Badagupet Udupi,,"LINESTRING (74.7511005 13.3429587, 74.7511059 13.3429192)",,
133243033,False,residential,False,280.794,Badagupet Udupi,,"LINESTRING (74.7511005 13.3429587, 74.7510377 13.3436262, 74.7511549 13.3440881, 74.7512874 13.3446571, 74.7513614 13.3448842, 74.7515199 13.345333, 74.7515459 13.345412)",,
133248243,False,residential,True,58.884,,,"LINESTRING (74.7511005 13.3429587, 74.7511883 13.3429635, 74.7513224 13.3429687, 74.7514619 13.3429713, 74.7516443 13.3429792)",,
186092318,False,residential,True,104.493,,,"LINESTRING (74.7503804 13.3413473, 74.7494347 13.3411566)",,
186092326,False,residential,False,40.326,,,"LINESTRING (74.7503804 13.3413473, 74.750312 13.3417038)",,
186117364,False,residential,True,65.096,,,"LINESTRING (74.7503804 13.3413473, 74.7504679 13.3407681)",,
133068247,False,residential,True,88.648,Corporation Bank Road,,"LINESTRING (74.750288 13.3428718, 74.7511059 13.3429192)",,
133068248,False,residential,True,26.968,,,"LINESTRING (74.750288 13.3428718, 74.7500397 13.3428506)",,
186092320,False,residential,False,122.125,VST road,,"LINESTRING (74.750288 13.3428718, 74.7503031 13.34397)",,
186092320,False,residential,True,136.98899999999998,VST road,,"LINESTRING (74.7506348 13.345148, 74.7503863 13.3445292, 74.7503058 13.3441677, 74.7503031 13.34397)",,
"[374532418, 1115976524]",True,trunk,False,155.144,Malpe - Manipal Road,NH169A,"LINESTRING (74.7506348 13.345148, 74.7504289 13.3450817, 74.7501635 13.344981, 74.7496109 13.3447571, 74.749317 13.3446035)",2,yes
133068248,False,residential,False,26.968,,,"LINESTRING (74.7500397 13.3428506, 74.750288 13.3428718)",,
133068248,False,residential,True,71.532,,,"LINESTRING (74.7500397 13.3428506, 74.7493787 13.342837)",,
133068328,False,residential,False,109.173,,,"LINESTRING (74.7500397 13.3428506, 74.7502449 13.3418893)",,
133068328,False,residential,False,21.867,,,"LINESTRING (74.7502449 13.3418893, 74.750312 13.3417038)",,
133068328,False,residential,True,109.173,,,"LINESTRING (74.7502449 13.3418893, 74.7500397 13.3428506)",,
133068528,False,residential,True,103.09700000000001,,,"LINESTRING (74.7502449 13.3418893, 74.749595 13.3417865, 74.749304 13.3417427)",,
171867799,False,primary,False,67.095,,SH37,"LINESTRING (74.749304 13.3417427, 74.7493046 13.3423461)",,
171867799,False,primary,True,66.688,,SH37,"LINESTRING (74.749304 13.3417427, 74.7494347 13.3411566)",,
133068528,False,residential,False,103.09700000000001,,,"LINESTRING (74.749304 13.3417427, 74.749595 13.3417865, 74.7502449 13.3418893)",,
133068529,False,residential,True,107.429,,,"LINESTRING (74.7504679 13.3407681, 74.7494969 13.3405662)",,
186117364,False,residential,False,65.096,,,"LINESTRING (74.7504679 13.3407681, 74.7503804 13.3413473)",,
133242920,False,residential,False,55.947,,,"LINESTRING (74.7504679 13.3407681, 74.7508734 13.3408553, 74.7509743 13.3408685)",,
133068529,False,residential,False,107.429,,,"LINESTRING (74.7494969 13.3405662, 74.7504679 13.3407681)",,
171867799,False,primary,False,65.994,,SH37,"LINESTRING (74.7494969 13.3405662, 74.7494347 13.3411566)",,
171867799,False,primary,True,12.662,,SH37,"LINESTRING (74.7494969 13.3405662, 74.7495064 13.3404527)",,
133242920,False,residential,True,38.099,,,"LINESTRING (74.7513198 13.3409347, 74.7509743 13.3408685)",,
133243033,False,residential,False,72.173,Badagupet Udupi,,"LINESTRING (74.7515049 13.341134, 74.7514973 13.3412601, 74.7514194 13.3415493, 74.7513624 13.3417661)",,
133069164,False,residential,False,107.024,,,"LINESTRING (74.7493294 13.3438003, 74.7503031 13.34397)",,
186091636,False,primary,True,71.126,,SH37,"LINESTRING (74.7493294 13.3438003, 74.749321 13.3431607)",,
1115976525,False,primary,False,89.322,,,"LINESTRING (74.7493294 13.3438003, 74.749317 13.3446035)",,
133069163,False,residential,False,6.758,,,"LINESTRING (74.7481306 13.3434254, 74.7481924 13.3434166)",,
133069163,False,residential,True,56.863,,,"LINESTRING (74.7481306 13.3434254, 74.747613 13.3433367)",,
133069207,False,residential,True,124.09499999999998,,,"LINESTRING (74.7481306 13.3434254, 74.7482408 13.3430846, 74.7482627 13.342948, 74.7482458 13.3424865, 74.748195 13.3423357)",,
133069164,False,residential,True,107.024,,,"LINESTRING (74.7503031 13.34397, 74.7493294 13.3438003)",,
186092320,False,residential,True,122.125,VST road,,"LINESTRING (74.7503031 13.34397, 74.750288 13.3428718)",,
186092320,False,residential,False,136.989,VST road,,"LINESTRING (74.7503031 13.34397, 74.7503058 13.3441677, 74.7503863 13.3445292, 74.7506348 13.345148)",,
171867799,False,primary,False,108.741,,SH37,"LINESTRING (74.7510006 13.3392158, 74.7505232 13.3391558, 74.7500004 13.3391262)",,
186117365,False,residential,True,80.562,,,"LINESTRING (74.7510006 13.3392158, 74.7511052 13.3394768, 74.7511106 13.339696, 74.751095 13.3399206)",,
133242948,False,residential,False,15.94,,,"LINESTRING (74.7512421 13.3399285, 74.751095 13.3399206)",,
133242920,False,residential,False,38.099,,,"LINESTRING (74.7509743 13.3408685, 74.7513198 13.3409347)",,
133242946,False,residential,False,106.208,,,"LINESTRING (74.7509743 13.3408685, 74.751095 13.3399206)",,
133242920,False,residential,True,55.947,,,"LINESTRING (74.7509743 13.3408685, 74.7508734 13.3408553, 74.7504679 13.3407681)",,
133242946,False,residential,True,106.208,,,"LINESTRING (74.751095 13.3399206, 74.7509743 13.3408685)",,
133242948,False,residential,True,15.94,,,"LINESTRING (74.751095 13.3399206, 74.7512421 13.3399285)",,
186117365,False,residential,False,80.562,,,"LINESTRING (74.751095 13.3399206, 74.7511106 13.339696, 74.7511052 13.3394768, 74.7510006 13.3392158)",,
133243033,False,residential,True,6.99,Badagupet Udupi,,"LINESTRING (74.7513464 13.341827, 74.7513624 13.3417661)",,
133243033,False,residential,False,124.462,Badagupet Udupi,,"LINESTRING (74.7513464 13.341827, 74.7512807 13.3420979, 74.7512324 13.3422922, 74.751168 13.3424862, 74.751138 13.3426856, 74.7511059 13.3429192)",,
186092324,False,residential,True,113.024,,,"LINESTRING (74.7513464 13.341827, 74.7511535 13.3417761, 74.750312 13.3417038)",,
133248243,False,residential,False,58.884,,,"LINESTRING (74.7516443 13.3429792, 74.7514619 13.3429713, 74.7513224 13.3429687, 74.7511883 13.3429635, 74.7511005 13.3429587)",,
"[133248177, 810441619]",False,residential,"[False, True]",35.156,,,"LINESTRING (74.7516443 13.3429792, 74.7516631 13.342713, 74.7516698 13.3426641)",,
133248177,False,residential,True,72.299,,,"LINESTRING (74.7517972 13.3420266, 74.7517586 13.3422474, 74.751706 13.3424363, 74.7516738 13.3426347, 74.7516698 13.3426641)",,
245442602,False,residential,True,63.80499999999999,,,"LINESTRING (74.7517972 13.3420266, 74.7517648 13.3419063, 74.7516467 13.3418776, 74.7516199 13.3418046, 74.7513624 13.3417661)",,
"[186117363, 133248860]",False,residential,False,97.047,,,"LINESTRING (74.7503837 13.340291, 74.7502147 13.3402649, 74.7500259 13.34023, 74.749976 13.3402049, 74.7499669 13.3401595, 74.7495427 13.3400913)",,
171867799,False,primary,False,40.378,,SH37,"LINESTRING (74.7495427 13.3400913, 74.7495415 13.3401032, 74.7495064 13.3404527)",,
171867799,False,primary,True,102.89699999999999,,SH37,"LINESTRING (74.7495427 13.3400913, 74.7497293 13.3395088, 74.7498601 13.3392204)",,
"[186117363, 133248860]",False,residential,True,97.047,,,"LINESTRING (74.7495427 13.3400913, 74.7499669 13.3401595, 74.749976 13.3402049, 74.7500259 13.34023, 74.7502147 13.3402649, 74.7503837 13.340291)",,
133299134,False,residential,False,87.122,,,"LINESTRING (74.7433136 13.3396911, 74.7434583 13.3394088, 74.7434516 13.3389408)",,
1154922450,False,residential,True,65.65,,,"LINESTRING (74.7433136 13.3396911, 74.7432516 13.3399156, 74.7431101 13.340246)",,
810422149,False,residential,False,64.49199999999999,,,"LINESTRING (74.7431101 13.340246, 74.7432545 13.3402622, 74.7432947 13.3402883, 74.7432974 13.3403379, 74.7432545 13.3406772)",,
1154922450,False,residential,False,65.65,,,"LINESTRING (74.7431101 13.340246, 74.7432516 13.3399156, 74.7433136 13.3396911)",,
"[1154922450, 1154647325]",False,residential,"[False, True]",76.559,,,"LINESTRING (74.7431101 13.340246, 74.742946 13.3405551, 74.7428656 13.3408866)",,
371296340,False,residential,False,57.778,,,"LINESTRING (74.7438073 13.3456199, 74.7440103 13.3461005)",,
371296340,False,residential,True,64.707,,,"LINESTRING (74.7438073 13.3456199, 74.7436311 13.3450638)",,
133633735,False,residential,False,83.135,,,"LINESTRING (74.7438073 13.3456199, 74.7431768 13.3458484, 74.7430834 13.3458286)",,
186091634,False,residential,False,25.669,,,"LINESTRING (74.746045 13.3446236, 74.7458137 13.344675)",,
186091634,False,residential,True,78.826,,,"LINESTRING (74.746045 13.3446236, 74.7462481 13.3439428)",,
"[173019937, 173654284]",False,residential,False,328.70099999999996,,,"LINESTRING (74.746045 13.3446236, 74.7461834 13.3447746, 74.7469318 13.3452287, 74.7481227 13.3458681, 74.748344 13.3459467, 74.7483722 13.3459503, 74.748604 13.3459327, 74.7486345 13.3459262, 74.7486611 13.3459128, 74.7486715 13.3458851)",,
371296340,False,residential,False,64.707,,,"LINESTRING (74.7436311 13.3450638, 74.7438073 13.3456199)",,
186091634,False,residential,True,240.18200000000002,,,"LINESTRING (74.7436311 13.3450638, 74.7440496 13.3450098, 74.7452368 13.3448031, 74.7458137 13.344675)",,
371296340,False,residential,True,118.795,,,"LINESTRING (74.7436311 13.3450638, 74.7434752 13.344572, 74.7432929 13.3440475)",,
133633735,False,residential,True,8.387,,,"LINESTRING (74.7427449 13.3441226, 74.7427644 13.3441956)",,
133633734,False,residential,False,68.281,,,"LINESTRING (74.7434401 13.3463637, 74.7440103 13.3461005)",,
133633735,False,residential,False,51.784,,,"LINESTRING (74.7430834 13.3458286, 74.7429342 13.3453861)",,
133633735,False,residential,True,83.135,,,"LINESTRING (74.7430834 13.3458286, 74.7431768 13.3458484, 74.7438073 13.3456199)",,
133633734,False,residential,True,68.281,,,"LINESTRING (74.7440103 13.3461005, 74.7434401 13.3463637)",,
371296340,False,residential,True,57.778,,,"LINESTRING (74.7440103 13.3461005, 74.7438073 13.3456199)",,
186249877,False,unclassified,True,33.581,,,"LINESTRING (74.7471953 13.3393783, 74.7468875 13.3393395)",,
134023571,False,residential,True,143.45999999999998,,,"LINESTRING (74.7471953 13.3393783, 74.7471839 13.3395619, 74.7471384 13.3397485, 74.7470265 13.3401127, 74.7471615 13.3402394, 74.7474338 13.340305, 74.7474652 13.3403777)",,
186249877,False,unclassified,False,158.337,,,"LINESTRING (74.7471953 13.3393783, 74.7479532 13.3393145, 74.7485625 13.3392732, 74.7486487 13.3393043)",,
1208948786,False,residential,False,74.622,,,"LINESTRING (74.7474652 13.3403777, 74.7481538 13.3404156)",,
134023571,False,residential,False,143.46,,,"LINESTRING (74.7474652 13.3403777, 74.7474338 13.340305, 74.7471615 13.3402394, 74.7470265 13.3401127, 74.7471384 13.3397485, 74.7471839 13.3395619, 74.7471953 13.3393783)",,
134023572,False,residential,True,63.819,,,"LINESTRING (74.7474652 13.3403777, 74.7474338 13.3404199, 74.7474273 13.3409417)",,
236724276,False,primary,False,15.595,Kavi Muddana Marg,,"LINESTRING (74.7481538 13.3404156, 74.7482564 13.3403171)",,
236724276,False,primary,True,74.635,Kavi Muddana Marg,,"LINESTRING (74.7481538 13.3404156, 74.7477964 13.3409897)",,
1208948786,False,residential,True,74.622,,,"LINESTRING (74.7481538 13.3404156, 74.7474652 13.3403777)",,
133299140,False,residential,False,59.585,,,"LINESTRING (74.745738 13.3407938, 74.7459342 13.3408012, 74.7462881 13.3408189)",,
133299140,False,residential,True,275.158,,,"LINESTRING (74.745738 13.3407938, 74.7457801 13.3400721, 74.7452225 13.3400215, 74.7451822 13.340249, 74.7441872 13.3401261)",,
"[810422152, 1070634740, 801054693, 134023574]",False,residential,"[False, True]",180.454,,,"LINESTRING (74.745738 13.3407938, 74.7450664 13.3411255, 74.7449121 13.3411229, 74.7447667 13.3411102, 74.7445688 13.3410895, 74.7441544 13.3411169)",,
"[133299140, 134023575]",False,residential,"[False, True]",78.65299999999999,,,"LINESTRING (74.7470024 13.3409427, 74.7464886 13.3408739, 74.7462881 13.3408189)",,
134023575,False,residential,True,46.054,,,"LINESTRING (74.7470024 13.3409427, 74.7471784 13.3409301, 74.7474273 13.3409417)",,
1046414498,False,residential,True,94.126,,,"LINESTRING (74.7470024 13.3409427, 74.7470228 13.3412178, 74.7470764 13.34127, 74.7473823 13.3413013, 74.7475766 13.3413588)",,
1208948785,False,residential,True,40.29,,,"LINESTRING (74.7474273 13.3409417, 74.7477964 13.3409897)",,
134023572,False,residential,False,63.819,,,"LINESTRING (74.7474273 13.3409417, 74.7474338 13.3404199, 74.7474652 13.3403777)",,
134023575,False,residential,False,46.054,,,"LINESTRING (74.7474273 13.3409417, 74.7471784 13.3409301, 74.7470024 13.3409427)",,
801054690,False,residential,True,111.148,,,"LINESTRING (74.7428656 13.3408866, 74.742828 13.3411122, 74.7428545 13.3418828)",,
"[1070634739, 810422151]",False,residential,"[False, True]",99.656,,,"LINESTRING (74.7428656 13.3408866, 74.7432275 13.3409484, 74.7435496 13.3409899, 74.7437782 13.3409976)",,
"[1154922450, 1154647325]",False,residential,"[False, True]",76.559,,,"LINESTRING (74.7428656 13.3408866, 74.742946 13.3405551, 74.7431101 13.340246)",,
133299156,False,residential,True,163.29400000000004,,,"LINESTRING (74.7431761 13.3427398, 74.7432649 13.3427665, 74.7433902 13.3427713, 74.7434804 13.3427762, 74.7435656 13.3427811, 74.7436558 13.3428006, 74.7436959 13.3428835, 74.7436809 13.3430005, 74.7437009 13.3431078, 74.7437811 13.3431225, 74.7438964 13.3431469, 74.7440618 13.3431273, 74.7441921 13.3430688, 74.7442974 13.3430493, 74.744371 13.3430759)",,
801054691,False,residential,False,46.42,,,"LINESTRING (74.7431761 13.3427398, 74.7432143 13.3423767, 74.7432303 13.3423266)",,
801054692,False,residential,False,138.64600000000002,,,"LINESTRING (74.7431761 13.3427398, 74.7431745 13.3427716, 74.7431596 13.3429864, 74.7431607 13.3430598, 74.7432027 13.3435818, 74.7432626 13.3439803)",,
1046414503,False,residential,False,52.168,,,"LINESTRING (74.744371 13.3430759, 74.7441932 13.3426398)",,
133299156,False,residential,False,163.29400000000004,,,"LINESTRING (74.744371 13.3430759, 74.7442974 13.3430493, 74.7441921 13.3430688, 74.7440618 13.3431273, 74.7438964 13.3431469, 74.7437811 13.3431225, 74.7437009 13.3431078, 74.7436809 13.3430005, 74.7436959 13.3428835, 74.7436558 13.3428006, 74.7435656 13.3427811, 74.7434804 13.3427762, 74.7433902 13.3427713, 74.7432649 13.3427665, 74.7431761 13.3427398)",,
133299156,False,residential,True,67.695,,,"LINESTRING (74.744371 13.3430759, 74.7445236 13.3432334, 74.7446407 13.3434907, 74.744659 13.3436002)",,
133026723,True,primary,False,62.224,Kavi Muddana Marg,,"LINESTRING (74.7466935 13.3434058, 74.7466075 13.3439591)",,
172915415,False,residential,True,120.412,,,"LINESTRING (74.7466935 13.3434058, 74.7464302 13.343334, 74.7463095 13.343274, 74.7461459 13.3431931, 74.7460386 13.3431473, 74.7459018 13.343073, 74.7458079 13.3430272, 74.7456684 13.3430038)",,
172915417,False,residential,True,49.281,,,"LINESTRING (74.7450031 13.3436113, 74.7450194 13.3434175, 74.7449845 13.3433888, 74.7449389 13.3433392, 74.7449147 13.3432035)",,
1115976522,True,trunk,False,37.394,Malpe - Manipal Road,NH169A,"LINESTRING (74.7450031 13.3436113, 74.7447527 13.3435901, 74.744659 13.3436002)",2,yes
133299140,False,residential,False,275.158,,,"LINESTRING (74.7441872 13.3401261, 74.7451822 13.340249, 74.7452225 13.3400215, 74.7457801 13.3400721, 74.745738 13.3407938)",,
"[172915418, 801054694]",False,residential,"[False, True]",212.25400000000002,,,"LINESTRING (74.7441872 13.3401261, 74.744295 13.339074, 74.7442863 13.3390439, 74.7442592 13.3390312, 74.7434516 13.3389408)",,
801054691,False,residential,True,97.65,,,"LINESTRING (74.7441872 13.3401261, 74.7441088 13.3409643, 74.7441101 13.3410008)",,
172915415,False,residential,False,16.547,,,"LINESTRING (74.7455156 13.3429974, 74.7456684 13.3430038)",,
172915417,False,residential,False,49.281,,,"LINESTRING (74.7449147 13.3432035, 74.7449389 13.3433392, 74.7449845 13.3433888, 74.7450194 13.3434175, 74.7450031 13.3436113)",,
172915419,False,residential,False,42.377,,,"LINESTRING (74.745537 13.3433575, 74.7455853 13.3432961, 74.7456121 13.3432256, 74.7456255 13.3431566, 74.7456684 13.3430038)",,
172915415,False,residential,True,16.547,,,"LINESTRING (74.7456684 13.3430038, 74.7455156 13.3429974)",,
172915415,False,residential,False,120.412,,,"LINESTRING (74.7456684 13.3430038, 74.7458079 13.3430272, 74.7459018 13.343073, 74.7460386 13.3431473, 74.7461459 13.3431931, 74.7463095 13.343274, 74.7464302 13.343334, 74.7466935 13.3434058)",,
172915419,False,residential,True,42.376999999999995,,,"LINESTRING (74.7456684 13.3430038, 74.7456255 13.3431566, 74.7456121 13.3432256, 74.7455853 13.3432961, 74.745537 13.3433575)",,
"[133299140, 134023575]",False,residential,"[False, True]",78.65299999999999,,,"LINESTRING (74.7462881 13.3408189, 74.7464886 13.3408739, 74.7470024 13.3409427)",,
133299140,False,residential,True,59.585,,,"LINESTRING (74.7462881 13.3408189, 74.7459342 13.3408012, 74.745738 13.3407938)",,
172915414,False,residential,True,372.9399999999999,,,"LINESTRING (74.7462881 13.3408189, 74.7461781 13.3408663, 74.746103 13.3409617, 74.7460225 13.3410948, 74.7459796 13.341263, 74.745942 13.3414471, 74.7459098 13.3416194, 74.7459072 13.3418386, 74.7456845 13.341896, 74.7454136 13.3419755, 74.7452715 13.3420239, 74.7453063 13.3421126, 74.7453063 13.3421622, 74.74525 13.3421909, 74.7451856 13.3421909, 74.7451642 13.3423345, 74.7451401 13.3424467, 74.745132 13.3425433, 74.7451105 13.3425731, 74.7446546 13.3425876, 74.7444641 13.3425902, 74.7442576 13.3426398, 74.7441932 13.3426398)",,
1046414503,False,residential,True,52.168,,,"LINESTRING (74.7441932 13.3426398, 74.744371 13.3430759)",,
