osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref
235157853,2,Thomas Arul street,tertiary,False,False,58.026,,"LINESTRING (79.8359773 10.9153038, 79.8365009 10.9153932)",
759412270,,Thomas Arul street,primary,False,True,67.02,50,"LINESTRING (79.8359773 10.9153038, 79.8353781 10.915173)",
759412261,2,East Coast Road,primary,False,True,245.846,,"LINESTRING (79.8359773 10.9153038, 79.8361176 10.9135496, 79.8361456 10.9130991)",
759412275,2,East Coast Road,secondary,False,False,214.82,,"LINESTRING (79.8359773 10.9153038, 79.8359862 10.915479, 79.8360575 10.91584, 79.8362267 10.9167326, 79.8363197 10.9172047)",
759412258,2,Bharathiyar Street,primary,False,False,46.38,,"LINESTRING (79.8336165 10.9150747, 79.8336173 10.9154918)",
759412270,,Thomas Arul street,primary,False,False,103.457,50,"LINESTRING (79.8336165 10.9150747, 79.8345629 10.9151206)",
759412271,,Thomas Arul street,unclassified,False,True,61.094,40,"LINESTRING (79.8336165 10.9150747, 79.8330579 10.9150426)",
759412272,,Bharathiyar Street,tertiary,False,True,90.595,,"LINESTRING (79.8336165 10.9150747, 79.833682 10.9142625)",
365101903,,,residential,False,False,121.133,,"LINESTRING (79.8335679 10.9128909, 79.8346769 10.9129215)",
365101903,,,residential,False,True,41.267,,"LINESTRING (79.8335679 10.9128909, 79.8331905 10.912911)",
759412272,,Bharathiyar Street,tertiary,False,False,46.291,,"LINESTRING (79.8335679 10.9128909, 79.8335658 10.9133072)",
759412272,,Bharathiyar Street,tertiary,False,True,76.246,,"LINESTRING (79.8335679 10.9128909, 79.8335562 10.9122053)",
365101888,,NSC Bose road,residential,False,False,223.866,,"LINESTRING (79.8355955 10.9119966, 79.8335562 10.9122053)",
759412257,,Nehru Street,tertiary,False,False,117.3,,"LINESTRING (79.8355955 10.9119966, 79.8355443 10.9130503)",
759412274,,Beach Road,trunk,False,True,71.43,,"LINESTRING (79.8355955 10.9119966, 79.8357689 10.911988, 79.8362491 10.9120071)",
