osmid,highway,oneway,reversed,length,ref,geometry,lanes,name,maxspeed
741783562,tertiary,False,False,61.689,,"LINESTRING (75.1465619 33.7332456, 75.1471863 33.7334409)",,,
102437337,trunk,False,False,116.858,NH244,"LINESTRING (75.1465619 33.7332456, 75.1467284 33.7331327, 75.1469573 33.7327292, 75.1471218 33.7325909, 75.1473604 33.7324715)",,,
102437337,trunk,False,True,219.633,NH244,"LINESTRING (75.1465619 33.7332456, 75.1462584 33.7333265, 75.1460794 33.7333972, 75.145961 33.7334993, 75.1457604 33.7337096, 75.1454759 33.7340924, 75.1452291 33.7343378, 75.1449044 33.7345836)",,,
100145484,unclassified,False,False,43.556,,"LINESTRING (75.1445724 33.7353075, 75.1443236 33.7349749)",,,
100145484,unclassified,False,True,105.974,,"LINESTRING (75.1445724 33.7353075, 75.1436493 33.7358723)",,,
526910023,residential,False,False,61.107,,"LINESTRING (75.1445724 33.7353075, 75.1448214 33.7355902, 75.1449354 33.7357653)",,,
100145484,unclassified,False,False,56.279,,"LINESTRING (75.1402744 33.7373914, 75.1408478 33.7372217)",,,
102437337,trunk,False,True,111.639,NH244,"LINESTRING (75.1418342 33.7364688, 75.1406949 33.736801)",,,
526910025,residential,False,False,47.383,,"LINESTRING (75.1418342 33.7364688, 75.1420696 33.7368473)",,,
102437337,trunk,False,False,175.821,NH244,"LINESTRING (75.1418342 33.7364688, 75.1421296 33.7363258, 75.1433784 33.7355489)",,,
100145484,unclassified,False,True,43.556,,"LINESTRING (75.1443236 33.7349749, 75.1445724 33.7353075)",,,
102437337,trunk,False,False,69.121,NH244,"LINESTRING (75.1443236 33.7349749, 75.1449044 33.7345836)",,,
102437337,trunk,False,True,108.227,NH244,"LINESTRING (75.1443236 33.7349749, 75.1433784 33.7355489)",,,
100145453,trunk,False,True,327.397,NH501,"LINESTRING (75.1465226 33.7379135, 75.1455796 33.7380429, 75.1432929 33.7383567, 75.1430541 33.7383895, 75.1430292 33.7383929)",2,KP Road,80
389137672,residential,False,False,428.17900000000003,,"LINESTRING (75.1465226 33.7379135, 75.146502 33.7377322, 75.1464203 33.7371473, 75.14643 33.7364069, 75.1464324 33.7362205, 75.1464329 33.7361807, 75.146541 33.7355301, 75.1466775 33.7345091, 75.1468858 33.7341166)",,پرانا کے ایم ڈی اڈا,
741783562,tertiary,False,False,25.356,,"LINESTRING (75.1471863 33.7334409, 75.147439 33.7335294)",,,
741783562,tertiary,False,True,61.689,,"LINESTRING (75.1471863 33.7334409, 75.1465619 33.7332456)",,,
389137673,unclassified,False,False,82.66199999999999,,"LINESTRING (75.1471863 33.7334409, 75.1469185 33.7338069, 75.1468679 33.73405, 75.1468858 33.7341166)",,پرانا کے ایم ڈی اڈا,
741783562,tertiary,False,True,25.356,,"LINESTRING (75.147439 33.7335294, 75.1471863 33.7334409)",,,
389137674,unclassified,False,True,84.601,,"LINESTRING (75.147439 33.7335294, 75.1470473 33.7340416, 75.1468858 33.7341166)",,پرانا کے ایم ڈی اڈا,
741783562,tertiary,False,False,211.336,,"LINESTRING (75.147439 33.7335294, 75.1482868 33.7337309, 75.1486167 33.7337589, 75.1489389 33.7337107, 75.1496387 33.733499)",,,
389137672,residential,False,True,428.179,,"LINESTRING (75.1468858 33.7341166, 75.1466775 33.7345091, 75.146541 33.7355301, 75.1464329 33.7361807, 75.1464324 33.7362205, 75.14643 33.7364069, 75.1464203 33.7371473, 75.146502 33.7377322, 75.1465226 33.7379135)",,پرانا کے ایم ڈی اڈا,
389137673,unclassified,False,True,82.662,,"LINESTRING (75.1468858 33.7341166, 75.1468679 33.73405, 75.1469185 33.7338069, 75.1471863 33.7334409)",,پرانا کے ایم ڈی اڈا,
389137674,unclassified,False,False,84.601,,"LINESTRING (75.1468858 33.7341166, 75.1470473 33.7340416, 75.147439 33.7335294)",,پرانا کے ایم ڈی اڈا,
102437337,trunk,False,False,111.639,NH244,"LINESTRING (75.1406949 33.736801, 75.1418342 33.7364688)",,,
389137667,residential,False,False,48.87,,"LINESTRING (75.1406949 33.736801, 75.1408478 33.7372217)",,,
100145484,unclassified,False,True,90.136,,"LINESTRING (75.1417661 33.7369498, 75.1408478 33.7372217)",,,
