osmid,highway,oneway,reversed,length,geometry,name,junction,ref
205113585,unclassified,False,False,37.638,"LINESTRING (79.9455069 23.1625601, 79.9455711 23.1628934)",,,
205113585,unclassified,False,True,78.16,"LINESTRING (79.9455069 23.1625601, 79.9455533 23.1623932, 79.9457437 23.1621521, 79.9458924 23.1619638)",,,
929490034,unclassified,True,False,44.959,"LINESTRING (79.9455069 23.1625601, 79.9453966 23.1625934, 79.9453026 23.1626341, 79.9451349 23.1627647)",,,
205113585,unclassified,False,False,78.16,"LINESTRING (79.9458924 23.1619638, 79.9457437 23.1621521, 79.9455533 23.1623932, 79.9455069 23.1625601)",,,
205113585,unclassified,False,True,78.239,"LINESTRING (79.9458924 23.1619638, 79.9461007 23.1617743, 79.9462854 23.1616265, 79.9464569 23.1614892)",,,
921595730,tertiary,False,False,137.305,"LINESTRING (79.9543291 23.1586808, 79.9544038 23.1599137)",,,
921595730,tertiary,False,True,96.781,"LINESTRING (79.9543291 23.1586808, 79.9542868 23.1578113)",,,
440303103,residential,False,False,28.678,"LINESTRING (79.9543291 23.1586808, 79.9544793 23.1586785, 79.9546083 23.1586953)",,,
440303103,residential,False,True,164.06199999999998,"LINESTRING (79.9543291 23.1586808, 79.9530412 23.1589486, 79.9527616 23.1589961)",,,
902916327,residential,False,False,120.647,"LINESTRING (79.9472633 23.1589034, 79.946238 23.1583662)",,,
902916327,residential,False,True,16.918,"LINESTRING (79.9472633 23.1589034, 79.9473976 23.1589923)",,,
902916318,unclassified,False,False,110.254,"LINESTRING (79.9472633 23.1589034, 79.9472469 23.1592316, 79.9471832 23.159892)",,,
205113585,unclassified,False,False,15.819,"LINESTRING (79.9470257 23.1611321, 79.9468855 23.1611923)",,,
205113585,unclassified,False,True,57.483,"LINESTRING (79.9470257 23.1611321, 79.9475824 23.1610595)",,,
902916318,unclassified,False,True,42.286,"LINESTRING (79.9470257 23.1611321, 79.9470913 23.1608444, 79.9470996 23.1607584)",,,
823375313,residential,False,False,16.854,"LINESTRING (79.954374 23.1625188, 79.9544054 23.1626676)",Delite Talkies Road,,
921595730,tertiary,False,True,47.457,"LINESTRING (79.954374 23.1625188, 79.9544071 23.1620931)",,,
823375314,tertiary,False,True,47.312,"LINESTRING (79.954374 23.1625188, 79.9542383 23.1627523, 79.9541766 23.1629027)",,,
921955390,unclassified,True,False,9.117,"LINESTRING (79.9458911 23.1651673, 79.945937 23.165097)",,,
921955392,primary,False,True,18.411,"LINESTRING (79.949002 23.1609146, 79.9489938 23.1607492)",,,
205113585,unclassified,False,False,120.08099999999999,"LINESTRING (79.949002 23.1609146, 79.9482523 23.1609721, 79.9478342 23.1610266)",,,
921934321,residential,False,False,125.281,"LINESTRING (79.949002 23.1609146, 79.9492916 23.1609089, 79.9495017 23.1609561, 79.9497959 23.1610463, 79.94995 23.1611279, 79.9500574 23.1612438, 79.9500821 23.1613)",,,
926980348,primary,False,True,142.73499999999999,"LINESTRING (79.949002 23.1609146, 79.9489652 23.1616001, 79.9489636 23.1620084, 79.9490171 23.1621909)",,,
921595732,primary,True,False,13.198,"LINESTRING (79.9509582 23.1564668, 79.950937 23.1564872, 79.9509169 23.1565285, 79.9509131 23.1565736)",,roundabout,
921595742,residential,True,False,40.857,"LINESTRING (79.9509582 23.1564668, 79.9506535 23.1564262, 79.950568 23.1564568)",,,
921595743,primary,False,False,105.356,"LINESTRING (79.9498556 23.1587252, 79.9495247 23.1594525, 79.9494345 23.1595883)",,,
921595743,primary,False,True,189.916,"LINESTRING (79.9498556 23.1587252, 79.9502751 23.1579678, 79.9506998 23.1572038)",,,
926612662,residential,False,True,197.096,"LINESTRING (79.9498556 23.1587252, 79.9495498 23.1586789, 79.9491991 23.1586543, 79.9485304 23.1586597, 79.947933 23.1586707)",,,
