osmid,oneway,highway,reversed,length,lanes,maxspeed,access,geometry,name,ref,tunnel
97098539,True,secondary,False,182.906,,,,"LINESTRING (75.9197515 14.4645909, 75.9197131 14.4647946, 75.9195668 14.465282, 75.919412 14.4658634, 75.9193196 14.4661809)",Old Court Road,,
97098541,False,residential,False,202.652,,,,"LINESTRING (75.9197515 14.4645909, 75.9202156 14.4647194, 75.9203082 14.4647443, 75.9204116 14.4647721, 75.9205269 14.4648031, 75.9211733 14.464977, 75.9215674 14.4650694)",,,
167570534,False,primary,False,238.32099999999997,,40,,"LINESTRING (75.9190376 14.4671825, 75.9188556 14.4671793, 75.9174746 14.4672553, 75.9171554 14.4672882, 75.9168328 14.4673411)",,SH76,
167570534,False,primary,True,98.22800000000001,,40,,"LINESTRING (75.9190376 14.4671825, 75.9192095 14.4671772, 75.9194613 14.4671444, 75.9196354 14.4671307, 75.9199461 14.467108)",,SH76,
132998200,True,secondary,False,63.451,,30,yes,"LINESTRING (75.9170536 14.4664277, 75.9171923 14.4658731)",AVK College Road,Akkamahadevi Road,
132998200,True,secondary,False,104.311,,30,yes,"LINESTRING (75.9168328 14.4673411, 75.9170536 14.4664277)",AVK College Road,Akkamahadevi Road,
167570534,False,primary,False,45.117000000000004,,40,,"LINESTRING (75.9168328 14.4673411, 75.9166676 14.4673683, 75.9164223 14.4674219)",,SH76,
167570534,False,primary,True,238.321,,40,,"LINESTRING (75.9168328 14.4673411, 75.9171554 14.4672882, 75.9174746 14.4672553, 75.9188556 14.4671793, 75.9190376 14.4671825)",,SH76,
238085559,False,secondary,False,38.45,2,30,yes,"LINESTRING (75.9203246 14.4683142, 75.9202361 14.4679792)",,,yes
238085559,False,secondary,True,38.45,2,30,yes,"LINESTRING (75.9202361 14.4679792, 75.9203246 14.4683142)",,,yes
238085560,True,secondary,False,101.393,2,30,yes,"LINESTRING (75.9202361 14.4679792, 75.9201959 14.4678675, 75.9201529 14.4677247, 75.9201234 14.4676156, 75.9200966 14.4675065, 75.9200591 14.4673714, 75.9200242 14.4672312, 75.9199757 14.4671038)",,,
133002872,True,secondary,False,50.885,,,,"LINESTRING (75.9246789 14.4680611, 75.9242128 14.4681368)",Mandipete Road,,
133002872,True,secondary,False,73.891,,,,"LINESTRING (75.924105 14.4682066, 75.9234348 14.4683496)",Mandipete Road,,
1049317178,False,residential,False,274.70099999999996,,,,"LINESTRING (75.924105 14.4682066, 75.9239808 14.4676922, 75.9238574 14.4675727, 75.9237502 14.4675624, 75.923541 14.4676039, 75.9233211 14.4676871, 75.9232728 14.4676871, 75.9226829 14.4678429, 75.9223289 14.4679365, 75.9220876 14.4679884)",,,
173151698,False,unclassified,False,40.353,,,,"LINESTRING (75.9218039 14.4690933, 75.9218053 14.4687304)",Krishnaraja Road,,
133002912,True,secondary,False,90.029,,,,"LINESTRING (75.9218039 14.4690933, 75.9224018 14.4690999, 75.92264 14.4691036)",Binny Company Road,,
167570534,False,primary,True,43.917,,40,,"LINESTRING (75.9237698 14.4663889, 75.9240729 14.4661246)",,SH76,
133029196,True,primary,False,89.00799999999998,,,,"LINESTRING (75.9237698 14.4663889, 75.9235075 14.4661656, 75.9232504 14.4659165, 75.9231662 14.4658425)",Ashoka Road,,
167570534,False,primary,False,154.244,,40,,"LINESTRING (75.9237698 14.4663889, 75.9235191 14.4666203, 75.9228886 14.4668823, 75.9224902 14.466918)",,SH76,
238085562,False,primary,True,109.667,2,50,yes,"LINESTRING (75.9237698 14.4663889, 75.9239679 14.4665118, 75.924352 14.4667582, 75.9246083 14.4669478)",,SH 65,
1132773653,False,residential,False,47.875,,,,"LINESTRING (75.9225021 14.4650711, 75.9227745 14.4647308)",,,
133029196,True,primary,False,111.964,,,,"LINESTRING (75.9225021 14.4650711, 75.9221158 14.4646919, 75.9217584 14.4643676)",Ashoka Road,,
133116999,True,secondary,False,70.154,2,30,,"LINESTRING (75.9199356 14.4639857, 75.9197515 14.4645909)","1st Main Road,",,
133029196,True,primary,False,38.726,,,,"LINESTRING (75.922686 14.4653704, 75.9225021 14.4650711)",Ashoka Road,,
97098540,False,residential,True,69.756,,,,"LINESTRING (75.922686 14.4653704, 75.9225652 14.465334, 75.9224033 14.4653636, 75.9220703 14.4654871)",,,
133170215,True,unclassified,False,87.987,2,30,,"LINESTRING (75.9216593 14.4698721, 75.9218039 14.4690933)",Krishnaraja Road,,
818379648,False,unclassified,True,101.543,,,,"LINESTRING (75.9216593 14.4698721, 75.9226024 14.4698774)",Krishnaraja Road,,
133169579,False,unclassified,True,117.66099999999999,2,,,"LINESTRING (75.9216593 14.4698721, 75.9213177 14.469778, 75.9208308 14.4696657, 75.9206023 14.4696043)",Islam Pete,,
133169580,True,unclassified,False,75.22,,,,"LINESTRING (75.9197274 14.4699569, 75.9202424 14.4694998)",,,
133170059,False,unclassified,False,5.329,,,,"LINESTRING (75.9197274 14.4699569, 75.9196957 14.4699937)",Vijayalakshmi Road,,
818379648,False,unclassified,False,88.677,,,,"LINESTRING (75.923426 14.4698821, 75.9226024 14.4698774)",Krishnaraja Road,,
133169579,False,unclassified,False,40.481,2,,,"LINESTRING (75.9202424 14.4694998, 75.9203261 14.46953, 75.9206023 14.4696043)",Islam Pete,,
133169580,True,unclassified,False,61.915,,,,"LINESTRING (75.9202424 14.4694998, 75.9205482 14.4691622, 75.9206086 14.4690717)",,,
167570534,False,primary,False,3.221,,40,,"LINESTRING (75.9199757 14.4671038, 75.9199461 14.467108)",,SH76,
167570534,False,primary,True,118.754,,40,,"LINESTRING (75.9199757 14.4671038, 75.9201981 14.4670892, 75.9210766 14.4670388)",,SH76,
133169581,False,unclassified,False,36.855,,,,"LINESTRING (75.9242265 14.469887, 75.9238842 14.4698869)",K.R Road,,
133169581,False,unclassified,True,37.356,,,,"LINESTRING (75.9242265 14.469887, 75.9245732 14.4698999)",K.R Road,,
173151498,False,unclassified,True,87.932,2,30,yes,"LINESTRING (75.9242265 14.469887, 75.9242371 14.4696443, 75.9242223 14.4693268, 75.9242372 14.4690972)",,,
133169581,False,unclassified,True,41.344,,,,"LINESTRING (75.9235002 14.4698867, 75.9238842 14.4698869)",K.R Road,,
173151698,False,unclassified,True,40.353,,,,"LINESTRING (75.9218053 14.4687304, 75.9218039 14.4690933)",Krishnaraja Road,,
133002872,True,secondary,False,134.851,,,,"LINESTRING (75.9218053 14.4687304, 75.9217446 14.4687572, 75.9210097 14.468913, 75.9207317 14.4690174, 75.9206086 14.4690717)",Mandipete Road,,
133170060,True,unclassified,False,30.415,,,,"LINESTRING (75.9198134 14.4691052, 75.9197928 14.469378)",,,
1049317177,False,residential,True,57.001,,,,"LINESTRING (75.9198134 14.4691052, 75.9197653 14.4690218, 75.9197277 14.4686063)",,,
133170205,False,unclassified,False,34.142,,,,"LINESTRING (75.9200736 14.470222, 75.9203714 14.4703275)",,,
133170205,False,unclassified,True,24.637,,,,"LINESTRING (75.9200736 14.470222, 75.9198726 14.4701161)",,,
133170059,False,unclassified,False,32.05,,,,"LINESTRING (75.9196957 14.4699937, 75.9195046 14.4702147)",Vijayalakshmi Road,,
133170059,False,unclassified,True,5.329,,,,"LINESTRING (75.9196957 14.4699937, 75.9197274 14.4699569)",Vijayalakshmi Road,,
133170205,False,unclassified,False,23.813,,,,"LINESTRING (75.9196957 14.4699937, 75.9197383 14.4700454, 75.9198726 14.4701161)",,,
133476962,False,unclassified,True,31.451,,,,"LINESTRING (75.9176704 14.4697442, 75.9176798 14.4694615)",,,
1049317180,False,residential,False,95.105,,,,"LINESTRING (75.9176704 14.4697442, 75.9185529 14.4697074)",,,
133476962,False,unclassified,False,39.224000000000004,,,,"LINESTRING (75.9176704 14.4697442, 75.9176195 14.4700425, 75.9176205 14.4700929)",,,
133170060,True,unclassified,False,64.793,,,,"LINESTRING (75.9197928 14.469378, 75.9197718 14.4696557, 75.9197274 14.4699569)",,,
133481096,True,unclassified,False,50.297,,,,"LINESTRING (75.9197928 14.469378, 75.9199824 14.4694213, 75.9202424 14.4694998)",,,
133476962,False,unclassified,False,31.451,,,,"LINESTRING (75.9176798 14.4694615, 75.9176704 14.4697442)",,,
133481096,True,unclassified,False,227.743,,,,"LINESTRING (75.9176798 14.4694615, 75.9179359 14.4694455, 75.9185984 14.4694144, 75.9191027 14.4693858, 75.919674 14.469378, 75.9197928 14.469378)",,,
167570534,False,primary,True,45.117000000000004,,40,,"LINESTRING (75.9164223 14.4674219, 75.9166676 14.4673683, 75.9168328 14.4673411)",,SH76,
"[238121136, 238121137, 133481184]",False,unclassified,True,244.13299999999998,2,30,yes,"LINESTRING (75.9164223 14.4674219, 75.9164652 14.4677543, 75.9165886 14.4685023, 75.9166675 14.4688805, 75.9167212 14.4690727, 75.9168443 14.4693598, 75.916955 14.4695372)",,,yes
133481096,True,unclassified,False,78.57,,,,"LINESTRING (75.916955 14.4695372, 75.917142 14.4695183, 75.9175888 14.4694815, 75.9176798 14.4694615)",,,
"[133481184, 238121137, 238121136]",False,unclassified,False,244.133,2,30,yes,"LINESTRING (75.916955 14.4695372, 75.9168443 14.4693598, 75.9167212 14.4690727, 75.9166675 14.4688805, 75.9165886 14.4685023, 75.9164652 14.4677543, 75.9164223 14.4674219)",,,yes
818379649,False,unclassified,False,82.019,,,,"LINESTRING (75.9234579 14.4698521, 75.9234541 14.4691145)",,,
133170060,True,unclassified,False,4.154,,,,"LINESTRING (75.9206086 14.4690717, 75.9205734 14.469087)",,,
133002912,True,secondary,False,128.906,,,,"LINESTRING (75.9206086 14.4690717, 75.9207289 14.4690553, 75.9211394 14.469075, 75.9218039 14.4690933)",Binny Company Road,,
133169576,True,secondary,False,90.735,2,30,yes,"LINESTRING (75.9206086 14.4690717, 75.9205813 14.4690527, 75.9205598 14.46903, 75.9205385 14.4689959, 75.9205097 14.4689258, 75.9204614 14.4687661, 75.9204265 14.4686531, 75.9203836 14.4685168, 75.9203246 14.4683142)",,,
133002872,True,secondary,False,180.524,,,,"LINESTRING (75.9234348 14.4683496, 75.9232925 14.4683863, 75.9225225 14.4685805, 75.9218053 14.4687304)",Mandipete Road,,
818379649,False,unclassified,True,85.19999999999999,,,,"LINESTRING (75.9234348 14.4683496, 75.9234665 14.4689938, 75.9234541 14.4691145)",,,
133632116,False,residential,True,18.812,,,,"LINESTRING (75.9170239 14.465828, 75.9171923 14.4658731)",,,
133632116,False,residential,False,74.399,,,,"LINESTRING (75.9170239 14.465828, 75.9165894 14.4657085, 75.9163594 14.4656445)",,,
133632117,False,residential,True,74.945,,,,"LINESTRING (75.9170239 14.465828, 75.9166913 14.4658799, 75.916382 14.4659377, 75.9163386 14.4659456)",,,
1049322599,False,residential,True,61.151,,,,"LINESTRING (75.9164336 14.4631309, 75.9169903 14.4632398)",,,
133632118,False,residential,False,65.512,2,30,yes,"LINESTRING (75.9164336 14.4631309, 75.9166114 14.4626828, 75.9166398 14.4625772)",4th Main Road,,
132998200,True,secondary,False,176.4,,30,yes,"LINESTRING (75.9171923 14.4658731, 75.9176024 14.4643372)",AVK College Road,Akkamahadevi Road,
133632116,False,residential,False,18.812,,,,"LINESTRING (75.9171923 14.4658731, 75.9170239 14.465828)",,,
1081717860,False,residential,True,236.545,,,,"LINESTRING (75.9171923 14.4658731, 75.9187641 14.4662535, 75.9188354 14.4662541, 75.9191342 14.4661549, 75.919197 14.4661502, 75.9193196 14.4661809)",,,
132998200,True,secondary,False,162.142,,30,yes,"LINESTRING (75.9176024 14.4643372, 75.9178879 14.4632304, 75.9179644 14.4629218)",AVK College Road,Akkamahadevi Road,
133632215,False,residential,True,95.41,,,,"LINESTRING (75.9176024 14.4643372, 75.9174386 14.4643077, 75.9170533 14.4642063, 75.9167406 14.4641394)",Convent Road,,
132998200,True,secondary,False,127.093,,30,yes,"LINESTRING (75.9179644 14.4629218, 75.9182484 14.4618124)",AVK College Road,Akkamahadevi Road,
133632214,False,tertiary,True,92.116,2,30,yes,"LINESTRING (75.9179644 14.4629218, 75.9175005 14.4627924, 75.9171423 14.4626925)",Church Road,,
133632215,False,residential,True,52.408,,,,"LINESTRING (75.9167406 14.4641394, 75.9162673 14.4640294)",Convent Road,,
133718845,True,residential,False,92.895,,30,yes,"LINESTRING (75.9167406 14.4641394, 75.9165194 14.4649469)",3rd Main Road,,
133632215,False,residential,False,95.41,,,,"LINESTRING (75.9167406 14.4641394, 75.9170533 14.4642063, 75.9174386 14.4643077, 75.9176024 14.4643372)",Convent Road,,
133718845,True,residential,False,36.717,,30,yes,"LINESTRING (75.9165194 14.4649469, 75.9164536 14.4652709)",3rd Main Road,,
133718843,False,residential,True,48.021,,,,"LINESTRING (75.9165194 14.4649469, 75.9163775 14.4649084, 75.9160878 14.4648382)",,,
133718845,True,residential,False,42.763,,30,yes,"LINESTRING (75.9164536 14.4652709, 75.9163594 14.4656445)",3rd Main Road,,
133632117,False,residential,False,74.94500000000001,,,,"LINESTRING (75.9163386 14.4659456, 75.916382 14.4659377, 75.9166913 14.4658799, 75.9170239 14.465828)",,,
133718843,False,residential,False,48.021,,,,"LINESTRING (75.9160878 14.4648382, 75.9163775 14.4649084, 75.9165194 14.4649469)",,,
1049322597,False,residential,True,92.752,,,,"LINESTRING (75.9160878 14.4648382, 75.9160903 14.4646279, 75.9162083 14.4643006, 75.9162673 14.4640294)",,,
133632214,False,tertiary,False,71.503,2,30,yes,"LINESTRING (75.9159976 14.4624135, 75.9162836 14.462488, 75.9166398 14.4625772)",Church Road,,
133116999,True,secondary,False,188.728,2,30,,"LINESTRING (75.9202939 14.4623246, 75.9201038 14.4631357, 75.9199771 14.4637492, 75.9199356 14.4639857)","1st Main Road,",,
171192469,False,tertiary,True,227.60999999999999,,30,yes,"LINESTRING (75.9202939 14.4623246, 75.9200118 14.4622748, 75.9196247 14.4621701, 75.9192071 14.4620566, 75.9187772 14.4619571, 75.9182484 14.4618124)",,,
238085562,False,primary,False,109.667,2,50,yes,"LINESTRING (75.9246083 14.4669478, 75.924352 14.4667582, 75.9239679 14.4665118, 75.9237698 14.4663889)",,SH 65,
238085563,False,primary,True,32.674,2,50,yes,"LINESTRING (75.9246083 14.4669478, 75.9246586 14.4670834, 75.9246735 14.4671273, 75.9246952 14.4672287)",,,
133002872,True,secondary,False,13.963,,,,"LINESTRING (75.9242128 14.4681368, 75.924105 14.4682066)",Mandipete Road,,
173151498,False,unclassified,False,106.98500000000001,2,30,yes,"LINESTRING (75.9242128 14.4681368, 75.924207 14.4683717, 75.9242029 14.4687418, 75.9242284 14.4690385, 75.9242372 14.4690972)",,,
82711985,False,tertiary,True,140.101,,,,"LINESTRING (75.9245897 14.4638428, 75.923311 14.4640761)",Kuvempu Road,,
173186884,False,residential,False,30.004,2,30,yes,"LINESTRING (75.9245897 14.4638428, 75.9246762 14.4640993)",,,
173186884,False,residential,True,45.322,2,30,yes,"LINESTRING (75.9245897 14.4638428, 75.9244147 14.4634721)",,,
173186884,False,residential,True,30.004,2,30,yes,"LINESTRING (75.9246762 14.4640993, 75.9245897 14.4638428)",,,
1049327224,False,residential,True,111.437,,,,"LINESTRING (75.9246762 14.4640993, 75.9236705 14.464336)",,,
173186884,False,residential,False,43.596999999999994,2,30,yes,"LINESTRING (75.9246762 14.4640993, 75.9248398 14.4643694, 75.9248765 14.4644399)",,,
173186884,False,residential,False,36.182,2,30,yes,"LINESTRING (75.9243329 14.4631565, 75.9244147 14.4634721)",,,
173187314,False,residential,True,65.973,2,30,yes,"LINESTRING (75.9243329 14.4631565, 75.9237272 14.4632461)",,,
173186884,False,residential,True,46.852999999999994,2,30,yes,"LINESTRING (75.9243329 14.4631565, 75.9243168 14.4628137, 75.9243068 14.4627361)",,,
82711958,False,tertiary,False,52.26,,,,"LINESTRING (75.921873 14.4639109, 75.9217584 14.4643676)",,,
82711958,False,tertiary,True,48.874,,,,"LINESTRING (75.921873 14.4639109, 75.9220272 14.4634975)",,,
173187009,False,residential,False,150.365,2,30,yes,"LINESTRING (75.921873 14.4639109, 75.9232493 14.4636816)",,,
173186884,False,residential,False,45.322,2,30,yes,"LINESTRING (75.9244147 14.4634721, 75.9245897 14.4638428)",,,
173186884,False,residential,True,36.182,2,30,yes,"LINESTRING (75.9244147 14.4634721, 75.9243329 14.4631565)",,,
173187009,False,residential,True,127.624,2,30,yes,"LINESTRING (75.9244147 14.4634721, 75.9232493 14.4636816)",,,
82711958,False,tertiary,False,48.874,,,,"LINESTRING (75.9220272 14.4634975, 75.921873 14.4639109)",,,
82711958,False,tertiary,True,171.245,,,,"LINESTRING (75.9220272 14.4634975, 75.9227008 14.4621024)",,,
173187314,False,residential,False,128.195,2,30,yes,"LINESTRING (75.9220272 14.4634975, 75.9232037 14.4633205)",,,
167570534,False,primary,True,3.221,,40,,"LINESTRING (75.9199461 14.467108, 75.9199757 14.4671038)",,SH76,
167570534,False,primary,False,98.22800000000001,,40,,"LINESTRING (75.9199461 14.467108, 75.9196354 14.4671307, 75.9194613 14.4671444, 75.9192095 14.4671772, 75.9190376 14.4671825)",,SH76,
"[257908808, 257908806, 257908807]",True,secondary,False,231.71599999999998,2,,yes,"LINESTRING (75.9199461 14.467108, 75.9199947 14.4672338, 75.9200322 14.4673896, 75.9200644 14.4674961, 75.9200859 14.4675818, 75.9201073 14.4676597, 75.9201503 14.4677974, 75.9202066 14.4679896, 75.9202897 14.4683324, 75.9203461 14.4685583, 75.9204185 14.4687661, 75.9204855 14.4689713, 75.9205204 14.469044, 75.9205734 14.469087)",,,yes
133170060,True,unclassified,False,81.892,,,,"LINESTRING (75.9205734 14.469087, 75.9204679 14.4690974, 75.9201085 14.4691026, 75.9198134 14.4691052)",,,
173186884,False,residential,True,8.839,2,30,yes,"LINESTRING (75.9242846 14.462489, 75.9243121 14.4624141)",,,
1049327228,False,residential,True,41.878,,,,"LINESTRING (75.9242846 14.462489, 75.9238959 14.4625024)",,,
173186884,False,residential,False,27.596,2,30,yes,"LINESTRING (75.9242846 14.462489, 75.9242926 14.4626267, 75.9243068 14.4627361)",,,
133632118,False,residential,True,65.512,2,30,yes,"LINESTRING (75.9166398 14.4625772, 75.9166114 14.4626828, 75.9164336 14.4631309)",4th Main Road,,
133632214,False,tertiary,False,55.614,2,30,yes,"LINESTRING (75.9166398 14.4625772, 75.916878 14.4626368, 75.9171423 14.4626925)",Church Road,,
133632214,False,tertiary,True,71.503,2,30,yes,"LINESTRING (75.9166398 14.4625772, 75.9162836 14.462488, 75.9159976 14.4624135)",Church Road,,
133718845,True,residential,False,63.019,,30,yes,"LINESTRING (75.9171423 14.4626925, 75.9169903 14.4632398)",3rd Main Road,,
133632214,False,tertiary,False,92.116,2,30,yes,"LINESTRING (75.9171423 14.4626925, 75.9175005 14.4627924, 75.9179644 14.4629218)",Church Road,,
133632214,False,tertiary,True,55.614,2,30,yes,"LINESTRING (75.9171423 14.4626925, 75.916878 14.4626368, 75.9166398 14.4625772)",Church Road,,
171192469,False,tertiary,False,227.61,,30,yes,"LINESTRING (75.9182484 14.4618124, 75.9187772 14.4619571, 75.9192071 14.4620566, 75.9196247 14.4621701, 75.9200118 14.4622748, 75.9202939 14.4623246)",,,
818379649,False,unclassified,True,82.019,,,,"LINESTRING (75.9234541 14.4691145, 75.9234579 14.4698521)",,,
133002912,True,secondary,False,46.928,,,,"LINESTRING (75.9234541 14.4691145, 75.9237054 14.4691051, 75.9238896 14.4691128)",Binny Company Road,,
818379649,False,unclassified,False,85.19999999999999,,,,"LINESTRING (75.9234541 14.4691145, 75.9234665 14.4689938, 75.9234348 14.4683496)",,,
173151498,False,unclassified,False,87.932,2,30,yes,"LINESTRING (75.9242372 14.4690972, 75.9242223 14.4693268, 75.9242371 14.4696443, 75.9242265 14.469887)",,,
173151498,False,unclassified,True,106.985,2,30,yes,"LINESTRING (75.9242372 14.4690972, 75.9242284 14.4690385, 75.9242029 14.4687418, 75.924207 14.4683717, 75.9242128 14.4681368)",,,
133718845,True,residential,False,33.556,,30,yes,"LINESTRING (75.9163594 14.4656445, 75.9163386 14.4659456)",3rd Main Road,,
133632116,False,residential,True,74.399,,,,"LINESTRING (75.9163594 14.4656445, 75.9165894 14.4657085, 75.9170239 14.465828)",,,
133170059,False,unclassified,True,32.05,,,,"LINESTRING (75.9195046 14.4702147, 75.9196957 14.4699937)",Vijayalakshmi Road,,
133170059,False,unclassified,False,26.304000000000002,,,,"LINESTRING (75.9195046 14.4702147, 75.9194501 14.4702777, 75.9193524 14.4703997)",Vijayalakshmi Road,,
490931527,False,residential,True,205.082,,,,"LINESTRING (75.9195046 14.4702147, 75.9192412 14.4701138, 75.9187611 14.4700956, 75.9183105 14.4701021, 75.9179108 14.4700866, 75.9176205 14.4700929)",,,
133476962,False,unclassified,False,35.641,,,,"LINESTRING (75.9176205 14.4700929, 75.9176248 14.4703013, 75.9176293 14.4704133)",,,
133476962,False,unclassified,True,39.224000000000004,,,,"LINESTRING (75.9176205 14.4700929, 75.9176195 14.4700425, 75.9176704 14.4697442)",,,
490931527,False,residential,False,205.082,,,,"LINESTRING (75.9176205 14.4700929, 75.9179108 14.4700866, 75.9183105 14.4701021, 75.9187611 14.4700956, 75.9192412 14.4701138, 75.9195046 14.4702147)",,,
133170059,False,unclassified,True,26.304000000000002,,,,"LINESTRING (75.9193524 14.4703997, 75.9194501 14.4702777, 75.9195046 14.4702147)",Vijayalakshmi Road,,
491130904,False,residential,True,187.709,,,,"LINESTRING (75.9193524 14.4703997, 75.9191946 14.4703279, 75.919039 14.4703227, 75.9186555 14.47035, 75.91828 14.4703577, 75.9179742 14.4703863, 75.9176293 14.4704133)",,,
133476962,False,unclassified,True,35.641,,,,"LINESTRING (75.9176293 14.4704133, 75.9176248 14.4703013, 75.9176205 14.4700929)",,,
491130904,False,residential,False,187.709,,,,"LINESTRING (75.9176293 14.4704133, 75.9179742 14.4703863, 75.91828 14.4703577, 75.9186555 14.47035, 75.919039 14.4703227, 75.9191946 14.4703279, 75.9193524 14.4703997)",,,
133632215,False,residential,False,52.408,,,,"LINESTRING (75.9162673 14.4640294, 75.9167406 14.4641394)",Convent Road,,
1049322597,False,residential,False,92.752,,,,"LINESTRING (75.9162673 14.4640294, 75.9162083 14.4643006, 75.9160903 14.4646279, 75.9160878 14.4648382)",,,
1049317177,False,residential,False,57.001,,,,"LINESTRING (75.9197277 14.4686063, 75.9197653 14.4690218, 75.9198134 14.4691052)",,,
1049317178,False,residential,True,274.70099999999996,,,,"LINESTRING (75.9220876 14.4679884, 75.9223289 14.4679365, 75.9226829 14.4678429, 75.9232728 14.4676871, 75.9233211 14.4676871, 75.923541 14.4676039, 75.9237502 14.4675624, 75.9238574 14.4675727, 75.9239808 14.4676922, 75.924105 14.4682066)",,,
133481669,True,secondary_link,False,43.501,,,,"LINESTRING (75.9246656 14.4676701, 75.9246789 14.4680611)",,,
1049317179,False,residential,False,39.956,,,,"LINESTRING (75.9246656 14.4676701, 75.9242945 14.4676714)",,,
1049317179,False,residential,True,39.956,,,,"LINESTRING (75.9242945 14.4676714, 75.9246656 14.4676701)",,,
1049317180,False,residential,True,95.105,,,,"LINESTRING (75.9185529 14.4697074, 75.9176704 14.4697442)",,,
133170205,False,unclassified,False,24.637,,,,"LINESTRING (75.9198726 14.4701161, 75.9200736 14.470222)",,,
133170205,False,unclassified,True,23.813,,,,"LINESTRING (75.9198726 14.4701161, 75.9197383 14.4700454, 75.9196957 14.4699937)",,,
1049317189,False,residential,False,84.171,,,,"LINESTRING (75.9206023 14.4696043, 75.9203714 14.4703275)",,,
133169579,False,unclassified,False,117.661,2,,,"LINESTRING (75.9206023 14.4696043, 75.9208308 14.4696657, 75.9213177 14.469778, 75.9216593 14.4698721)",Islam Pete,,
133169579,False,unclassified,True,40.481,2,,,"LINESTRING (75.9206023 14.4696043, 75.9203261 14.46953, 75.9202424 14.4694998)",Islam Pete,,
133170205,False,unclassified,True,34.142,,,,"LINESTRING (75.9203714 14.4703275, 75.9200736 14.470222)",,,
1049317189,False,residential,True,84.171,,,,"LINESTRING (75.9203714 14.4703275, 75.9206023 14.4696043)",,,
133002912,True,secondary,False,87.662,,,,"LINESTRING (75.92264 14.4691036, 75.9230724 14.4691103, 75.9234541 14.4691145)",Binny Company Road,,
1049317190,False,residential,False,86.206,,,,"LINESTRING (75.92264 14.4691036, 75.92264 14.4694276, 75.9226024 14.4698774)",,,
818379648,False,unclassified,False,101.543,,,,"LINESTRING (75.9226024 14.4698774, 75.9216593 14.4698721)",Krishnaraja Road,,
818379648,False,unclassified,True,88.677,,,,"LINESTRING (75.9226024 14.4698774, 75.923426 14.4698821)",Krishnaraja Road,,
1049317190,False,residential,True,86.206,,,,"LINESTRING (75.9226024 14.4698774, 75.92264 14.4694276, 75.92264 14.4691036)",,,
1049317191,False,residential,False,86.078,,,,"LINESTRING (75.9238896 14.4691128, 75.9238842 14.4698869)",,,
133002912,True,secondary,False,37.646,,,,"LINESTRING (75.9238896 14.4691128, 75.9240809 14.4691207, 75.9242372 14.4690972)",Binny Company Road,,
133169581,False,unclassified,False,41.344,,,,"LINESTRING (75.9238842 14.4698869, 75.9235002 14.4698867)",K.R Road,,
133169581,False,unclassified,True,36.855,,,,"LINESTRING (75.9238842 14.4698869, 75.9242265 14.469887)",K.R Road,,
1049317191,False,residential,True,86.078,,,,"LINESTRING (75.9238842 14.4698869, 75.9238896 14.4691128)",,,
133169581,False,unclassified,False,37.356,,,,"LINESTRING (75.9245732 14.4698999, 75.9242265 14.469887)",K.R Road,,
133718845,True,residential,False,103.581,,30,yes,"LINESTRING (75.9169903 14.4632398, 75.9167406 14.4641394)",3rd Main Road,,
