osmid,lanes,highway,oneway,reversed,length,geometry,ref
133744774,2,primary,False,True,152.764,"LINESTRING (74.0363327 26.6507785, 74.0349425 26.6513647)",
133744763,,tertiary,False,False,190.355,"LINESTRING (74.0363327 26.6507785, 74.0361956 26.65002, 74.0360994 26.6495621, 74.0360218 26.6490895)",
133744763,,tertiary,False,True,103.254,"LINESTRING (74.0363327 26.6507785, 74.0364617 26.6512513, 74.0364786 26.6513273, 74.0364869 26.6514559, 74.036468 26.6515757, 74.0363998 26.6516728)",
133744774,2,primary,False,False,218.19299999999998,"LINESTRING (74.0363327 26.6507785, 74.036967 26.6506236, 74.0374052 26.6505585, 74.0378612 26.6504921, 74.038293 26.6505198, 74.0384792 26.6505821)",
133744774,2,primary,False,False,82.875,"LINESTRING (74.034186 26.6516783, 74.0349425 26.6513647)",
133744774,2,primary,False,True,27.82,"LINESTRING (74.034186 26.6516783, 74.033922 26.6517615)",
133744763,,tertiary,False,True,99.03999999999999,"LINESTRING (74.034186 26.6516783, 74.034155 26.6511078, 74.0341679 26.6507885)",
133744774,2,primary,False,False,27.82,"LINESTRING (74.033922 26.6517615, 74.034186 26.6516783)",
133744774,2,primary,False,True,322.046,"LINESTRING (74.033922 26.6517615, 74.0334492 26.6518873, 74.033087 26.6519579, 74.0327319 26.6519762, 74.0320777 26.6519541, 74.0315036 26.6519221, 74.0313722 26.6518916, 74.0312265 26.6517811, 74.0309682 26.6514365)",
133744775,,tertiary,False,False,76.525,"LINESTRING (74.033922 26.6517615, 74.0340296 26.6520279, 74.0340461 26.6520689, 74.0340684 26.652138, 74.0341142 26.6522801, 74.034158 26.6524162)",
158853576,,primary,False,True,42.492,"LINESTRING (74.0309682 26.6514365, 74.0305587 26.6515464)",SH39
1156066447,2,primary,False,False,27.347,"LINESTRING (74.0309682 26.6514365, 74.0308687 26.6512072)",
133744774,2,primary,False,False,322.046,"LINESTRING (74.0309682 26.6514365, 74.0312265 26.6517811, 74.0313722 26.6518916, 74.0315036 26.6519221, 74.0320777 26.6519541, 74.0327319 26.6519762, 74.033087 26.6519579, 74.0334492 26.6518873, 74.033922 26.6517615)",
133744763,,tertiary,False,False,134.327,"LINESTRING (74.034158 26.6524162, 74.0349704 26.6522611, 74.0354581 26.6520975)",
133744775,,tertiary,False,True,76.52499999999999,"LINESTRING (74.034158 26.6524162, 74.0341142 26.6522801, 74.0340684 26.652138, 74.0340461 26.6520689, 74.0340296 26.6520279, 74.033922 26.6517615)",
133744763,,tertiary,False,False,14.43,"LINESTRING (74.0360218 26.6490895, 74.0358788 26.649112)",
133744763,,tertiary,False,True,190.355,"LINESTRING (74.0360218 26.6490895, 74.0360994 26.6495621, 74.0361956 26.65002, 74.0363327 26.6507785)",
536926098,,residential,False,False,185.20299999999997,"LINESTRING (74.0360218 26.6490895, 74.0367553 26.6490529, 74.0375385 26.6488659, 74.0377155 26.6488611, 74.037855 26.6488803)",
1156066447,2,primary,False,True,189.7,"LINESTRING (74.0299977 26.6492019, 74.0306884 26.6507923)",
536926067,,residential,False,False,106.443,"LINESTRING (74.0299977 26.6492019, 74.0299854 26.6490577, 74.0297011 26.6482858)",
1156066447,2,primary,False,False,141.155,"LINESTRING (74.0299977 26.6492019, 74.0298634 26.6489959, 74.0295255 26.6487223, 74.0292271 26.648631, 74.0290742 26.6485476, 74.028966 26.648394)",
536926057,,residential,False,False,108.865,"LINESTRING (74.0344008 26.6495161, 74.0341973 26.6485541)",
133744763,,tertiary,False,False,129.649,"LINESTRING (74.0344008 26.6495161, 74.0341608 26.6496073, 74.0340402 26.6502238, 74.0340795 26.6505288)",
133744763,,tertiary,False,True,72.727,"LINESTRING (74.0344008 26.6495161, 74.0346837 26.6494974, 74.0350031 26.6494131, 74.0351079 26.6493706)",
133744763,,tertiary,False,True,30.184,"LINESTRING (74.0341679 26.6507885, 74.0340795 26.6505288)",
133744763,,tertiary,False,False,99.03999999999999,"LINESTRING (74.0341679 26.6507885, 74.034155 26.6511078, 74.034186 26.6516783)",
536926059,,residential,False,False,102.061,"LINESTRING (74.0341679 26.6507885, 74.0343976 26.65087, 74.0346819 26.6511721, 74.0349425 26.6513647)",
158853576,,primary,False,False,42.492,"LINESTRING (74.0305587 26.6515464, 74.0309682 26.6514365)",SH39
158853576,,primary,False,True,125.835,"LINESTRING (74.0305587 26.6515464, 74.0293119 26.6517437)",SH39
859424532,,residential,False,True,71.402,"LINESTRING (74.0305587 26.6515464, 74.0305943 26.6517472, 74.030659 26.6521822)",
133744763,,tertiary,False,False,103.25399999999999,"LINESTRING (74.0363998 26.6516728, 74.036468 26.6515757, 74.0364869 26.6514559, 74.0364786 26.6513273, 74.0364617 26.6512513, 74.0363327 26.6507785)",
133744763,,tertiary,False,True,67.087,"LINESTRING (74.0363998 26.6516728, 74.0362209 26.6518192, 74.0359443 26.6519344, 74.0358251 26.6519744)",
133744763,,tertiary,False,False,38.957,"LINESTRING (74.0354581 26.6520975, 74.0358251 26.6519744)",
536926008,,residential,False,False,50.805,"LINESTRING (74.0354581 26.6520975, 74.0356334 26.6525267)",
133744763,,tertiary,False,True,134.327,"LINESTRING (74.0354581 26.6520975, 74.0349704 26.6522611, 74.034158 26.6524162)",
536926014,,residential,False,False,21.362,"LINESTRING (74.0286416 26.6522532, 74.0286098 26.6524432)",
536926014,,residential,False,True,7.661,"LINESTRING (74.0286416 26.6522532, 74.0286223 26.6521865)",
536926014,,residential,False,False,34.322,"LINESTRING (74.0285357 26.6518877, 74.0286223 26.6521865)",
