osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,access,geometry
566035617,2,,Mydukuru Main Road,primary,False,True,56.368,,,"LINESTRING (78.7328231 14.7228744, 78.7329082 14.7223742)"
321834722,,,,residential,False,False,413.10600000000005,,,"LINESTRING (78.7328231 14.7228744, 78.7321461 14.7227904, 78.731664 14.7227352, 78.7313944 14.7227276, 78.7312606 14.7227504, 78.731052 14.7227714, 78.7303574 14.7228285, 78.7300327 14.7228132, 78.729828 14.7228646, 78.7294364 14.7229427, 78.7290153 14.7229941)"
566035617,2,,Mydukuru Main Road,primary,False,False,82.161,,,"LINESTRING (78.7328231 14.7228744, 78.7328023 14.7230297, 78.7326918 14.7236021)"
321834722,,,,residential,False,True,413.10600000000005,,,"LINESTRING (78.7290153 14.7229941, 78.7294364 14.7229427, 78.729828 14.7228646, 78.7300327 14.7228132, 78.7303574 14.7228285, 78.731052 14.7227714, 78.7312606 14.7227504, 78.7313944 14.7227276, 78.731664 14.7227352, 78.7321461 14.7227904, 78.7328231 14.7228744)"
362877612,,,,unclassified,False,True,78.199,,,"LINESTRING (78.7357073 14.7244074, 78.7350561 14.7247203)"
362877612,,,,unclassified,False,False,24.96,,,"LINESTRING (78.7357073 14.7244074, 78.7358 14.7245395, 78.7358659 14.7245513)"
362877613,,,,unclassified,False,False,108.369,,,"LINESTRING (78.7357073 14.7244074, 78.7355782 14.7241786, 78.7349234 14.7245082)"
362877612,,,,unclassified,False,False,55.756,,,"LINESTRING (78.7358659 14.7245513, 78.7361402 14.7249768)"
362877612,,,,unclassified,False,True,24.96,,,"LINESTRING (78.7358659 14.7245513, 78.7358 14.7245395, 78.7357073 14.7244074)"
130211013,,,,unclassified,False,False,323.208,20,yes,"LINESTRING (78.7349234 14.7245082, 78.734593 14.7239782, 78.7344248 14.7238414, 78.7342054 14.7236174, 78.7332593 14.7226858, 78.7329082 14.7223742)"
130211013,,,,unclassified,False,True,27.566,20,yes,"LINESTRING (78.7349234 14.7245082, 78.7350149 14.724655, 78.7350561 14.7247203)"
362877613,,,,unclassified,False,True,108.369,,,"LINESTRING (78.7349234 14.7245082, 78.7355782 14.7241786, 78.7357073 14.7244074)"
362877612,,,,unclassified,False,False,78.199,,,"LINESTRING (78.7350561 14.7247203, 78.7357073 14.7244074)"
130211013,,,,unclassified,False,False,27.566,20,yes,"LINESTRING (78.7350561 14.7247203, 78.7350149 14.724655, 78.7349234 14.7245082)"
"[751277730, 130211013]",,,,"['unclassified', 'residential']",False,True,68.372,20,yes,"LINESTRING (78.7350561 14.7247203, 78.7351296 14.7248366, 78.7352125 14.7249545, 78.7353391 14.7252674)"
566035617,2,,Mydukuru Main Road,primary,False,False,5.207,,,"LINESTRING (78.7329161 14.722328, 78.7329082 14.7223742)"
566035617,2,,Mydukuru Main Road,primary,False,True,58.912,,,"LINESTRING (78.7329161 14.722328, 78.7330098 14.721806)"
751277729,,,,unclassified,False,False,92.013,,,"LINESTRING (78.7353391 14.7252674, 78.7361402 14.7249768)"
751277730,,,,residential,False,True,74.213,,,"LINESTRING (78.7353391 14.7252674, 78.7356287 14.7258732)"
"[751277730, 130211013]",,,,"['residential', 'unclassified']",False,False,68.372,20,yes,"LINESTRING (78.7353391 14.7252674, 78.7352125 14.7249545, 78.7351296 14.7248366, 78.7350561 14.7247203)"
362877612,,,,unclassified,False,True,55.756,,,"LINESTRING (78.7361402 14.7249768, 78.7358659 14.7245513)"
751277729,,,,unclassified,False,True,92.013,,,"LINESTRING (78.7361402 14.7249768, 78.7353391 14.7252674)"
345550523,2,NH67,BADVEL ROAD,trunk,False,False,22.347,,,"LINESTRING (78.7356287 14.7258732, 78.7358333 14.7258381)"
751277730,,,,residential,False,False,74.213,,,"LINESTRING (78.7356287 14.7258732, 78.7353391 14.7252674)"
345550523,2,NH67,BADVEL ROAD,trunk,False,True,89.04599999999999,,,"LINESTRING (78.7356287 14.7258732, 78.734878 14.726002, 78.7348133 14.7260124)"
345550523,2,NH67,BADVEL ROAD,trunk,False,True,28.145,,,"LINESTRING (78.7348133 14.7260124, 78.7345551 14.7260537)"
345550523,2,NH67,BADVEL ROAD,trunk,False,False,89.04599999999999,,,"LINESTRING (78.7348133 14.7260124, 78.734878 14.726002, 78.7356287 14.7258732)"
751277731,,,,residential,False,False,167.83100000000002,,,"LINESTRING (78.7348133 14.7260124, 78.7347168 14.7255268, 78.7344271 14.7245514)"
751277731,,,,residential,False,True,167.83100000000002,,,"LINESTRING (78.7344271 14.7245514, 78.7347168 14.7255268, 78.7348133 14.7260124)"
566035617,2,,Mydukuru Main Road,primary,False,True,17.412,,,"LINESTRING (78.732512 14.7245566, 78.732539 14.7244022)"
566035617,2,,Mydukuru Main Road,primary,False,False,212.883,,,"LINESTRING (78.732512 14.7245566, 78.7323528 14.7255541, 78.7322123 14.7262064, 78.7321574 14.7264393)"
751277732,,,,residential,False,False,82.76400000000001,,,"LINESTRING (78.732512 14.7245566, 78.7329197 14.724567, 78.7332308 14.724541, 78.7332791 14.7245514)"
751277732,,,,residential,False,False,271.604,,,"LINESTRING (78.7332791 14.7245514, 78.7335795 14.7245047, 78.7341374 14.7244995, 78.7341589 14.7245306, 78.7342179 14.7248368, 78.7345551 14.7260537)"
751277732,,,,residential,False,True,82.76400000000001,,,"LINESTRING (78.7332791 14.7245514, 78.7332308 14.724541, 78.7329197 14.724567, 78.732512 14.7245566)"
751277735,,,,residential,False,False,98.422,,,"LINESTRING (78.7332791 14.7245514, 78.7334776 14.7250495, 78.7335795 14.7253867)"
345550523,2,NH67,BADVEL ROAD,trunk,False,False,28.145,,,"LINESTRING (78.7345551 14.7260537, 78.7348133 14.7260124)"
345550523,2,NH67,BADVEL ROAD,trunk,False,True,261.396,,,"LINESTRING (78.7345551 14.7260537, 78.7328858 14.726321, 78.7321574 14.7264393)"
751277732,,,,residential,False,False,283.71900000000005,,,"LINESTRING (78.7345551 14.7260537, 78.7346953 14.7266269, 78.7347758 14.7268863, 78.7348294 14.7269901, 78.7349582 14.7273481, 78.7350011 14.7274104, 78.7350923 14.7276906, 78.7351191 14.7277114, 78.7357092 14.7275765, 78.735913 14.727509)"
751277732,,,,residential,False,True,271.604,,,"LINESTRING (78.7345551 14.7260537, 78.7342179 14.7248368, 78.7341589 14.7245306, 78.7341374 14.7244995, 78.7335795 14.7245047, 78.7332791 14.7245514)"
751277732,,,,residential,False,True,283.719,,,"LINESTRING (78.735913 14.727509, 78.7357092 14.7275765, 78.7351191 14.7277114, 78.7350923 14.7276906, 78.7350011 14.7274104, 78.7349582 14.7273481, 78.7348294 14.7269901, 78.7347758 14.7268863, 78.7346953 14.7266269, 78.7345551 14.7260537)"
751277733,,,,residential,False,True,78.15,,,"LINESTRING (78.7332791 14.7242403, 78.7325557 14.724307)"
751277735,,,,residential,False,True,98.422,,,"LINESTRING (78.7335795 14.7253867, 78.7334776 14.7250495, 78.7332791 14.7245514)"
751277736,,,,residential,False,False,30.664,,,"LINESTRING (78.7289071 14.7284065, 78.7289661 14.7286763)"
751277741,,,,residential,False,False,137.238,,,"LINESTRING (78.7289071 14.7284065, 78.7276572 14.7286555)"
751277742,,,,residential,False,False,77.67,,,"LINESTRING (78.7289071 14.7284065, 78.7296045 14.7282249)"
751277736,,,,residential,False,False,37.681,,,"LINESTRING (78.7289661 14.7286763, 78.7290614 14.7290024)"
751277736,,,,residential,False,True,30.664,,,"LINESTRING (78.7289661 14.7286763, 78.7289071 14.7284065)"
751277740,,,,residential,False,False,112.127,,,"LINESTRING (78.7289661 14.7286763, 78.7279415 14.7288631)"
751277743,,,,residential,False,False,276.68899999999996,,,"LINESTRING (78.7289661 14.7286763, 78.7293309 14.7286036, 78.7297225 14.7284999, 78.7299371 14.7284272, 78.7299746 14.7283857, 78.7297976 14.7278098, 78.7296367 14.7269644)"
751277736,,,,residential,False,False,39.585,,,"LINESTRING (78.7290614 14.7290024, 78.7291592 14.7293456)"
751277736,,,,residential,False,True,37.681,,,"LINESTRING (78.7290614 14.7290024, 78.7289661 14.7286763)"
751277739,,,,residential,False,True,124.236,,,"LINESTRING (78.7290614 14.7290024, 78.7289661 14.7290291, 78.728537 14.7291381, 78.7279361 14.7292522)"
751277736,,,,residential,False,False,41.058,,,"LINESTRING (78.7291592 14.7293456, 78.729288 14.7296932)"
751277736,,,,residential,False,True,39.585,,,"LINESTRING (78.7291592 14.7293456, 78.7290614 14.7290024)"
751277738,,,,residential,False,True,121.893,,,"LINESTRING (78.7291592 14.7293456, 78.7290734 14.7293819, 78.7280595 14.729605)"
751277736,,,,residential,False,False,54.322,,,"LINESTRING (78.729288 14.7296932, 78.7294435 14.730158)"
751277736,,,,residential,False,True,41.058,,,"LINESTRING (78.729288 14.7296932, 78.7291592 14.7293456)"
751277737,,,,residential,False,False,127.078,,,"LINESTRING (78.729288 14.7296932, 78.7286496 14.7298748, 78.7282795 14.729963, 78.7281454 14.7299786)"
751277736,,,,residential,False,True,54.322,,,"LINESTRING (78.7294435 14.730158, 78.729288 14.7296932)"
345550526,2,,Mydukuru Main Road,primary,False,True,573.164,,,"LINESTRING (78.7294435 14.730158, 78.7298106 14.7299132, 78.7312279 14.7290549, 78.7318152 14.7287239, 78.7320757 14.7285211, 78.7321684 14.7284079, 78.7321905 14.7283054, 78.7321706 14.7280172, 78.7320911 14.7276136, 78.7321331 14.7271311, 78.7321441 14.726734, 78.7321574 14.7264393)"
751277737,,,,residential,False,True,127.078,,,"LINESTRING (78.7281454 14.7299786, 78.7282795 14.729963, 78.7286496 14.7298748, 78.729288 14.7296932)"
751277738,,,,residential,False,False,121.893,,,"LINESTRING (78.7280595 14.729605, 78.7290734 14.7293819, 78.7291592 14.7293456)"
751277739,,,,residential,False,False,124.236,,,"LINESTRING (78.7279361 14.7292522, 78.728537 14.7291381, 78.7289661 14.7290291, 78.7290614 14.7290024)"
751277740,,,,residential,False,True,112.127,,,"LINESTRING (78.7279415 14.7288631, 78.7289661 14.7286763)"
751277741,,,,residential,False,True,137.238,,,"LINESTRING (78.7276572 14.7286555, 78.7289071 14.7284065)"
751277742,,,,residential,False,True,77.67,,,"LINESTRING (78.7296045 14.7282249, 78.7289071 14.7284065)"
635755159,,NH67,Mydukuru Road,trunk,True,False,277.299,,,"LINESTRING (78.7296367 14.7269644, 78.7321574 14.7264393)"
751277743,,,,residential,False,True,276.68899999999996,,,"LINESTRING (78.7296367 14.7269644, 78.7297976 14.7278098, 78.7299746 14.7283857, 78.7299371 14.7284272, 78.7297225 14.7284999, 78.7293309 14.7286036, 78.7289661 14.7286763)"
566035617,2,,Mydukuru Main Road,primary,False,False,17.412,,,"LINESTRING (78.732539 14.7244022, 78.732512 14.7245566)"
566035617,2,,Mydukuru Main Road,primary,False,True,10.737,,,"LINESTRING (78.732539 14.7244022, 78.7325557 14.724307)"
1165460463,,,APSRTC Bus Stand Road,residential,False,False,108.959,,,"LINESTRING (78.732539 14.7244022, 78.7320189 14.7243256, 78.7317321 14.7242299, 78.7315789 14.7241319)"
1165460463,,,APSRTC Bus Stand Road,residential,False,False,178.44799999999998,,,"LINESTRING (78.7315789 14.7241319, 78.7314701 14.724065, 78.7314157 14.7239478, 78.7314676 14.7238283, 78.7316703 14.7237278, 78.732051 14.7236298, 78.7323501 14.7236274, 78.7326918 14.7236021)"
1165460463,,,APSRTC Bus Stand Road,residential,False,True,108.959,,,"LINESTRING (78.7315789 14.7241319, 78.7317321 14.7242299, 78.7320189 14.7243256, 78.732539 14.7244022)"
1165460464,,,APSRTC Bus Depot Road,residential,False,False,82.56700000000001,,,"LINESTRING (78.7315789 14.7241319, 78.7313366 14.7243088, 78.7310622 14.724371, 78.7308865 14.7244181)"
566035617,2,,Mydukuru Main Road,primary,False,False,79.736,,,"LINESTRING (78.7326918 14.7236021, 78.7325557 14.724307)"
566035617,2,,Mydukuru Main Road,primary,False,True,82.161,,,"LINESTRING (78.7326918 14.7236021, 78.7328023 14.7230297, 78.7328231 14.7228744)"
1165460463,,,APSRTC Bus Stand Road,residential,False,True,178.44799999999998,,,"LINESTRING (78.7326918 14.7236021, 78.7323501 14.7236274, 78.732051 14.7236298, 78.7316703 14.7237278, 78.7314676 14.7238283, 78.7314157 14.7239478, 78.7314701 14.724065, 78.7315789 14.7241319)"
1165460464,,,APSRTC Bus Depot Road,residential,False,False,328.434,,,"LINESTRING (78.7308865 14.7244181, 78.7308125 14.7244379, 78.7303948 14.7245192, 78.730286 14.7244953, 78.7302242 14.7243997, 78.7301575 14.7242156, 78.7300858 14.7240554, 78.7300957 14.7238713, 78.730113 14.7236705, 78.7304714 14.7236298, 78.7307656 14.7235748, 78.7308175 14.723802, 78.7308865 14.7244181)"
1165460464,,,APSRTC Bus Depot Road,residential,False,True,328.434,,,"LINESTRING (78.7308865 14.7244181, 78.7308175 14.723802, 78.7307656 14.7235748, 78.7304714 14.7236298, 78.730113 14.7236705, 78.7300957 14.7238713, 78.7300858 14.7240554, 78.7301575 14.7242156, 78.7302242 14.7243997, 78.730286 14.7244953, 78.7303948 14.7245192, 78.7308125 14.7244379, 78.7308865 14.7244181)"
1165460464,,,APSRTC Bus Depot Road,residential,False,True,82.56700000000001,,,"LINESTRING (78.7308865 14.7244181, 78.7310622 14.724371, 78.7313366 14.7243088, 78.7315789 14.7241319)"
