osmid,highway,oneway,reversed,length,geometry,bridge,lanes
92204337,tertiary,False,True,29.378,"LINESTRING (79.0221943 26.7780867, 79.0220363 26.7778633)",,
92204344,tertiary,False,False,71.153,"LINESTRING (79.0221943 26.7780867, 79.0228734 26.777882)",,
92204337,tertiary,False,False,172.382,"LINESTRING (79.0221943 26.7780867, 79.0224015 26.7786944, 79.0223662 26.7796089)",,
"[964614712, 964614713, 92204331]",tertiary,False,True,112.74499999999999,"LINESTRING (79.0221943 26.7780867, 79.0213526 26.778239, 79.0213057 26.7782579, 79.0211387 26.7783252, 79.0211002 26.7783407)",yes,
964590414,tertiary,False,False,12.274,"LINESTRING (79.0205999 26.7746733, 79.0206265 26.7747811)",,
92204333,tertiary,False,True,119.253,"LINESTRING (79.0205999 26.7746733, 79.0198386 26.7741636, 79.0197248 26.7739652)",,
92204331,tertiary,False,False,71.858,"LINESTRING (79.0186512 26.7793275, 79.019311 26.7790617)",,
92204331,tertiary,False,True,42.535,"LINESTRING (79.0186512 26.7793275, 79.0182511 26.7794644)",,
455429036,tertiary,False,False,35.217,"LINESTRING (79.0186512 26.7793275, 79.0183804 26.7795321)",,
92204344,tertiary,False,False,69.753,"LINESTRING (79.0239895 26.7770425, 79.0244676 26.7765828)",,
92204344,tertiary,False,True,31.287,"LINESTRING (79.0239895 26.7770425, 79.0238558 26.7772973)",,
964602755,unclassified,False,True,11.338,"LINESTRING (79.0239895 26.7770425, 79.0239043 26.7769746)",,
92204350,tertiary,False,True,96.672,"LINESTRING (79.0269108 26.7819231, 79.0263752 26.781197)",,
92204344,tertiary,False,False,31.287,"LINESTRING (79.0238558 26.7772973, 79.0239895 26.7770425)",,
92204344,tertiary,False,True,83.944,"LINESTRING (79.0238558 26.7772973, 79.0231728 26.7777424)",,
92204350,tertiary,False,False,70.404,"LINESTRING (79.0238558 26.7772973, 79.024188 26.7778567)",,
92204344,tertiary,False,False,93.134,"LINESTRING (79.0246665 26.7762317, 79.02542 26.7757327)",,
