osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed
1135993879,MDR,T.M. Mohammed Road,tertiary,False,False,6.81,"LINESTRING (76.2469074 9.9680146, 76.2468809 9.9679592)",,,
216707921,MDR,Bellar Road,tertiary,False,True,286.47,"LINESTRING (76.2469074 9.9680146, 76.2468123 9.9680528, 76.2467088 9.9680386, 76.2463239 9.9680232, 76.2458772 9.9680259, 76.2456325 9.9681058, 76.2450363 9.9684123, 76.2449402 9.9684543, 76.2448569 9.9684906, 76.2447808 9.968517, 76.244503 9.9685702, 76.2444166 9.9685691)",,,
269837441,MDR,Calvetty Road,tertiary,False,True,99.31200000000001,"LINESTRING (76.2469074 9.9680146, 76.2470922 9.9681199, 76.2472101 9.968199, 76.2474191 9.9682494, 76.24774 9.9683458)",,,
37040844,,Queiros Street,residential,False,False,40.388,"LINESTRING (76.2410874 9.9637973, 76.2411967 9.9641442)",,,
754226299,,KL Bernard Master Road,tertiary,False,False,69.348,"LINESTRING (76.2410874 9.9637973, 76.2414815 9.9636246, 76.2416687 9.9635502)",,,
29548193,,Pullupalam Road,tertiary,False,False,56.188,"LINESTRING (76.2492571 9.9637301, 76.2487441 9.9637373)",,,
"[29548193, 722690651, 37040838]",,"['Pullupalam Road', 'PM Syed Road']",tertiary,False,"[False, True]",75.148,"LINESTRING (76.2492571 9.9637301, 76.2493235 9.9637092, 76.2494856 9.9636897, 76.249911 9.9635359)",yes,,
53005871,,Eraveli Canal Road,residential,False,True,74.999,"LINESTRING (76.2492571 9.9637301, 76.2492586 9.9637898, 76.2492726 9.9639845, 76.2492237 9.9644013)",,,
29548193,,Pullupalam Road,tertiary,False,True,56.188,"LINESTRING (76.2487441 9.9637373, 76.2492571 9.9637301)",,,
29548193,,Pullupalam Road,tertiary,False,False,126.364,"LINESTRING (76.2487441 9.9637373, 76.2476946 9.9638263, 76.247598 9.9638534)",,,
535447278,,,residential,False,True,73.504,"LINESTRING (76.2487441 9.9637373, 76.2487545 9.9639125, 76.2487623 9.9640215, 76.2487482 9.9641424, 76.2486903 9.9643905)",,,
29548193,,Pullupalam Road,tertiary,False,False,60.376,"LINESTRING (76.247598 9.9638534, 76.2470475 9.9638825)",,,
53016969,,Kunnumpuram Juma Masjid Road,residential,False,False,68.615,"LINESTRING (76.247598 9.9638534, 76.247714 9.9644598)",,,
29548193,,Pullupalam Road,tertiary,False,True,126.364,"LINESTRING (76.247598 9.9638534, 76.2476946 9.9638263, 76.2487441 9.9637373)",,,
31517986,,Kunnumpuram Juma Masjid Road,unclassified,False,False,77.412,"LINESTRING (76.247598 9.9638534, 76.2476014 9.9636369, 76.2475484 9.9631601)",,,
53011303,,CP Thodu Road,residential,False,True,228.09799999999998,"LINESTRING (76.2454878 9.9653712, 76.2459626 9.9654396, 76.2461852 9.9654716, 76.24746 9.9659868)",,,
216707923,MDR,T.M. Mohammed Road,secondary,False,False,55.943,"LINESTRING (76.2454878 9.9653712, 76.2454904 9.9653552, 76.2455284 9.9651198, 76.2455607 9.9648733)",,,
216707923,MDR,T.M. Mohammed Road,secondary,False,True,102.44500000000001,"LINESTRING (76.2454878 9.9653712, 76.2454755 9.965625, 76.2454715 9.9659878, 76.2454696 9.9662922)",,,
29548193,,Pullupalam Road,tertiary,False,False,27.657,"LINESTRING (76.2470475 9.9638825, 76.2467967 9.9639116)",,,
29548193,,Pullupalam Road,tertiary,False,True,60.376,"LINESTRING (76.2470475 9.9638825, 76.247598 9.9638534)",,,
53016983,,,residential,False,False,144.76600000000002,"LINESTRING (76.2470475 9.9638825, 76.2471548 9.9645482, 76.2472299 9.9651717)",,,
216707921,MDR,Bellar Road,tertiary,False,False,286.47,"LINESTRING (76.2444166 9.9685691, 76.244503 9.9685702, 76.2447808 9.968517, 76.2448569 9.9684906, 76.2449402 9.9684543, 76.2450363 9.9684123, 76.2456325 9.9681058, 76.2458772 9.9680259, 76.2463239 9.9680232, 76.2467088 9.9680386, 76.2468123 9.9680528, 76.2469074 9.9680146)",,,
"[1134603082, 1007090947]",MDR,KB Jacob Road,tertiary,False,True,120.225,"LINESTRING (76.2444166 9.9685691, 76.244397 9.9684662, 76.244405 9.9679871, 76.244393 9.9674899)",,,
"[1134592699, 1134603087]",,"['River Road', 'Princess Street']",unclassified,False,"[False, True]",256.308,"LINESTRING (76.2444166 9.9685691, 76.2441932 9.9685812, 76.2439897 9.9685241, 76.2437256 9.9684121, 76.2431258 9.9681588, 76.2429236 9.9672296)",,,
1134603082,MDR,KB Jacob Road,tertiary,False,True,59.215,"LINESTRING (76.244393 9.9674899, 76.2442966 9.9669659)",,,
1135133677,,,residential,False,False,40.291,"LINESTRING (76.244393 9.9674899, 76.244758 9.9674445)",,,
