osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref
359401680,True,2,secondary,60,False,56.979,"LINESTRING (75.9040531 31.5341426, 75.903525 31.5338977)",
359405202,False,2,secondary,,False,9.11,"LINESTRING (75.9040531 31.5341426, 75.9039949 31.5342078)",
1111007971,False,,secondary,,True,3.975,"LINESTRING (75.9040531 31.5341426, 75.9040832 31.5341177)",
1117784913,False,,unclassified,,True,25.18,"LINESTRING (75.9029869 31.5346103, 75.9032497 31.534577)",
138962537,False,,residential,,False,97.645,"LINESTRING (75.9029869 31.5346103, 75.9026513 31.5341866, 75.9025307 31.5340834, 75.9023375 31.5339356)",
172478556,False,,unclassified,,False,70.716,"LINESTRING (75.9029869 31.5346103, 75.9025481 31.5346341, 75.9023792 31.5346318, 75.9022425 31.5346188)",
172478556,False,,unclassified,,False,185.451,"LINESTRING (75.9022425 31.5346188, 75.9003359 31.5342436)",
172478556,False,,unclassified,,True,70.71600000000001,"LINESTRING (75.9022425 31.5346188, 75.9023792 31.5346318, 75.9025481 31.5346341, 75.9029869 31.5346103)",
172478570,False,,residential,,True,107.08099999999999,"LINESTRING (75.9022425 31.5346188, 75.9019028 31.5349633, 75.9018125 31.535012, 75.9016864 31.535039, 75.9015264 31.5350371, 75.901324 31.5350094)",
172478556,False,,unclassified,,False,69.903,"LINESTRING (75.9003359 31.5342436, 75.8996224 31.5340843)",
172478556,False,,unclassified,,True,185.451,"LINESTRING (75.9003359 31.5342436, 75.9022425 31.5346188)",
296174853,False,,residential,,True,67.179,"LINESTRING (75.9003359 31.5342436, 75.9005758 31.5348121)",
138962537,False,,residential,,True,174.98700000000002,"LINESTRING (75.9003359 31.5342436, 75.8999819 31.5335365, 75.8996954 31.532969, 75.8995816 31.532809)",
172478556,False,,unclassified,,True,74.227,"LINESTRING (75.8988578 31.5339397, 75.8996224 31.5340843)",
172478561,False,,unclassified,,True,70.159,"LINESTRING (75.8988578 31.5339397, 75.8991597 31.5345158)",
172478556,False,,unclassified,,False,115.953,"LINESTRING (75.8988578 31.5339397, 75.8985741 31.5334933, 75.8984871 31.5334045, 75.8983644 31.5333374, 75.8982491 31.5333076, 75.8980273 31.5332715)",
172478556,False,,unclassified,,False,17.742,"LINESTRING (75.8980273 31.5332715, 75.8978636 31.5331941)",
172478577,False,,unclassified,,False,24.454,"LINESTRING (75.8980273 31.5332715, 75.897793 31.5333636)",
172478556,False,,unclassified,,True,115.953,"LINESTRING (75.8980273 31.5332715, 75.8982491 31.5333076, 75.8983644 31.5333374, 75.8984871 31.5334045, 75.8985741 31.5334933, 75.8988578 31.5339397)",
