osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge
366103637,residential,False,True,67.674,,,,"LINESTRING (78.2909341 18.7883844, 78.2907557 18.7877997)",
432315356,trunk,False,True,49.285,2,NH63,100,"LINESTRING (78.2909341 18.7883844, 78.2905183 18.7885881)",
432315356,trunk,False,False,125.077,2,NH63,100,"LINESTRING (78.2909341 18.7883844, 78.2913863 18.788115, 78.2918787 18.7877077)",
158316144,secondary,False,True,150.95600000000002,,,,"LINESTRING (78.2883722 18.7900193, 78.2882861 18.7900983, 78.2880686 18.7902184, 78.2878391 18.7903118, 78.2870606 18.790532)",
319293440,trunk,False,False,255.332,2,NH63,100,"LINESTRING (78.2883722 18.7900193, 78.2883099 18.789859, 78.2882847 18.7897361, 78.288298 18.7894063, 78.2883487 18.7889856, 78.2883093 18.7885605, 78.2881772 18.7883397, 78.28785 18.7880662, 78.2876959 18.7880199)",
319293440,trunk,False,True,91.10300000000001,2,NH63,100,"LINESTRING (78.2883722 18.7900193, 78.2884795 18.7898922, 78.2885925 18.7898424, 78.2888011 18.7897409, 78.2890477 18.7895271)",
"[319293440, 319293435]",trunk,False,"[False, True]",29.634,2,NH63,100,"LINESTRING (78.2893015 18.7892976, 78.2891734 18.7894143, 78.2891266 18.7894586, 78.2890972 18.7894807)",yes
366103652,residential,False,True,140.077,,,,"LINESTRING (78.2893015 18.7892976, 78.2896002 18.7896497, 78.2901723 18.7902495)",
432315356,trunk,False,False,72.15100000000001,2,NH63,100,"LINESTRING (78.2893015 18.7892976, 78.2894793 18.789141, 78.2898592 18.7889261)",
366103637,residential,False,True,62.655,,,,"LINESTRING (78.2902523 18.7859561, 78.2897261 18.7862194)",
366103647,residential,False,False,150.752,,,,"LINESTRING (78.2939895 18.7859876, 78.2943179 18.7865622, 78.294618 18.7872046)",
432315356,trunk,False,True,166.61200000000002,2,NH63,100,"LINESTRING (78.2939895 18.7859876, 78.2937636 18.7861991, 78.293425 18.7865355, 78.2929806 18.786912, 78.2928379 18.7870124)",
366104132,residential,False,True,76.143,,,,"LINESTRING (78.291036 18.7860616, 78.2909765 18.7860846, 78.290395 18.7863782)",
366103871,residential,False,False,57.736,,,,"LINESTRING (78.2887348 18.7861685, 78.2888688 18.786672)",
366103637,residential,False,False,62.655,,,,"LINESTRING (78.2897261 18.7862194, 78.2902523 18.7859561)",
366103637,residential,False,True,103.369,,,,"LINESTRING (78.2897261 18.7862194, 78.2892196 18.7864729, 78.2888688 18.786672)",
366104079,residential,False,False,63.281,,,,"LINESTRING (78.2918573 18.7862594, 78.292086 18.7867857)",
366104079,residential,False,True,68.657,,,,"LINESTRING (78.2918573 18.7862594, 78.2912556 18.7864976)",
366103991,residential,False,True,264.337,,,,"LINESTRING (78.2902013 18.7863763, 78.2899691 18.7865711, 78.2904054 18.7880884, 78.2905183 18.7885881)",
366103637,residential,False,False,52.56100000000001,,,,"LINESTRING (78.290395 18.7863782, 78.2904546 18.7867877, 78.2904712 18.7868449)",
366104132,residential,False,False,76.143,,,,"LINESTRING (78.290395 18.7863782, 78.2909765 18.7860846, 78.291036 18.7860616)",
366104160,residential,False,False,159.566,,,,"LINESTRING (78.2868134 18.7864911, 78.2871613 18.7865595, 78.2874112 18.7866061, 78.2883154 18.7865562)",
366104071,residential,False,True,55.002,,,,"LINESTRING (78.2912556 18.7864976, 78.2914846 18.7869422)",
366104079,residential,False,False,68.657,,,,"LINESTRING (78.2912556 18.7864976, 78.2918573 18.7862594)",
366104079,residential,False,True,91.159,,,,"LINESTRING (78.2912556 18.7864976, 78.2904712 18.7868449)",
366103959,residential,False,True,60.282,,,,"LINESTRING (78.2925435 18.7865474, 78.2928379 18.7870124)",
366104079,residential,False,True,54.97,,,,"LINESTRING (78.2925435 18.7865474, 78.292086 18.7867857)",
366104160,residential,False,False,39.629,,,,"LINESTRING (78.2883154 18.7865562, 78.2884722 18.7868802)",
366104160,residential,False,True,159.566,,,,"LINESTRING (78.2883154 18.7865562, 78.2874112 18.7866061, 78.2871613 18.7865595, 78.2868134 18.7864911)",
366104105,residential,False,True,4.978,,,,"LINESTRING (78.2867001 18.7866011, 78.2866685 18.7866344)",
366104105,residential,False,False,4.978,,,,"LINESTRING (78.2866685 18.7866344, 78.2867001 18.7866011)",
366104105,residential,False,True,15.893,,,,"LINESTRING (78.2866685 18.7866344, 78.2866544 18.7867767)",
366103637,residential,False,True,47.74,,,,"LINESTRING (78.2888688 18.786672, 78.2884722 18.7868802)",
366103871,residential,False,True,57.736,,,,"LINESTRING (78.2888688 18.786672, 78.2887348 18.7861685)",
366103637,residential,False,False,103.369,,,,"LINESTRING (78.2888688 18.786672, 78.2892196 18.7864729, 78.2897261 18.7862194)",
366104105,residential,False,False,15.893,,,,"LINESTRING (78.2866544 18.7867767, 78.2866685 18.7866344)",
366104105,residential,False,True,56.852999999999994,,,,"LINESTRING (78.2866544 18.7867767, 78.2866122 18.787204, 78.2866074 18.787286)",
366104115,residential,False,False,415.505,,,,"LINESTRING (78.2866544 18.7867767, 78.2875411 18.7872806, 78.2880366 18.7875648, 78.2885643 18.7880761, 78.2888001 18.7885908, 78.2890972 18.7894807)",
366103759,residential,False,True,65.543,,,,"LINESTRING (78.292086 18.7867857, 78.2915824 18.7871323)",
366104079,residential,False,False,54.97,,,,"LINESTRING (78.292086 18.7867857, 78.2925435 18.7865474)",
366104079,residential,False,True,63.281,,,,"LINESTRING (78.292086 18.7867857, 78.2918573 18.7862594)",
366104079,residential,False,False,91.159,,,,"LINESTRING (78.2904712 18.7868449, 78.2912556 18.7864976)",
366103637,residential,False,False,58.263,,,,"LINESTRING (78.2904712 18.7868449, 78.2906059 18.787309, 78.2906184 18.78735)",
366103637,residential,False,True,52.56100000000001,,,,"LINESTRING (78.2904712 18.7868449, 78.2904546 18.7867877, 78.290395 18.7863782)",
366103637,residential,False,False,47.74,,,,"LINESTRING (78.2884722 18.7868802, 78.2888688 18.786672)",
366104160,residential,False,True,39.629,,,,"LINESTRING (78.2884722 18.7868802, 78.2883154 18.7865562)",
366104160,residential,False,False,270.41400000000004,,,,"LINESTRING (78.2884722 18.7868802, 78.2884878 18.7869126, 78.2888643 18.7874722, 78.289473 18.7883249, 78.2898592 18.7889261)",
366103715,residential,False,False,101.838,,,,"LINESTRING (78.2914846 18.7869422, 78.2906184 18.78735)",
366104071,residential,False,False,55.002,,,,"LINESTRING (78.2914846 18.7869422, 78.2912556 18.7864976)",
366104071,residential,False,True,23.512,,,,"LINESTRING (78.2914846 18.7869422, 78.2915824 18.7871323)",
366103959,residential,False,False,60.282,,,,"LINESTRING (78.2928379 18.7870124, 78.2925435 18.7865474)",
432315356,trunk,False,True,71.871,2,NH63,100,"LINESTRING (78.2928379 18.7870124, 78.2922899 18.7873979)",
432315356,trunk,False,False,166.612,2,NH63,100,"LINESTRING (78.2928379 18.7870124, 78.2929806 18.786912, 78.293425 18.7865355, 78.2937636 18.7861991, 78.2939895 18.7859876)",
366103759,residential,False,False,65.543,,,,"LINESTRING (78.2915824 18.7871323, 78.292086 18.7867857)",
366104071,residential,False,False,23.512,,,,"LINESTRING (78.2915824 18.7871323, 78.2914846 18.7869422)",
366104071,residential,False,True,22.71,,,,"LINESTRING (78.2915824 18.7871323, 78.2916784 18.7873152)",
366103604,residential,False,False,49.987,,,,"LINESTRING (78.294618 18.7872046, 78.2942011 18.7874198)",
366103647,residential,False,False,52.484,,,,"LINESTRING (78.294618 18.7872046, 78.2948259 18.7876336)",
366103647,residential,False,True,150.752,,,,"LINESTRING (78.294618 18.7872046, 78.2943179 18.7865622, 78.2939895 18.7859876)",
366103704,residential,False,False,79.267,,,,"LINESTRING (78.2866074 18.787286, 78.2873394 18.7874531)",
366104105,residential,False,True,44.768,,,,"LINESTRING (78.2866074 18.787286, 78.2865841 18.787688)",
366104105,residential,False,False,56.852999999999994,,,,"LINESTRING (78.2866074 18.787286, 78.2866122 18.787204, 78.2866544 18.7867767)",
366103722,residential,False,True,111.073,,,,"LINESTRING (78.2916784 18.7873152, 78.2907557 18.7877997)",
366104071,residential,False,False,22.71,,,,"LINESTRING (78.2916784 18.7873152, 78.2915824 18.7871323)",
366104071,residential,False,True,48.471,,,,"LINESTRING (78.2916784 18.7873152, 78.2918787 18.7877077)",
366103637,residential,False,False,52.051,,,,"LINESTRING (78.2906184 18.78735, 78.2907557 18.7877997)",
366103715,residential,False,True,101.838,,,,"LINESTRING (78.2906184 18.78735, 78.2914846 18.7869422)",
366103637,residential,False,True,58.263,,,,"LINESTRING (78.2906184 18.78735, 78.2906059 18.787309, 78.2904712 18.7868449)",
366103604,residential,False,True,49.987,,,,"LINESTRING (78.2942011 18.7874198, 78.294618 18.7872046)",
366104031,residential,False,True,48.177,,,,"LINESTRING (78.2942011 18.7874198, 78.2943518 18.7878289)",
366103999,residential,False,True,163.563,,,,"LINESTRING (78.2942011 18.7874198, 78.2934322 18.7877692, 78.2928329 18.7881132)",
432315356,trunk,False,False,71.871,2,NH63,100,"LINESTRING (78.2922899 18.7873979, 78.2928379 18.7870124)",
366103621,residential,False,False,97.97200000000001,,,,"LINESTRING (78.2922899 18.7873979, 78.2926999 18.787952, 78.2928329 18.7881132)",
432315356,trunk,False,True,55.364000000000004,2,NH63,100,"LINESTRING (78.2922899 18.7873979, 78.2920452 18.78757, 78.2918787 18.7877077)",
366103704,residential,False,True,79.267,,,,"LINESTRING (78.2873394 18.7874531, 78.2866074 18.787286)",
366103647,residential,False,False,5.702,,,,"LINESTRING (78.2948259 18.7876336, 78.2948485 18.7876802)",
366103647,residential,False,True,52.484,,,,"LINESTRING (78.2948259 18.7876336, 78.294618 18.7872046)",
366104032,residential,False,True,54.429,,,,"LINESTRING (78.2948259 18.7876336, 78.2943518 18.7878289)",
366103647,residential,False,False,44.361,,,,"LINESTRING (78.2948485 18.7876802, 78.2950186 18.7880452)",
366103647,residential,False,True,5.702,,,,"LINESTRING (78.2948485 18.7876802, 78.2948259 18.7876336)",
319293440,trunk,False,True,15.601,2,NH63,100,"LINESTRING (78.2865841 18.787688, 78.2867254 18.7877303)",
366104105,residential,False,False,44.768,,,,"LINESTRING (78.2865841 18.787688, 78.2866074 18.787286)",
366104071,residential,False,False,48.471,,,,"LINESTRING (78.2918787 18.7877077, 78.2916784 18.7873152)",
432315356,trunk,False,False,55.364000000000004,2,NH63,100,"LINESTRING (78.2918787 18.7877077, 78.2920452 18.78757, 78.2922899 18.7873979)",
432315356,trunk,False,True,125.077,2,NH63,100,"LINESTRING (78.2918787 18.7877077, 78.2913863 18.788115, 78.2909341 18.7883844)",
319293440,trunk,False,False,15.601,2,NH63,100,"LINESTRING (78.2867254 18.7877303, 78.2865841 18.787688)",
319293440,trunk,False,True,107.12,2,NH63,100,"LINESTRING (78.2867254 18.7877303, 78.2876959 18.7880199)",
366104144,residential,False,False,28.072,,,,"LINESTRING (78.2867254 18.7877303, 78.2867062 18.7879821)",
366103637,residential,False,False,67.674,,,,"LINESTRING (78.2907557 18.7877997, 78.2909341 18.7883844)",
366103637,residential,False,True,52.051,,,,"LINESTRING (78.2907557 18.7877997, 78.2906184 18.78735)",
366103722,residential,False,False,111.073,,,,"LINESTRING (78.2907557 18.7877997, 78.2916784 18.7873152)",
366104031,residential,False,False,48.177,,,,"LINESTRING (78.2943518 18.7878289, 78.2942011 18.7874198)",
366104031,residential,False,True,49.084,,,,"LINESTRING (78.2943518 18.7878289, 78.2945578 18.7882249)",
366104032,residential,False,False,54.429,,,,"LINESTRING (78.2943518 18.7878289, 78.2948259 18.7876336)",
366104032,residential,False,True,150.714,,,,"LINESTRING (78.2943518 18.7878289, 78.2935952 18.7881172, 78.2930331 18.788356)",
366103810,residential,False,True,114.54400000000001,,,,"LINESTRING (78.2896419 18.7878586, 78.2900641 18.7885481, 78.2901808 18.7887534)",
366104144,residential,False,False,38.864,,,,"LINESTRING (78.2867062 18.7879821, 78.2866796 18.7883307)",
366104144,residential,False,True,28.072,,,,"LINESTRING (78.2867062 18.7879821, 78.2867254 18.7877303)",
366104049,residential,False,False,98.37899999999999,,,,"LINESTRING (78.2867062 18.7879821, 78.2868724 18.788017, 78.2870893 18.7880593, 78.28724 18.7880826, 78.2876245 18.7881452)",
319293440,trunk,False,False,107.12,2,NH63,100,"LINESTRING (78.2876959 18.7880199, 78.2867254 18.7877303)",
