osmid,ref,highway,oneway,reversed,length,geometry,lanes,bridge
1052990328,,residential,False,True,61.157999999999994,"LINESTRING (75.2867087 12.9943073, 75.28658 12.9945095, 75.2865116 12.9946881, 75.2864757 12.9948044)",,
1052990327,,residential,False,True,16.829,"LINESTRING (75.2858656 12.9944806, 75.2857373 12.9943953)",,
1052990327,,residential,False,False,75.381,"LINESTRING (75.2858656 12.9944806, 75.2858925 12.9944986, 75.2862216 12.994653, 75.2864757 12.9948044)",,
1052990335,,residential,False,True,119.611,"LINESTRING (75.2851893 12.9941355, 75.2852211 12.9940736, 75.2853058 12.9939807, 75.2855422 12.9938775, 75.2857328 12.9937847, 75.2858987 12.993764, 75.2859869 12.9938156, 75.2861284 12.9938947)",,
236863329,,unclassified,False,False,86.447,"LINESTRING (75.2859049 12.9894104, 75.2859262 12.9894226, 75.2863414 12.9896054, 75.2866293 12.9897359)",,
236863329,,unclassified,False,True,303.23599999999993,"LINESTRING (75.2859049 12.9894104, 75.285732 12.9893117, 75.2854842 12.9892791, 75.2851427 12.9892791, 75.284761 12.9892008, 75.2844864 12.9891225, 75.2841248 12.9890833, 75.2837096 12.9891355, 75.2834417 12.9891747, 75.2831687 12.9892214)",,
1052995370,,unclassified,False,False,74.017,"LINESTRING (75.2859049 12.9894104, 75.2859784 12.9891759, 75.2860079 12.9889235, 75.2860013 12.9887572)",,
1052995370,,unclassified,False,True,141.186,"LINESTRING (75.2855258 12.9876357, 75.2857193 12.9878338, 75.2858997 12.9881182, 75.2859587 12.9881885, 75.2859849 12.9883451, 75.2859948 12.9885943, 75.2860013 12.9887572)",,
1052995370,,unclassified,False,False,141.186,"LINESTRING (75.2860013 12.9887572, 75.2859948 12.9885943, 75.2859849 12.9883451, 75.2859587 12.9881885, 75.2858997 12.9881182, 75.2857193 12.9878338, 75.2855258 12.9876357)",,
1052995370,,unclassified,False,True,74.017,"LINESTRING (75.2860013 12.9887572, 75.2860079 12.9889235, 75.2859784 12.9891759, 75.2859049 12.9894104)",,
1052995371,,unclassified,False,False,388.966,"LINESTRING (75.2860013 12.9887572, 75.2859029 12.9887541, 75.2858472 12.9887221, 75.2858046 12.9886582, 75.2857586 12.9885368, 75.285716 12.9884633, 75.2856373 12.9883994, 75.2853717 12.9883674, 75.2850044 12.9883451, 75.2846568 12.9883355, 75.2843813 12.9883323, 75.2839845 12.9883483, 75.2836238 12.9883866, 75.2835746 12.9884282, 75.283568 12.9885528, 75.283532 12.988703, 75.2834532 12.9889107, 75.2833417 12.9890609, 75.2831687 12.9892214)",,
236863329,,unclassified,False,True,56.974,"LINESTRING (75.2831687 12.9892214, 75.2826492 12.9893007)",,
236863329,,unclassified,False,False,303.236,"LINESTRING (75.2831687 12.9892214, 75.2834417 12.9891747, 75.2837096 12.9891355, 75.2841248 12.9890833, 75.2844864 12.9891225, 75.284761 12.9892008, 75.2851427 12.9892791, 75.2854842 12.9892791, 75.285732 12.9893117, 75.2859049 12.9894104)",,
1052995371,,unclassified,False,True,388.96600000000007,"LINESTRING (75.2831687 12.9892214, 75.2833417 12.9890609, 75.2834532 12.9889107, 75.283532 12.988703, 75.283568 12.9885528, 75.2835746 12.9884282, 75.2836238 12.9883866, 75.2839845 12.9883483, 75.2843813 12.9883323, 75.2846568 12.9883355, 75.2850044 12.9883451, 75.2853717 12.9883674, 75.2856373 12.9883994, 75.285716 12.9884633, 75.2857586 12.9885368, 75.2858046 12.9886582, 75.2858472 12.9887221, 75.2859029 12.9887541, 75.2860013 12.9887572)",,
236863333,,unclassified,False,True,87.899,"LINESTRING (75.2827108 12.9868083, 75.2826644 12.9868778, 75.2825817 12.9869472, 75.2823548 12.9871504, 75.2822311 12.9872823, 75.2821719 12.9873901)",,
1052995372,,unclassified,False,True,16.734,"LINESTRING (75.2827108 12.9868083, 75.2828105 12.9868272, 75.2828565 12.9868526)",,
1052995372,,unclassified,False,False,16.734,"LINESTRING (75.2828565 12.9868526, 75.2828105 12.9868272, 75.2827108 12.9868083)",,
1052995372,,unclassified,False,True,307.03600000000006,"LINESTRING (75.2828565 12.9868526, 75.2829089 12.9868815, 75.2830335 12.9869646, 75.2831483 12.9871052, 75.2832171 12.9873065, 75.2832762 12.9875206, 75.2833221 12.9876485, 75.2833122 12.9877635, 75.2832729 12.9878274, 75.2832204 12.9878626, 75.2831286 12.9878721, 75.2830269 12.9878881, 75.2829285 12.9879424, 75.2828236 12.9880287, 75.2827744 12.9881022, 75.2827515 12.9882396, 75.2827219 12.9884889, 75.2826695 12.9890992, 75.2826665 12.9891288)",,
1052995373,,residential,False,False,68.32100000000001,"LINESTRING (75.2828565 12.9868526, 75.282981 12.9867953, 75.2830892 12.9867409, 75.2832171 12.9867377, 75.2833188 12.9867633, 75.2833942 12.9867825, 75.2834467 12.9868112)",,
1052995373,,residential,False,True,68.321,"LINESTRING (75.2834467 12.9868112, 75.2833942 12.9867825, 75.2833188 12.9867633, 75.2832171 12.9867377, 75.2830892 12.9867409, 75.282981 12.9867953, 75.2828565 12.9868526)",,
1052995372,,unclassified,False,True,19.206,"LINESTRING (75.2826665 12.9891288, 75.2826492 12.9893007)",,
1052995372,,unclassified,False,False,307.036,"LINESTRING (75.2826665 12.9891288, 75.2826695 12.9890992, 75.2827219 12.9884889, 75.2827515 12.9882396, 75.2827744 12.9881022, 75.2828236 12.9880287, 75.2829285 12.9879424, 75.2830269 12.9878881, 75.2831286 12.9878721, 75.2832204 12.9878626, 75.2832729 12.9878274, 75.2833122 12.9877635, 75.2833221 12.9876485, 75.2832762 12.9875206, 75.2832171 12.9873065, 75.2831483 12.9871052, 75.2830335 12.9869646, 75.2829089 12.9868815, 75.2828565 12.9868526)",,
1052995375,,residential,False,False,114.84199999999998,"LINESTRING (75.2826665 12.9891288, 75.2828407 12.9890337, 75.2830737 12.9888789, 75.2832184 12.988762, 75.2833137 12.9886072, 75.2833243 12.9884077)",,
1052995375,,residential,False,True,114.842,"LINESTRING (75.2833243 12.9884077, 75.2833137 12.9886072, 75.2832184 12.988762, 75.2830737 12.9888789, 75.2828407 12.9890337, 75.2826665 12.9891288)",,
"[155565859, 155565855]",NH73,trunk,False,"[False, True]",30.0,"LINESTRING (75.2803848 12.9893089, 75.2804783 12.9893369, 75.2806325 12.9894256)",,
1053004969,,residential,False,False,358.16700000000003,"LINESTRING (75.2803848 12.9893089, 75.2803986 12.9890461, 75.280427 12.9887369, 75.2803986 12.9885155, 75.2803844 12.9881971, 75.2803749 12.9877957, 75.2803323 12.9876249, 75.2802376 12.9873804, 75.2801761 12.9872881, 75.2801098 12.9872789, 75.2800198 12.9872789, 75.2798919 12.987302, 75.2795179 12.9874312, 75.2790822 12.987588, 75.2790483 12.9876069)",,
1053004969,,residential,False,False,56.75000000000001,"LINESTRING (75.2790483 12.9876069, 75.2789272 12.9876744, 75.2788783 12.9876744, 75.2788392 12.9876506, 75.2788245 12.9876196, 75.2788465 12.9875839, 75.2789125 12.9875648, 75.2789761 12.9875815, 75.2790483 12.9876069)",,
1053004969,,residential,False,True,56.75,"LINESTRING (75.2790483 12.9876069, 75.2789761 12.9875815, 75.2789125 12.9875648, 75.2788465 12.9875839, 75.2788245 12.9876196, 75.2788392 12.9876506, 75.2788783 12.9876744, 75.2789272 12.9876744, 75.2790483 12.9876069)",,
1053004969,,residential,False,True,358.167,"LINESTRING (75.2790483 12.9876069, 75.2790822 12.987588, 75.2795179 12.9874312, 75.2798919 12.987302, 75.2800198 12.9872789, 75.2801098 12.9872789, 75.2801761 12.9872881, 75.2802376 12.9873804, 75.2803323 12.9876249, 75.2803749 12.9877957, 75.2803844 12.9881971, 75.2803986 12.9885155, 75.280427 12.9887369, 75.2803986 12.9890461, 75.2803848 12.9893089)",,
155565859,NH73,trunk,False,False,140.196,"LINESTRING (75.2841788 12.9919198, 75.2846237 12.9921385, 75.2851231 12.9923554, 75.2853559 12.9924411)",,
155565859,NH73,trunk,False,True,147.519,"LINESTRING (75.2841788 12.9919198, 75.2839697 12.991817, 75.283267 12.9914406, 75.2829646 12.9913234)",,
1053004975,,unclassified,False,False,204.74,"LINESTRING (75.2841788 12.9919198, 75.2839894 12.9922985, 75.2838517 12.992634, 75.283809 12.9927394, 75.28375 12.9927171, 75.2836451 12.9926659, 75.2834745 12.9925829, 75.2833434 12.9925605, 75.2830679 12.9925541, 75.2828777 12.9925518)",,
1053004975,,unclassified,False,True,254.14200000000002,"LINESTRING (75.2817758 12.9913175, 75.2816938 12.99149, 75.2816479 12.9917808, 75.2816283 12.9920045, 75.2816086 12.9922697, 75.2816315 12.9923368, 75.2817824 12.9924007, 75.2820087 12.9924486, 75.2825662 12.9925349, 75.2828056 12.9925509, 75.2828777 12.9925518)",,
155565859,NH73,trunk,False,False,147.519,"LINESTRING (75.2829646 12.9913234, 75.283267 12.9914406, 75.2839697 12.991817, 75.2841788 12.9919198)",,
155565859,NH73,trunk,False,True,31.645000000000003,"LINESTRING (75.2829646 12.9913234, 75.2827842 12.9912368, 75.2826953 12.991218)",,
1053004976,,unclassified,False,False,137.05599999999998,"LINESTRING (75.2829646 12.9913234, 75.2828742 12.9922569, 75.2828777 12.9925518)",,
1053004975,,unclassified,False,False,254.14200000000002,"LINESTRING (75.2828777 12.9925518, 75.2828056 12.9925509, 75.2825662 12.9925349, 75.2820087 12.9924486, 75.2817824 12.9924007, 75.2816315 12.9923368, 75.2816086 12.9922697, 75.2816283 12.9920045, 75.2816479 12.9917808, 75.2816938 12.99149, 75.2817758 12.9913175)",,
1053004975,,unclassified,False,True,204.74,"LINESTRING (75.2828777 12.9925518, 75.2830679 12.9925541, 75.2833434 12.9925605, 75.2834745 12.9925829, 75.2836451 12.9926659, 75.28375 12.9927171, 75.283809 12.9927394, 75.2838517 12.992634, 75.2839894 12.9922985, 75.2841788 12.9919198)",,
1053004976,,unclassified,False,True,137.05599999999998,"LINESTRING (75.2828777 12.9925518, 75.2828742 12.9922569, 75.2829646 12.9913234)",,
236863333,,unclassified,False,False,87.899,"LINESTRING (75.2821719 12.9873901, 75.2822311 12.9872823, 75.2823548 12.9871504, 75.2825817 12.9869472, 75.2826644 12.9868778, 75.2827108 12.9868083)",,
236863333,,unclassified,False,True,226.53,"LINESTRING (75.2821719 12.9873901, 75.282155 12.9874208, 75.2821346 12.9875076, 75.2821369 12.9876019, 75.2821233 12.9877272, 75.2820676 12.9879981, 75.2819847 12.9883153, 75.2818552 12.9888216, 75.2817256 12.989375)",,
1053007755,,residential,False,False,92.26400000000001,"LINESTRING (75.2821719 12.9873901, 75.282054 12.9873087, 75.2819493 12.9871708, 75.28187 12.9870218, 75.2817256 12.9867018)",,
1053007755,,residential,False,True,92.26400000000001,"LINESTRING (75.2817256 12.9867018, 75.28187 12.9870218, 75.2819493 12.9871708, 75.282054 12.9873087, 75.2821719 12.9873901)",,
