osmid,oneway,ref,highway,reversed,length,name,geometry,width,lanes,access
68873714,False,,residential,True,58.357,Chappigara Beedi,"LINESTRING (76.9430353 13.3052904, 76.9429336 13.3058058)",4,,
68873706,False,,residential,False,46.238,Darjigara Beedi,"LINESTRING (76.9412173 13.3084982, 76.9416446 13.3084971)",4,1,
68873708,False,,residential,False,45.167,,"LINESTRING (76.9412173 13.3084982, 76.9412333 13.3080923)",5,,
68873708,False,,residential,True,37.262,,"LINESTRING (76.9412173 13.3084982, 76.9412585 13.3088309)",5,,
68873706,False,,residential,True,27.076999999999998,Darjigara Beedi,"LINESTRING (76.9412173 13.3084982, 76.9411371 13.3085002, 76.9409809 13.3084349)",4,1,
69109307,False,,residential,True,35.471,Brahmanara Beedi,"LINESTRING (76.9409809 13.3084349, 76.9409279 13.3087497)",4,,
68873706,False,,residential,False,27.076999999999998,Darjigara Beedi,"LINESTRING (76.9409809 13.3084349, 76.9411371 13.3085002, 76.9412173 13.3084982)",4,1,
1010159694,False,,residential,False,72.38,,"LINESTRING (76.9409809 13.3084349, 76.9408247 13.3084376, 76.9405954 13.3084436, 76.9403122 13.3084503)",,,
1010159694,False,,residential,True,84.79599999999999,,"LINESTRING (76.9409809 13.3084349, 76.940994 13.308102, 76.9409982 13.3079354, 76.9408563 13.307931, 76.9408701 13.3078071)",,,
68873708,False,,residential,True,45.167,,"LINESTRING (76.9412333 13.3080923, 76.9412173 13.3084982)",5,,
68873690,False,,residential,False,162.062,Aanepete Beedi,"LINESTRING (76.9412333 13.3080923, 76.9415383 13.3081012, 76.9419147 13.3081005, 76.9421304 13.3080728, 76.9423652 13.3080565, 76.9427266 13.3080217)",5,1,
68873708,False,,residential,False,42.870000000000005,,"LINESTRING (76.9412333 13.3080923, 76.9412445 13.3079393, 76.9412395 13.3077072)",5,,
68873688,False,,residential,False,44.788,Panagaarara Beedi,"LINESTRING (76.940026 13.3059479, 76.9400103 13.3055454)",3,,
68873688,False,,residential,True,40.857,Panagaarara Beedi,"LINESTRING (76.940026 13.3059479, 76.9400206 13.3063153)",3,,
69104566,False,,unclassified,True,120.781,,"LINESTRING (76.940026 13.3059479, 76.938912 13.3060157)",4,,
68555619,False,Main Road,tertiary,True,43.486,Market Road,"LINESTRING (76.9427007 13.3072231, 76.9427244 13.3076135)",,1,
68873709,False,,tertiary,True,7.847,Kote Beedi,"LINESTRING (76.9427007 13.3072231, 76.9426282 13.3072215)",,1,
68873709,False,,tertiary,False,150.975,Kote Beedi,"LINESTRING (76.9427007 13.3072231, 76.9431332 13.307249, 76.9436926 13.3072526, 76.9440942 13.3072268)",,1,
68873709,False,,tertiary,False,7.847,Kote Beedi,"LINESTRING (76.9426282 13.3072215, 76.9427007 13.3072231)",,1,
68873709,False,,tertiary,True,116.18199999999999,Kote Beedi,"LINESTRING (76.9426282 13.3072215, 76.9424482 13.3072076, 76.9419112 13.3071175, 76.9415736 13.3070346)",,1,
68873714,False,,residential,False,95.22000000000001,Chappigara Beedi,"LINESTRING (76.9426282 13.3072215, 76.9426603 13.306977, 76.9426642 13.3064915, 76.9427761 13.3064315)",4,,
68873712,False,,residential,True,60.697,Gaanigara Beedi,"LINESTRING (76.9415871 13.3064889, 76.9415736 13.3070346)",4,,
68873697,False,,unclassified,False,129.994,Cross Road,"LINESTRING (76.9415871 13.3064889, 76.9424106 13.3063768, 76.9427761 13.3064315)",,,
68873712,False,,residential,False,117.166,Gaanigara Beedi,"LINESTRING (76.9415871 13.3064889, 76.9413589 13.306136, 76.9410958 13.3059687, 76.9410844 13.305638)",4,,
68873705,False,,unclassified,False,2.78,,"LINESTRING (76.9416446 13.3084971, 76.9416448 13.3085221)",,,
68873706,False,,residential,True,46.238,Darjigara Beedi,"LINESTRING (76.9416446 13.3084971, 76.9412173 13.3084982)",4,1,
68873706,False,,residential,False,120.874,Darjigara Beedi,"LINESTRING (76.9416446 13.3084971, 76.9416471 13.3084971, 76.9424335 13.3084897, 76.9427616 13.3084885)",4,1,
53890317,False,NH73,trunk,False,164.856,,"LINESTRING (76.9413007 13.3091714, 76.9428242 13.3091701)",,,
53890317,False,NH73,trunk,True,36.476,,"LINESTRING (76.9413007 13.3091714, 76.9409638 13.3091604)",,,
68873708,False,,residential,False,38.136,,"LINESTRING (76.9413007 13.3091714, 76.9412585 13.3088309)",5,,
68873693,False,,unclassified,False,116.684,Tootadasaalu,"LINESTRING (76.9410844 13.305638, 76.9400103 13.3055454)",4,,
68873693,False,,unclassified,True,201.025,Tootadasaalu,"LINESTRING (76.9410844 13.305638, 76.9425835 13.3057906, 76.9429336 13.3058058)",4,,
68873712,False,,residential,True,117.166,Gaanigara Beedi,"LINESTRING (76.9410844 13.305638, 76.9410958 13.3059687, 76.9413589 13.306136, 76.9415871 13.3064889)",4,,
68873700,False,,residential,True,188.586,Baavihatti Beedi,"LINESTRING (76.9440942 13.3072268, 76.9440829 13.3070673, 76.9440743 13.3069638, 76.9439141 13.3069017, 76.9436162 13.3065893, 76.9428199 13.3064633, 76.9427761 13.3064315)",4,,
68873709,False,,tertiary,True,150.975,Kote Beedi,"LINESTRING (76.9440942 13.3072268, 76.9436926 13.3072526, 76.9431332 13.307249, 76.9427007 13.3072231)",,1,
68873705,False,,unclassified,True,2.78,,"LINESTRING (76.9416448 13.3085221, 76.9416446 13.3084971)",,,
68873688,False,,residential,True,44.788,Panagaarara Beedi,"LINESTRING (76.9400103 13.3055454, 76.940026 13.3059479)",3,,
68873693,False,,unclassified,True,116.684,Tootadasaalu,"LINESTRING (76.9400103 13.3055454, 76.9410844 13.305638)",4,,
"[68873692, 68873693]",False,,"['unclassified', 'residential']","[False, True]",143.49900000000002,"['Tootadasaalu', 'Gowdara Beedi']","LINESTRING (76.9400103 13.3055454, 76.9394073 13.3055372, 76.9392076 13.305678, 76.9389741 13.3058644, 76.9389056 13.3060132, 76.938912 13.3060157)",4,,
68873714,False,,residential,False,58.357,Chappigara Beedi,"LINESTRING (76.9429336 13.3058058, 76.9430353 13.3052904)",4,,
68873693,False,,unclassified,False,201.025,Tootadasaalu,"LINESTRING (76.9429336 13.3058058, 76.9425835 13.3057906, 76.9410844 13.305638)",4,,
68873714,False,,residential,True,71.71799999999999,Chappigara Beedi,"LINESTRING (76.9429336 13.3058058, 76.9428616 13.3061579, 76.9427761 13.3064315)",4,,
68873688,False,,residential,False,40.857,Panagaarara Beedi,"LINESTRING (76.9400206 13.3063153, 76.940026 13.3059479)",3,,
69104561,False,,unclassified,True,84.14900000000002,,"LINESTRING (76.9400206 13.3063153, 76.9400113 13.3064575, 76.9401022 13.3064557, 76.9401301 13.3065067, 76.9401255 13.3066155, 76.940143 13.3068896, 76.9401318 13.3069734)",3,,
1010159426,False,,residential,False,125.12700000000001,,"LINESTRING (76.9400206 13.3063153, 76.9394504 13.3062946, 76.9393537 13.3063176, 76.9391634 13.3063093, 76.9388683 13.3062909)",,,
68555619,False,Main Road,tertiary,False,28.356,Market Road,"LINESTRING (76.9427266 13.3080217, 76.9427185 13.3079043, 76.9427409 13.3077687)",,1,
68555619,False,Main Road,tertiary,True,52.128,Market Road,"LINESTRING (76.9427266 13.3080217, 76.9427241 13.3081516, 76.9427616 13.3084885)",,1,
68873690,False,,residential,True,162.062,Aanepete Beedi,"LINESTRING (76.9427266 13.3080217, 76.9423652 13.3080565, 76.9421304 13.3080728, 76.9419147 13.3081005, 76.9415383 13.3081012, 76.9412333 13.3080923)",5,1,
68873712,False,,residential,False,60.697,Gaanigara Beedi,"LINESTRING (76.9415736 13.3070346, 76.9415871 13.3064889)",4,,
68873709,False,,tertiary,False,116.182,Kote Beedi,"LINESTRING (76.9415736 13.3070346, 76.9419112 13.3071175, 76.9424482 13.3072076, 76.9426282 13.3072215)",,1,
68873709,False,,tertiary,True,158.445,Kote Beedi,"LINESTRING (76.9415736 13.3070346, 76.941268 13.3069258, 76.9406425 13.30693, 76.9404426 13.3069345, 76.9401318 13.3069734)",,1,
69104557,False,,unclassified,True,73.377,,"LINESTRING (76.9415736 13.3070346, 76.9415293 13.3071664, 76.9414792 13.307567, 76.9414477 13.3076806)",4,,
68873697,False,,unclassified,True,129.994,Cross Road,"LINESTRING (76.9427761 13.3064315, 76.9424106 13.3063768, 76.9415871 13.3064889)",,,
68873700,False,,residential,False,188.58599999999998,Baavihatti Beedi,"LINESTRING (76.9427761 13.3064315, 76.9428199 13.3064633, 76.9436162 13.3065893, 76.9439141 13.3069017, 76.9440743 13.3069638, 76.9440829 13.3070673, 76.9440942 13.3072268)",4,,
68873714,False,,residential,False,71.71799999999999,Chappigara Beedi,"LINESTRING (76.9427761 13.3064315, 76.9428616 13.3061579, 76.9429336 13.3058058)",4,,
68873714,False,,residential,True,95.22,Chappigara Beedi,"LINESTRING (76.9427761 13.3064315, 76.9426642 13.3064915, 76.9426603 13.306977, 76.9426282 13.3072215)",4,,
68555619,False,Main Road,tertiary,False,43.486,Market Road,"LINESTRING (76.9427244 13.3076135, 76.9427007 13.3072231)",,1,
68555619,False,Main Road,tertiary,True,17.35,Market Road,"LINESTRING (76.9427244 13.3076135, 76.9427409 13.3077687)",,1,
68873702,False,,residential,True,138.48000000000002,Kaipete Beedi,"LINESTRING (76.9427244 13.3076135, 76.9424156 13.3076412, 76.9422052 13.3076422, 76.9419693 13.3076395, 76.9416192 13.3076677, 76.9414477 13.3076806)",5,1,
68555619,False,Main Road,tertiary,False,52.128,Market Road,"LINESTRING (76.9427616 13.3084885, 76.9427241 13.3081516, 76.9427266 13.3080217)",,1,
68555619,False,Main Road,tertiary,True,76.164,Market Road,"LINESTRING (76.9427616 13.3084885, 76.9427909 13.3086618, 76.9428242 13.3091701)",,1,
68873706,False,,residential,True,120.87400000000001,Darjigara Beedi,"LINESTRING (76.9427616 13.3084885, 76.9424335 13.3084897, 76.9416471 13.3084971, 76.9416446 13.3084971)",4,1,
69104568,False,,unclassified,True,14.901,,"LINESTRING (76.9387563 13.3072868, 76.9387083 13.3074124)",4,,
68873692,False,,residential,False,113.454,Gowdara Beedi,"LINESTRING (76.9387563 13.3072868, 76.9388263 13.307197, 76.9388352 13.306652, 76.9388683 13.3062909)",4,,
69104569,False,,unclassified,False,67.372,,"LINESTRING (76.9387563 13.3072868, 76.9389036 13.3072999, 76.9393777 13.3072769)",3,,
68873702,False,,residential,False,22.723,Kaipete Beedi,"LINESTRING (76.9412395 13.3077072, 76.9414477 13.3076806)",5,1,
68873708,False,,residential,True,42.870000000000005,,"LINESTRING (76.9412395 13.3077072, 76.9412445 13.3079393, 76.9412333 13.3080923)",5,,
69104553,False,,unclassified,False,41.635000000000005,,"LINESTRING (76.9412395 13.3077072, 76.9411538 13.307744, 76.9410919 13.307755, 76.9408701 13.3078071)",4,,
68873709,False,,tertiary,False,158.445,Kote Beedi,"LINESTRING (76.9401318 13.3069734, 76.9404426 13.3069345, 76.9406425 13.30693, 76.941268 13.3069258, 76.9415736 13.3070346)",,1,
"[69104562, 68873709]",False,,"['residential', 'tertiary']",True,108.023,"['Kote Beedi', 'Bete Rayaswamy Temple Street']","LINESTRING (76.9401318 13.3069734, 76.9399253 13.3070196, 76.9396444 13.307028, 76.9394118 13.3070165, 76.939385 13.307088, 76.9393777 13.3072769)",4,1,
69104561,False,,unclassified,False,84.14899999999999,,"LINESTRING (76.9401318 13.3069734, 76.940143 13.3068896, 76.9401255 13.3066155, 76.9401301 13.3065067, 76.9401022 13.3064557, 76.9400113 13.3064575, 76.9400206 13.3063153)",3,,
69104568,False,,unclassified,False,14.901,,"LINESTRING (76.9387083 13.3074124, 76.9387563 13.3072868)",4,,
69104568,False,,unclassified,True,92.94300000000001,,"LINESTRING (76.9387083 13.3074124, 76.9387657 13.3077572, 76.9388563 13.3082357)",4,,
1010161295,False,,residential,True,55.892,,"LINESTRING (76.9387083 13.3074124, 76.9385361 13.3074289, 76.9384149 13.3074422, 76.9383076 13.3074537, 76.9381949 13.3074673)",,,
68873702,False,,residential,True,22.723,Kaipete Beedi,"LINESTRING (76.9414477 13.3076806, 76.9412395 13.3077072)",5,1,
68873702,False,,residential,False,138.48000000000002,Kaipete Beedi,"LINESTRING (76.9414477 13.3076806, 76.9416192 13.3076677, 76.9419693 13.3076395, 76.9422052 13.3076422, 76.9424156 13.3076412, 76.9427244 13.3076135)",5,1,
69104557,False,,unclassified,False,73.377,,"LINESTRING (76.9414477 13.3076806, 76.9414792 13.307567, 76.9415293 13.3071664, 76.9415736 13.3070346)",4,,
53890316,False,SH84,primary,False,100.05,,"LINESTRING (76.9404671 13.3101069, 76.9404691 13.3102629, 76.9404691 13.3104482, 76.9405323 13.3107911, 76.9405762 13.3109968)",,,
53890316,False,SH84,primary,True,104.679,,"LINESTRING (76.9404671 13.3101069, 76.9404512 13.3096883, 76.9404119 13.3093624, 76.9403743 13.3091715)",,,
69104565,False,,unclassified,True,188.33300000000003,,"LINESTRING (76.9404671 13.3101069, 76.9404131 13.3101107, 76.9400804 13.3101296, 76.9398549 13.3101624, 76.9396294 13.3101757, 76.9396178 13.3101987, 76.9395779 13.310278, 76.9395235 13.3102977, 76.9392965 13.3103271, 76.938803 13.310365)",4,,
69104556,False,,residential,False,37.266,Sidilu Basavanna Nagara Main Road,"LINESTRING (76.9358633 13.3078517, 76.9358611 13.307741, 76.9358768 13.3075171)",5,,
69104556,False,,residential,True,84.89699999999999,Sidilu Basavanna Nagara Main Road,"LINESTRING (76.9358633 13.3078517, 76.9358111 13.3082965, 76.9358124 13.3086123)",5,,
119128572,False,,residential,False,213.32600000000002,,"LINESTRING (76.9358633 13.3078517, 76.9364486 13.3078222, 76.9372439 13.3078043, 76.9377741 13.3077998, 76.9378334 13.307794)",,,
119128553,False,,residential,False,36.178,,"LINESTRING (76.9402857 13.3079069, 76.9402662 13.3075821)",,,
69104553,False,,unclassified,True,64.26,,"LINESTRING (76.9402857 13.3079069, 76.9405172 13.3078784, 76.9406309 13.307852, 76.9408701 13.3078071)",4,,
69104555,False,,unclassified,True,60.503,,"LINESTRING (76.9402857 13.3079069, 76.940299 13.3080729, 76.9403122 13.3084503)",4,,
69104563,False,,unclassified,True,94.577,Masjid Road,"LINESTRING (76.9402857 13.3079069, 76.9398414 13.3079815, 76.9394883 13.3080498, 76.9394256 13.3080571)",,,
128195024,False,NH73,trunk,False,66.309,,"LINESTRING (76.9381277 13.3090362, 76.9387352 13.3091144)",,,
128195024,False,NH73,trunk,True,133.467,,"LINESTRING (76.9381277 13.3090362, 76.936919 13.3087971)",,,
69104559,False,,unclassified,True,77.882,,"LINESTRING (76.9381277 13.3090362, 76.9381254 13.3089528, 76.9381592 13.3083909, 76.9381578 13.3083368)",4,,
68555618,False,Hits NH 206,unclassified,True,44.375,Vivekananda Road,"LINESTRING (76.9388486 13.3107616, 76.938803 13.310365)",,1,
68555618,False,Hits NH 206,unclassified,False,60.672,Vivekananda Road,"LINESTRING (76.9388486 13.3107616, 76.9388846 13.3110356, 76.9389175 13.3113031)",,1,
"[308761002, 69104558]",False,,"['unclassified', 'residential']","[False, True]",141.83100000000002,,"LINESTRING (76.9388486 13.3107616, 76.9397008 13.310717, 76.9397071 13.3108148, 76.939737 13.3111606)",4,,
69104563,False,,unclassified,False,34.431,Masjid Road,"LINESTRING (76.9388563 13.3082357, 76.9389383 13.308219, 76.9391669 13.3081685)",,,
69104563,False,,unclassified,True,76.422,Masjid Road,"LINESTRING (76.9388563 13.3082357, 76.9386501 13.308269, 76.9384549 13.3082978, 76.9381578 13.3083368)",,,
69104568,False,,unclassified,False,92.94300000000001,,"LINESTRING (76.9388563 13.3082357, 76.9387657 13.3077572, 76.9387083 13.3074124)",4,,
69104555,False,,unclassified,True,35.071,,"LINESTRING (76.9403122 13.3084503, 76.9403109 13.3087657)",4,,
69104555,False,,unclassified,False,60.503,,"LINESTRING (76.9403122 13.3084503, 76.940299 13.3080729, 76.9402857 13.3079069)",4,,
119128542,False,,residential,True,116.874,,"LINESTRING (76.9403122 13.3084503, 76.9402685 13.3084367, 76.940096 13.3084482, 76.9398975 13.3084424, 76.9397308 13.3084482, 76.9394173 13.3084453, 76.9392401 13.3084873)",,,
1010159694,False,,residential,True,72.38,,"LINESTRING (76.9403122 13.3084503, 76.9405954 13.3084436, 76.9408247 13.3084376, 76.9409809 13.3084349)",,,
128195024,False,NH73,trunk,False,121.494,,"LINESTRING (76.9358124 13.3086123, 76.936919 13.3087971)",,,
69104556,False,,residential,False,84.89699999999999,Sidilu Basavanna Nagara Main Road,"LINESTRING (76.9358124 13.3086123, 76.9358111 13.3082965, 76.9358633 13.3078517)",5,,
"[69104562, 68873709]",False,,"['residential', 'tertiary']",False,108.023,"['Kote Beedi', 'Bete Rayaswamy Temple Street']","LINESTRING (76.9393777 13.3072769, 76.939385 13.307088, 76.9394118 13.3070165, 76.9396444 13.307028, 76.9399253 13.3070196, 76.9401318 13.3069734)",4,1,
69104562,False,,residential,True,41.989,Bete Rayaswamy Temple Street,"LINESTRING (76.9393777 13.3072769, 76.9394037 13.3076046, 76.939383 13.3076492)",4,,
69104569,False,,unclassified,True,67.372,,"LINESTRING (76.9393777 13.3072769, 76.9389036 13.3072999, 76.9387563 13.3072868)",3,,
69104566,False,,unclassified,False,120.781,,"LINESTRING (76.938912 13.3060157, 76.940026 13.3059479)",4,,
"[68873692, 68873693]",False,,"['residential', 'unclassified']","[False, True]",143.499,"['Tootadasaalu', 'Gowdara Beedi']","LINESTRING (76.938912 13.3060157, 76.9389056 13.3060132, 76.9389741 13.3058644, 76.9392076 13.305678, 76.9394073 13.3055372, 76.9400103 13.3055454)",4,,
68873692,False,,residential,True,31.096,Gowdara Beedi,"LINESTRING (76.938912 13.3060157, 76.9388763 13.3061563, 76.9388683 13.3062909)",4,,
69104559,False,,unclassified,True,17.569,,"LINESTRING (76.9381578 13.3083368, 76.9381574 13.3081788)",4,,
69104559,False,,unclassified,False,77.882,,"LINESTRING (76.9381578 13.3083368, 76.9381592 13.3083909, 76.9381254 13.3089528, 76.9381277 13.3090362)",4,,
69104563,False,,unclassified,False,76.422,Masjid Road,"LINESTRING (76.9381578 13.3083368, 76.9384549 13.3082978, 76.9386501 13.308269, 76.9388563 13.3082357)",,,
69104559,False,,unclassified,False,23.172,,"LINESTRING (76.9379629 13.3057306, 76.9379924 13.305937)",4,,
69104556,False,,residential,True,73.222,Sidilu Basavanna Nagara Main Road,"LINESTRING (76.9359191 13.3068608, 76.9359241 13.3070029, 76.9359182 13.3070501, 76.9359112 13.3071066, 76.9358768 13.3075171)",5,,
119128564,False,,residential,True,236.41,,"LINESTRING (76.9359191 13.3068608, 76.9361871 13.3068634, 76.9365358 13.3068706, 76.9367335 13.3068562, 76.936924 13.3068238, 76.9373481 13.3067807, 76.9374667 13.3067663, 76.9377076 13.306734, 76.9380948 13.3067373)",,,
68555618,False,Hits NH 206,unclassified,False,44.375,Vivekananda Road,"LINESTRING (76.938803 13.310365, 76.9388486 13.3107616)",,1,
68555618,False,Hits NH 206,unclassified,True,139.329,Vivekananda Road,"LINESTRING (76.938803 13.310365, 76.9387476 13.309733, 76.9387352 13.3091144)",,1,
69104565,False,,unclassified,False,188.33300000000003,,"LINESTRING (76.938803 13.310365, 76.9392965 13.3103271, 76.9395235 13.3102977, 76.9395779 13.310278, 76.9396178 13.3101987, 76.9396294 13.3101757, 76.9398549 13.3101624, 76.9400804 13.3101296, 76.9404131 13.3101107, 76.9404671 13.3101069)",4,,
69104555,False,,unclassified,False,35.071,,"LINESTRING (76.9403109 13.3087657, 76.9403122 13.3084503)",4,,
69109305,False,,unclassified,False,66.789,,"LINESTRING (76.9403109 13.3087657, 76.9409279 13.3087497)",3,,
69104555,False,,unclassified,True,46.283,,"LINESTRING (76.9403109 13.3087657, 76.9403163 13.3090231, 76.9403743 13.3091715)",4,,
119128592,False,,residential,True,110.78200000000001,,"LINESTRING (76.9403109 13.3087657, 76.9402167 13.3087587, 76.9401161 13.308753, 76.9398343 13.3087674, 76.93961 13.3087702, 76.9392891 13.3087965)",,,
69109305,False,,unclassified,True,66.789,,"LINESTRING (76.9409279 13.3087497, 76.9403109 13.3087657)",3,,
69109307,False,,residential,False,35.471,Brahmanara Beedi,"LINESTRING (76.9409279 13.3087497, 76.9409809 13.3084349)",4,,
69109307,False,,residential,True,45.833,Brahmanara Beedi,"LINESTRING (76.9409279 13.3087497, 76.9409638 13.3091604)",4,,
69109641,False,,unclassified,False,36.323,,"LINESTRING (76.9391669 13.3081685, 76.9392401 13.3084873)",4,,
