osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,junction,maxspeed,lanes
155817946,True,,,unclassified,False,139.778,"LINESTRING (76.9654636 11.0022308, 76.9656386 11.0022578, 76.9660358 11.0023198, 76.9667247 11.0024484)",,,,
29982718,False,,,residential,False,294.257,"LINESTRING (76.9653869 11.0030208, 76.9650908 11.0029654, 76.9638276 11.002679, 76.9635539 11.0025861, 76.9639526 11.0018958)",,,,
66239967,True,,Somasundar Mill Road,unclassified,False,88.251,"LINESTRING (76.9653869 11.0030208, 76.9654158 11.0026621, 76.9654636 11.0022308)",,,,
30919011,True,NH181;NH948,Oppanakara Street,trunk,False,173.27,"LINESTRING (76.9588995 10.9973609, 76.9585614 10.9988834)",,,40,
134137175,False,,Edaiyar Street,tertiary,False,30.698,"LINESTRING (76.9588995 10.9973609, 76.959175 10.9974164)",,,,
25842789,True,NH948,Station Flyover,trunk,False,13.386,"LINESTRING (76.962531 11.001332, 76.9625059 11.0013798, 76.9624936 11.0014453)",yes,roundabout,,
66058394,True,NH948,,trunk,False,27.087,"LINESTRING (76.962531 11.001332, 76.9625047 11.0013536, 76.9624671 11.001366, 76.9622929 11.0013658)",yes,,,
66239969,False,,,residential,True,52.633,"LINESTRING (76.9663775 11.0040851, 76.9658954 11.0040948)",,,,
1066393146,False,,,residential,False,7.312,"LINESTRING (76.9663775 11.0040851, 76.9664444 11.0040817)",,,,
134137175,False,,Edaiyar Street,tertiary,True,101.157,"LINESTRING (76.9600928 10.9975425, 76.959175 10.9974164)",,,,
134137177,False,,Variety Hall Road,tertiary,False,56.519,"LINESTRING (76.9600928 10.9975425, 76.9605075 10.9976337, 76.9605991 10.9976484)",,,,
25842789,True,NH948,Station Flyover,trunk,False,58.248999999999995,"LINESTRING (76.9624936 11.0014453, 76.9624966 11.0015087, 76.962526 11.0015798, 76.9625777 11.0016374, 76.9626459 11.0016749, 76.9627229 11.0016881, 76.9628 11.0016755, 76.9628685 11.0016386)",yes,roundabout,,
25842789,True,NH948,Station Flyover,trunk,False,14.359,"LINESTRING (76.9629207 11.0015814, 76.9629476 11.0015225, 76.9629565 11.0014585)",yes,roundabout,,
"[66292218, 66297869, 66239973]",True,NH948,"['Avinashi Road', 'Dr Nanjappa Road']",trunk,False,422.781,"LINESTRING (76.9629207 11.0015814, 76.9629806 11.0015785, 76.963047 11.0015937, 76.9632111 11.0016425, 76.964279 11.0019251, 76.9645231 11.0019855, 76.96477 11.0020433, 76.9650784 11.0021047, 76.9654591 11.0021754, 76.9665977 11.0023598, 76.966701 11.0023832)",yes,,,4
66058391,True,NH948,,trunk,False,24.156,"LINESTRING (76.9622929 11.0013658, 76.9624482 11.0014056, 76.9624936 11.0014453)",yes,,,
"[241418557, 66297870]",False,NH948,Sukrawarpettai Mill Road,trunk,"[False, True]",100.136,"LINESTRING (76.9622929 11.0013658, 76.9621002 11.0013142, 76.9616321 11.0011838, 76.9614093 11.0011236)",yes,,,
134923592,False,,,residential,False,79.718,"LINESTRING (76.9586112 11.0019501, 76.9584926 11.0026575)",,,,
134823127,False,,,residential,False,127.213,"LINESTRING (76.9586112 11.0019501, 76.9586181 11.0018698, 76.9586515 11.001801, 76.9588313 11.0016079, 76.9588799 11.0015718, 76.9589414 11.0015262, 76.9590594 11.0014695, 76.9595289 11.0014518)",,,,
134823126,False,,,residential,False,91.832,"LINESTRING (76.9595289 11.0014518, 76.9597276 11.0006493)",,,,
134923588,False,,,residential,False,35.631,"LINESTRING (76.9595289 11.0014518, 76.9594887 11.0017698)",,,,
134823127,False,,,residential,True,127.213,"LINESTRING (76.9595289 11.0014518, 76.9590594 11.0014695, 76.9589414 11.0015262, 76.9588799 11.0015718, 76.9588313 11.0016079, 76.9586515 11.001801, 76.9586181 11.0018698, 76.9586112 11.0019501)",,,,
66239967,True,,Somasundar Mill Road,unclassified,False,139.65099999999998,"LINESTRING (76.9653077 11.0042743, 76.9653167 11.0041325, 76.9653869 11.0030208)",,,,
66239969,False,,,residential,False,68.058,"LINESTRING (76.9653077 11.0042743, 76.9657688 11.0040925, 76.9658954 11.0040948)",,,,
993568919,False,,,residential,True,95.791,"LINESTRING (76.9653077 11.0042743, 76.9653435 11.0046199, 76.965483 11.0048043, 76.965483 11.0050887)",,,,
"[1240466161, 29982716]",False,,Somasundar Mill Road,unclassified,"[False, True]",72.17,"LINESTRING (76.9653077 11.0042743, 76.9652058 11.004416, 76.9647219 11.0043925)",,,,
66252738,False,,Goods Shed Road,secondary,True,187.614,"LINESTRING (76.9649374 10.9980993, 76.9644416 10.9991082, 76.964129 10.9995851)",,,,
134137177,False,,Variety Hall Road,tertiary,True,149.468,"LINESTRING (76.9649374 10.9980993, 76.964768 10.9982074, 76.9646086 10.9982267, 76.9644608 10.9982232, 76.9643472 10.9982205, 76.964151 10.9982158, 76.9636022 10.9982027)",,,,
134097190,False,,Ismail Rovuthar Street,residential,True,67.754,"LINESTRING (76.9636022 10.9982027, 76.9635151 10.9975994)",,,,
134137177,False,,Variety Hall Road,tertiary,False,149.46800000000002,"LINESTRING (76.9636022 10.9982027, 76.964151 10.9982158, 76.9643472 10.9982205, 76.9644608 10.9982232, 76.9646086 10.9982267, 76.964768 10.9982074, 76.9649374 10.9980993)",,,,
134137177,False,,Variety Hall Road,tertiary,True,172.90099999999998,"LINESTRING (76.9636022 10.9982027, 76.9631191 10.9981409, 76.9625953 10.9980436, 76.9620409 10.9979433)",,,,
374742906,False,,,residential,True,183.61700000000002,"LINESTRING (76.9636022 10.9982027, 76.9636414 10.9985566, 76.9636273 10.9987811, 76.9636188 10.999147, 76.963664 10.9993132, 76.963808 10.9994158, 76.964129 10.9995851)",,,,
134137175,False,,Edaiyar Street,tertiary,False,101.157,"LINESTRING (76.959175 10.9974164, 76.9600928 10.9975425)",,,,
134137175,False,,Edaiyar Street,tertiary,True,30.698,"LINESTRING (76.959175 10.9974164, 76.9588995 10.9973609)",,,,
134137177,False,,Variety Hall Road,tertiary,True,25.34,"LINESTRING (76.9608268 10.9976928, 76.9605991 10.9976484)",,,,
134923594,False,,,residential,False,52.18,"LINESTRING (76.9608268 10.9976928, 76.9607477 10.9981556)",,,,
134137177,False,,Variety Hall Road,tertiary,False,65.824,"LINESTRING (76.9608268 10.9976928, 76.9613601 10.9977834, 76.9614197 10.9977995)",,,,
910711557,False,,,living_street,False,41.077,"LINESTRING (76.9606064 11.0000283, 76.9609766 11.0000947)",,,,
910711557,False,,,living_street,True,40.302,"LINESTRING (76.9606064 11.0000283, 76.9602434 10.999962)",,,,
134923594,False,,,residential,True,77.985,"LINESTRING (76.9606064 11.0000283, 76.9606458 10.9996918, 76.9606634 10.9993624, 76.9606668 10.9993298)",,,,
134923588,False,,,residential,False,75.667,"LINESTRING (76.9594887 11.0017698, 76.959411 11.002446)",,,,
134923588,False,,,residential,True,35.631,"LINESTRING (76.9594887 11.0017698, 76.9595289 11.0014518)",,,,
134923596,False,,,residential,False,198.343,"LINESTRING (76.9594887 11.0017698, 76.9591955 11.0017629, 76.9590648 11.0027719, 76.958977 11.0032428)",,,,
134923588,False,,,residential,True,75.667,"LINESTRING (76.959411 11.002446, 76.9594887 11.0017698)",,,,
134923592,False,,,residential,False,58.114,"LINESTRING (76.9584926 11.0026575, 76.9583914 11.0031706)",,,,
134923592,False,,,residential,True,79.718,"LINESTRING (76.9584926 11.0026575, 76.9586112 11.0019501)",,,,
134923592,False,,,residential,True,41.24,"LINESTRING (76.9583195 11.0035347, 76.9583914 11.0031706)",,,,
29980765,False,,,residential,True,68.45,"LINESTRING (76.9588557 11.0051408, 76.9594681 11.0052734)",,,,
134923596,False,,,residential,True,211.742,"LINESTRING (76.9588557 11.0051408, 76.9588846 11.0039577, 76.9589094 11.0037115, 76.958955 11.003391, 76.958973 11.0032643, 76.958977 11.0032428)",,,,
66292218,True,NH948,Dr Nanjappa Road,trunk,False,185.897,"LINESTRING (76.9667247 11.0024484, 76.9663775 11.0040851)",,,,4
241418557,False,NH948,Sukrawarpettai Mill Road,trunk,True,3.931,"LINESTRING (76.9614093 11.0011236, 76.9613747 11.0011138)",,,,
"[241418557, 66297870]",False,NH948,Sukrawarpettai Mill Road,trunk,"[False, True]",100.136,"LINESTRING (76.9614093 11.0011236, 76.9616321 11.0011838, 76.9621002 11.0013142, 76.9622929 11.0013658)",yes,,,
293066649,True,,,secondary_link,False,143.76000000000002,"LINESTRING (76.9614093 11.0011236, 76.9615386 11.0011992, 76.9617072 11.0012755, 76.9617893 11.0013038, 76.9621998 11.0014145, 76.9624504 11.001482, 76.962501 11.0014862, 76.9625692 11.0014759, 76.9626001 11.0014794, 76.9626534 11.0015004)",,,,
293066647,True,,,secondary_link,False,8.242,"LINESTRING (76.962738 11.0014029, 76.9627004 11.0014069, 76.9626693 11.0014278)",,,,
25842789,True,NH948,Station Flyover,trunk,False,18.401,"LINESTRING (76.9629456 11.0013906, 76.9629145 11.0013289, 76.9628662 11.0012791, 76.9628413 11.0012657)",yes,roundabout,,
293066647,True,,,secondary_link,False,8.530999999999999,"LINESTRING (76.9626693 11.0014278, 76.962653 11.0014568, 76.9626534 11.0015004)",,,,
293066651,True,,,secondary_link,False,74.37299999999999,"LINESTRING (76.9626693 11.0014278, 76.962608 11.0014149, 76.9625685 11.0013957, 76.962506 11.0013575, 76.9624548 11.0013392, 76.9620231 11.0012273)",,,,
293066647,True,,,secondary_link,False,8.873,"LINESTRING (76.9627994 11.0014508, 76.9627753 11.0014186, 76.962738 11.0014029)",,,,
293066650,True,,,secondary_link,False,166.432,"LINESTRING (76.9627994 11.0014508, 76.9628162 11.0014183, 76.9628488 11.0013683, 76.9629412 11.0012211, 76.9635247 11.0005053, 76.9636592 11.0002234)",,,,
293066647,True,,,secondary_link,False,17.47,"LINESTRING (76.9626534 11.0015004, 76.9626688 11.0015279, 76.9627046 11.0015507, 76.9627473 11.0015515, 76.9627839 11.0015299)",,,,
293066647,True,,,secondary_link,False,9.317,"LINESTRING (76.9627839 11.0015299, 76.9628032 11.0014925, 76.9627994 11.0014508)",,,,
293066648,True,,,secondary_link,False,44.074,"LINESTRING (76.9627839 11.0015299, 76.9628643 11.0015402, 76.9630026 11.0015798, 76.9630861 11.0016265, 76.963141 11.001687)",,,,
293066652,True,,Krishnasamy Road,secondary,False,96.69399999999999,"LINESTRING (76.9635534 11.0020053, 76.9636418 11.0018472, 76.9636964 11.0017409, 76.9637001 11.0017197, 76.9636987 11.0017054, 76.9636857 11.0016905, 76.9636584 11.001662, 76.9636266 11.0016425, 76.9631975 11.0015196)",,,,
1054205836,False,,Krishnasamy Road,secondary,True,235.861,"LINESTRING (76.9635534 11.0020053, 76.9632939 11.0024806, 76.9630533 11.0029704, 76.9629043 11.003192, 76.9625057 11.0038582)",,,,
25842789,True,NH948,Station Flyover,trunk,False,8.539,"LINESTRING (76.9628685 11.0016386, 76.9629207 11.0015814)",yes,roundabout,,
405629529,True,,Krishnasamy Road,secondary,False,30.393,"LINESTRING (76.9628685 11.0016386, 76.9629761 11.0016436, 76.963141 11.001687)",,,,
374742895,False,,,residential,True,117.21100000000001,"LINESTRING (76.9620773 10.997315, 76.9623512 10.9973954, 76.9627013 10.997473, 76.9631066 10.9976111)",,,,
993577214,False,,,residential,True,69.988,"LINESTRING (76.9620773 10.997315, 76.9620663 10.9976055, 76.9620409 10.9979433)",,,,
134097190,False,,Ismail Rovuthar Street,residential,False,67.754,"LINESTRING (76.9635151 10.9975994, 76.9636022 10.9982027)",,,,
374742896,False,,,residential,True,44.608,"LINESTRING (76.9635151 10.9975994, 76.9631066 10.9976111)",,,,
374742896,False,,,residential,False,44.608,"LINESTRING (76.9631066 10.9976111, 76.9635151 10.9975994)",,,,
374742895,False,,,residential,False,117.211,"LINESTRING (76.9631066 10.9976111, 76.9627013 10.997473, 76.9623512 10.9973954, 76.9620773 10.997315)",,,,
134137177,False,,Variety Hall Road,tertiary,False,25.34,"LINESTRING (76.9605991 10.9976484, 76.9608268 10.9976928)",,,,
134137177,False,,Variety Hall Road,tertiary,True,56.519,"LINESTRING (76.9605991 10.9976484, 76.9605075 10.9976337, 76.9600928 10.9975425)",,,,
66252738,False,,Goods Shed Road,secondary,False,187.614,"LINESTRING (76.964129 10.9995851, 76.9644416 10.9991082, 76.9649374 10.9980993)",,,,
66252738,False,,Goods Shed Road,secondary,True,87.69200000000001,"LINESTRING (76.964129 10.9995851, 76.9639089 10.9999207, 76.9636592 11.0002234)",,,,
374742906,False,,,residential,False,183.61700000000002,"LINESTRING (76.964129 10.9995851, 76.963808 10.9994158, 76.963664 10.9993132, 76.9636188 10.999147, 76.9636273 10.9987811, 76.9636414 10.9985566, 76.9636022 10.9982027)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,64.764,"LINESTRING (76.9600231 10.9981209, 76.9600928 10.9975425)",,,,
374785134,False,,,residential,False,79.28299999999999,"LINESTRING (76.9600231 10.9981209, 76.9604031 10.9981567, 76.9607477 10.9981556)",,,,
134923594,False,,,residential,True,52.18,"LINESTRING (76.9607477 10.9981556, 76.9608268 10.9976928)",,,,
134923594,False,,,residential,False,41.672,"LINESTRING (76.9607477 10.9981556, 76.9607385 10.9982095, 76.960722 10.9985292)",,,,
374785134,False,,,residential,True,79.28299999999999,"LINESTRING (76.9607477 10.9981556, 76.9604031 10.9981567, 76.9600231 10.9981209)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,41.518,"LINESTRING (76.9599785 10.9984917, 76.9600231 10.9981209)",,,,
374785139,False,,,unclassified,False,81.262,"LINESTRING (76.9599785 10.9984917, 76.9601496 10.9985017, 76.9603528 10.9985114, 76.9606337 10.998525, 76.960722 10.9985292)",,,,
134923594,False,,,residential,False,89.253,"LINESTRING (76.960722 10.9985292, 76.9606943 10.9990677, 76.9606668 10.9993298)",,,,
134923594,False,,,residential,True,41.672,"LINESTRING (76.960722 10.9985292, 76.9607385 10.9982095, 76.9607477 10.9981556)",,,,
374785139,False,,,unclassified,True,81.262,"LINESTRING (76.960722 10.9985292, 76.9606337 10.998525, 76.9603528 10.9985114, 76.9601496 10.9985017, 76.9599785 10.9984917)",,,,
374785132,False,,,living_street,False,52.812999999999995,"LINESTRING (76.9589477 10.99897, 76.9589378 10.9991386, 76.9589458 10.9992268, 76.9590036 10.9993306, 76.9590915 10.9993796)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,82.868,"LINESTRING (76.9598812 10.9992308, 76.9599785 10.9984917)",,,,
134097162,True,,,residential,False,220.196,"LINESTRING (76.9598812 10.9992308, 76.9597652 10.9990658, 76.9596603 10.9988226, 76.959543 10.9986174, 76.9593851 10.9984134, 76.9593074 10.9982086, 76.9592564 10.9979443, 76.9592426 10.9978665, 76.9592251 10.9977863, 76.9591777 10.9976004, 76.959175 10.9974164)",,,,
374785138,False,,,residential,False,86.463,"LINESTRING (76.9598812 10.9992308, 76.9601536 10.9992601, 76.9603592 10.9992895, 76.9606668 10.9993298)",,,,
134923594,False,,,residential,False,77.98499999999999,"LINESTRING (76.9606668 10.9993298, 76.9606634 10.9993624, 76.9606458 10.9996918, 76.9606064 11.0000283)",,,,
134923594,False,,,residential,True,89.253,"LINESTRING (76.9606668 10.9993298, 76.9606943 10.9990677, 76.960722 10.9985292)",,,,
374785138,False,,,residential,True,86.463,"LINESTRING (76.9606668 10.9993298, 76.9603592 10.9992895, 76.9601536 10.9992601, 76.9598812 10.9992308)",,,,
374785132,False,,,living_street,False,91.46499999999999,"LINESTRING (76.9590915 10.9993796, 76.9592532 10.9994698, 76.959361 10.9995325, 76.9594888 10.9995972, 76.9595906 10.9996481, 76.9597244 10.9996893, 76.9598062 10.9997128, 76.9598463 10.9997285)",,,,
374785132,False,,,living_street,True,52.813,"LINESTRING (76.9590915 10.9993796, 76.9590036 10.9993306, 76.9589458 10.9992268, 76.9589378 10.9991386, 76.9589477 10.99897)",,,,
1266001055,False,,,living_street,False,67.699,"LINESTRING (76.9590915 10.9993796, 76.9590878 10.9999146, 76.9591016 10.9999432, 76.9591405 10.9999611)",,,,
1266001678,False,,,residential,False,46.101,"LINESTRING (76.9598463 10.9997285, 76.9602607 10.9998086)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,55.488,"LINESTRING (76.9598463 10.9997285, 76.9598757 10.9992656, 76.9598812 10.9992308)",,,,
374785132,False,,,living_street,True,91.46499999999999,"LINESTRING (76.9598463 10.9997285, 76.9598062 10.9997128, 76.9597244 10.9996893, 76.9595906 10.9996481, 76.9594888 10.9995972, 76.959361 10.9995325, 76.9592532 10.9994698, 76.9590915 10.9993796)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,25.029,"LINESTRING (76.9598069 11.0001882, 76.9598261 10.9999639)",,,,
"[910711556, 374785143]",False,,,residential,False,152.962,"LINESTRING (76.9598069 11.0001882, 76.9600138 11.0002125, 76.9602095 11.0002302, 76.9603812 11.0002556, 76.9605669 11.0002811, 76.9606966 11.0003027, 76.9608264 11.0003262, 76.9609502 11.0003363, 76.9609766 11.0000947)",,,,
374788801,False,,,unclassified,False,232.29,"LINESTRING (76.9652115 11.000499, 76.9653816 11.0005167, 76.965794 11.0004125, 76.966082 11.0004347, 76.9664548 11.0005186, 76.9670188 11.0006539, 76.9672873 11.0007293)",,,,
374788801,False,,,unclassified,True,192.434,"LINESTRING (76.9652115 11.000499, 76.964959 11.0004727, 76.9648623 11.0011719, 76.9647892 11.0019443)",,,,
374788802,False,,,unclassified,True,168.67000000000002,"LINESTRING (76.9652115 11.000499, 76.9651673 11.0010998, 76.9650942 11.0020115)",,,,
374788801,False,,,unclassified,True,232.29,"LINESTRING (76.9672873 11.0007293, 76.9670188 11.0006539, 76.9664548 11.0005186, 76.966082 11.0004347, 76.965794 11.0004125, 76.9653816 11.0005167, 76.9652115 11.000499)",,,,
598058537,True,MDR125,Old Post Office Road,secondary,False,132.777,"LINESTRING (76.9672873 11.0007293, 76.9671863 11.0009617, 76.9670197 11.0014272, 76.9669232 11.0018651)",,,,
374788803,False,,,unclassified,False,171.626,"LINESTRING (76.9660312 11.0025576, 76.9659465 11.0032893, 76.9659011 11.004005, 76.9658954 11.0040948)",,,,
66239969,False,,,residential,False,52.633,"LINESTRING (76.9658954 11.0040948, 76.9663775 11.0040851)",,,,
66239969,False,,,residential,True,68.058,"LINESTRING (76.9658954 11.0040948, 76.9657688 11.0040925, 76.9653077 11.0042743)",,,,
374788803,False,,,unclassified,True,171.626,"LINESTRING (76.9658954 11.0040948, 76.9659011 11.004005, 76.9659465 11.0032893, 76.9660312 11.0025576)",,,,
374785143,False,,,residential,True,136.619,"LINESTRING (76.9612115 10.9988879, 76.9610062 10.9999358, 76.9609766 11.0000947)",,,,
134137177,False,,Variety Hall Road,tertiary,False,172.901,"LINESTRING (76.9620409 10.9979433, 76.9625953 10.9980436, 76.9631191 10.9981409, 76.9636022 10.9982027)",,,,
134137177,False,,Variety Hall Road,tertiary,True,69.73,"LINESTRING (76.9620409 10.9979433, 76.9617695 10.9978942, 76.9614197 10.9977995)",,,,
"[377992176, 1102562550]",False,,,residential,"[False, True]",407.69999999999993,"LINESTRING (76.9620409 10.9979433, 76.9619628 10.9984281, 76.9619145 10.9992285, 76.9619015 10.9992795, 76.9619909 10.9993609, 76.9621681 10.9995428, 76.9621177 11.0005242, 76.9621746 11.0007572, 76.9622412 11.0008369, 76.9622331 11.0011481, 76.9622266 11.0012263, 76.9621665 11.0012343, 76.9620657 11.0011912, 76.9620283 11.0011976, 76.9620231 11.0012273)",,,,
993577214,False,,,residential,False,69.988,"LINESTRING (76.9620409 10.9979433, 76.9620663 10.9976055, 76.9620773 10.997315)",,,,
377995937,False,,,residential,False,70.179,"LINESTRING (76.9664853 11.0048692, 76.9671225 11.0047849)",,,,
842246921,True,NH948,Dr Nanjappa Road,trunk,False,87.783,"LINESTRING (76.9664853 11.0048692, 76.9664617 11.0046002, 76.9664482 11.0043776, 76.96644 11.0041024, 76.9664444 11.0040817)",,,,4
293066652,True,,Krishnasamy Road,secondary,False,31.473,"LINESTRING (76.9631975 11.0015196, 76.9630164 11.0014506, 76.9629794 11.0014258, 76.9629456 11.0013906)",,,,
405629539,True,,,secondary_link,False,45.597,"LINESTRING (76.9631975 11.0015196, 76.9630761 11.0015325, 76.9629796 11.0015299, 76.9628817 11.0015009, 76.9627994 11.0014508)",,,,
405629529,True,,Krishnasamy Road,secondary,False,67.424,"LINESTRING (76.963141 11.001687, 76.9634963 11.0017985, 76.9635635 11.0018545, 76.9635722 11.0019362, 76.9635534 11.0020053)",,,,
155817946,True,,,unclassified,False,77.407,"LINESTRING (76.9661957 11.0021591, 76.9654929 11.002066)",,,,
598058530,False,,,unclassified,False,150.917,"LINESTRING (76.9661957 11.0021591, 76.9661714 11.0019931, 76.9661365 11.0017114, 76.9661123 11.0015271, 76.9660909 11.0014191, 76.9660346 11.0013296, 76.9659407 11.0012954, 76.9656403 11.0012322, 76.9655357 11.0012111)",,,,
598058530,False,,,unclassified,True,150.91699999999997,"LINESTRING (76.9655357 11.0012111, 76.9656403 11.0012322, 76.9659407 11.0012954, 76.9660346 11.0013296, 76.9660909 11.0014191, 76.9661123 11.0015271, 76.9661365 11.0017114, 76.9661714 11.0019931, 76.9661957 11.0021591)",,,,
66292238,True,SHU52,Avinashi Road,primary,False,6.285,"LINESTRING (76.9668684 11.0023555, 76.966812 11.0023441)",,,,2
155817946,True,,,unclassified,False,77.203,"LINESTRING (76.9668684 11.0023555, 76.9666276 11.0022416, 76.9661957 11.0021591)",,,,
29982718,False,,,residential,True,294.257,"LINESTRING (76.9639526 11.0018958, 76.9635539 11.0025861, 76.9638276 11.002679, 76.9650908 11.0029654, 76.9653869 11.0030208)",,,,
155817946,True,,,unclassified,False,169.21,"LINESTRING (76.9639526 11.0018958, 76.9642289 11.0019774, 76.9645964 11.0020617, 76.964945 11.0021301, 76.9651811 11.0021696, 76.9654636 11.0022308)",,,,
842246921,True,NH948,Dr Nanjappa Road,trunk,False,6.716,"LINESTRING (76.9667998 11.0024033, 76.966812 11.0023441)",,,,4
910687522,False,,,residential,False,62.505,"LINESTRING (76.9673824 11.001888, 76.9673184 11.0024466)",,,,
910687522,False,,,residential,True,13.068,"LINESTRING (76.9673824 11.001888, 76.9674111 11.0017739)",,,,
910687525,False,,,residential,False,50.187,"LINESTRING (76.9673824 11.001888, 76.9669232 11.0018651)",,,,
910687522,False,,,residential,True,62.505,"LINESTRING (76.9673184 11.0024466, 76.9673824 11.001888)",,,,
66292238,True,SHU52,Avinashi Road,primary,False,50.152,"LINESTRING (76.9673184 11.0024466, 76.9669991 11.002382, 76.9668684 11.0023555)",,,,2
910687522,False,,,residential,False,13.068,"LINESTRING (76.9674111 11.0017739, 76.9673824 11.001888)",,,,
598058537,True,MDR125,Old Post Office Road,secondary,False,54.857,"LINESTRING (76.9669232 11.0018651, 76.9668684 11.0023555)",,,,
910687525,False,,,residential,True,50.187,"LINESTRING (76.9669232 11.0018651, 76.9673824 11.001888)",,,,
62288250,True,NH181;NH948,N.H. Road,trunk,False,17.676,"LINESTRING (76.9598327 10.9998869, 76.9598463 10.9997285)",,,,
910711557,False,,,living_street,False,45.6,"LINESTRING (76.9598327 10.9998869, 76.9602434 10.999962)",,,,
910711557,False,,,living_street,True,41.077,"LINESTRING (76.9609766 11.0000947, 76.9606064 11.0000283)",,,,
374785143,False,,,residential,False,136.619,"LINESTRING (76.9609766 11.0000947, 76.9610062 10.9999358, 76.9612115 10.9988879)",,,,
