osmid,oneway,name,highway,junction,reversed,length,geometry,lanes,maxspeed,bridge
63223327,True,Pari Chowk,secondary,roundabout,False,29.501,"LINESTRING (77.5114859 28.4649667, 77.5113922 28.4649343, 77.5112923 28.4649241, 77.5111928 28.4649368)",,,
63217143,True,,secondary,,False,141.02800000000002,"LINESTRING (77.5109799 28.4654624, 77.5110036 28.4656157, 77.5110005 28.4656637, 77.5109666 28.4657261, 77.5102399 28.4664907)",,,
753900886,True,Pari Chowk,secondary,roundabout,False,44.441,"LINESTRING (77.5109799 28.4654624, 77.5110582 28.4655349, 77.5111569 28.4655843, 77.5112677 28.4656066, 77.5113811 28.4655997)",,,
63223319,True,Noida-Greater Noida Expressway,motorway,,False,160.679,"LINESTRING (77.5111928 28.4649368, 77.5110205 28.4648876, 77.5108831 28.4648383, 77.509924 28.4640485)",3,80,
753900885,True,Pari Chowk,secondary,roundabout,False,43.844,"LINESTRING (77.5111928 28.4649368, 77.5110903 28.4649769, 77.5110052 28.465041, 77.5109443 28.4651238, 77.5109129 28.4652184)",,,
63223331,True,,secondary,,False,374.217,"LINESTRING (77.5089648 28.46817, 77.5089891 28.4680403, 77.5090308 28.4679147, 77.510114 28.4668212, 77.5113811 28.4655997)",,,
753900904,True,Pari Chowk,secondary,roundabout,False,28.503,"LINESTRING (77.5109129 28.4652184, 77.5109116 28.4653039, 77.5109344 28.4653869, 77.5109799 28.4654624)",,,
63223327,True,Pari Chowk,secondary,roundabout,False,47.965,"LINESTRING (77.5113811 28.4655997, 77.5114953 28.4655603, 77.5115898 28.4654916, 77.5116553 28.4654004, 77.5116852 28.4652958)",,,
63223327,True,Pari Chowk,secondary,roundabout,False,43.7,"LINESTRING (77.5116852 28.4652958, 77.5116789 28.4651977, 77.5116411 28.4651052, 77.5115749 28.465026, 77.5114859 28.4649667)",,,
63223318,True,,tertiary,,False,128.163,"LINESTRING (77.5088239 28.4685333, 77.5089848 28.468619, 77.5093512 28.4688311, 77.5095268 28.4689366, 77.5099191 28.4691667)",,,
753900887,True,,secondary,roundabout,False,31.816,"LINESTRING (77.5088239 28.4685333, 77.5089164 28.4684836, 77.5089807 28.4684067, 77.5090072 28.4683142)",,,
753900887,True,,secondary,roundabout,False,15.76,"LINESTRING (77.5086647 28.4685429, 77.5087451 28.4685482, 77.5088239 28.4685333)",,,
753900887,True,,secondary,roundabout,False,16.755000000000003,"LINESTRING (77.5090072 28.4683142, 77.5089986 28.4682393, 77.5089648 28.46817)",,,
63575372,False,,residential,,True,39.409,"LINESTRING (77.5138252 28.4626351, 77.5135516 28.4628954)",,,
63575413,False,,residential,,True,54.156000000000006,"LINESTRING (77.5138252 28.4626351, 77.5137176 28.4626165, 77.51367 28.4626214, 77.5135751 28.46266, 77.513522 28.462723, 77.5135152 28.4627693, 77.5135182 28.4628167, 77.5135516 28.4628954)",,,
378345520,True,,motorway_link,,False,139.42700000000002,"LINESTRING (77.509924 28.4640485, 77.5097921 28.4638113, 77.5097407 28.4636677, 77.5096968 28.4634478, 77.5096725 28.4631338, 77.5096699 28.4629631, 77.5096566 28.462833)",,,
63575372,False,,residential,,False,39.409,"LINESTRING (77.5135516 28.4628954, 77.5138252 28.4626351)",,,
63575413,False,,residential,,False,54.156,"LINESTRING (77.5135516 28.4628954, 77.5135182 28.4628167, 77.5135152 28.4627693, 77.513522 28.462723, 77.5135751 28.46266, 77.51367 28.4626214, 77.5137176 28.4626165, 77.5138252 28.4626351)",,,
63575372,False,,residential,,True,141.265,"LINESTRING (77.5135516 28.4628954, 77.5127313 28.4636605, 77.5125685 28.4638263)",,,
63223279,True,,secondary,,False,30.062,"LINESTRING (77.5125638 28.4642127, 77.5123473 28.4644047)",,,
"[1070605195, 63575372]",False,,residential,,False,41.413000000000004,"LINESTRING (77.5125638 28.4642127, 77.512548 28.4641055, 77.5125321 28.4639983, 77.51253 28.4639334, 77.5125511 28.463844)",,,
"[1070605193, 1070605194, 63575399]",False,,residential,,False,41.86,"LINESTRING (77.5119227 28.46445, 77.5120232 28.4644366, 77.512228 28.4644092, 77.5123473 28.4644047)",,,yes
63575399,False,,residential,,True,288.782,"LINESTRING (77.5119227 28.46445, 77.5118666 28.4644484, 77.5118038 28.4644476, 77.511716 28.4644251, 77.5116274 28.4643759, 77.5113719 28.4641759, 77.5106841 28.4636374, 77.5103143 28.4633479, 77.5096566 28.462833)",,,
1070600612,False,,residential,,False,91.225,"LINESTRING (77.5119227 28.46445, 77.5119958 28.464391, 77.5125511 28.463844)",,,
63575399,False,,residential,,False,288.78200000000004,"LINESTRING (77.5096566 28.462833, 77.5103143 28.4633479, 77.5106841 28.4636374, 77.5113719 28.4641759, 77.5116274 28.4643759, 77.511716 28.4644251, 77.5118038 28.4644476, 77.5118666 28.4644484, 77.5119227 28.46445)",,,
63575372,False,,residential,,False,2.601,"LINESTRING (77.5125511 28.463844, 77.5125685 28.4638263)",,,
"[1070605195, 63575372]",False,,residential,,True,41.413,"LINESTRING (77.5125511 28.463844, 77.51253 28.4639334, 77.5125321 28.4639983, 77.512548 28.4641055, 77.5125638 28.4642127)",,,
1070600612,False,,residential,,True,91.225,"LINESTRING (77.5125511 28.463844, 77.5119958 28.464391, 77.5119227 28.46445)",,,
87176894,False,,tertiary,,True,25.441,"LINESTRING (77.5093548 28.4669989, 77.5095438 28.4671562)",,,
87159138,False,,tertiary,,False,84.801,"LINESTRING (77.5093548 28.4669989, 77.5094433 28.4669135, 77.5099381 28.4664344)",,,
87159138,False,,tertiary,,True,56.559000000000005,"LINESTRING (77.5093548 28.4669989, 77.5092769 28.4670761, 77.5089649 28.4673747)",,,
87176953,False,,tertiary,,True,27.373,"LINESTRING (77.5089649 28.4673747, 77.5091781 28.4675343)",,,
87159138,False,,tertiary,,False,56.559000000000005,"LINESTRING (77.5089649 28.4673747, 77.5092769 28.4670761, 77.5093548 28.4669989)",,,
63217143,True,,secondary,,False,100.565,"LINESTRING (77.5102399 28.4664907, 77.5099442 28.4667559, 77.5095438 28.4671562)",,,
87176930,False,,tertiary,,False,30.158,"LINESTRING (77.5102399 28.4664907, 77.510089 28.4664626, 77.5099381 28.4664344)",,,
"[87159138, 63575327]",False,,tertiary,,"[False, True]",310.659,"LINESTRING (77.5099381 28.4664344, 77.5106277 28.4657663, 77.5107281 28.4656556, 77.5107834 28.4655592, 77.5107969 28.465466, 77.5107863 28.4653729, 77.5107398 28.4652583, 77.510652 28.4651534, 77.5102934 28.4648619, 77.510052 28.464657, 77.5097895 28.4644494, 77.5096569 28.4643285)",,,
87159138,False,,tertiary,,True,84.801,"LINESTRING (77.5099381 28.4664344, 77.5094433 28.4669135, 77.5093548 28.4669989)",,,
87176930,False,,tertiary,,True,30.158,"LINESTRING (77.5099381 28.4664344, 77.510089 28.4664626, 77.5102399 28.4664907)",,,
"[696191753, 87176893]",False,,residential,,False,46.556,"LINESTRING (77.5093518 28.4646497, 77.5095433 28.4644379, 77.5096569 28.4643285)",,,
63217143,True,,secondary,,False,55.186,"LINESTRING (77.5095438 28.4671562, 77.5091781 28.4675343)",,,
87176894,False,,tertiary,,False,25.441,"LINESTRING (77.5095438 28.4671562, 77.5093548 28.4669989)",,,
87176953,False,,tertiary,,False,27.373,"LINESTRING (77.5091781 28.4675343, 77.5089649 28.4673747)",,,
63223299,True,,tertiary,,False,139.625,"LINESTRING (77.5101672 28.4690373, 77.5095212 28.4686687, 77.5090998 28.4684155, 77.5090072 28.4683142)",,,
63223279,True,,secondary,,False,109.577,"LINESTRING (77.5123473 28.4644047, 77.5118809 28.4648784, 77.5116964 28.4649307, 77.5114859 28.4649667)",,,
"[1070605193, 1070605194, 63575399]",False,,residential,,True,41.86,"LINESTRING (77.5123473 28.4644047, 77.512228 28.4644092, 77.5120232 28.4644366, 77.5119227 28.46445)",,,yes
"[87159138, 63575327]",False,,tertiary,,"[False, True]",310.659,"LINESTRING (77.5096569 28.4643285, 77.5097895 28.4644494, 77.510052 28.464657, 77.5102934 28.4648619, 77.510652 28.4651534, 77.5107398 28.4652583, 77.5107863 28.4653729, 77.5107969 28.465466, 77.5107834 28.4655592, 77.5107281 28.4656556, 77.5106277 28.4657663, 77.5099381 28.4664344)",,,
"[696191753, 87176893]",False,,residential,,True,46.556,"LINESTRING (77.5096569 28.4643285, 77.5095433 28.4644379, 77.5093518 28.4646497)",,,
"[1224011862, 1224011863]",False,,tertiary,,True,71.58699999999999,"LINESTRING (77.5096569 28.4643285, 77.5096024 28.4642815, 77.5091196 28.4638911)",,,
776547185,False,,residential,,True,140.78799999999998,"LINESTRING (77.5131275 28.462912, 77.5127555 28.4632697, 77.5123758 28.463613, 77.5123619 28.4636448, 77.512365 28.4636794, 77.5123804 28.4637044, 77.5125685 28.4638263)",,,
63575372,False,,residential,,True,2.601,"LINESTRING (77.5125685 28.4638263, 77.5125511 28.463844)",,,
63575372,False,,residential,,False,141.265,"LINESTRING (77.5125685 28.4638263, 77.5127313 28.4636605, 77.5135516 28.4628954)",,,
776547185,False,,residential,,False,140.788,"LINESTRING (77.5125685 28.4638263, 77.5123804 28.4637044, 77.512365 28.4636794, 77.5123619 28.4636448, 77.5123758 28.463613, 77.5127555 28.4632697, 77.5131275 28.462912)",,,
"[1224011862, 1224011863]",False,,tertiary,,False,71.58699999999999,"LINESTRING (77.5091196 28.4638911, 77.5096024 28.4642815, 77.5096569 28.4643285)",,,
1267002450,False,,tertiary,,True,51.406000000000006,"LINESTRING (77.5091196 28.4638911, 77.5089419 28.4637412, 77.5087536 28.4635595)",,,
"[188049690, 63575334]",True,Noida-Greater Noida Expressway,motorway,,False,275.205,"LINESTRING (77.5089259 28.4635089, 77.5096884 28.4641236, 77.5099606 28.4643154, 77.5107054 28.4648847, 77.510815 28.4649842, 77.5108655 28.4650515, 77.5109129 28.4652184)","['4', '3']","['80', '100']",
1264481335,False,,tertiary,,True,17.791,"LINESTRING (77.5089259 28.4635089, 77.508791 28.4635527, 77.5087536 28.4635595)",,,
1264481335,False,,tertiary,,False,17.791,"LINESTRING (77.5087536 28.4635595, 77.508791 28.4635527, 77.5089259 28.4635089)",,,
1267002450,False,,tertiary,,False,51.406000000000006,"LINESTRING (77.5087536 28.4635595, 77.5089419 28.4637412, 77.5091196 28.4638911)",,,
