osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,access
160196641,secondary,False,False,46.893,"LINESTRING (77.2045998 12.6563799, 77.2043521 12.6567255)",,,,
388222677,residential,False,False,56.365,"LINESTRING (77.2045998 12.6563799, 77.2051168 12.65633)",,,,
160196641,secondary,False,True,395.156,"LINESTRING (77.2045998 12.6563799, 77.2049003 12.6559291, 77.2055219 12.6552389, 77.2058907 12.6548211, 77.2067613 12.6542259, 77.2072003 12.6539518)",,,,
160196641,secondary,False,True,26.881,"LINESTRING (77.2042101 12.6569236, 77.2043521 12.6567255)",,,,
175546655,secondary,False,False,242.695,"LINESTRING (77.2042101 12.6569236, 77.2026239 12.6553846)",,,,
175546656,tertiary,False,False,45.597,"LINESTRING (77.2042101 12.6569236, 77.2040524 12.6573037)",,,,
175546655,secondary,False,True,100.878,"LINESTRING (77.2042101 12.6569236, 77.2047694 12.657384, 77.2049425 12.6574779)",,,,
175546656,tertiary,False,False,121.729,"LINESTRING (77.2040524 12.6573037, 77.2037619 12.6583611)",,,,
175546656,tertiary,False,True,45.597,"LINESTRING (77.2040524 12.6573037, 77.2042101 12.6569236)",,,,
175546661,tertiary,False,False,162.492,"LINESTRING (77.2040524 12.6573037, 77.2025835 12.6570184)",,,,
175546661,tertiary,False,True,80.711,"LINESTRING (77.2040524 12.6573037, 77.2047675 12.6575038)",,,,
175546661,tertiary,False,False,11.005,"LINESTRING (77.2011847 12.6566922, 77.2010907 12.656655)",,,,
175546661,tertiary,False,True,38.251,"LINESTRING (77.2011847 12.6566922, 77.2015276 12.6567722)",,,,
543718792,residential,False,True,136.479,"LINESTRING (77.2011847 12.6566922, 77.2008994 12.6578876)",,,,
175546655,secondary,False,True,73.493,"LINESTRING (77.2049425 12.6574779, 77.2055347 12.6577988)",,,,
175546661,tertiary,False,False,19.203,"LINESTRING (77.2049425 12.6574779, 77.2047675 12.6575038)",,,,
175546655,secondary,False,False,100.878,"LINESTRING (77.2049425 12.6574779, 77.2047694 12.657384, 77.2042101 12.6569236)",,,,
175546656,tertiary,False,False,87.169,"LINESTRING (77.2037619 12.6583611, 77.2045225 12.6586137)",,,,
175546656,tertiary,False,True,121.729,"LINESTRING (77.2037619 12.6583611, 77.2040524 12.6573037)",,,,
543718795,living_street,False,True,159.11599999999999,"LINESTRING (77.2037619 12.6583611, 77.2034131 12.6582485, 77.2023404 12.6580144)",,,,
175546655,secondary,False,True,44.974999999999994,"LINESTRING (77.2005828 12.65359, 77.200675 12.6536592, 77.200919 12.6538265)",,,,
231185624,primary,True,False,55.486000000000004,"LINESTRING (77.2005828 12.65359, 77.2006932 12.6535791, 77.2008207 12.6535541, 77.2010836 12.6534924)",2,Bengaluru - Mysuru Road,60,
231185624,primary,True,False,207.758,"LINESTRING (77.2010836 12.6534924, 77.2029089 12.6529275)",2,Bengaluru - Mysuru Road,60,
231185624,primary,True,False,11.144,"LINESTRING (77.2004815 12.6535734, 77.2005828 12.65359)",2,Bengaluru - Mysuru Road,60,
794520007,secondary,False,False,10.649,"LINESTRING (77.2004815 12.6535734, 77.2004691 12.6534784)",,,,
269369280,secondary_link,True,False,12.958,"LINESTRING (77.2006085 12.6534762, 77.2005828 12.65359)",,,,
543712092,primary,True,False,15.166,"LINESTRING (77.2006085 12.6534762, 77.2005215 12.6534728, 77.2004691 12.6534784)",2,Bangalore-Mysore Road,60,
543712096,tertiary,False,True,49.163,"LINESTRING (77.202842 12.6528453, 77.2027414 12.6524142)",,Church Road,,
543712092,primary,True,False,252.52800000000002,"LINESTRING (77.202842 12.6528453, 77.2020381 12.6530889, 77.2010967 12.6533689, 77.2008472 12.6534369, 77.2007065 12.6534676, 77.2006085 12.6534762)",2,Bangalore-Mysore Road,60,
388224740,tertiary,False,True,92.064,"LINESTRING (77.2029089 12.6529275, 77.2028135 12.6537502)",,,,
231185624,primary,True,False,75.547,"LINESTRING (77.2029089 12.6529275, 77.203094 12.6528705, 77.2035726 12.652722)",2,Bengaluru - Mysuru Road,60,
