osmid,ref,highway,oneway,reversed,length,lanes,geometry
101311363,SH71,primary,False,False,53.005,,"LINESTRING (80.5746867 25.2875075, 80.5749721 25.2879083)"
101311382,NH35,trunk,False,True,56.031,2,"LINESTRING (80.5746867 25.2875075, 80.5742131 25.2877731)"
101311370,NH35,trunk,False,False,131.495,2,"LINESTRING (80.5746867 25.2875075, 80.5756469 25.2869165, 80.5757676 25.2868417)"
483539124,SH71,primary,False,True,124.298,,"LINESTRING (80.5761681 25.287908, 80.5759393 25.2879446, 80.5755575 25.2878121, 80.5752716 25.2878583, 80.5749721 25.2879083)"
483539126,,residential,False,False,262.10799999999995,,"LINESTRING (80.5761681 25.287908, 80.5761968 25.2882004, 80.5762169 25.2883222, 80.5763138 25.2884492, 80.5763979 25.2886146, 80.5764975 25.2887827, 80.5768593 25.2893705, 80.5768512 25.289527, 80.5767695 25.2897089, 80.5767305 25.2897483, 80.5766232 25.2898193, 80.5764195 25.2899296)"
483539126,,residential,False,True,126.00500000000001,,"LINESTRING (80.5761681 25.287908, 80.576134 25.2876708, 80.5760161 25.2873506, 80.5758867 25.2870662, 80.5757676 25.2868417)"
101311382,NH35,trunk,False,False,56.031,2,"LINESTRING (80.5742131 25.2877731, 80.5746867 25.2875075)"
101311364,NH35,trunk,False,False,399.808,2,"LINESTRING (80.5742131 25.2877731, 80.5719513 25.2890784, 80.570924 25.2896942, 80.5708858 25.289737)"
907851682,SH71,primary,False,True,353.606,2,"LINESTRING (80.5742131 25.2877731, 80.573146 25.2876055, 80.5709644 25.2872242, 80.5707575 25.2871824)"
101311363,SH71,primary,False,True,53.005,,"LINESTRING (80.5749721 25.2879083, 80.5746867 25.2875075)"
483539125,,residential,False,False,100.549,,"LINESTRING (80.5749721 25.2879083, 80.5755365 25.2886548)"
483539124,SH71,primary,False,False,124.298,,"LINESTRING (80.5749721 25.2879083, 80.5752716 25.2878583, 80.5755575 25.2878121, 80.5759393 25.2879446, 80.5761681 25.287908)"
101311370,NH35,trunk,False,False,171.26,2,"LINESTRING (80.5757676 25.2868417, 80.5772457 25.2860762)"
101311370,NH35,trunk,False,True,131.495,2,"LINESTRING (80.5757676 25.2868417, 80.5756469 25.2869165, 80.5746867 25.2875075)"
483539126,,residential,False,False,126.00500000000002,,"LINESTRING (80.5757676 25.2868417, 80.5758867 25.2870662, 80.5760161 25.2873506, 80.576134 25.2876708, 80.5761681 25.287908)"
483539125,,residential,False,True,59.459,,"LINESTRING (80.5767282 25.2903857, 80.5764195 25.2899296)"
483539125,,residential,False,False,59.459,,"LINESTRING (80.5764195 25.2899296, 80.5767282 25.2903857)"
483539125,,residential,False,True,167.256,,"LINESTRING (80.5764195 25.2899296, 80.5755365 25.2886548)"
483539126,,residential,False,True,262.108,,"LINESTRING (80.5764195 25.2899296, 80.5766232 25.2898193, 80.5767305 25.2897483, 80.5767695 25.2897089, 80.5768512 25.289527, 80.5768593 25.2893705, 80.5764975 25.2887827, 80.5763979 25.2886146, 80.5763138 25.2884492, 80.5762169 25.2883222, 80.5761968 25.2882004, 80.5761681 25.287908)"
101311370,NH35,trunk,False,True,171.26,2,"LINESTRING (80.5772457 25.2860762, 80.5757676 25.2868417)"
"[499911817, 885617076]",,residential,False,"[False, True]",746.179,,"LINESTRING (80.5772457 25.2860762, 80.5767062 25.2851617, 80.5764653 25.2850164, 80.5757215 25.2850662, 80.5749548 25.2852243, 80.5745193 25.2852603, 80.5739316 25.2852549, 80.5738964 25.2852349, 80.5738698 25.2851986, 80.5736278 25.28482, 80.5734445 25.2845527, 80.5734142 25.2845064, 80.5733972 25.2844921, 80.5733751 25.2844833, 80.5733435 25.2844896, 80.5733225 25.2845014, 80.5732918 25.2845254, 80.5732453 25.2845586, 80.5731778 25.2845965, 80.572952 25.284721, 80.5724858 25.28495, 80.5725107 25.2855707, 80.5725605 25.2859845, 80.5725294 25.286183)"
101311364,NH35,trunk,False,True,399.808,2,"LINESTRING (80.5708858 25.289737, 80.570924 25.2896942, 80.5719513 25.2890784, 80.5742131 25.2877731)"
499911821,,residential,False,True,238.764,,"LINESTRING (80.5708858 25.289737, 80.5706885 25.2894548, 80.5702501 25.2884627, 80.5699379 25.2877732)"
521460285,,living_street,False,False,79.61,,"LINESTRING (80.5744353 25.2900183, 80.5745981 25.2904407, 80.5747074 25.2906905)"
521460285,,living_street,False,True,57.238,,"LINESTRING (80.5744353 25.2900183, 80.5742861 25.2898817, 80.5741317 25.2896437, 80.5741005 25.2896063)"
521460291,,living_street,False,False,164.848,,"LINESTRING (80.5744353 25.2900183, 80.5747892 25.2898519, 80.5750502 25.289717, 80.5754263 25.2895383, 80.5756846 25.2893815, 80.5755714 25.2892279)"
521460285,,living_street,False,True,79.61,,"LINESTRING (80.5747074 25.2906905, 80.5745981 25.2904407, 80.5744353 25.2900183)"
521460291,,living_street,False,True,164.848,,"LINESTRING (80.5755714 25.2892279, 80.5756846 25.2893815, 80.5754263 25.2895383, 80.5750502 25.289717, 80.5747892 25.2898519, 80.5744353 25.2900183)"
483539125,,residential,False,False,167.256,,"LINESTRING (80.5755365 25.2886548, 80.5764195 25.2899296)"
483539125,,residential,False,True,100.549,,"LINESTRING (80.5755365 25.2886548, 80.5749721 25.2879083)"
521460143,,living_street,False,False,184.57100000000003,,"LINESTRING (80.5755365 25.2886548, 80.5754652 25.2887322, 80.5753163 25.2888043, 80.5753411 25.2888516, 80.5751953 25.2889132, 80.5747841 25.2891768, 80.574398 25.2894101, 80.5741005 25.2896063)"
521460143,,living_street,False,False,102.028,,"LINESTRING (80.5741005 25.2896063, 80.574041 25.2895199, 80.5740094 25.2894495, 80.5739513 25.2893185, 80.573824 25.2890281, 80.5736989 25.2887651)"
