osmid,highway,oneway,reversed,length,geometry,tunnel
822075678,secondary,False,False,127.842,"LINESTRING (72.3724592 23.914846, 72.3714605 23.9141472)",
122077882,tertiary,False,True,190.981,"LINESTRING (72.3724592 23.914846, 72.3725109 23.9151808, 72.3725492 23.9153341, 72.372572 23.9155155, 72.3725666 23.9158864, 72.3725767 23.9159636, 72.3725861 23.9159863, 72.3727369 23.9162401, 72.3728712 23.9164893)",
229665150,secondary,False,False,35.391,"LINESTRING (72.3724592 23.914846, 72.3726493 23.9149309, 72.3727762 23.9149771)",
122077882,tertiary,False,False,7.172,"LINESTRING (72.3728979 23.916549, 72.3728712 23.9164893)",
122077883,secondary,False,False,71.944,"LINESTRING (72.3728979 23.916549, 72.3730695 23.9171767)",
822075667,secondary,False,True,60.533,"LINESTRING (72.3728979 23.916549, 72.372476 23.9169332)",
122077874,tertiary,False,True,73.058,"LINESTRING (72.3687297 23.9187389, 72.3687485 23.9193957)",
122077874,tertiary,False,False,460.78499999999997,"LINESTRING (72.3687297 23.9187389, 72.3686546 23.9185669, 72.3686232 23.9183089, 72.3685522 23.9161183, 72.3686229 23.9146121)",
822075658,unclassified,False,True,153.891,"LINESTRING (72.3687297 23.9187389, 72.3699904 23.9191541, 72.3701593 23.9191922)",
822075667,secondary,False,False,8.417,"LINESTRING (72.3701727 23.9192669, 72.3701593 23.9191922)",
122077889,secondary,False,True,145.99699999999999,"LINESTRING (72.3701727 23.9192669, 72.3699877 23.9193196, 72.3689148 23.9193736, 72.3687485 23.9193957)",
122077894,secondary,False,True,126.625,"LINESTRING (72.3701727 23.9192669, 72.3708704 23.9191808, 72.3714099 23.919136)",
122077874,tertiary,False,False,73.058,"LINESTRING (72.3687485 23.9193957, 72.3687297 23.9187389)",
122077889,secondary,False,False,145.997,"LINESTRING (72.3687485 23.9193957, 72.3689148 23.9193736, 72.3699877 23.9193196, 72.3701727 23.9192669)",
122077889,secondary,False,True,303.77000000000004,"LINESTRING (72.3687485 23.9193957, 72.3687056 23.9195844, 72.3685017 23.9215312, 72.3684937 23.9216734, 72.3685366 23.9220387, 72.3685339 23.9221123)",
822075673,tertiary,False,True,80.258,"LINESTRING (72.3674284 23.9210911, 72.3673715 23.9203712)",
504926260,residential,False,True,164.043,"LINESTRING (72.3674284 23.9210911, 72.3673565 23.9211359, 72.3667046 23.9214515, 72.3666041 23.9215128, 72.366474 23.9216207, 72.366151 23.9219608)",
822075673,tertiary,False,False,182.426,"LINESTRING (72.3674284 23.9210911, 72.3678721 23.9210476, 72.3679096 23.9210666, 72.3679566 23.9210978, 72.3679794 23.9211377, 72.3679789 23.9217764, 72.3679993 23.9222327)",
"[822075672, 122077889, 822075653]",secondary,False,False,57.38,"LINESTRING (72.3679993 23.9222327, 72.3680788 23.9222145, 72.3684726 23.9221601, 72.3685049 23.9221477, 72.3685175 23.9221389, 72.3685339 23.9221123)",yes
822075673,tertiary,False,True,182.426,"LINESTRING (72.3679993 23.9222327, 72.3679789 23.9217764, 72.3679794 23.9211377, 72.3679566 23.9210978, 72.3679096 23.9210666, 72.3678721 23.9210476, 72.3674284 23.9210911)",
122077883,secondary,False,True,30.599,"LINESTRING (72.3712003 23.922172, 72.3713833 23.9219535)",
822075659,tertiary,False,False,11.381,"LINESTRING (72.3712003 23.922172, 72.371133 23.9222538)",
504926260,residential,False,False,164.043,"LINESTRING (72.366151 23.9219608, 72.366474 23.9216207, 72.3666041 23.9215128, 72.3667046 23.9214515, 72.3673565 23.9211359, 72.3674284 23.9210911)",
