osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,access
796514516,True,,Haripad Temple Road,tertiary,False,96.45099999999998,,30,"LINESTRING (76.4542242 9.2835267, 76.4545218 9.2835602, 76.4546356 9.2835769, 76.4548485 9.2835876, 76.4548801 9.2835892, 76.4550996 9.2835918)",
894997508,False,,Haripad Temple Road,tertiary,True,47.333,,30,"LINESTRING (76.4542242 9.2835267, 76.45382 9.2835263, 76.4537929 9.283525)",
181053616,False,2,Harippad - Veeyapuram Road,secondary,True,18.698,,,"LINESTRING (76.4552499 9.2860587, 76.4551459 9.2859255)",
180164037,False,,,secondary_link,True,113.25300000000001,,,"LINESTRING (76.4552499 9.2860587, 76.4555202 9.2862662, 76.4557762 9.2863989, 76.4561334 9.2865775)",yes
181053616,False,2,Harippad - Veeyapuram Road,secondary,False,213.399,,,"LINESTRING (76.4552499 9.2860587, 76.4554454 9.2863085, 76.4555205 9.2864356, 76.4556278 9.2866156, 76.4557136 9.2867797, 76.4557675 9.2869434, 76.4558021 9.2870788, 76.4558533 9.2872691, 76.4559067 9.2874732, 76.4560212 9.2877975)",
178964845,True,2,Harippad Town Road,secondary,False,8.302,,,"LINESTRING (76.4592092 9.2802702, 76.4592168 9.2802342, 76.4592246 9.2801971)",
622729046,False,,,secondary,True,201.657,,,"LINESTRING (76.4592092 9.2802702, 76.4591086 9.2803565, 76.4588839 9.2806393, 76.4587001 9.2809098, 76.4584534 9.2810766, 76.4581369 9.2812341, 76.4578038 9.2813599)",
177780008,False,,Kacheri Juntion Road,unclassified,False,137.55100000000002,,,"LINESTRING (76.4560212 9.2877975, 76.4560301 9.2876546, 76.4560328 9.2870746, 76.4560342 9.2868721, 76.456062 9.2867656, 76.4560921 9.2866663, 76.4561334 9.2865775)",
181053616,False,2,Harippad - Veeyapuram Road,secondary,False,99.84,,,"LINESTRING (76.4560212 9.2877975, 76.4560489 9.287902, 76.4560794 9.2880222, 76.4560972 9.2880926, 76.4561589 9.2883519, 76.4561991 9.2885002, 76.4562476 9.288667)",
181053616,False,2,Harippad - Veeyapuram Road,secondary,True,213.39900000000003,,,"LINESTRING (76.4560212 9.2877975, 76.4559067 9.2874732, 76.4558533 9.2872691, 76.4558021 9.2870788, 76.4557675 9.2869434, 76.4557136 9.2867797, 76.4556278 9.2866156, 76.4555205 9.2864356, 76.4554454 9.2863085, 76.4552499 9.2860587)",
177780008,False,,Kacheri Juntion Road,unclassified,False,95.37,,,"LINESTRING (76.4568943 9.2859236, 76.4569084 9.2858004, 76.4569489 9.2854918, 76.4569737 9.2853241, 76.4569935 9.2851726, 76.4570229 9.2850766)",
177780008,False,,Kacheri Juntion Road,unclassified,True,118.17899999999999,,,"LINESTRING (76.4568943 9.2859236, 76.4568705 9.2861249, 76.4567073 9.2862326, 76.4565489 9.2863314, 76.4563121 9.2864454, 76.456223 9.2864975, 76.4561334 9.2865775)",
180964744,False,,,residential,True,74.499,,,"LINESTRING (76.4568943 9.2859236, 76.4569688 9.2859143, 76.4570286 9.2859008, 76.4570964 9.2859016, 76.4571949 9.2858849, 76.4573076 9.2858637, 76.4574194 9.285856, 76.4575669 9.2858455)",
177780008,False,,Kacheri Juntion Road,unclassified,True,102.57399999999998,,,"LINESTRING (76.4573771 9.28364, 76.4573077 9.2838836, 76.4572587 9.2840387, 76.4572067 9.2842566, 76.457159 9.2844777, 76.4571548 9.2845346)",
796514516,True,,Haripad Temple Road,tertiary,False,155.036,,30,"LINESTRING (76.4573771 9.28364, 76.4576395 9.2836195, 76.4580257 9.2836771, 76.4582752 9.283682, 76.4587846 9.2836776)",
179004993,False,,,tertiary_link,False,32.197,,,"LINESTRING (76.4590821 9.2836969, 76.4589641 9.2836527, 76.4589275 9.2834917)",
623276943,False,,,tertiary,False,32.774,,,"LINESTRING (76.4590821 9.2836969, 76.4589804 9.2836821, 76.4587846 9.2836776)",
623276943,False,,,tertiary,True,86.081,,,"LINESTRING (76.4590821 9.2836969, 76.4592567 9.2837118, 76.4594928 9.283725, 76.4598652 9.2837393)",
179004965,True,1,Harippad Town Road,tertiary,False,253.91199999999998,,,"LINESTRING (76.4589275 9.2834917, 76.458936 9.2834696, 76.4589528 9.2832109, 76.4589558 9.2830705, 76.458963 9.2829853, 76.4589778 9.2827461, 76.4590017 9.2824539, 76.4590132 9.2821648, 76.4590199 9.2819159, 76.4590303 9.2815872, 76.4590598 9.2812136)",
179004993,False,,,tertiary_link,True,32.197,,,"LINESTRING (76.4589275 9.2834917, 76.4589641 9.2836527, 76.4590821 9.2836969)",
179004965,True,1,Harippad Town Road,tertiary,False,26.003,,,"LINESTRING (76.4587846 9.2836776, 76.4588387 9.2836193, 76.4589275 9.2834917)",
623276943,False,,,tertiary,True,32.774,,,"LINESTRING (76.4587846 9.2836776, 76.4589804 9.2836821, 76.4590821 9.2836969)",
177780008,False,,Kacheri Juntion Road,unclassified,False,118.179,,,"LINESTRING (76.4561334 9.2865775, 76.456223 9.2864975, 76.4563121 9.2864454, 76.4565489 9.2863314, 76.4567073 9.2862326, 76.4568705 9.2861249, 76.4568943 9.2859236)",
177780008,False,,Kacheri Juntion Road,unclassified,True,137.551,,,"LINESTRING (76.4561334 9.2865775, 76.4560921 9.2866663, 76.456062 9.2867656, 76.4560342 9.2868721, 76.4560328 9.2870746, 76.4560301 9.2876546, 76.4560212 9.2877975)",
180164037,False,,,secondary_link,False,113.25300000000001,,,"LINESTRING (76.4561334 9.2865775, 76.4557762 9.2863989, 76.4555202 9.2862662, 76.4552499 9.2860587)",yes
796503925,False,,,residential,True,18.475,,,"LINESTRING (76.4548512 9.2850318, 76.4549657 9.2851536)",
180204450,False,,,residential,False,163.517,,,"LINESTRING (76.4548512 9.2850318, 76.4548536 9.2850127, 76.4548483 9.2849239, 76.4548537 9.2848332, 76.4548741 9.2847139, 76.4549156 9.284561, 76.454977 9.2843729, 76.4550114 9.2842319, 76.455069 9.284045, 76.4550841 9.2838423, 76.4550996 9.2835918)",
180204450,False,,,residential,True,43.826,,,"LINESTRING (76.4548512 9.2850318, 76.4547198 9.2850135, 76.4546037 9.2849799, 76.4544638 9.2849398)",
180204450,False,,,residential,True,163.517,,,"LINESTRING (76.4550996 9.2835918, 76.4550841 9.2838423, 76.455069 9.284045, 76.4550114 9.2842319, 76.454977 9.2843729, 76.4549156 9.284561, 76.4548741 9.2847139, 76.4548537 9.2848332, 76.4548483 9.2849239, 76.4548536 9.2850127, 76.4548512 9.2850318)",
796514516,True,,Haripad Temple Road,tertiary,False,82.806,,30,"LINESTRING (76.4550996 9.2835918, 76.4555504 9.2835924, 76.4555765 9.2835944, 76.4558539 9.2836046)",
632722469,False,,,residential,True,8.556,,,"LINESTRING (76.4597717 9.2856787, 76.4598462 9.2857014)",
180964744,False,,,residential,False,247.38000000000002,,,"LINESTRING (76.4597717 9.2856787, 76.4595974 9.285639, 76.4594855 9.2856466, 76.4593882 9.2856654, 76.4593184 9.2857025, 76.4592326 9.2857501, 76.4591575 9.2857819, 76.4590993 9.2858108, 76.4590395 9.2858137, 76.4589322 9.2858137, 76.4588034 9.285819, 76.4587043 9.2858124, 76.4586425 9.2858031, 76.4584762 9.2857872, 76.4583689 9.2857819, 76.4582302 9.285779, 76.4580961 9.285779, 76.4579988 9.2857925, 76.4578754 9.285819, 76.4576777 9.2858372, 76.4575669 9.2858455)",
180964744,False,,,residential,True,215.94700000000003,,,"LINESTRING (76.4597717 9.2856787, 76.4597798 9.285414, 76.4597932 9.2851996, 76.4598039 9.2849348, 76.4598208 9.2847731, 76.4598307 9.2846145, 76.4598415 9.2844133, 76.4598522 9.2842228, 76.4598575 9.2840746, 76.4598652 9.2837393)",
632722456,False,,,residential,False,124.275,,,"LINESTRING (76.4575669 9.2858455, 76.4576317 9.2869613)",
180964744,False,,,residential,False,74.49900000000001,,,"LINESTRING (76.4575669 9.2858455, 76.4574194 9.285856, 76.4573076 9.2858637, 76.4571949 9.2858849, 76.4570964 9.2859016, 76.4570286 9.2859008, 76.4569688 9.2859143, 76.4568943 9.2859236)",
180964744,False,,,residential,True,247.37999999999997,,,"LINESTRING (76.4575669 9.2858455, 76.4576777 9.2858372, 76.4578754 9.285819, 76.4579988 9.2857925, 76.4580961 9.285779, 76.4582302 9.285779, 76.4583689 9.2857819, 76.4584762 9.2857872, 76.4586425 9.2858031, 76.4587043 9.2858124, 76.4588034 9.285819, 76.4589322 9.2858137, 76.4590395 9.2858137, 76.4590993 9.2858108, 76.4591575 9.2857819, 76.4592326 9.2857501, 76.4593184 9.2857025, 76.4593882 9.2856654, 76.4594855 9.2856466, 76.4595974 9.285639, 76.4597717 9.2856787)",
180964744,False,,,residential,False,215.94699999999997,,,"LINESTRING (76.4598652 9.2837393, 76.4598575 9.2840746, 76.4598522 9.2842228, 76.4598415 9.2844133, 76.4598307 9.2846145, 76.4598208 9.2847731, 76.4598039 9.2849348, 76.4597932 9.2851996, 76.4597798 9.285414, 76.4597717 9.2856787)",
623276943,False,,,tertiary,False,86.081,,,"LINESTRING (76.4598652 9.2837393, 76.4594928 9.283725, 76.4592567 9.2837118, 76.4590821 9.2836969)",
181048883,False,1,Danapadi Road,residential,False,38.395,,,"LINESTRING (76.4533959 9.2866713, 76.4533519 9.2867978, 76.453309 9.286909, 76.4532608 9.2869884)",
181048883,False,1,Danapadi Road,residential,True,226.72999999999996,,,"LINESTRING (76.4533959 9.2866713, 76.4534067 9.2865919, 76.4534174 9.2864648, 76.453427 9.2863372, 76.4534539 9.2860778, 76.4534753 9.2858449, 76.4535333 9.2856484, 76.4535676 9.285506, 76.4536009 9.2853546, 76.4536191 9.2851407, 76.4536373 9.2849925, 76.4536835 9.2847902, 76.4536695 9.2847071, 76.4537167 9.2846989)",
638032627,False,,,residential,False,104.68199999999999,,,"LINESTRING (76.4533959 9.2866713, 76.453534 9.2867229, 76.4537558 9.2867686, 76.4541502 9.2868202, 76.454332 9.2868233)",
181048883,False,1,Danapadi Road,residential,True,38.394999999999996,,,"LINESTRING (76.4532608 9.2869884, 76.453309 9.286909, 76.4533519 9.2867978, 76.4533959 9.2866713)",
632722384,False,1,Cut Road,residential,True,172.756,,,"LINESTRING (76.4532608 9.2869884, 76.4534086 9.2871722, 76.4534233 9.2871937, 76.4534221 9.2872825, 76.4534356 9.2873158, 76.4534761 9.2873557, 76.4536992 9.2873832, 76.4538655 9.2874229, 76.4539206 9.2874295, 76.4541069 9.287452, 76.4545923 9.287497)",
963883011,False,1,Danapadi Road,residential,False,283.0159999999999,,,"LINESTRING (76.4532608 9.2869884, 76.4531814 9.2870789, 76.4531266 9.287179, 76.4530955 9.287296, 76.4530794 9.2874177, 76.4530741 9.2875448, 76.453073 9.2876766, 76.4530955 9.287836, 76.4531159 9.287989, 76.4531277 9.2880954, 76.4531535 9.2881637, 76.4532189 9.2882118, 76.4532618 9.288323, 76.4532608 9.2884125, 76.4532929 9.2884919, 76.4533573 9.2886031, 76.4534281 9.288683, 76.45353 9.2887148, 76.453632 9.2887254, 76.4536953 9.2887407, 76.4537768 9.2887571, 76.4540801 9.2889424)",
181048930,False,,,residential,True,114.15,,,"LINESTRING (76.453528 9.2842797, 76.4531586 9.2842823, 76.4529667 9.2843021, 76.4528273 9.2843048, 76.4525189 9.2843074, 76.4524896 9.2843138)",
796503927,False,1,Kacherppadi,residential,False,85.34599999999999,,,"LINESTRING (76.453528 9.2842797, 76.453528 9.2841, 76.4535233 9.2837497, 76.4535327 9.2836391, 76.4535349 9.2835126)",
796503927,False,1,Kacherppadi,residential,True,53.674,,,"LINESTRING (76.453528 9.2842797, 76.4535607 9.2844548, 76.4535887 9.2845885, 76.4536471 9.2846461, 76.4537167 9.2846989)",
925737652,False,2,Salem - Kochi - Kanyakumari Road,trunk,False,14.782,NH66,70,"LINESTRING (76.4589548 9.2802311, 76.4590826 9.2801891)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,True,174.351,NH66,70,"LINESTRING (76.4589548 9.2802311, 76.4588582 9.2803344, 76.4584746 9.2807072, 76.4581276 9.2809661, 76.4577079 9.2811813)",
180964675,False,,Police Station Road,residential,True,22.483,,,"LINESTRING (76.4577079 9.2811813, 76.4577641 9.2812804, 76.4578038 9.2813599)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,False,174.351,NH66,70,"LINESTRING (76.4577079 9.2811813, 76.4581276 9.2809661, 76.4584746 9.2807072, 76.4588582 9.2803344, 76.4589548 9.2802311)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,True,54.233999999999995,NH66,70,"LINESTRING (76.4577079 9.2811813, 76.4573136 9.2813157, 76.4572384 9.2813323)",
894997509,False,,,secondary,False,10.942,,,"LINESTRING (76.4592675 9.2800928, 76.4591887 9.2800325)",
963849468,False,,,residential,True,248.28699999999998,,,"LINESTRING (76.4540801 9.2889424, 76.4542867 9.2888497, 76.4549142 9.2889013, 76.4555524 9.2889133, 76.4557241 9.2889107, 76.4558635 9.2888948, 76.4560272 9.288908, 76.4561935 9.2889318, 76.4563166 9.2889384)",
963883011,False,1,Danapadi Road,residential,True,283.016,,,"LINESTRING (76.4540801 9.2889424, 76.4537768 9.2887571, 76.4536953 9.2887407, 76.453632 9.2887254, 76.45353 9.2887148, 76.4534281 9.288683, 76.4533573 9.2886031, 76.4532929 9.2884919, 76.4532608 9.2884125, 76.4532618 9.288323, 76.4532189 9.2882118, 76.4531535 9.2881637, 76.4531277 9.2880954, 76.4531159 9.287989, 76.4530955 9.287836, 76.453073 9.2876766, 76.4530741 9.2875448, 76.4530794 9.2874177, 76.4530955 9.287296, 76.4531266 9.287179, 76.4531814 9.2870789, 76.4532608 9.2869884)",
894997508,False,,Haripad Temple Road,tertiary,False,40.082,,30,"LINESTRING (76.452059 9.2834661, 76.4524239 9.2834818)",
622729046,False,,,secondary,False,63.123999999999995,,,"LINESTRING (76.4572384 9.2813323, 76.4576139 9.2813982, 76.4578038 9.2813599)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,False,54.233999999999995,NH66,70,"LINESTRING (76.4572384 9.2813323, 76.4573136 9.2813157, 76.4577079 9.2811813)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,True,201.083,NH66,70,"LINESTRING (76.4572384 9.2813323, 76.4569061 9.2814059, 76.4565145 9.281456, 76.4558411 9.2815175, 76.4555208 9.2815361, 76.4554213 9.2815437)",
180964675,False,,Police Station Road,residential,False,22.483,,,"LINESTRING (76.4578038 9.2813599, 76.4577641 9.2812804, 76.4577079 9.2811813)",
180964675,False,,Police Station Road,residential,True,384.49,,,"LINESTRING (76.4578038 9.2813599, 76.4578043 9.2814659, 76.4577869 9.2817319, 76.4577788 9.2818192, 76.4577689 9.2820387, 76.4577573 9.2823539, 76.4577573 9.2824969, 76.4577528 9.2825681, 76.4577198 9.2826134, 76.4576608 9.2826187, 76.4565958 9.2826522, 76.456512 9.2826507, 76.4564607 9.2826832, 76.4564561 9.2827509, 76.4563972 9.2836205)",
622729046,False,,,secondary,False,201.65700000000004,,,"LINESTRING (76.4578038 9.2813599, 76.4581369 9.2812341, 76.4584534 9.2810766, 76.4587001 9.2809098, 76.4588839 9.2806393, 76.4591086 9.2803565, 76.4592092 9.2802702)",
622729046,False,,,secondary,True,63.123999999999995,,,"LINESTRING (76.4578038 9.2813599, 76.4576139 9.2813982, 76.4572384 9.2813323)",
622729048,False,,,secondary,True,15.608,,,"LINESTRING (76.4592246 9.2801971, 76.4590826 9.2801891)",
178964845,True,2,Harippad Town Road,secondary,False,12.536,,,"LINESTRING (76.4592246 9.2801971, 76.4592264 9.2801882, 76.4592675 9.2800928)",
622729048,False,,,secondary,False,15.608,,,"LINESTRING (76.4590826 9.2801891, 76.4592246 9.2801971)",
925737652,False,2,Salem - Kochi - Kanyakumari Road,trunk,True,14.782,NH66,70,"LINESTRING (76.4590826 9.2801891, 76.4589548 9.2802311)",
179066537,True,,,trunk,False,20.951999999999998,NH66,40,"LINESTRING (76.4590826 9.2801891, 76.4591458 9.2800922, 76.4591887 9.2800325)",
632722388,False,,,residential,False,53.756,,,"LINESTRING (76.458085 9.284291, 76.4579414 9.2847532)",
632722388,False,,,residential,True,53.756,,,"LINESTRING (76.4579414 9.2847532, 76.458085 9.284291)",
632722451,False,,,residential,False,89.781,,,"LINESTRING (76.4579414 9.2847532, 76.457717 9.2846725, 76.4571548 9.2845346)",
632722451,False,,,residential,True,64.273,,,"LINESTRING (76.4579414 9.2847532, 76.4582152 9.2848295, 76.4585114 9.2848834)",
181053616,False,2,Harippad - Veeyapuram Road,secondary,False,31.114,,,"LINESTRING (76.4562476 9.288667, 76.4563166 9.2889384)",
181053616,False,2,Harippad - Veeyapuram Road,secondary,True,99.84,,,"LINESTRING (76.4562476 9.288667, 76.4561991 9.2885002, 76.4561589 9.2883519, 76.4560972 9.2880926, 76.4560794 9.2880222, 76.4560489 9.287902, 76.4560212 9.2877975)",
632722397,False,,,residential,True,127.403,,,"LINESTRING (76.4562476 9.288667, 76.4566264 9.2885545, 76.4568508 9.2885186, 76.4570034 9.2885186, 76.4571381 9.2885365, 76.4573112 9.2885785, 76.4573816 9.2885897)",
632722399,False,,,residential,False,73.37,,,"LINESTRING (76.4554102 9.2808847, 76.4554022 9.2810832, 76.455419 9.2812922, 76.4554213 9.2815437)",
632722399,False,,,residential,True,73.37,,,"LINESTRING (76.4554213 9.2815437, 76.455419 9.2812922, 76.4554022 9.2810832, 76.4554102 9.2808847)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,False,201.083,NH66,70,"LINESTRING (76.4554213 9.2815437, 76.4555208 9.2815361, 76.4558411 9.2815175, 76.4565145 9.281456, 76.4569061 9.2814059, 76.4572384 9.2813323)",
1086279047,False,2,Salem - Kochi - Kanyakumari Road,trunk,True,113.211,NH66,70,"LINESTRING (76.4554213 9.2815437, 76.4552763 9.2815549, 76.4548668 9.2815813, 76.4543924 9.2816175)",
632722456,False,,,residential,True,124.275,,,"LINESTRING (76.4576317 9.2869613, 76.4575669 9.2858455)",
632722431,False,,,residential,True,198.35,,,"LINESTRING (76.4576317 9.2869613, 76.4580895 9.2869703, 76.4582914 9.2869882, 76.4584889 9.287051, 76.4587806 9.2871767, 76.458876 9.2872001, 76.459014 9.2872171, 76.459189 9.2872081, 76.4593935 9.2872482)",
"[632722456, 956111890, 956111891, 632722397]",False,,,residential,"[False, True]",277.563,,,"LINESTRING (76.4576317 9.2869613, 76.4576542 9.2874505, 76.4576995 9.2875885, 76.4577248 9.2876509, 76.4578475 9.2876918, 76.4579359 9.2877132, 76.4580045 9.2877453, 76.4580532 9.2878628, 76.4580427 9.2879727, 76.4580504 9.2881566, 76.4580861 9.2882623, 76.4580683 9.2884235, 76.4580759 9.2885167, 76.4580325 9.288562, 76.4579604 9.2885975, 76.4577035 9.2885914, 76.4575834 9.2885886, 76.4573816 9.2885897)",
632722451,False,,,residential,False,64.273,,,"LINESTRING (76.4585114 9.2848834, 76.4582152 9.2848295, 76.4579414 9.2847532)",
177780008,False,,Kacheri Juntion Road,unclassified,True,61.982,,,"LINESTRING (76.4571548 9.2845346, 76.4570229 9.2850766)",
177780008,False,,Kacheri Juntion Road,unclassified,False,102.574,,,"LINESTRING (76.4571548 9.2845346, 76.457159 9.2844777, 76.4572067 9.2842566, 76.4572587 9.2840387, 76.4573077 9.2838836, 76.4573771 9.28364)",
632722451,False,,,residential,True,89.781,,,"LINESTRING (76.4571548 9.2845346, 76.457717 9.2846725, 76.4579414 9.2847532)",
632722469,False,,,residential,False,8.556,,,"LINESTRING (76.4598462 9.2857014, 76.4597717 9.2856787)",
632722506,False,,,residential,False,69.014,,,"LINESTRING (76.4598462 9.2857014, 76.459771 9.2863176)",
632722491,False,,,residential,False,92.065,,,"LINESTRING (76.4557652 9.2844276, 76.4558096 9.2841204, 76.4558539 9.2836046)",
796514516,True,,Haripad Temple Road,tertiary,False,59.647,,30,"LINESTRING (76.4558539 9.2836046, 76.4563972 9.2836205)",
632722491,False,,,residential,True,92.065,,,"LINESTRING (76.4558539 9.2836046, 76.4558096 9.2841204, 76.4557652 9.2844276)",
179004965,True,1,Harippad Town Road,tertiary,False,106.333,,,"LINESTRING (76.4590598 9.2812136, 76.459099 9.2808251, 76.4591738 9.2805024, 76.4592092 9.2802702)",
632722506,False,,,residential,True,69.014,,,"LINESTRING (76.459771 9.2863176, 76.4598462 9.2857014)",
632722397,False,,,residential,False,127.40299999999999,,,"LINESTRING (76.4573816 9.2885897, 76.4573112 9.2885785, 76.4571381 9.2885365, 76.4570034 9.2885186, 76.4568508 9.2885186, 76.4566264 9.2885545, 76.4562476 9.288667)",
"[632722456, 956111890, 956111891, 632722397]",False,,,residential,"[False, True]",277.563,,,"LINESTRING (76.4573816 9.2885897, 76.4575834 9.2885886, 76.4577035 9.2885914, 76.4579604 9.2885975, 76.4580325 9.288562, 76.4580759 9.2885167, 76.4580683 9.2884235, 76.4580861 9.2882623, 76.4580504 9.2881566, 76.4580427 9.2879727, 76.4580532 9.2878628, 76.4580045 9.2877453, 76.4579359 9.2877132, 76.4578475 9.2876918, 76.4577248 9.2876509, 76.4576995 9.2875885, 76.4576542 9.2874505, 76.4576317 9.2869613)",
254643077,False,2,Salem - Kochi - Kanyakumari Road,trunk,False,129.11599999999999,NH66,70,"LINESTRING (76.4529534 9.2814881, 76.4533367 9.2815331, 76.4536197 9.2815667, 76.4537906 9.2815852, 76.4539563 9.2816093, 76.4541223 9.2816152)",
254643077,False,2,Salem - Kochi - Kanyakumari Road,trunk,True,114.39,NH66,70,"LINESTRING (76.4529534 9.2814881, 76.4525551 9.2814484, 76.4519135 9.2814246)",
632722431,False,,,residential,False,198.35,,,"LINESTRING (76.4593935 9.2872482, 76.459189 9.2872081, 76.459014 9.2872171, 76.458876 9.2872001, 76.4587806 9.2871767, 76.4584889 9.287051, 76.4582914 9.2869882, 76.4580895 9.2869703, 76.4576317 9.2869613)",
632722384,False,1,Cut Road,residential,False,172.75599999999997,,,"LINESTRING (76.4545923 9.287497, 76.4541069 9.287452, 76.4539206 9.2874295, 76.4538655 9.2874229, 76.4536992 9.2873832, 76.4534761 9.2873557, 76.4534356 9.2873158, 76.4534221 9.2872825, 76.4534233 9.2871937, 76.4534086 9.2871722, 76.4532608 9.2869884)",
638032627,False,,,residential,True,104.68199999999999,,,"LINESTRING (76.454332 9.2868233, 76.4541502 9.2868202, 76.4537558 9.2867686, 76.453534 9.2867229, 76.4533959 9.2866713)",
180964675,False,,Police Station Road,residential,False,384.48999999999995,,,"LINESTRING (76.4563972 9.2836205, 76.4564561 9.2827509, 76.4564607 9.2826832, 76.456512 9.2826507, 76.4565958 9.2826522, 76.4576608 9.2826187, 76.4577198 9.2826134, 76.4577528 9.2825681, 76.4577573 9.2824969, 76.4577573 9.2823539, 76.4577689 9.2820387, 76.4577788 9.2818192, 76.4577869 9.2817319, 76.4578043 9.2814659, 76.4578038 9.2813599)",
796514516,True,,Haripad Temple Road,tertiary,False,107.632,,30,"LINESTRING (76.4563972 9.2836205, 76.456457 9.2836241, 76.4565346 9.2836215, 76.4568763 9.2836347, 76.4570094 9.2836308, 76.4572382 9.2836437, 76.4573771 9.28364)",
177780008,False,,Kacheri Juntion Road,unclassified,False,61.982,,,"LINESTRING (76.4570229 9.2850766, 76.4571548 9.2845346)",
177780008,False,,Kacheri Juntion Road,unclassified,True,95.37,,,"LINESTRING (76.4570229 9.2850766, 76.4569935 9.2851726, 76.4569737 9.2853241, 76.4569489 9.2854918, 76.4569084 9.2858004, 76.4568943 9.2859236)",
796503924,False,,,residential,False,58.571000000000005,,,"LINESTRING (76.4570229 9.2850766, 76.4572615 9.2850975, 76.4573265 9.2850915, 76.4574932 9.2851016, 76.4575399 9.2851417)",
796503925,False,,,residential,False,48.834999999999994,,,"LINESTRING (76.4570229 9.2850766, 76.4569399 9.2850746, 76.4565781 9.2850631)",
796503924,False,,,residential,True,58.571,,,"LINESTRING (76.4575399 9.2851417, 76.4574932 9.2851016, 76.4573265 9.2850915, 76.4572615 9.2850975, 76.4570229 9.2850766)",
796503925,False,,,residential,False,58.04,,,"LINESTRING (76.4565781 9.2850631, 76.4560499 9.2850364)",
796503925,False,,,residential,True,48.834999999999994,,,"LINESTRING (76.4565781 9.2850631, 76.4569399 9.2850746, 76.4570229 9.2850766)",
898517028,False,,,residential,True,131.39100000000002,,,"LINESTRING (76.4565781 9.2850631, 76.4565134 9.2857257, 76.4559907 9.2857153)",
796503925,False,,,residential,True,58.04,,,"LINESTRING (76.4560499 9.2850364, 76.4565781 9.2850631)",
