osmid,highway,oneway,reversed,length,lanes,ref,geometry,junction
1119763378,tertiary,False,False,7.045,,,"LINESTRING (73.0710161 23.0200609, 73.0710369 23.0201213)",
224113128,primary,True,False,327.273,2,SH59;141,"LINESTRING (73.0710161 23.0200609, 73.0702953 23.0202578, 73.0679465 23.0208862)",
1084186582,tertiary,False,True,84.48500000000001,,,"LINESTRING (73.0710161 23.0200609, 73.0708777 23.019752, 73.0707381 23.0193462)",
120383214,tertiary,False,False,311.434,,,"LINESTRING (73.0715815 23.0218306, 73.0715758 23.0218957, 73.0715673 23.0219397, 73.0715489 23.0219828, 73.0714949 23.0221269, 73.0712557 23.0227532, 73.0712368 23.0227958, 73.0712206 23.0228253, 73.0712032 23.0228503, 73.0711798 23.0228737, 73.0710793 23.0229685, 73.0710608 23.0229995, 73.0710519 23.0230247, 73.0710408 23.0230817, 73.0710358 23.0231384, 73.0710401 23.0231794, 73.0710888 23.0233148, 73.0710968 23.0233711, 73.0710866 23.0234323, 73.0708747 23.0242146, 73.0708609 23.0242634, 73.0708508 23.0242878, 73.0708358 23.0243122, 73.0707317 23.0244468)",
120383214,tertiary,False,True,16.828,,,"LINESTRING (73.0715815 23.0218306, 73.0715886 23.021783, 73.0715933 23.0216798)",
1119766973,residential,False,False,54.57299999999999,,,"LINESTRING (73.0715815 23.0218306, 73.0711083 23.0219, 73.0710544 23.0219041)",
120383214,tertiary,False,False,49.902,,,"LINESTRING (73.0707317 23.0244468, 73.0706844 23.024555, 73.0706646 23.0246186, 73.0706427 23.0247581, 73.0706302 23.0248826)",
120383214,tertiary,False,True,311.434,,,"LINESTRING (73.0707317 23.0244468, 73.0708358 23.0243122, 73.0708508 23.0242878, 73.0708609 23.0242634, 73.0708747 23.0242146, 73.0710866 23.0234323, 73.0710968 23.0233711, 73.0710888 23.0233148, 73.0710401 23.0231794, 73.0710358 23.0231384, 73.0710408 23.0230817, 73.0710519 23.0230247, 73.0710608 23.0229995, 73.0710793 23.0229685, 73.0711798 23.0228737, 73.0712032 23.0228503, 73.0712206 23.0228253, 73.0712368 23.0227958, 73.0712557 23.0227532, 73.0714949 23.0221269, 73.0715489 23.0219828, 73.0715673 23.0219397, 73.0715758 23.0218957, 73.0715815 23.0218306)",
1119755521,residential,False,True,82.74900000000001,,,"LINESTRING (73.0707317 23.0244468, 73.0705851 23.0244221, 73.070453 23.0244151, 73.0702648 23.02442, 73.0700882 23.0244069, 73.0700149 23.0243938, 73.0699315 23.0243706)",
120383229,secondary,False,True,90.034,,,"LINESTRING (73.0764763 23.0249458, 73.0756259 23.0251533)",
120383234,unclassified,False,True,57.759,,,"LINESTRING (73.0764763 23.0249458, 73.0764665 23.0248262, 73.076468 23.0247664, 73.0764855 23.0247066, 73.0765911 23.0244464)",
1119771398,secondary,False,False,6.815,,,"LINESTRING (73.07323 23.0256161, 73.0732964 23.0256114)",
1119771398,secondary,False,True,18.295,,,"LINESTRING (73.07323 23.0256161, 73.0730523 23.0256341)",
1119771395,residential,False,True,173.993,,,"LINESTRING (73.07323 23.0256161, 73.0732038 23.0254638, 73.0731869 23.0254048, 73.0731108 23.0252772, 73.0730087 23.0251228, 73.0729851 23.0250587, 73.0729708 23.0250031, 73.0729611 23.0249589, 73.0729265 23.0246053, 73.0729001 23.0241076)",
1119771398,secondary,False,True,12.392,,,"LINESTRING (73.0720424 23.0258105, 73.0719246 23.0258363)",
1119755519,residential,False,False,384.056,,,"LINESTRING (73.0720424 23.0258105, 73.0719483 23.0256706, 73.0718803 23.0255439, 73.0718261 23.0254328, 73.0717943 23.0253364, 73.0716721 23.0248582, 73.071613 23.0242407, 73.0716294 23.0236375, 73.0716401 23.0235635, 73.0716723 23.0234749, 73.0717533 23.0230374, 73.0717757 23.022989, 73.0718309 23.022933, 73.0718738 23.0228836, 73.0719085 23.0228268, 73.0719214 23.0227866, 73.0719407 23.0225928, 73.0719404 23.0225333, 73.071938 23.0224869)",
1119771398,secondary,False,False,105.195,,,"LINESTRING (73.0720424 23.0258105, 73.0728461 23.0256695, 73.0730523 23.0256341)",
120383214,tertiary,False,True,113.815,,,"LINESTRING (73.070624 23.0258996, 73.0706541 23.0258235, 73.0706614 23.0257877, 73.0706655 23.0257518, 73.0706567 23.0252591, 73.0706302 23.0248826)",
1119771398,secondary,False,False,23.272999999999996,,,"LINESTRING (73.070624 23.0258996, 73.0706382 23.0259198, 73.070637 23.0259436, 73.0706169 23.0259948, 73.0705996 23.0260269, 73.0705769 23.0260597, 73.0705734 23.026073, 73.0705769 23.0260913)",
1119771398,secondary,False,True,100.99199999999999,,,"LINESTRING (73.070624 23.0258996, 73.0703844 23.025861, 73.0700802 23.0258139, 73.0699445 23.0257868, 73.0698263 23.0257771, 73.0696487 23.0257748)",
222401066,primary,False,True,6.777,,SH141;SH151,"LINESTRING (73.0727692 23.0199722, 73.0727284 23.0200202)",
222401066,primary,False,False,137.089,,SH141;SH151,"LINESTRING (73.0727692 23.0199722, 73.0732776 23.0193742, 73.0735771 23.0191369, 73.0736501 23.01905)",
224113128,primary,True,False,183.093,2,SH59;141,"LINESTRING (73.0727692 23.0199722, 73.0726894 23.0199321, 73.0724166 23.0198689, 73.072196 23.0198823, 73.0710161 23.0200609)",
222401066,primary,False,False,6.777,,SH141;SH151,"LINESTRING (73.0727284 23.0200202, 73.0727692 23.0199722)",
224113126,primary,True,False,121.364,2,SH59,"LINESTRING (73.0727284 23.0200202, 73.0728433 23.0200638, 73.073254 23.0202914, 73.0737644 23.0205492)",
1119763378,tertiary,False,False,23.474,,,"LINESTRING (73.0710369 23.0201213, 73.0711339 23.0203126)",
1119763378,tertiary,False,True,7.045,,,"LINESTRING (73.0710369 23.0201213, 73.0710161 23.0200609)",
222401043,primary,True,False,175.84400000000002,2,SH59;141,"LINESTRING (73.0710369 23.0201213, 73.0720323 23.0199717, 73.072334 23.0199432, 73.0726078 23.0199744, 73.0727284 23.0200202)",
222401041,primary,True,False,232.26299999999998,2,SH59,"LINESTRING (73.074759 23.0209768, 73.0732428 23.02021, 73.0727692 23.0199722)",
1119774919,residential,False,True,161.91299999999998,,,"LINESTRING (73.074759 23.0209768, 73.0748411 23.0209031, 73.0748785 23.0208794, 73.0749254 23.0208594, 73.0749842 23.0208495, 73.0750827 23.0208401, 73.0751633 23.0208386, 73.075821 23.0208754, 73.0758743 23.0208821, 73.0759992 23.0209051, 73.0760213 23.0209086, 73.0760354 23.0209093, 73.076048 23.0209077, 73.0760603 23.0209018, 73.0760758 23.0208925, 73.0760927 23.0208733, 73.076102 23.0208542, 73.0761191 23.0207772, 73.0761247 23.0207091)",
120383234,unclassified,False,False,7.43,,,"LINESTRING (73.0774097 23.0226657, 73.0773813 23.0227272)",
222401041,primary,True,False,330.058,2,SH59,"LINESTRING (73.0774097 23.0226657, 73.0760455 23.0217788, 73.0752919 23.0212775, 73.0748212 23.0210119, 73.074759 23.0209768)",
120383234,unclassified,False,False,207.567,,,"LINESTRING (73.0773813 23.0227272, 73.0765911 23.0244464)",
120383234,unclassified,False,True,7.43,,,"LINESTRING (73.0773813 23.0227272, 73.0774097 23.0226657)",
1084186584,tertiary,False,False,52.142,,,"LINESTRING (73.0679511 23.0189348, 73.0680619 23.0193925)",
1084186584,tertiary,False,False,9.19,,,"LINESTRING (73.0679465 23.0208862, 73.0679718 23.0209655)",
1084186584,tertiary,False,True,77.881,,,"LINESTRING (73.0679465 23.0208862, 73.0678457 23.02051, 73.067841 23.0204611, 73.0678477 23.0204012, 73.0678925 23.0202018)",
1084186584,tertiary,False,True,9.19,,,"LINESTRING (73.0679718 23.0209655, 73.0679465 23.0208862)",
222401043,primary,True,False,206.20000000000002,2,SH59;141,"LINESTRING (73.0679718 23.0209655, 73.0688756 23.0207134, 73.0698699 23.0204327, 73.069899 23.0204245)",
1084186584,tertiary,False,False,127.779,,,"LINESTRING (73.0679718 23.0209655, 73.0681271 23.0215413, 73.0681981 23.0218445, 73.0682391 23.0220873)",
120383229,secondary,False,True,62.848,,,"LINESTRING (73.0743881 23.0254467, 73.0737831 23.0255438)",
120383229,secondary,False,False,81.47300000000001,,,"LINESTRING (73.0743881 23.0254467, 73.0744946 23.0254294, 73.0751596 23.0252671)",
667635484,unclassified,False,True,186.145,,,"LINESTRING (73.0743881 23.0254467, 73.0744396 23.0257738, 73.0744761 23.0259156, 73.0745209 23.0260418, 73.0751756 23.02692)",
1119761022,residential,False,True,41.211999999999996,,,"LINESTRING (73.0705769 23.0260913, 73.0705338 23.0261499, 73.0705276 23.0261645, 73.0705206 23.0261897, 73.0704637 23.0264274, 73.0704553 23.02644)",
1119771398,secondary,False,False,141.26,,,"LINESTRING (73.0705769 23.0260913, 73.0705861 23.0260971, 73.0706116 23.0260986, 73.0708152 23.0260626, 73.0719246 23.0258363)",
1119771398,secondary,False,True,23.273000000000003,,,"LINESTRING (73.0705769 23.0260913, 73.0705734 23.026073, 73.0705769 23.0260597, 73.0705996 23.0260269, 73.0706169 23.0259948, 73.070637 23.0259436, 73.0706382 23.0259198, 73.070624 23.0258996)",
1084186582,tertiary,False,False,48.967,,,"LINESTRING (73.0706324 23.018923, 73.0706215 23.019007, 73.0707381 23.0193462)",
1084186584,tertiary,False,False,77.881,,,"LINESTRING (73.0678925 23.0202018, 73.0678477 23.0204012, 73.067841 23.0204611, 73.0678457 23.02051, 73.0679465 23.0208862)",
1084186584,tertiary,False,True,92.211,,,"LINESTRING (73.0678925 23.0202018, 73.0680572 23.0195652, 73.0680698 23.0195089, 73.0680738 23.0194629, 73.0680619 23.0193925)",
1084186584,tertiary,False,True,52.142,,,"LINESTRING (73.0680619 23.0193925, 73.0679511 23.0189348)",
1084186584,tertiary,False,False,92.21100000000001,,,"LINESTRING (73.0680619 23.0193925, 73.0680738 23.0194629, 73.0680698 23.0195089, 73.0680572 23.0195652, 73.0678925 23.0202018)",
1119779082,residential,False,False,292.80199999999996,,,"LINESTRING (73.0680619 23.0193925, 73.0682886 23.019357, 73.0684189 23.0193348, 73.0685617 23.0193241, 73.0691393 23.0192797, 73.0691939 23.019276, 73.0692369 23.0192704, 73.0695028 23.0192031, 73.0695413 23.0191905, 73.0695729 23.0191731, 73.0697764 23.0190417, 73.0697956 23.0190265, 73.0698316 23.0190044, 73.0698638 23.018998, 73.0699006 23.0189948, 73.070038 23.019013, 73.0701367 23.0190412, 73.0702563 23.019078, 73.0703328 23.0191091, 73.0703887 23.019142, 73.0706012 23.0192938, 73.070644 23.0193182, 73.0706763 23.0193322, 73.0707381 23.0193462)",
1119755518,residential,False,False,56.085,,,"LINESTRING (73.0685006 23.0247296, 73.0685898 23.0243525, 73.0686005 23.0242809, 73.0685962 23.0242349)",
1119755518,residential,False,True,39.885000000000005,,,"LINESTRING (73.0685006 23.0247296, 73.0685037 23.0247555, 73.0685076 23.024765, 73.0685147 23.0247757, 73.0687634 23.0249114, 73.0688081 23.0249266)",
