osmid,oneway,ref,highway,reversed,length,geometry,name
1214711164,True,NH43,trunk,False,13.991,"LINESTRING (81.3655973 23.2962236, 81.3654692 23.2962682)",
665910838,False,,secondary,True,6.078,"LINESTRING (81.3654692 23.2962682, 81.3655051 23.2963118)",
1214711164,True,NH43,trunk,False,122.05199999999999,"LINESTRING (81.3654692 23.2962682, 81.3651736 23.296351, 81.3646972 23.2964617, 81.3643049 23.296501)",
665910838,False,,secondary,False,172.49,"LINESTRING (81.3695557 23.3029725, 81.3685548 23.3020194, 81.3684904 23.3018244, 81.3684743 23.3018064)",
665910838,False,,secondary,False,81.787,"LINESTRING (81.3659812 23.296903, 81.365901 23.2967928, 81.3655051 23.2963118)",
665910838,False,,secondary,True,144.356,"LINESTRING (81.3659812 23.296903, 81.366263 23.2973548, 81.3665591 23.2978297, 81.3666676 23.2980373)",
966349935,False,,residential,True,133.29299999999998,"LINESTRING (81.3659812 23.296903, 81.3656456 23.2971004, 81.3653586 23.2972589, 81.3650462 23.2974354, 81.3648769 23.2975415)",
665910838,False,,secondary,True,32.849,"LINESTRING (81.3682703 23.301578, 81.3684743 23.3018064)",
665910838,False,,secondary,False,96.616,"LINESTRING (81.3682703 23.301578, 81.3680471 23.301293, 81.367918 23.3010256, 81.3678148 23.3008212)",
905294320,False,,residential,True,155.85399999999998,"LINESTRING (81.3682703 23.301578, 81.3684744 23.301466, 81.3688928 23.301269, 81.3695828 23.3008652)",
905294320,False,,residential,False,155.854,"LINESTRING (81.3695828 23.3008652, 81.3688928 23.301269, 81.3684744 23.301466, 81.3682703 23.301578)",
906674090,False,,tertiary,False,20.05,"LINESTRING (81.3603473 23.3029604, 81.3601649 23.3030271)",
906674090,False,,tertiary,True,100.752,"LINESTRING (81.3603473 23.3029604, 81.3608891 23.3028274, 81.3611412 23.3027633, 81.3612699 23.3026697)",
966349939,False,,residential,True,244.25800000000004,"LINESTRING (81.3603473 23.3029604, 81.3604735 23.3024872, 81.360721 23.301756, 81.3609711 23.3013013, 81.3611574 23.3009021)",
