osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,bridge
22836689,SH32,Madurai - Tuticorin Road,primary,False,False,12.929,,"LINESTRING (78.1452688 8.8053535, 78.1451587 8.8053945)",
1211196836,SHU92,Old Tuticorin - Kollam Road,primary,True,False,80.557,,"LINESTRING (78.1452688 8.8053535, 78.1459833 8.8051913)",
449225403,,East Car Street,secondary,False,True,21.307,2,"LINESTRING (78.1480895 8.809661, 78.1480869 8.8094694)",
232730833,,,tertiary,False,True,153.176,,"LINESTRING (78.1480895 8.809661, 78.147043 8.8095563, 78.1467062 8.8094968)",
449225403,,East Car Street,secondary,False,False,63.037,2,"LINESTRING (78.1480289 8.8049875, 78.1480575 8.8055537)",
823674407,,Gin Factory Road,residential,False,False,43.339,,"LINESTRING (78.1433839 8.8024698, 78.143434 8.8028564)",
1076799683,,,residential,False,False,82.746,,"LINESTRING (78.1433839 8.8024698, 78.1426348 8.8025456)",
380184287,,VE Road,secondary,True,False,129.678,2,"LINESTRING (78.1433839 8.8024698, 78.1428693 8.8022935, 78.1422409 8.8022001)",
380184287,,VE Road,secondary,True,False,89.606,2,"LINESTRING (78.1417711 8.8020869, 78.1416502 8.8020548, 78.1409689 8.8019452)",
380184287,,VE Road,secondary,True,False,11.034,2,"LINESTRING (78.1471927 8.8024441, 78.1470924 8.8024488)",
165065772,,Sivantha Kulam Main Road,tertiary,False,True,131.23499999999999,,"LINESTRING (78.1471927 8.8024441, 78.1471367 8.8014819, 78.1471444 8.8012656)",
380184287,,VE Road,secondary,True,False,30.458,2,"LINESTRING (78.1436556 8.802524, 78.1433839 8.8024698)",
823674407,,Gin Factory Road,residential,False,True,26.219,,"LINESTRING (78.1436194 8.8041636, 78.1435605 8.8039351)",
165065784,,,unclassified,False,False,251.46700000000004,,"LINESTRING (78.1436194 8.8041636, 78.144344 8.8041701, 78.1447499 8.8041604, 78.1450999 8.8041711, 78.1453263 8.8041702, 78.1456695 8.8041465, 78.145906 8.8041283)",
165065784,,,unclassified,False,True,43.598,,"LINESTRING (78.1436194 8.8041636, 78.1434206 8.804055, 78.1432548 8.8040197)",
