osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref
368290224,2,Ludhiana-Chandigarh Highway,primary,70,roundabout,True,False,2.612,"LINESTRING (76.1877127 30.8370652, 76.1877111 30.8370535, 76.1877053 30.8370429)",
368290226,2,Ludhiana-Chandigarh Highway,primary,,,True,False,60.706999999999994,"LINESTRING (76.1877127 30.8370652, 76.1879295 30.8370287, 76.1881231 30.8369699, 76.1883051 30.8368807)",
184582084,,,living_street,,,False,False,50.152,"LINESTRING (76.1903385 30.8375803, 76.1903867 30.8375896, 76.1903947 30.8373363, 76.1903657 30.8371831)",
184582086,,,living_street,,,False,True,29.517,"LINESTRING (76.1906738 30.8371611, 76.1903657 30.8371831)",
184582081,,,living_street,,,False,True,48.465,"LINESTRING (76.1906738 30.8371611, 76.1906521 30.8371222, 76.1906405 30.8368806, 76.1906684 30.8367316)",
184582087,,,living_street,,,False,False,50.584,"LINESTRING (76.1897778 30.8381032, 76.1894262 30.8377629)",
184582087,,,living_street,,,False,True,55.745,"LINESTRING (76.1897778 30.8381032, 76.1898824 30.8380249, 76.189979 30.8379627, 76.1900782 30.8378775, 76.1902016 30.8377992, 76.1902257 30.837783)",
184582088,,,living_street,,,False,False,76.995,"LINESTRING (76.1897778 30.8381032, 76.1897912 30.8381239, 76.1898761 30.838244, 76.18975 30.8383062, 76.1898117 30.8387061)",
184582084,,,living_street,,,False,True,74.519,"LINESTRING (76.1902463 30.8360599, 76.1905153 30.836689)",
368290226,2,Ludhiana-Chandigarh Highway,primary,,,True,False,56.024,"LINESTRING (76.1902463 30.8360599, 76.1907458 30.8357955)",
184582080,,,living_street,,,False,False,109.66,"LINESTRING (76.1887457 30.8383938, 76.189032 30.8384764, 76.1892198 30.8385915, 76.1894612 30.8386836, 76.1897723 30.8387067, 76.1898117 30.8387061)",
184582080,,,living_street,,,False,True,57.704,"LINESTRING (76.1887457 30.8383938, 76.1885227 30.8381841, 76.1883458 30.8380048)",
184582086,,,living_street,,,False,False,95.84100000000001,"LINESTRING (76.1887457 30.8383938, 76.1890213 30.8380987, 76.1893431 30.8378223, 76.1894262 30.8377629)",
184582086,,,living_street,,,False,True,169.375,"LINESTRING (76.1887457 30.8383938, 76.1885331 30.8387711, 76.1882381 30.8392686, 76.1880825 30.8394344, 76.1878626 30.8395542, 76.1877407 30.8395856)",
184582084,,,living_street,,,False,False,74.519,"LINESTRING (76.1905153 30.836689, 76.1902463 30.8360599)",
236951438,,,living_street,,,False,False,15.366,"LINESTRING (76.1905153 30.836689, 76.1906684 30.8367316)",
184582084,,,living_street,,,False,True,73.418,"LINESTRING (76.1905153 30.836689, 76.1902767 30.8367536, 76.1902704 30.8367977, 76.1903428 30.8369244, 76.1903491 30.8370921, 76.1903572 30.8371382, 76.1903657 30.8371831)",
184582080,,,living_street,,,False,False,57.704,"LINESTRING (76.1883458 30.8380048, 76.1885227 30.8381841, 76.1887457 30.8383938)",
184582080,,,living_street,,,False,True,57.797,"LINESTRING (76.1883458 30.8380048, 76.1881683 30.8379697, 76.1877482 30.8380138)",
184582082,,,living_street,,,False,False,96.61,"LINESTRING (76.1883458 30.8380048, 76.1884873 30.8379379, 76.1885404 30.8379124, 76.1887281 30.8378133, 76.1889383 30.8376886, 76.1891519 30.83756, 76.1891926 30.8375311)",
184582080,,,living_street,,,False,False,57.797,"LINESTRING (76.1877482 30.8380138, 76.1881683 30.8379697, 76.1883458 30.8380048)",
231796816,2,Samrala-Machiwara Sahib Road,secondary,70,,True,False,105.551,"LINESTRING (76.1877482 30.8380138, 76.1877239 30.8375359, 76.1877203 30.8371874, 76.1877127 30.8370652)",MDR53
184582086,,,living_street,,,False,False,29.517,"LINESTRING (76.1903657 30.8371831, 76.1906738 30.8371611)",
184582084,,,living_street,,,False,False,73.41799999999999,"LINESTRING (76.1903657 30.8371831, 76.1903572 30.8371382, 76.1903491 30.8370921, 76.1903428 30.8369244, 76.1902704 30.8367977, 76.1902767 30.8367536, 76.1905153 30.836689)",
184582084,,,living_street,,,False,True,50.152,"LINESTRING (76.1903657 30.8371831, 76.1903947 30.8373363, 76.1903867 30.8375896, 76.1903385 30.8375803)",
184582086,,,living_street,,,False,True,110.554,"LINESTRING (76.1903657 30.8371831, 76.1901854 30.8372834, 76.1898689 30.8374907, 76.1895363 30.8376841, 76.1894262 30.8377629)",
184582082,,,living_street,,,False,True,96.60999999999999,"LINESTRING (76.1891926 30.8375311, 76.1891519 30.83756, 76.1889383 30.8376886, 76.1887281 30.8378133, 76.1885404 30.8379124, 76.1884873 30.8379379, 76.1883458 30.8380048)",
184582087,,,living_street,,,False,False,130.988,"LINESTRING (76.1891926 30.8375311, 76.189118 30.8374146, 76.1890375 30.8373086, 76.1889517 30.8371635, 76.1888783 30.837028, 76.1888274 30.8368852, 76.1886486 30.8369125, 76.1885386 30.8369263, 76.1883051 30.8368807)",
184582087,,,living_street,,,False,True,34.51,"LINESTRING (76.1891926 30.8375311, 76.1892065 30.8375527, 76.1893862 30.8377462, 76.1894262 30.8377629)",
184582087,,,living_street,,,False,False,55.745000000000005,"LINESTRING (76.1902257 30.837783, 76.1902016 30.8377992, 76.1900782 30.8378775, 76.189979 30.8379627, 76.1898824 30.8380249, 76.1897778 30.8381032)",
184582087,,,living_street,,,False,True,130.988,"LINESTRING (76.1883051 30.8368807, 76.1885386 30.8369263, 76.1886486 30.8369125, 76.1888274 30.8368852, 76.1888783 30.837028, 76.1889517 30.8371635, 76.1890375 30.8373086, 76.189118 30.8374146, 76.1891926 30.8375311)",
368290226,2,Ludhiana-Chandigarh Highway,primary,,,True,False,206.61399999999998,"LINESTRING (76.1883051 30.8368807, 76.1896761 30.836309, 76.1899492 30.8361829, 76.1902463 30.8360599)",
184582087,,,living_street,,,False,True,50.584,"LINESTRING (76.1894262 30.8377629, 76.1897778 30.8381032)",
184582086,,,living_street,,,False,False,110.554,"LINESTRING (76.1894262 30.8377629, 76.1895363 30.8376841, 76.1898689 30.8374907, 76.1901854 30.8372834, 76.1903657 30.8371831)",
184582086,,,living_street,,,False,True,95.84100000000001,"LINESTRING (76.1894262 30.8377629, 76.1893431 30.8378223, 76.1890213 30.8380987, 76.1887457 30.8383938)",
