osmid,name,highway,oneway,reversed,length,geometry,tunnel,bridge
378457153,Gangar Dhar,residential,False,False,65.502,"LINESTRING (88.3437288 22.7572674, 88.343978 22.7578098)",,
886374896,,tertiary,False,False,54.857,"LINESTRING (88.3437288 22.7572674, 88.3437309 22.7572511, 88.3437276 22.7572342, 88.3435806 22.7569017, 88.3435531 22.7568512, 88.3435454 22.756836, 88.3435424 22.7568255, 88.3435416 22.7568148, 88.3435421 22.756809)",,
886374896,,tertiary,False,True,74.157,"LINESTRING (88.3437288 22.7572674, 88.3437205 22.7572769, 88.3437045 22.7572875, 88.3431515 22.7575909, 88.3431113 22.757613)",,
165005954,,tertiary,False,False,127.881,"LINESTRING (88.3401988 22.7534931, 88.3389902 22.7537767)",,
165005954,,tertiary,False,True,3.328,"LINESTRING (88.3401988 22.7534931, 88.3402087 22.7535216)",,
212637368,,tertiary,False,False,63.166,"LINESTRING (88.3401988 22.7534931, 88.3400106 22.7529522)",,
165005954,,tertiary,False,False,72.251,"LINESTRING (88.3420267 22.7582205, 88.3417365 22.7576284)",,
886374896,,tertiary,False,False,77.85,"LINESTRING (88.3420267 22.7582205, 88.3426707 22.7578497)",,
886374896,,tertiary,False,True,67.773,"LINESTRING (88.3420267 22.7582205, 88.34148 22.7584828, 88.341456 22.7584994, 88.3414486 22.7585111)",,
378457139,,residential,False,True,33.903,"LINESTRING (88.3432309 22.756912, 88.3435421 22.756809)",,
378391323,,residential,False,True,104.66300000000001,"LINESTRING (88.3432309 22.756912, 88.3431754 22.756964, 88.3431216 22.7570059, 88.3430611 22.7570516, 88.3429439 22.7571014, 88.3429388 22.7571031, 88.3429322 22.7571062, 88.3428619 22.7571552, 88.3428571 22.757159, 88.3428552 22.7571634, 88.3428551 22.7571689, 88.3428566 22.7571727, 88.3429448 22.7573256, 88.342971 22.7573714, 88.3431113 22.757613)",,
378457139,,residential,False,False,67.695,"LINESTRING (88.3432309 22.756912, 88.3430032 22.7569543, 88.3429485 22.75696, 88.3428875 22.7569507, 88.3428413 22.7569371, 88.342802 22.7569192, 88.342757 22.7568881, 88.3427017 22.7568394, 88.3426703 22.7567972, 88.3426544 22.7567732)",,
378457139,,residential,False,False,71.493,"LINESTRING (88.3429154 22.7551829, 88.3436074 22.7551044)",,
378457136,K. M. Shah Street,residential,False,False,108.11500000000001,"LINESTRING (88.3429154 22.7551829, 88.3428326 22.7546108, 88.3428123 22.7545127, 88.3427539 22.7542224)",,
378457139,,residential,False,True,64.576,"LINESTRING (88.3429154 22.7551829, 88.3428234 22.7552248, 88.3425962 22.7553283, 88.342362 22.755459)",,
378457139,,residential,False,False,102.004,"LINESTRING (88.3436464 22.7551, 88.3439599 22.7559706)",,
378457139,,residential,False,True,4.029,"LINESTRING (88.3436464 22.7551, 88.3436074 22.7551044)",,
378457148,,residential,False,False,102.03,"LINESTRING (88.3436464 22.7551, 88.3439458 22.7550165, 88.3440609 22.754992, 88.3442984 22.7549627, 88.3446215 22.7549351)",,
378457139,,residential,False,True,67.1,"LINESTRING (88.3441661 22.7565433, 88.3441457 22.7564841, 88.3439599 22.7559706)",,
378457140,T. C. Goswami Street,tertiary,False,False,46.427,"LINESTRING (88.3441661 22.7565433, 88.3442355 22.756518, 88.3445878 22.7563913)",,
378457140,T. C. Goswami Street,tertiary,False,True,70.89200000000001,"LINESTRING (88.3441661 22.7565433, 88.344083 22.7565806, 88.3435788 22.7567824, 88.3435663 22.7567876, 88.3435578 22.756791, 88.343548 22.7567966, 88.3435462 22.7567995, 88.3435442 22.7568026, 88.3435421 22.756809)",,
378457139,,residential,False,False,33.903,"LINESTRING (88.3435421 22.756809, 88.3432309 22.756912)",,
378457140,T. C. Goswami Street,tertiary,False,False,70.892,"LINESTRING (88.3435421 22.756809, 88.3435442 22.7568026, 88.3435462 22.7567995, 88.343548 22.7567966, 88.3435578 22.756791, 88.3435663 22.7567876, 88.3435788 22.7567824, 88.344083 22.7565806, 88.3441661 22.7565433)",,
886374896,,tertiary,False,True,54.857,"LINESTRING (88.3435421 22.756809, 88.3435416 22.7568148, 88.3435424 22.7568255, 88.3435454 22.756836, 88.3435531 22.7568512, 88.3435806 22.7569017, 88.3437276 22.7572342, 88.3437309 22.7572511, 88.3437288 22.7572674)",,
886374896,,tertiary,False,True,52.286,"LINESTRING (88.3431113 22.757613, 88.3426707 22.7578497)",,
378391323,,residential,False,False,104.66300000000001,"LINESTRING (88.3431113 22.757613, 88.342971 22.7573714, 88.3429448 22.7573256, 88.3428566 22.7571727, 88.3428551 22.7571689, 88.3428552 22.7571634, 88.3428571 22.757159, 88.3428619 22.7571552, 88.3429322 22.7571062, 88.3429388 22.7571031, 88.3429439 22.7571014, 88.3430611 22.7570516, 88.3431216 22.7570059, 88.3431754 22.756964, 88.3432309 22.756912)",,
886374896,,tertiary,False,False,74.157,"LINESTRING (88.3431113 22.757613, 88.3431515 22.7575909, 88.3437045 22.7572875, 88.3437205 22.7572769, 88.3437288 22.7572674)",,
378457138,,residential,False,False,13.485,"LINESTRING (88.342362 22.755459, 88.3423024 22.7553509)",,
378457139,,residential,False,False,64.576,"LINESTRING (88.342362 22.755459, 88.3425962 22.7553283, 88.3428234 22.7552248, 88.3429154 22.7551829)",,
378457139,,residential,False,True,36.412,"LINESTRING (88.342362 22.755459, 88.3421736 22.7555813, 88.342169 22.7555847, 88.3421648 22.7555896, 88.3421635 22.7555961, 88.3421642 22.755601, 88.3421983 22.7556872)",,
378457136,K. M. Shah Street,residential,False,True,12.903,"LINESTRING (88.3426806 22.7536954, 88.3427017 22.7538098)",,
378457150,Masjid Lane,residential,False,False,64.845,"LINESTRING (88.3426806 22.7536954, 88.3420498 22.7537366)",,
378457136,K. M. Shah Street,residential,False,False,89.762,"LINESTRING (88.3426806 22.7536954, 88.3425623 22.7529287, 88.3425573 22.7528962)",,
378457136,K. M. Shah Street,residential,False,False,42.98,"LINESTRING (88.3425573 22.7528962, 88.3424806 22.7525162)",,
378457136,K. M. Shah Street,residential,False,True,89.762,"LINESTRING (88.3425573 22.7528962, 88.3425623 22.7529287, 88.3426806 22.7536954)",,
378457149,Dr TP Bhattacharjee Street,residential,False,False,61.894,"LINESTRING (88.3425573 22.7528962, 88.3426727 22.7528985, 88.3431608 22.7529059)",,
378457136,K. M. Shah Street,residential,False,True,42.98,"LINESTRING (88.3424806 22.7525162, 88.3425573 22.7528962)",,
378457137,,residential,False,False,52.294,"LINESTRING (88.3424806 22.7525162, 88.3419733 22.7525643)",,
378457136,K. M. Shah Street,residential,False,False,113.02799999999999,"LINESTRING (88.3424806 22.7525162, 88.3424561 22.7523581, 88.342385 22.751782, 88.3423549 22.7515432, 88.3423503 22.7515069)",,
378457137,,residential,False,False,70.18,"LINESTRING (88.3418842 22.7525733, 88.3412031 22.7526352)",,
378457137,,residential,False,True,9.191,"LINESTRING (88.3418842 22.7525733, 88.3419479 22.7525667, 88.3419733 22.7525643)",,
378457138,,residential,False,True,130.464,"LINESTRING (88.3418842 22.7525733, 88.3419171 22.752792, 88.3419514 22.7530267, 88.3420498 22.7537366)",,
378457137,,residential,False,False,57.215,"LINESTRING (88.3412031 22.7526352, 88.3406513 22.7527115)",,
378457137,,residential,False,True,70.18,"LINESTRING (88.3412031 22.7526352, 88.3418842 22.7525733)",,
385081070,লাইব্রেরি লেন,residential,False,False,97.86200000000001,"LINESTRING (88.3412031 22.7526352, 88.3411579 22.7523596, 88.3410932 22.7519851, 88.3410361 22.7517693)",,
378457138,,residential,False,True,13.485,"LINESTRING (88.3423024 22.7553509, 88.342362 22.755459)",,
378457151,Buro Bibi Lane,residential,False,False,43.242,"LINESTRING (88.3423024 22.7553509, 88.3418811 22.7553681)",,
378457138,,residential,False,False,181.392,"LINESTRING (88.3423024 22.7553509, 88.3422547 22.7549926, 88.3422459 22.7549108, 88.3422252 22.7547656, 88.3421959 22.7546094, 88.3420498 22.7537366)",,
378457150,Masjid Lane,residential,False,True,64.845,"LINESTRING (88.3420498 22.7537366, 88.3426806 22.7536954)",,
378457138,,residential,False,False,130.464,"LINESTRING (88.3420498 22.7537366, 88.3419514 22.7530267, 88.3419171 22.752792, 88.3418842 22.7525733)",,
378457138,,residential,False,True,181.392,"LINESTRING (88.3420498 22.7537366, 88.3421959 22.7546094, 88.3422252 22.7547656, 88.3422459 22.7549108, 88.3422547 22.7549926, 88.3423024 22.7553509)",,
378457150,Masjid Lane,residential,False,False,85.048,"LINESTRING (88.3420498 22.7537366, 88.3416855 22.7537611, 88.3416673 22.7537626, 88.3416521 22.7537704, 88.3416447 22.7537844, 88.341644 22.7538045, 88.3416833 22.7541621)",,
886374896,,tertiary,False,False,52.286,"LINESTRING (88.3426707 22.7578497, 88.3431113 22.757613)",,
886374896,,tertiary,False,True,77.85,"LINESTRING (88.3426707 22.7578497, 88.3420267 22.7582205)",,
378457142,,residential,False,False,115.794,"LINESTRING (88.3426707 22.7578497, 88.3424782 22.7575651, 88.3424691 22.7575515, 88.3423631 22.7573188, 88.3421793 22.7569154)",,
