osmid,oneway,ref,highway,reversed,length,geometry,name,bridge
27265343,True,NH1,trunk,False,218.48100000000002,"LINESTRING (76.1263093 34.5581154, 76.1262568 34.5584732, 76.1261886 34.5589105, 76.1262243 34.5590855, 76.1263674 34.5593723, 76.1264163 34.5597389, 76.1263752 34.5599102, 76.1263181 34.5600342)",,
27304970,False,,residential,False,113.601,"LINESTRING (76.1263093 34.5581154, 76.1264948 34.5580857, 76.1268933 34.5581344, 76.1269071 34.5581021, 76.1270278 34.5580681, 76.1271902 34.5584397)",,
27304970,False,,residential,True,113.601,"LINESTRING (76.1271902 34.5584397, 76.1270278 34.5580681, 76.1269071 34.5581021, 76.1268933 34.5581344, 76.1264948 34.5580857, 76.1263093 34.5581154)",,
113610803,False,,tertiary,False,30.415,"LINESTRING (76.1263181 34.5600342, 76.1266069 34.5601693)",,
113610805,False,,tertiary,True,126.98299999999999,"LINESTRING (76.1263181 34.5600342, 76.1261658 34.5600042, 76.1259775 34.5599918, 76.1256012 34.5599955, 76.1249378 34.5600319)",Kargil Bypass,
113610801,False,,residential,True,11.821,"LINESTRING (76.1239957 34.5601115, 76.1241169 34.5600749)",,
"[792259955, 274353276]",False,,residential,"[False, True]",375.59800000000007,"LINESTRING (76.1239957 34.5601115, 76.1239751 34.5604109, 76.1241414 34.5610007, 76.1243131 34.5615573, 76.124533 34.5618997, 76.1246839 34.5620766, 76.124871 34.5628186, 76.1249446 34.5629749, 76.1249338 34.5631162, 76.1248963 34.5631692, 76.1247676 34.5632973)",,
113610802,False,,tertiary,True,55.656,"LINESTRING (76.130982 34.5618116, 76.1309267 34.5618845, 76.1307773 34.5619665, 76.1304674 34.562044)",,
"[274358945, 274358946, 1055786285]",False,,tertiary,True,175.87499999999997,"LINESTRING (76.130982 34.5618116, 76.1309201 34.5614383, 76.1307699 34.5610208, 76.1307652 34.5606517, 76.1309409 34.5602784)",,yes
113610802,False,,tertiary,False,55.656,"LINESTRING (76.1304674 34.562044, 76.1307773 34.5619665, 76.1309267 34.5618845, 76.130982 34.5618116)",,
"[113610802, 113610803, 113610806]",False,,tertiary,True,402.545,"LINESTRING (76.1304674 34.562044, 76.1300856 34.5621944, 76.1296042 34.5622354, 76.129405 34.5622445, 76.1290508 34.5623493, 76.1283979 34.5623265, 76.1282429 34.5622399, 76.128016 34.5618389, 76.1274986 34.5611199, 76.1272548 34.5607887, 76.1272313 34.5607526)",,yes
792259956,False,,residential,False,166.642,"LINESTRING (76.1304674 34.562044, 76.1303788 34.5622999, 76.1298479 34.5634523)",,
113610801,False,,residential,False,11.821,"LINESTRING (76.1241169 34.5600749, 76.1239957 34.5601115)",,
113610805,False,,tertiary,False,75.324,"LINESTRING (76.1241169 34.5600749, 76.1249378 34.5600319)",Kargil Bypass,
113610805,False,,tertiary,True,151.26999999999998,"LINESTRING (76.1241169 34.5600749, 76.1240774 34.5597381, 76.1240856 34.5593498, 76.1240748 34.5589198, 76.1241104 34.5588074, 76.1241671 34.5587335)",Kargil Bypass,
113610805,False,,tertiary,True,75.324,"LINESTRING (76.1249378 34.5600319, 76.1241169 34.5600749)",Kargil Bypass,
113610805,False,,tertiary,False,126.983,"LINESTRING (76.1249378 34.5600319, 76.1256012 34.5599955, 76.1259775 34.5599918, 76.1261658 34.5600042, 76.1263181 34.5600342)",Kargil Bypass,
792259959,False,,residential,True,192.108,"LINESTRING (76.1249378 34.5600319, 76.1247912 34.5596234, 76.1247987 34.5595257, 76.1250532 34.5591651, 76.1250889 34.5590817, 76.1250806 34.5590356, 76.1249686 34.5589411, 76.1249555 34.5589026, 76.1249577 34.5587886, 76.1249453 34.5587515, 76.1245669 34.5586519)",,
"[113610802, 113610803, 113610806]",False,,tertiary,False,402.5450000000001,"LINESTRING (76.1272313 34.5607526, 76.1272548 34.5607887, 76.1274986 34.5611199, 76.128016 34.5618389, 76.1282429 34.5622399, 76.1283979 34.5623265, 76.1290508 34.5623493, 76.129405 34.5622445, 76.1296042 34.5622354, 76.1300856 34.5621944, 76.1304674 34.562044)",,yes
113610803,False,,tertiary,True,87.546,"LINESTRING (76.1272313 34.5607526, 76.1267964 34.5602677, 76.1266069 34.5601693)",,
971197266,True,NH1,trunk,False,196.51399999999998,"LINESTRING (76.1272313 34.5607526, 76.1273928 34.560698, 76.1279728 34.5604455, 76.1281664 34.5603474, 76.1283134 34.5602243, 76.1284268 34.5600913, 76.1285335 34.5599366, 76.1286554 34.5596712, 76.1286909 34.5595764)",,
113610803,False,,tertiary,True,30.415,"LINESTRING (76.1266069 34.5601693, 76.1263181 34.5600342)",,
