osmid,highway,oneway,reversed,length,geometry,bridge,tunnel
663190104,unclassified,False,False,360.92199999999997,"LINESTRING (80.7563996 21.185012, 80.7563445 21.1851261, 80.7562816 21.1851821, 80.7561564 21.1852206, 80.7560077 21.1852405, 80.7530308 21.1853121)",,
"[820193081, 1094674020, 1094674021]",unclassified,False,True,390.237,"LINESTRING (80.7563996 21.185012, 80.7565147 21.1849193, 80.7566248 21.1848885, 80.756904 21.1848205, 80.7578095 21.1846041, 80.7581202 21.184548, 80.7591856 21.1843476, 80.7592876 21.1843312, 80.7597399 21.1843099, 80.7600536 21.1843055)",yes,
663190104,unclassified,False,False,132.9,"LINESTRING (80.7528323 21.1869727, 80.7517017 21.1864095)",,
663190104,unclassified,False,True,112.244,"LINESTRING (80.7528323 21.1869727, 80.7529449 21.1865025, 80.7529363 21.1859749)",,
701416166,tertiary,False,True,75.70700000000001,"LINESTRING (80.7528323 21.1869727, 80.7531479 21.1871839, 80.7534354 21.1872297, 80.7534799 21.1872083)",,
663190104,unclassified,False,False,76.09,"LINESTRING (80.7530308 21.1853121, 80.7529288 21.1855122, 80.7529315 21.1856772, 80.7529321 21.1857182, 80.7529363 21.1859749)",,
663190104,unclassified,False,True,360.92199999999997,"LINESTRING (80.7530308 21.1853121, 80.7560077 21.1852405, 80.7561564 21.1852206, 80.7562816 21.1851821, 80.7563445 21.1851261, 80.7563996 21.185012)",,
701416146,tertiary,False,True,90.143,"LINESTRING (80.7530308 21.1853121, 80.7526342 21.1850961, 80.7523277 21.184842)",,
701416146,tertiary,False,False,90.143,"LINESTRING (80.7523277 21.184842, 80.7526342 21.1850961, 80.7530308 21.1853121)",,
"[980986608, 1070515108, 1078098222]",unclassified,False,"[False, True]",564.8080000000001,"LINESTRING (80.7523277 21.184842, 80.7525882 21.1848544, 80.7530817 21.1847919, 80.7534787 21.1846619, 80.7538569 21.1845443, 80.7543156 21.1844105, 80.7544322 21.1843761, 80.7544691 21.184378, 80.7544986 21.1843911, 80.7545194 21.1844318, 80.7545221 21.1846318, 80.7544979 21.1848094, 80.7544202 21.1850245, 80.754411 21.185223, 80.7544518 21.1858658, 80.7544228 21.1859523, 80.7543585 21.1859874, 80.7538113 21.1860024, 80.7532185 21.1859899, 80.7529363 21.1859749)",,yes
701416151,unclassified,False,False,67.30799999999999,"LINESTRING (80.7514824 21.1887041, 80.7514859 21.188946, 80.7514298 21.1893056)",,
701416151,unclassified,False,True,64.158,"LINESTRING (80.7514824 21.1887041, 80.7514684 21.1884033, 80.7515596 21.1882104, 80.7516259 21.18819)",,
701416153,unclassified,False,False,74.74000000000001,"LINESTRING (80.7514824 21.1887041, 80.7518002 21.1886697, 80.7520272 21.1885906, 80.7521202 21.1884708)",,
701416151,unclassified,False,False,12.266,"LINESTRING (80.7534799 21.1872083, 80.7535125 21.187282, 80.7534967 21.1873088)",,
701416166,tertiary,False,False,75.707,"LINESTRING (80.7534799 21.1872083, 80.7534354 21.1872297, 80.7531479 21.1871839, 80.7528323 21.1869727)",,
701416166,tertiary,False,True,234.868,"LINESTRING (80.7534799 21.1872083, 80.7545504 21.1866935, 80.7555179 21.1862878)",,
701416151,unclassified,False,True,67.30799999999999,"LINESTRING (80.7514298 21.1893056, 80.7514859 21.188946, 80.7514824 21.1887041)",,
663190104,unclassified,False,True,132.9,"LINESTRING (80.7517017 21.1864095, 80.7528323 21.1869727)",,
