osmid,highway,oneway,reversed,length,lanes,ref,geometry,name,junction,bridge
378605223,primary,False,True,41.199,,,"LINESTRING (88.8306561 23.0429038, 88.8303979 23.0431881)",,,
576898873,trunk,False,False,118.83099999999999,2,NH112,"LINESTRING (88.8306561 23.0429038, 88.8305756 23.0426965, 88.8304871 23.0424571, 88.8304174 23.0422004, 88.8303289 23.0418795)",,,
576898873,trunk,False,True,187.71099999999998,2,NH112,"LINESTRING (88.8306561 23.0429038, 88.8308573 23.0432988, 88.8310289 23.0435801, 88.8312247 23.0438837, 88.8313562 23.0440688, 88.8314889 23.0442428, 88.8315392 23.0442971, 88.8315949 23.0443465)",,,
238482441,trunk,False,True,20.611,,NH112,"LINESTRING (88.8335462 23.0456028, 88.8334195 23.0454587)",,,
327101717,trunk,False,True,107.635,,NH112,"LINESTRING (88.8335462 23.0456028, 88.8339257 23.0460384, 88.8339861 23.0461075, 88.8340545 23.0461532, 88.8341658 23.0462211, 88.8342851 23.0462704)",,,
1031075915,trunk,False,False,134.806,,NH312,"LINESTRING (88.8335462 23.0456028, 88.833455 23.0458348, 88.8333812 23.0460285, 88.8332324 23.0464197, 88.8331519 23.0465863, 88.8330929 23.0467406)",,,
551360619,primary,False,True,72.047,,SH1,"LINESTRING (88.829437 23.046413, 88.8300633 23.0461169)",Chakdha Road,,
659277797,primary,True,False,40.263,,SH1,"LINESTRING (88.829437 23.046413, 88.8293633 23.0464457, 88.8290832 23.0465715)",Chakdha Road,,
378605222,residential,False,False,107.24799999999999,,,"LINESTRING (88.8293837 23.0399341, 88.8295175 23.0398198, 88.8296932 23.0396556, 88.8297442 23.0396088, 88.8298631 23.0394712, 88.8300822 23.0392176)",Dutta para road,,
576898873,trunk,False,False,52.248999999999995,2,NH112,"LINESTRING (88.8293837 23.0399341, 88.8292437 23.0397245, 88.8291163 23.0395338)",,,
576898873,trunk,False,True,114.795,2,NH112,"LINESTRING (88.8293837 23.0399341, 88.829771 23.0405319, 88.829954 23.0408231)",,,
807314950,residential,False,False,152.921,,,"LINESTRING (88.8293837 23.0399341, 88.8293252 23.0399814, 88.8292686 23.0400204, 88.8291908 23.0400595, 88.8290881 23.0401084, 88.8289678 23.0401768, 88.8288195 23.0402875, 88.8287913 23.0403184, 88.8287088 23.0404264, 88.8286907 23.0404523, 88.8286344 23.0405596, 88.8285512 23.0407053, 88.8284701 23.0408287, 88.8284312 23.0408817, 88.8283901 23.0409138)",,,
378605235,primary,False,True,26.016,,,"LINESTRING (88.8284429 23.0452598, 88.8285863 23.0450666)",,,
378605235,primary,False,False,15.01,,,"LINESTRING (88.8284429 23.0452598, 88.828419 23.0452791, 88.8283327 23.0453489)",,,
990636007,residential,False,False,249.39,,,"LINESTRING (88.8284429 23.0452598, 88.82822 23.0447537, 88.8280088 23.044407, 88.8279424 23.0442589, 88.8279162 23.0442027, 88.8278328 23.043976, 88.8278193 23.0439504, 88.8277409 23.0438118, 88.8277275 23.0437831, 88.8276933 23.0437029, 88.8276789 23.0436872, 88.82766 23.0436754, 88.8271833 23.0434462)",,,
378605235,primary,False,False,26.016,,,"LINESTRING (88.8285863 23.0450666, 88.8284429 23.0452598)",,,
378605223,primary,False,False,76.053,,,"LINESTRING (88.8285863 23.0450666, 88.8286598 23.0449534, 88.8287046 23.0449012, 88.8287679 23.0448481, 88.8288112 23.0447974, 88.8289251 23.0446637, 88.8290408 23.0445281)",,,
378605223,primary,False,True,66.383,,,"LINESTRING (88.8285863 23.0450666, 88.8286905 23.0452734, 88.8287246 23.0453146, 88.8288214 23.0454315, 88.8289837 23.0455133)",,,
551360620,primary,False,True,193.37,,SH1,"LINESTRING (88.8305357 23.0457867, 88.8315949 23.0443465)",Chakdha Road,,
378605223,primary,False,False,85.60000000000001,,,"LINESTRING (88.8305357 23.0457867, 88.8303426 23.045821, 88.8298775 23.0457671, 88.8297092 23.0457385)",,,
551360619,primary,False,False,60.792,,SH1,"LINESTRING (88.8305357 23.0457867, 88.8303329 23.0459434, 88.8302323 23.0460162, 88.8300633 23.0461169)",Chakdha Road,,
327068678,primary,False,False,30.726,,SH1,"LINESTRING (88.8283717 23.0469119, 88.8281035 23.0470362)",Chakdha Road,,
327068678,primary,False,True,7.483,,SH1,"LINESTRING (88.8283717 23.0469119, 88.828437 23.0468816)",Chakdha Road,,
551360616,trunk,True,False,55.821,,,"LINESTRING (88.8296383 23.0470844, 88.8295081 23.046963, 88.8294026 23.0468308, 88.8292941 23.0466964)",,,
551360613,primary,True,False,30.066,,SH1,"LINESTRING (88.8290879 23.0468264, 88.8291357 23.0468361, 88.8291844 23.0468312, 88.8292288 23.0468121, 88.8292641 23.046781, 88.8292867 23.046741, 88.8292941 23.0466964)",Chakdha Road,roundabout,
551360616,trunk,True,False,63.513999999999996,,,"LINESTRING (88.8290879 23.0468264, 88.8293255 23.0469086, 88.8294463 23.0469679, 88.8296383 23.0470844)",,,
