osmid,name,highway,oneway,reversed,length,ref,geometry,junction,lanes,bridge
850872312,Gopal Reddy Road,secondary,False,True,58.126000000000005,,"LINESTRING (80.6220474 16.5114146, 80.6223453 16.5113713, 80.6225849 16.5113275)",,,
279503795,,residential,False,False,50.826,,"LINESTRING (80.6215646 16.5115133, 80.6216571 16.5119617)",,,
279503795,,residential,False,True,35.772,,"LINESTRING (80.6215646 16.5115133, 80.6215125 16.5111955)",,,
850872312,Gopal Reddy Road,secondary,False,False,53.359,,"LINESTRING (80.6215646 16.5115133, 80.6210728 16.5116024)",,,
850872312,Gopal Reddy Road,secondary,False,True,52.628,,"LINESTRING (80.6215646 16.5115133, 80.6220474 16.5114146)",,,
279503840,,residential,False,False,80.644,,"LINESTRING (80.6210728 16.5116024, 80.6212049 16.5123165)",,,
850872312,Gopal Reddy Road,secondary,False,False,54.931,,"LINESTRING (80.6210728 16.5116024, 80.6205683 16.5117028)",,,
850872312,Gopal Reddy Road,secondary,False,True,53.359,,"LINESTRING (80.6210728 16.5116024, 80.6215646 16.5115133)",,,
850872312,Gopal Reddy Road,secondary,False,True,10.319,,"LINESTRING (80.6198876 16.5119346, 80.6199698 16.5118856)",,,
1266176950,Karl Marx Road,primary,True,False,87.77799999999999,,"LINESTRING (80.6198876 16.5119346, 80.6201958 16.5120498, 80.6206547 16.5122214)",,2,
279503840,,residential,False,True,10.3,,"LINESTRING (80.6212218 16.5124077, 80.6212049 16.5123165)",,,
1266176950,Karl Marx Road,primary,True,False,65.313,,"LINESTRING (80.6212218 16.5124077, 80.6217929 16.5126203)",,2,
279503795,,residential,False,True,12.377,,"LINESTRING (80.6217929 16.5126203, 80.6217704 16.5125111)",,,
1266176950,Karl Marx Road,primary,True,False,44.349,,"LINESTRING (80.6217929 16.5126203, 80.6221784 16.5127702)",,2,
177626336,Prakasam Road,secondary,False,False,52.236,,"LINESTRING (80.6223812 16.512719, 80.6228596 16.5126175)",,,
177626336,Prakasam Road,secondary,False,True,22.357,,"LINESTRING (80.6223812 16.512719, 80.6221784 16.5127702)",,,
279503609,Gopu Vani Street,residential,False,False,149.345,,"LINESTRING (80.6223812 16.512719, 80.6220474 16.5114146)",,,
1250193628,Karl Marx Road,primary,True,False,69.099,,"LINESTRING (80.6223812 16.512719, 80.6217704 16.5125111)",,2,
279535787,,residential,False,True,27.816,,"LINESTRING (80.6205466 16.50438, 80.6206642 16.5046033)",,,
279535619,,residential,False,False,40.381,,"LINESTRING (80.6221357 16.5045927, 80.6219456 16.5042786)",,,
279535619,,residential,False,True,176.326,,"LINESTRING (80.6221357 16.5045927, 80.6226057 16.5053199, 80.6229407 16.5059757)",,,
279723748,,residential,False,False,141.983,,"LINESTRING (80.6221357 16.5045927, 80.6216102 16.5049178, 80.6210412 16.5053191)",,,
279534948,,residential,False,True,23.311,,"LINESTRING (80.6218639 16.5051307, 80.6219877 16.5053035)",,,
279535787,,residential,False,False,39.303,,"LINESTRING (80.6210412 16.5053191, 80.620875 16.5050036)",,,
279535787,,residential,False,True,63.555,,"LINESTRING (80.6210412 16.5053191, 80.6213474 16.5058095)",,,
279723748,,residential,False,False,51.176,,"LINESTRING (80.6210412 16.5053191, 80.6206342 16.5055631)",,,
279723748,,residential,False,True,141.983,,"LINESTRING (80.6210412 16.5053191, 80.6216102 16.5049178, 80.6221357 16.5045927)",,,
279534804,,residential,False,False,49.323,,"LINESTRING (80.6213474 16.5058095, 80.6209854 16.5060857)",,,
279535787,,residential,False,False,63.555,,"LINESTRING (80.6213474 16.5058095, 80.6210412 16.5053191)",,,
279535787,,residential,False,True,92.975,,"LINESTRING (80.6213474 16.5058095, 80.6216711 16.5063278, 80.6217918 16.5065289)",,,
279535679,,residential,False,True,52.245,,"LINESTRING (80.6229407 16.5059757, 80.6224915 16.5061635)",,,
279535619,,residential,False,False,176.326,,"LINESTRING (80.6229407 16.5059757, 80.6226057 16.5053199, 80.6221357 16.5045927)",,,
279534804,,residential,False,True,49.323,,"LINESTRING (80.6209854 16.5060857, 80.6213474 16.5058095)",,,
279534804,,residential,False,False,12.404,,"LINESTRING (80.6209854 16.5060857, 80.6209739 16.5060984, 80.6208911 16.5061501)",,,
279535736,,residential,False,True,276.569,,"LINESTRING (80.6209854 16.5060857, 80.6212301 16.5065931, 80.6217851 16.5077557, 80.6220461 16.5083552)",,,
279534948,,residential,False,False,109.68,,"LINESTRING (80.6224915 16.5061635, 80.6219877 16.5053035)",,,
279534948,,residential,False,True,84.944,,"LINESTRING (80.6224915 16.5061635, 80.6217918 16.5065289)",,,
279535679,,residential,False,False,52.245,,"LINESTRING (80.6224915 16.5061635, 80.6229407 16.5059757)",,,
279535679,,residential,False,True,153.006,,"LINESTRING (80.6224915 16.5061635, 80.622607 16.506478, 80.6229752 16.507459)",,,
279534804,,residential,False,False,10.744,,"LINESTRING (80.6207588 16.5062331, 80.6206744 16.5062859)",,,
279534804,,residential,False,True,16.856,,"LINESTRING (80.6207588 16.5062331, 80.6208911 16.5061501)",,,
903306328,,residential,False,False,305.944,,"LINESTRING (80.6207588 16.5062331, 80.6212664 16.5072729, 80.6216027 16.5079496, 80.6217575 16.5083277, 80.6218095 16.5084343, 80.6219396 16.5087397)",,,
279534804,,residential,False,True,20.478,,"LINESTRING (80.6205195 16.5063948, 80.6206744 16.5062859)",,,
279534844,,residential,False,True,71.955,,"LINESTRING (80.6205195 16.5063948, 80.6208171 16.5069756)",,,
279534804,,residential,False,False,56.913999999999994,,"LINESTRING (80.6205195 16.5063948, 80.6204462 16.5064288, 80.6200638 16.5066606)",,,
279535210,,residential,False,True,18.255,,"LINESTRING (80.6169871 16.5065044, 80.6168182 16.5065314)",,,
279535643,,residential,False,False,32.043,,"LINESTRING (80.6169871 16.5065044, 80.6172827 16.5064523)",,,
279535497,,residential,False,True,202.131,,"LINESTRING (80.6169871 16.5065044, 80.6172497 16.5069275, 80.617502 16.5073211, 80.6180066 16.5080363)",,,
335952852,,residential,False,True,41.77,,"LINESTRING (80.6200638 16.5066606, 80.6202717 16.506979)",,,
"[335952930, 279534804]",,residential,False,False,139.381,,"LINESTRING (80.6200638 16.5066606, 80.6193431 16.5070975, 80.6194156 16.5073031, 80.6195818 16.5074532)",,,
279534804,,residential,False,True,56.913999999999994,,"LINESTRING (80.6200638 16.5066606, 80.6204462 16.5064288, 80.6205195 16.5063948)",,,
335952852,,residential,False,False,41.77,,"LINESTRING (80.6202717 16.506979, 80.6200638 16.5066606)",,,
1189784622,,residential,False,False,31.89,,"LINESTRING (80.6202717 16.506979, 80.6204036 16.5072364)",,,
1189784622,,residential,False,True,25.904,,"LINESTRING (80.6202717 16.506979, 80.6204686 16.5068425)",,,
279535548,,residential,False,True,90.625,,"LINESTRING (80.6202717 16.506979, 80.6198837 16.5072316, 80.6197689 16.5073013, 80.6195818 16.5074532)",,,
903306327,,tertiary,False,True,5.858,,"LINESTRING (80.616038 16.5071555, 80.6159924 16.5071849)",,,
279535103,,tertiary,False,True,104.73599999999999,,"LINESTRING (80.616038 16.5071555, 80.6164868 16.507436, 80.6168437 16.5076935)",,,
279535210,,residential,False,False,87.457,,"LINESTRING (80.616038 16.5071555, 80.6164436 16.5067596, 80.616632 16.5066147)",,,
335952930,,residential,False,False,32.75,,"LINESTRING (80.6195818 16.5074532, 80.6198344 16.5076208)",,,
279535548,,residential,False,False,90.625,,"LINESTRING (80.6195818 16.5074532, 80.6197689 16.5073013, 80.6198837 16.5072316, 80.6202717 16.506979)",,,
279535548,,residential,False,True,88.72399999999999,,"LINESTRING (80.6195818 16.5074532, 80.6193477 16.5076311, 80.6192904 16.5077039, 80.6192905 16.5077693, 80.6193184 16.5081232)",,,
"[335952930, 279534804]",,residential,False,True,139.381,,"LINESTRING (80.6195818 16.5074532, 80.6194156 16.5073031, 80.6193431 16.5070975, 80.6200638 16.5066606)",,,
279535405,,residential,False,True,52.20099999999999,,"LINESTRING (80.6200428 16.5075828, 80.6202523 16.5077109, 80.6203199 16.5077472, 80.6204469 16.5078462)",,,
279535792,,residential,False,True,70.759,,"LINESTRING (80.6187524 16.5076422, 80.6185064 16.507785, 80.618285 16.5079379, 80.6182128 16.5080087)",,,
279535150,,residential,False,False,48.928,,"LINESTRING (80.6173651 16.507751, 80.6171143 16.5073825)",,,
416668644,,residential,False,False,29.769,,"LINESTRING (80.6173651 16.507751, 80.617173 16.5079453)",,,
279535150,,residential,False,True,72.648,,"LINESTRING (80.6173651 16.507751, 80.617448 16.507852, 80.6178015 16.5082527)",,,
848411150,,residential,False,False,25.2,,"LINESTRING (80.6204469 16.5078462, 80.6202893 16.5080151)",,,
848411150,,residential,False,True,29.704,,"LINESTRING (80.6204469 16.5078462, 80.6206739 16.5076913)",,,
279535405,,residential,False,False,52.201,,"LINESTRING (80.6204469 16.5078462, 80.6203199 16.5077472, 80.6202523 16.5077109, 80.6200428 16.5075828)",,,
335952930,,residential,False,False,14.997,,"LINESTRING (80.6202893 16.5080151, 80.6203935 16.5081057)",,,
848411150,,residential,False,True,25.2,,"LINESTRING (80.6202893 16.5080151, 80.6204469 16.5078462)",,,
335952930,,residential,False,True,65.379,,"LINESTRING (80.6202893 16.5080151, 80.6199829 16.5077489, 80.6198344 16.5076208)",,,
279535497,,residential,False,True,13.658,,"LINESTRING (80.6180066 16.5080363, 80.6180869 16.508132)",,,
279535660,,residential,False,True,14.251,,"LINESTRING (80.6180066 16.5080363, 80.6179144 16.5081291)",,,
279535497,,residential,False,False,202.13100000000003,,"LINESTRING (80.6180066 16.5080363, 80.617502 16.5073211, 80.6172497 16.5069275, 80.6169871 16.5065044)",,,
279534965,,residential,False,False,78.859,,"LINESTRING (80.6227188 16.5080603, 80.6220461 16.5083552)",,,
279535787,,residential,False,True,40.259,,"LINESTRING (80.6227188 16.5080603, 80.6229432 16.5083515)",,,
279535787,,residential,False,False,148.067,,"LINESTRING (80.6227188 16.5080603, 80.6224362 16.5076021, 80.6220203 16.5069094)",,,
335952930,,residential,False,False,41.587,,"LINESTRING (80.6203935 16.5081057, 80.6206758 16.5083638)",,,
335952930,,residential,False,True,14.997,,"LINESTRING (80.6203935 16.5081057, 80.6202893 16.5080151)",,,
279535175,,residential,False,True,116.012,,"LINESTRING (80.6203935 16.5081057, 80.6201649 16.5082737, 80.6200665 16.5083248, 80.6199283 16.5083655, 80.6193906 16.5084425)",,,
279535401,,residential,False,False,51.584,,"LINESTRING (80.6193184 16.5081232, 80.6188483 16.508233)",,,
279535548,,residential,False,True,36.329,,"LINESTRING (80.6193184 16.5081232, 80.6193906 16.5084425)",,,
279535548,,residential,False,False,88.72399999999999,,"LINESTRING (80.6193184 16.5081232, 80.6192905 16.5077693, 80.6192904 16.5077039, 80.6193477 16.5076311, 80.6195818 16.5074532)",,,
279535497,,residential,False,False,13.658,,"LINESTRING (80.6180869 16.508132, 80.6180066 16.5080363)",,,
279535792,,residential,False,False,19.187,,"LINESTRING (80.6180869 16.508132, 80.6182128 16.5080087)",,,
279535497,,residential,False,True,91.50399999999999,,"LINESTRING (80.6180869 16.508132, 80.6182339 16.5082653, 80.6185705 16.5085498, 80.6187134 16.5086937)",,,
279535401,,residential,False,True,51.584,,"LINESTRING (80.6188483 16.508233, 80.6193184 16.5081232)",,,
279535660,,residential,False,False,18.269,,"LINESTRING (80.6178015 16.5082527, 80.6179144 16.5081291)",,,
279535660,,residential,False,True,16.213,,"LINESTRING (80.6178015 16.5082527, 80.6177005 16.5083617)",,,
279535150,,residential,False,False,72.648,,"LINESTRING (80.6178015 16.5082527, 80.617448 16.507852, 80.6173651 16.507751)",,,
279535103,,tertiary,False,False,72.846,,"LINESTRING (80.6177005 16.5083617, 80.617173 16.5079453)",,,
279535660,,residential,False,False,16.213,,"LINESTRING (80.6177005 16.5083617, 80.6178015 16.5082527)",,,
279535103,,tertiary,False,True,106.209,,"LINESTRING (80.6177005 16.5083617, 80.6182787 16.5087882, 80.6185033 16.5089261)",,,
279534965,,residential,False,True,78.859,,"LINESTRING (80.6220461 16.5083552, 80.6227188 16.5080603)",,,
279535736,,residential,False,True,36.737,,"LINESTRING (80.6220461 16.5083552, 80.6221788 16.5086601)",,,
279535736,,residential,False,False,276.56899999999996,,"LINESTRING (80.6220461 16.5083552, 80.6217851 16.5077557, 80.6212301 16.5065931, 80.6209854 16.5060857)",,,
335952832,,residential,False,False,41.124,,"LINESTRING (80.6206758 16.5083638, 80.6203168 16.5084991)",,,
335952930,,residential,False,False,48.765,,"LINESTRING (80.6206758 16.5083638, 80.6209984 16.5086747)",,,
335952930,,residential,False,True,41.587,,"LINESTRING (80.6206758 16.5083638, 80.6203935 16.5081057)",,,
335952832,,residential,False,True,42.337999999999994,,"LINESTRING (80.6206758 16.5083638, 80.6208484 16.5082745, 80.6210269 16.5081859)",,,
279535787,,residential,False,False,40.259,,"LINESTRING (80.6229432 16.5083515, 80.6227188 16.5080603)",,,
1038947653,,residential,False,True,9.769,,"LINESTRING (80.6229432 16.5083515, 80.6229976 16.5084222)",,,
279535103,,tertiary,False,False,88.724,,"LINESTRING (80.6229432 16.5083515, 80.6226553 16.5084866, 80.6224738 16.5085752, 80.6221788 16.5086601)",,,
279535548,,residential,False,False,36.329,,"LINESTRING (80.6193906 16.5084425, 80.6193184 16.5081232)",,,
279535548,,residential,False,True,20.208,,"LINESTRING (80.6193906 16.5084425, 80.6194308 16.5086201)",,,
279535175,,residential,False,False,116.012,,"LINESTRING (80.6193906 16.5084425, 80.6199283 16.5083655, 80.6200665 16.5083248, 80.6201649 16.5082737, 80.6203935 16.5081057)",,,
279535497,,residential,False,False,36.247,,"LINESTRING (80.6194308 16.5086201, 80.6190921 16.5086485)",,,
279535548,,residential,False,False,20.208,,"LINESTRING (80.6194308 16.5086201, 80.6193906 16.5084425)",,,
279535548,,residential,False,True,22.622,,"LINESTRING (80.6194308 16.5086201, 80.6194622 16.5088213)",,,
279535103,,tertiary,False,False,26.994,,"LINESTRING (80.6221788 16.5086601, 80.6219396 16.5087397)",,,
279535736,,residential,False,False,36.737,,"LINESTRING (80.6221788 16.5086601, 80.6220461 16.5083552)",,,
279535103,,tertiary,False,True,88.724,,"LINESTRING (80.6221788 16.5086601, 80.6224738 16.5085752, 80.6226553 16.5084866, 80.6229432 16.5083515)",,,
848411149,,residential,False,True,53.656,,"LINESTRING (80.6212381 16.5086239, 80.6210269 16.5081859)",,,
279535746,,residential,False,False,26.239,,"LINESTRING (80.6212381 16.5086239, 80.6211888 16.5086274, 80.6209984 16.5086747)",,,
279535746,,residential,False,True,34.918,,"LINESTRING (80.6212381 16.5086239, 80.6212794 16.5086488, 80.621397 16.5088911)",,,
335952930,,residential,False,True,48.765,,"LINESTRING (80.6209984 16.5086747, 80.6206758 16.5083638)",,,
279535746,,residential,False,False,63.333,,"LINESTRING (80.6209984 16.5086747, 80.6208931 16.5087009, 80.6205456 16.5087702, 80.6204203 16.5088046)",,,
279535746,,residential,False,True,26.239,,"LINESTRING (80.6209984 16.5086747, 80.6211888 16.5086274, 80.6212381 16.5086239)",,,
279535497,,residential,False,True,40.685,,"LINESTRING (80.6187134 16.5086937, 80.6190921 16.5086485)",,,
279535497,,residential,False,False,91.50399999999999,,"LINESTRING (80.6187134 16.5086937, 80.6185705 16.5085498, 80.6182339 16.5082653, 80.6180869 16.508132)",,,
416668646,,residential,False,False,34.498,,"LINESTRING (80.6187134 16.5086937, 80.6185427 16.508904, 80.6185033 16.5089261)",,,
279535103,,tertiary,False,False,60.247,,"LINESTRING (80.6219396 16.5087397, 80.621397 16.5088911)",,,
279535103,,tertiary,False,True,26.994,,"LINESTRING (80.6219396 16.5087397, 80.6221788 16.5086601)",,,
903306328,,residential,False,True,305.944,,"LINESTRING (80.6219396 16.5087397, 80.6218095 16.5084343, 80.6217575 16.5083277, 80.6216027 16.5079496, 80.6212664 16.5072729, 80.6207588 16.5062331)",,,
279535548,,residential,False,False,22.622,,"LINESTRING (80.6194622 16.5088213, 80.6194308 16.5086201)",,,
335952832,,residential,False,True,97.901,,"LINESTRING (80.6194622 16.5088213, 80.6203168 16.5084991)",,,
279535548,,residential,False,True,47.199,,"LINESTRING (80.6194622 16.5088213, 80.6195111 16.5091251, 80.619538 16.5092393)",,,
279535103,,tertiary,False,True,60.247,,"LINESTRING (80.621397 16.5088911, 80.6219396 16.5087397)",,,
279535103,,tertiary,False,False,202.676,,"LINESTRING (80.621397 16.5088911, 80.621177 16.5089548, 80.6209 16.509023, 80.6205745 16.5091155, 80.6203154 16.5091681, 80.619538 16.5092393)",,,
279535746,,residential,False,False,34.918,,"LINESTRING (80.621397 16.5088911, 80.6212794 16.5086488, 80.6212381 16.5086239)",,,
279535746,,residential,False,True,58.955,,"LINESTRING (80.6198903 16.5089558, 80.6201632 16.5088753, 80.6204203 16.5088046)",,,
279535103,,tertiary,False,False,37.492,,"LINESTRING (80.619538 16.5092393, 80.6191882 16.5092046)",,,
279535103,,tertiary,False,True,202.67600000000002,,"LINESTRING (80.619538 16.5092393, 80.6203154 16.5091681, 80.6205745 16.5091155, 80.6209 16.509023, 80.621177 16.5089548, 80.621397 16.5088911)",,,
279535548,,residential,False,False,47.199,,"LINESTRING (80.619538 16.5092393, 80.6195111 16.5091251, 80.6194622 16.5088213)",,,
177626306,Gopala Krishnaya Street,tertiary,False,False,36.294,,"LINESTRING (80.6205332 16.5104925, 80.6201995 16.5105571)",,,
177626306,Gopala Krishnaya Street,tertiary,False,True,42.997,,"LINESTRING (80.6205332 16.5104925, 80.6209259 16.5104044)",,,
279534916,,residential,False,True,92.89,,"LINESTRING (80.6205332 16.5104925, 80.6207366 16.5113048)",,,
177626306,Gopala Krishnaya Street,tertiary,False,True,47.24,,"LINESTRING (80.6187595 16.5108004, 80.6191949 16.5107215)",,,
279534830,,residential,False,True,81.045,,"LINESTRING (80.6187595 16.5108004, 80.618862 16.5115226)",,,
177626306,Gopala Krishnaya Street,tertiary,False,False,105.032,,"LINESTRING (80.6187595 16.5108004, 80.6186087 16.5108278, 80.6177876 16.5109548)",,,
219187869,MG Road,primary,True,False,44.618,,"LINESTRING (80.6211096 16.5113041, 80.6215125 16.5111955)",,3,
279535133,,residential,False,False,10.053,,"LINESTRING (80.6211096 16.5113041, 80.6210867 16.5112164)",,,
279534916,,residential,False,False,11.298,,"LINESTRING (80.6207725 16.5114004, 80.6207366 16.5113048)",,,
219187869,MG Road,primary,True,False,37.5,,"LINESTRING (80.6207725 16.5114004, 80.6210665 16.5113162, 80.6211096 16.5113041)",,3,
279534974,,residential,False,False,47.201,,"LINESTRING (80.6205683 16.5117028, 80.6206448 16.5121209)",,,
850872312,Gopal Reddy Road,secondary,False,False,9.022,,"LINESTRING (80.6205683 16.5117028, 80.620485 16.5117171)",,,
850872312,Gopal Reddy Road,secondary,False,True,54.931,,"LINESTRING (80.6205683 16.5117028, 80.6210728 16.5116024)",,,
279534974,,residential,False,True,11.225,,"LINESTRING (80.6206547 16.5122214, 80.6206448 16.5121209)",,,
1266176950,Karl Marx Road,primary,True,False,63.909,,"LINESTRING (80.6206547 16.5122214, 80.6212218 16.5124077)",,2,
279503795,,residential,False,False,35.772,,"LINESTRING (80.6215125 16.5111955, 80.6215646 16.5115133)",,,
219187869,MG Road,primary,True,False,115.287,,"LINESTRING (80.6215125 16.5111955, 80.621603 16.5111696, 80.6218875 16.5110691, 80.6222668 16.5109115, 80.6224007 16.5108128, 80.6224799 16.510752)",,3,
279711522,,residential,False,True,57.718,,"LINESTRING (80.6200584 16.5048433, 80.6202567 16.5053263)",,,
"[1041854353, 279535643]",,residential,False,"[False, True]",374.23800000000006,,"LINESTRING (80.6200584 16.5048433, 80.6197845 16.5054287, 80.6196251 16.5056686, 80.6194678 16.5058134, 80.6191605 16.5060402, 80.6185838 16.5062597, 80.6182635 16.5063223, 80.617999 16.5063383, 80.6175077 16.5064127, 80.6172827 16.5064523)",,,
