osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,access,geometry
809139134,residential,False,True,66.369,,,,,,"LINESTRING (76.7097734 8.8632752, 76.7098712 8.8626862)"
809561225,trunk,False,False,48.332,2,66,NH 66,70,yes,"LINESTRING (76.7097734 8.8632752, 76.7101961 8.8633956)"
809561225,trunk,False,True,41.852,2,66,NH 66,70,yes,"LINESTRING (76.7138424 8.8637753, 76.7134642 8.8638203)"
809561230,trunk,True,False,137.752,2,66,NH 66,70,yes,"LINESTRING (76.7138424 8.8637753, 76.7139555 8.8637911, 76.7149766 8.8635711, 76.7150671 8.8635443)"
809561229,trunk,True,False,13.683,2,66,NH 66,70,yes,"LINESTRING (76.715158 8.8634266, 76.7150378 8.8634588)"
809567350,tertiary,False,False,9.689,,,,,,"LINESTRING (76.715158 8.8634266, 76.7151892 8.8635081)"
561472118,tertiary,False,False,118.94800000000001,,,,,,"LINESTRING (76.7156598 8.8647587, 76.7161909 8.8645467, 76.7166369 8.8643026)"
561472118,tertiary,False,True,148.461,,,,,,"LINESTRING (76.7156598 8.8647587, 76.7154425 8.8642048, 76.7153084 8.8637861, 76.7151892 8.8635081)"
561669535,unclassified,False,False,106.31,,,,,,"LINESTRING (76.7156598 8.8647587, 76.7157832 8.8649866, 76.7158583 8.8652172, 76.7158797 8.8653497, 76.7158958 8.8655617, 76.7158826 8.8656695)"
809139124,residential,False,True,50.087,,,,,,"LINESTRING (76.7156598 8.8647587, 76.7152829 8.8648785, 76.7152258 8.8648966)"
561472118,tertiary,False,True,20.23,,,,,,"LINESTRING (76.7181571 8.8634031, 76.7180096 8.863512)"
806778959,residential,False,True,139.94,,,,,,"LINESTRING (76.7181571 8.8634031, 76.7179764 8.8628, 76.7177418 8.8622147)"
561669535,unclassified,False,True,31.617,,,,,,"LINESTRING (76.7157437 8.8667209, 76.7157805 8.8664389)"
561669535,unclassified,False,False,90.302,,,,,,"LINESTRING (76.7157437 8.8667209, 76.7157224 8.8669273, 76.7157505 8.867113, 76.7158224 8.8672565, 76.7159298 8.8674247, 76.7159786 8.8674567)"
637396058,residential,False,False,198.851,,,,,,"LINESTRING (76.7157437 8.8667209, 76.715346 8.8667516, 76.7148578 8.8667277, 76.7142811 8.8666138, 76.7139594 8.8665246)"
561669535,unclassified,False,False,31.617,,,,,,"LINESTRING (76.7157805 8.8664389, 76.7157437 8.8667209)"
561669535,unclassified,False,True,51.46,,,,,,"LINESTRING (76.7157805 8.8664389, 76.7157993 8.8663011, 76.7158411 8.86598)"
806806875,residential,False,False,188.57999999999998,,,,,,"LINESTRING (76.7157805 8.8664389, 76.7167919 8.8665419, 76.7172711 8.8666148, 76.717385 8.8666565, 76.7174537 8.866719)"
561669535,unclassified,False,True,6.385,,,,,,"LINESTRING (76.7158411 8.86598, 76.7158489 8.8659231)"
561669535,unclassified,False,False,51.46,,,,,,"LINESTRING (76.7158411 8.86598, 76.7157993 8.8663011, 76.7157805 8.8664389)"
806806872,residential,False,False,134.00900000000001,,,,,,"LINESTRING (76.7158411 8.86598, 76.7170123 8.8659614, 76.7170604 8.8659561)"
809561230,trunk,True,False,15.472,2,66,NH 66,70,yes,"LINESTRING (76.7163601 8.8630422, 76.7164873 8.8629825)"
