osmid,ref,highway,maxspeed,oneway,reversed,length,name,geometry
166493728,MDR,tertiary,40,False,False,172.306,,"LINESTRING (86.138171 25.4122638, 86.1388713 25.4136784)"
166493728,MDR,tertiary,40,False,True,77.103,,"LINESTRING (86.138171 25.4122638, 86.1381739 25.4115704)"
444589409,,residential,50,False,False,132.682,,"LINESTRING (86.138171 25.4122638, 86.1368519 25.4123288)"
155686281,MDR,secondary,,False,True,35.612,,"LINESTRING (86.1359431 25.4143733, 86.1360129 25.4146873)"
761437175,MDR,secondary,30,False,False,135.917,main road,"LINESTRING (86.1359431 25.4143733, 86.1372531 25.4140666)"
761437175,MDR,secondary,30,False,True,103.396,main road,"LINESTRING (86.1359431 25.4143733, 86.1349517 25.4146239)"
155686281,MDR,secondary,,False,True,8.82,,"LINESTRING (86.1364244 25.4165394, 86.1364 25.4166156)"
155686281,MDR,secondary,,False,False,210.143,,"LINESTRING (86.1364244 25.4165394, 86.1364174 25.4164594, 86.1363892 25.4163685, 86.1362226 25.4156313, 86.1362125 25.4155855, 86.1360129 25.4146873)"
1012947162,,residential,,False,False,132.408,,"LINESTRING (86.1364244 25.4165394, 86.1366373 25.4164836, 86.1370155 25.4164037, 86.1374179 25.4163358, 86.1377129 25.4162922)"
1013216258,,residential,,False,False,3.283,,"LINESTRING (86.1354991 25.4171638, 86.1354667 25.4171677)"
155686281,MDR,secondary,,False,False,110.956,,"LINESTRING (86.1354991 25.4171638, 86.1358595 25.4168494, 86.136227 25.4167186, 86.1363557 25.4166544, 86.1364 25.4166156)"
155686281,MDR,secondary,,False,True,136.834,,"LINESTRING (86.1354991 25.4171638, 86.1355917 25.41797, 86.1354284 25.4183633)"
155686281,MDR,secondary,,False,False,136.834,,"LINESTRING (86.1354284 25.4183633, 86.1355917 25.41797, 86.1354991 25.4171638)"
159457122,,residential,,False,True,85.528,,"LINESTRING (86.1303395 25.4159119, 86.1307251 25.4165977)"
761437175,MDR,secondary,30,False,False,53.67,main road,"LINESTRING (86.1303395 25.4159119, 86.1308464 25.4157591)"
444589410,,residential,40,False,False,106.707,,"LINESTRING (86.1303395 25.4159119, 86.1302671 25.4157277, 86.1302242 25.4155994, 86.130141 25.4153353, 86.1300069 25.415001)"
159457143,,residential,,False,True,30.578,,"LINESTRING (86.1319837 25.4161033, 86.1320132 25.416377)"
159457143,,residential,,False,False,78.929,,"LINESTRING (86.1319837 25.4161033, 86.1319582 25.4160378, 86.1319166 25.415993, 86.1318643 25.4159676, 86.1317812 25.4159325, 86.1317161 25.4158731, 86.1316591 25.4158053, 86.1315447 25.4155486)"
1013217195,,residential,,False,True,95.934,,"LINESTRING (86.1319837 25.4161033, 86.1321446 25.4159555, 86.132319 25.415844, 86.1324638 25.4157762, 86.1326435 25.4157132, 86.1327951 25.4156793)"
