osmid,ref,highway,oneway,reversed,length,geometry,junction,bridge
136279681,SH37A,primary,False,True,32.066,"LINESTRING (76.5164838 25.096424, 76.5168011 25.0964484)",,
1214514712,,residential,False,True,58.918,"LINESTRING (76.5164838 25.096424, 76.5165836 25.0959019)",,
136279681,SH37A,primary,False,False,109.77,"LINESTRING (76.5164838 25.096424, 76.5159914 25.0963734, 76.5154655 25.096343, 76.515398 25.0963455)",,
1214503280,,residential,False,True,13.113,"LINESTRING (76.512575 25.0966881, 76.5125177 25.0965822)",,
136279681,SH37A,primary,False,False,101.19800000000001,"LINESTRING (76.512575 25.0966881, 76.5125257 25.0967302, 76.512472 25.0968421, 76.5123069 25.0973361, 76.5121707 25.0975068)",,
136279681,SH37A,primary,False,True,57.702999999999996,"LINESTRING (76.512575 25.0966881, 76.5127319 25.096576, 76.512914 25.0965254, 76.5130943 25.0964987)",,
136279681,SH37A,primary,False,True,101.19800000000001,"LINESTRING (76.5121707 25.0975068, 76.5123069 25.0973361, 76.512472 25.0968421, 76.5125257 25.0967302, 76.512575 25.0966881)",,
411914620,SH37A,primary,False,True,172.95600000000002,"LINESTRING (76.5195259 25.0967279, 76.5195384 25.096667, 76.5195831 25.0964706, 76.5197731 25.0956581, 76.5200052 25.0952462)",,
411914621,SH37A,primary,True,False,26.842,"LINESTRING (76.5195259 25.0967279, 76.5194667 25.0967215, 76.5194119 25.0967427, 76.5193761 25.0967859, 76.519369 25.0968395, 76.51938 25.0968629)",roundabout,
411914621,SH37A,primary,True,False,12.012,"LINESTRING (76.519597 25.09681, 76.5195736 25.0967603, 76.5195259 25.0967279)",roundabout,
1201935306,,residential,False,False,106.015,"LINESTRING (76.519597 25.09681, 76.5204604 25.0967813, 76.520501 25.0966143)",,
136279681,SH37A,primary,False,True,9.689,"LINESTRING (76.519289 25.0968346, 76.51938 25.0968629)",,
136279681,SH37A,primary,False,False,83.894,"LINESTRING (76.519289 25.0968346, 76.5190026 25.0967584, 76.51848 25.0966563)",,
"[1214513852, 1214513853]",,residential,False,False,184.877,"LINESTRING (76.519289 25.0968346, 76.5190994 25.0971746, 76.5190726 25.0973107, 76.5190569 25.0975694, 76.519008 25.0977363, 76.51885 25.0979714, 76.5187533 25.0980818, 76.5188642 25.0983598)",,
136279681,SH37A,primary,False,False,9.689,"LINESTRING (76.51938 25.0968629, 76.519289 25.0968346)",,
411914621,SH37A,primary,True,False,15.169,"LINESTRING (76.51938 25.0968629, 76.5193924 25.0968891, 76.5194401 25.0969215, 76.5194992 25.096928)",roundabout,
319323273,,primary,True,False,166.903,"LINESTRING (76.5194992 25.096928, 76.5195492 25.0969536, 76.5196053 25.0970025, 76.5196779 25.0970912, 76.5197995 25.0973777, 76.5200088 25.0980966, 76.520077 25.0983053)",,
411914621,SH37A,primary,True,False,18.019,"LINESTRING (76.5194992 25.096928, 76.5195541 25.0969068, 76.5195899 25.0968636, 76.519597 25.09681)",roundabout,
413446407,,unclassified,False,False,86.704,"LINESTRING (76.5200052 25.0952462, 76.5208637 25.0951866)",,
411914620,SH37A,primary,False,False,172.956,"LINESTRING (76.5200052 25.0952462, 76.5197731 25.0956581, 76.5195831 25.0964706, 76.5195384 25.096667, 76.5195259 25.0967279)",,
411914620,SH37A,primary,False,True,189.139,"LINESTRING (76.5200052 25.0952462, 76.5207681 25.0938925, 76.5208565 25.09373)",,
887776646,,residential,False,True,8.75,"LINESTRING (76.5211081 25.0993044, 76.5210532 25.0993654)",,
411914623,,primary,True,False,154.863,"LINESTRING (76.5211081 25.0993044, 76.5206234 25.0989967, 76.5204453 25.0988786, 76.5203372 25.0987562, 76.5202778 25.0986511, 76.5201582 25.0982848)",,
887776646,,residential,False,False,8.75,"LINESTRING (76.5210532 25.0993654, 76.5211081 25.0993044)",,
887776646,,residential,False,True,65.001,"LINESTRING (76.5210532 25.0993654, 76.5210306 25.0994001, 76.5209502 25.0994443, 76.5204541 25.0995389)",,
"[1214503832, 1201935306]",,residential,False,"[False, True]",163.193,"LINESTRING (76.520501 25.0966143, 76.5205931 25.0962351, 76.52078 25.0956416, 76.5208322 25.0954465, 76.5208637 25.0951866)",,
1201935306,,residential,False,True,106.015,"LINESTRING (76.520501 25.0966143, 76.5204604 25.0967813, 76.519597 25.09681)",,
1201935308,,residential,False,False,129.55200000000002,"LINESTRING (76.520501 25.0966143, 76.5212364 25.0967376, 76.5213932 25.0967522, 76.5214756 25.0967212, 76.521554 25.0966884, 76.5216344 25.0966684, 76.5217088 25.0966666, 76.5217562 25.0966708)",,
1201935309,,residential,False,False,27.595,"LINESTRING (76.5213691 25.0970653, 76.5216224 25.09716)",,
1201935309,,residential,False,True,27.595,"LINESTRING (76.5216224 25.09716, 76.5213691 25.0970653)",,
1201935309,,residential,False,False,56.248000000000005,"LINESTRING (76.5216224 25.09716, 76.5216726 25.0970525, 76.5217249 25.0968122, 76.5217562 25.0966708)",,
1201935313,,residential,False,True,67.093,"LINESTRING (76.5216224 25.09716, 76.5217008 25.0971873, 76.5214644 25.0976692)",,
1201935308,,residential,False,True,129.55200000000002,"LINESTRING (76.5217562 25.0966708, 76.5217088 25.0966666, 76.5216344 25.0966684, 76.521554 25.0966884, 76.5214756 25.0967212, 76.5213932 25.0967522, 76.5212364 25.0967376, 76.520501 25.0966143)",,
1201935309,,residential,False,True,56.248000000000005,"LINESTRING (76.5217562 25.0966708, 76.5217249 25.0968122, 76.5216726 25.0970525, 76.5216224 25.09716)",,
