osmid,highway,oneway,reversed,length,geometry,ref,lanes
462641354,tertiary,False,True,143.311,"LINESTRING (92.1991411 26.122971, 92.1981862 26.1239333)",,
462641354,tertiary,False,False,295.13100000000003,"LINESTRING (92.1991411 26.122971, 92.1999766 26.121975, 92.2007429 26.1211535, 92.2010025 26.1209119)",,
901170038,trunk,False,False,107.076,"LINESTRING (92.1991411 26.122971, 92.1991928 26.1230747, 92.1996017 26.1238406)",NH715A,
462740095,unclassified,False,True,9.559,"LINESTRING (92.1998953 26.1205482, 92.1998684 26.1206307)",,
386390124,trunk,True,False,56.047,"LINESTRING (92.1998684 26.1206307, 92.2004119 26.1207569)",NH27,2
462740095,unclassified,False,False,9.559,"LINESTRING (92.1998684 26.1206307, 92.1998953 26.1205482)",,
901170038,trunk,False,True,241.628,"LINESTRING (92.2007464 26.1257552, 92.1996017 26.1238406)",NH715A,
462641353,unclassified,False,False,338.93199999999996,"LINESTRING (92.2007464 26.1257552, 92.1992585 26.1255588, 92.1987322 26.1253813, 92.1982949 26.1252429, 92.1981212 26.1251879, 92.1974529 26.1250705)",,
901170038,trunk,False,False,40.376,"LINESTRING (92.2007464 26.1257552, 92.2008371 26.1259148, 92.2009251 26.1260809)",NH715A,
462641353,unclassified,False,True,338.93199999999996,"LINESTRING (92.1974529 26.1250705, 92.1981212 26.1251879, 92.1982949 26.1252429, 92.1987322 26.1253813, 92.1992585 26.1255588, 92.2007464 26.1257552)",,
462641354,tertiary,False,False,149.13299999999998,"LINESTRING (92.1974529 26.1250705, 92.1974878 26.1248899, 92.1976361 26.1245327, 92.1981862 26.1239333)",,
462740094,unclassified,False,True,30.66,"LINESTRING (92.2010025 26.1209119, 92.2006982 26.1208748)",,
462641354,tertiary,False,True,295.131,"LINESTRING (92.2010025 26.1209119, 92.2007429 26.1211535, 92.1999766 26.121975, 92.1991411 26.122971)",,
462740094,unclassified,False,False,213.287,"LINESTRING (92.2010025 26.1209119, 92.2013292 26.1209459, 92.2016027 26.1209537, 92.2020952 26.1209252, 92.2027293 26.1208977, 92.2031344 26.1208829)",,
462641354,tertiary,False,False,143.311,"LINESTRING (92.1981862 26.1239333, 92.1991411 26.122971)",,
462641354,tertiary,False,True,149.133,"LINESTRING (92.1981862 26.1239333, 92.1976361 26.1245327, 92.1974878 26.1248899, 92.1974529 26.1250705)",,
462740094,unclassified,False,False,31.447,"LINESTRING (92.2004119 26.1207569, 92.2006982 26.1208748)",,
462740094,unclassified,False,False,30.66,"LINESTRING (92.2006982 26.1208748, 92.2010025 26.1209119)",,
462740094,unclassified,False,True,31.447,"LINESTRING (92.2006982 26.1208748, 92.2004119 26.1207569)",,
386390125,trunk,True,False,55.717,"LINESTRING (92.2004361 26.1206719, 92.1998953 26.1205482)",NH27,2
614128688,unclassified,False,True,31.407,"LINESTRING (92.2004361 26.1206719, 92.2007498 26.1206508)",,
462740094,unclassified,False,False,298.369,"LINESTRING (92.2031344 26.1208829, 92.2037811 26.1208544, 92.2045274 26.1208673, 92.2052515 26.1209023, 92.206117 26.1209767)",,
462740094,unclassified,False,True,213.28699999999998,"LINESTRING (92.2031344 26.1208829, 92.2027293 26.1208977, 92.2020952 26.1209252, 92.2016027 26.1209537, 92.2013292 26.1209459, 92.2010025 26.1209119)",,
572243798,unclassified,False,True,326.665,"LINESTRING (92.2031344 26.1208829, 92.2031826 26.1226184, 92.203263 26.1228062, 92.2034669 26.1232686, 92.2035205 26.1237695)",,
572243798,unclassified,False,False,326.66499999999996,"LINESTRING (92.2035205 26.1237695, 92.2034669 26.1232686, 92.203263 26.1228062, 92.2031826 26.1226184, 92.2031344 26.1208829)",,
572243915,unclassified,False,False,396.794,"LINESTRING (92.2035205 26.1237695, 92.2028017 26.1236925, 92.2020078 26.1235672, 92.2010314 26.1237599, 92.2003877 26.1238177, 92.1999693 26.1237695, 92.1996017 26.1238406)",,
572243915,unclassified,False,True,121.762,"LINESTRING (92.2035205 26.1237695, 92.2036493 26.1243282, 92.2042286 26.1243957)",,
901170038,trunk,False,False,241.628,"LINESTRING (92.1996017 26.1238406, 92.2007464 26.1257552)",NH715A,
572243915,unclassified,False,True,396.79400000000004,"LINESTRING (92.1996017 26.1238406, 92.1999693 26.1237695, 92.2003877 26.1238177, 92.2010314 26.1237599, 92.2020078 26.1235672, 92.2028017 26.1236925, 92.2035205 26.1237695)",,
901170038,trunk,False,True,107.076,"LINESTRING (92.1996017 26.1238406, 92.1991928 26.1230747, 92.1991411 26.122971)",NH715A,
572243915,unclassified,False,False,121.762,"LINESTRING (92.2042286 26.1243957, 92.2036493 26.1243282, 92.2035205 26.1237695)",,
572243915,unclassified,False,True,546.402,"LINESTRING (92.2042286 26.1243957, 92.2046256 26.1244053, 92.2052908 26.1244631, 92.2058326 26.1244197, 92.2058648 26.1242078, 92.2058648 26.1239429, 92.2058111 26.1234372, 92.2059131 26.1228688, 92.2060043 26.1225654, 92.2060257 26.1221127, 92.2060794 26.1215539, 92.206117 26.1209767)",,
572244363,unclassified,False,False,287.88300000000004,"LINESTRING (92.2042286 26.1243957, 92.20421 26.12475, 92.2041696 26.1250892, 92.2042876 26.1252192, 92.204631 26.1252, 92.2046846 26.1255275, 92.2046739 26.1257153, 92.2043735 26.1257009, 92.2040194 26.1256672, 92.2036922 26.1255757)",,
462740094,unclassified,False,True,298.369,"LINESTRING (92.206117 26.1209767, 92.2052515 26.1209023, 92.2045274 26.1208673, 92.2037811 26.1208544, 92.2031344 26.1208829)",,
572243915,unclassified,False,False,546.402,"LINESTRING (92.206117 26.1209767, 92.2060794 26.1215539, 92.2060257 26.1221127, 92.2060043 26.1225654, 92.2059131 26.1228688, 92.2058111 26.1234372, 92.2058648 26.1239429, 92.2058648 26.1242078, 92.2058326 26.1244197, 92.2052908 26.1244631, 92.2046256 26.1244053, 92.2042286 26.1243957)",,
572244363,unclassified,False,True,287.883,"LINESTRING (92.2036922 26.1255757, 92.2040194 26.1256672, 92.2043735 26.1257009, 92.2046739 26.1257153, 92.2046846 26.1255275, 92.204631 26.1252, 92.2042876 26.1252192, 92.2041696 26.1250892, 92.20421 26.12475, 92.2042286 26.1243957)",,
901170038,trunk,False,True,40.376,"LINESTRING (92.2009251 26.1260809, 92.2008371 26.1259148, 92.2007464 26.1257552)",NH715A,
