osmid,highway,oneway,reversed,length,lanes,name,maxspeed,ref,geometry
136512810,unclassified,False,True,165.812,,,,,"LINESTRING (82.7141276 22.3509622, 82.7152131 22.3520648)"
881935602,secondary,False,False,14.609,2,SECL Road,30,,"LINESTRING (82.7141276 22.3509622, 82.7142323 22.3508734)"
881935602,secondary,False,True,22.232,2,SECL Road,30,,"LINESTRING (82.7141276 22.3509622, 82.7139641 22.351093)"
276093267,trunk,True,False,121.821,,,,NH149B,"LINESTRING (82.7074655 22.356635, 82.7080685 22.357578)"
881935602,secondary,False,False,8.262,2,SECL Road,30,,"LINESTRING (82.7074655 22.356635, 82.7075232 22.3565833)"
881935602,secondary,False,True,67.711,2,SECL Road,30,,"LINESTRING (82.7074655 22.356635, 82.7069905 22.3570567)"
881935602,secondary,False,False,33.99,2,SECL Road,30,,"LINESTRING (82.7100109 22.35452, 82.7102548 22.3543137)"
234382188,tertiary,False,True,164.626,,,,,"LINESTRING (82.7100109 22.35452, 82.7097051 22.353928, 82.7093442 22.353427, 82.7092162 22.3532387)"
881935602,secondary,False,True,218.16299999999998,2,SECL Road,30,,"LINESTRING (82.7100109 22.35452, 82.7097768 22.3547104, 82.7086729 22.3556083, 82.7085191 22.3557334, 82.7084179 22.3558157)"
405479937,unclassified,False,True,35.796,,,,,"LINESTRING (82.7084179 22.3558157, 82.7084216 22.3561376)"
881935602,secondary,False,True,27.957,2,SECL Road,30,,"LINESTRING (82.7084179 22.3558157, 82.7082182 22.3559863)"
881935602,secondary,False,False,218.16299999999998,2,SECL Road,30,,"LINESTRING (82.7084179 22.3558157, 82.7085191 22.3557334, 82.7086729 22.3556083, 82.7097768 22.3547104, 82.7100109 22.35452)"
405479934,unclassified,False,True,26.843,,,,,"LINESTRING (82.7082182 22.3559863, 82.7084216 22.3561376)"
881935602,secondary,False,False,27.957,2,SECL Road,30,,"LINESTRING (82.7082182 22.3559863, 82.7084179 22.3558157)"
881935602,secondary,False,True,5.813,2,SECL Road,30,,"LINESTRING (82.7082182 22.3559863, 82.7081767 22.3560218)"
405479934,unclassified,False,False,26.843,,,,,"LINESTRING (82.7084216 22.3561376, 82.7082182 22.3559863)"
405479937,unclassified,False,False,35.796,,,,,"LINESTRING (82.7084216 22.3561376, 82.7084179 22.3558157)"
405479932,unclassified,False,True,135.484,,,,,"LINESTRING (82.7084216 22.3561376, 82.7085464 22.3565173, 82.7087232 22.3570078, 82.7088095 22.3573017)"
761222902,residential,False,False,57.18,,,,,"LINESTRING (82.7069283 22.3571151, 82.7072851 22.3575095)"
881935602,secondary,False,False,9.115,2,SECL Road,30,,"LINESTRING (82.7069283 22.3571151, 82.7069905 22.3570567)"
624133778,residential,False,False,79.854,,,,,"LINESTRING (82.7123112 22.352584, 82.7124327 22.3532933)"
881935602,secondary,False,False,34.64,2,SECL Road,30,,"LINESTRING (82.7123112 22.352584, 82.7125572 22.3523712)"
881935602,secondary,False,True,149.109,2,SECL Road,30,,"LINESTRING (82.7123112 22.352584, 82.7120282 22.3527731, 82.7116522 22.3530849, 82.7112166 22.3534608)"
136512810,unclassified,False,False,61.784,,,,,"LINESTRING (82.7156168 22.3524763, 82.7152131 22.3520648)"
624133779,residential,False,False,108.43,,,,,"LINESTRING (82.7156168 22.3524763, 82.7148591 22.3531544)"
136512810,unclassified,False,False,165.812,,,,,"LINESTRING (82.7152131 22.3520648, 82.7141276 22.3509622)"
136512810,unclassified,False,True,61.784,,,,,"LINESTRING (82.7152131 22.3520648, 82.7156168 22.3524763)"
464080080,residential,False,False,104.825,,,,,"LINESTRING (82.7152131 22.3520648, 82.7159332 22.3513976)"
624133778,residential,False,True,112.217,,,,,"LINESTRING (82.7152131 22.3520648, 82.7144027 22.3527406)"
624133777,residential,False,True,138.968,,,,,"LINESTRING (82.7143701 22.3545074, 82.7134333 22.3536067)"
624133778,residential,False,False,112.217,,,,,"LINESTRING (82.7144027 22.3527406, 82.7152131 22.3520648)"
624133778,residential,False,True,108.071,,,,,"LINESTRING (82.7144027 22.3527406, 82.7136505 22.3534193)"
719481985,residential,False,False,65.728,,,,,"LINESTRING (82.7144027 22.3527406, 82.7148591 22.3531544)"
719481985,residential,False,False,97.964,,,,,"LINESTRING (82.7152435 22.3535353, 82.7145539 22.3541431)"
719481985,residential,False,True,57.936,,,,,"LINESTRING (82.7152435 22.3535353, 82.7148591 22.3531544)"
719481985,residential,False,True,97.964,,,,,"LINESTRING (82.7145539 22.3541431, 82.7152435 22.3535353)"
624133779,residential,False,True,103.345,,,,,"LINESTRING (82.7141128 22.3537768, 82.7148591 22.3531544)"
624133777,residential,False,False,138.968,,,,,"LINESTRING (82.7134333 22.3536067, 82.7143701 22.3545074)"
624133778,residential,False,False,30.547,,,,,"LINESTRING (82.7134333 22.3536067, 82.7136505 22.3534193)"
624133778,residential,False,True,92.172,,,,,"LINESTRING (82.7134333 22.3536067, 82.7132064 22.3533834, 82.7131255 22.353344, 82.7130252 22.3533225, 82.7128198 22.3533332, 82.7126634 22.3533813)"
624133778,residential,False,False,92.172,,,,,"LINESTRING (82.7126634 22.3533813, 82.7128198 22.3533332, 82.7130252 22.3533225, 82.7131255 22.353344, 82.7132064 22.3533834, 82.7134333 22.3536067)"
624133778,residential,False,True,27.161,,,,,"LINESTRING (82.7126634 22.3533813, 82.712561 22.353299, 82.7124327 22.3532933)"
719481972,residential,False,False,104.33000000000001,,,,,"LINESTRING (82.7126634 22.3533813, 82.7126943 22.353493, 82.7126232 22.3536182, 82.712481 22.3536629, 82.7123456 22.3536244, 82.7122812 22.3535178, 82.7122959 22.3533974, 82.7123576 22.3533255, 82.7124327 22.3532933)"
624133778,residential,False,True,79.854,,,,,"LINESTRING (82.7124327 22.3532933, 82.7123112 22.352584)"
624133778,residential,False,False,27.161,,,,,"LINESTRING (82.7124327 22.3532933, 82.712561 22.353299, 82.7126634 22.3533813)"
719481972,residential,False,True,104.32999999999998,,,,,"LINESTRING (82.7124327 22.3532933, 82.7123576 22.3533255, 82.7122959 22.3533974, 82.7122812 22.3535178, 82.7123456 22.3536244, 82.712481 22.3536629, 82.7126232 22.3536182, 82.7126943 22.353493, 82.7126634 22.3533813)"
624133779,residential,False,False,103.345,,,,,"LINESTRING (82.7148591 22.3531544, 82.7141128 22.3537768)"
624133779,residential,False,True,108.43,,,,,"LINESTRING (82.7148591 22.3531544, 82.7156168 22.3524763)"
719481985,residential,False,False,57.936,,,,,"LINESTRING (82.7148591 22.3531544, 82.7152435 22.3535353)"
719481985,residential,False,True,65.728,,,,,"LINESTRING (82.7148591 22.3531544, 82.7144027 22.3527406)"
881935602,secondary,False,True,14.609,2,SECL Road,30,,"LINESTRING (82.7142323 22.3508734, 82.7141276 22.3509622)"
719481986,residential,False,True,88.601,,,,,"LINESTRING (82.7142323 22.3508734, 82.7138785 22.3505732, 82.7136 22.3503322)"
761222902,residential,False,True,57.18,,,,,"LINESTRING (82.7072851 22.3575095, 82.7069283 22.3571151)"
761222904,residential,False,False,49.913,,,,,"LINESTRING (82.7072851 22.3575095, 82.7075806 22.3578656)"
761222904,residential,False,False,79.861,,,,,"LINESTRING (82.7075806 22.3578656, 82.7078257 22.3585471)"
761222904,residential,False,True,49.913,,,,,"LINESTRING (82.7075806 22.3578656, 82.7072851 22.3575095)"
761222906,residential,False,False,59.499,,,,,"LINESTRING (82.7075806 22.3578656, 82.7080685 22.357578)"
276093267,trunk,True,False,156.313,,,,NH149B,"LINESTRING (82.7080685 22.357578, 82.7088291 22.3587951)"
761222906,residential,False,False,7.363,,,,,"LINESTRING (82.7080685 22.357578, 82.708131 22.3575457)"
761222906,residential,False,True,59.499,,,,,"LINESTRING (82.7080685 22.357578, 82.7075806 22.3578656)"
761222904,residential,False,True,79.861,,,,,"LINESTRING (82.7078257 22.3585471, 82.7075806 22.3578656)"
761222907,residential,False,False,69.655,,,,,"LINESTRING (82.7078257 22.3585471, 82.7073271 22.3589711)"
761222907,residential,False,True,69.655,,,,,"LINESTRING (82.7073271 22.3589711, 82.7078257 22.3585471)"
881935602,secondary,False,False,67.711,2,SECL Road,30,,"LINESTRING (82.7069905 22.3570567, 82.7074655 22.356635)"
881935602,secondary,False,True,9.115,2,SECL Road,30,,"LINESTRING (82.7069905 22.3570567, 82.7069283 22.3571151)"
276093267,trunk,True,False,162.371,,,,NH149B,"LINESTRING (82.7066538 22.3553825, 82.7074655 22.356635)"
881888997,residential,False,True,7.985,,,,,"LINESTRING (82.7066538 22.3553825, 82.7067206 22.3553459)"
881889010,residential,False,False,38.257,,,,,"LINESTRING (82.7070085 22.3548447, 82.7068167 22.3545499)"
881889010,residential,False,True,177.733,,,,,"LINESTRING (82.7070085 22.3548447, 82.7073258 22.3551903, 82.7076369 22.3555077, 82.7081767 22.3560218)"
881889015,residential,False,False,68.532,,,,,"LINESTRING (82.7070085 22.3548447, 82.7073724 22.3547137, 82.7074074 22.3546823, 82.7074182 22.3546581, 82.7074105 22.3546111, 82.7074166 22.3545783, 82.7074382 22.3545527, 82.7075005 22.3545119)"
881889010,residential,False,False,32.903,,,,,"LINESTRING (82.7068167 22.3545499, 82.7066682 22.3542878)"
881889010,residential,False,True,38.257,,,,,"LINESTRING (82.7068167 22.3545499, 82.7070085 22.3548447)"
881889011,residential,False,False,42.598,,,,,"LINESTRING (82.7068167 22.3545499, 82.7072015 22.3544081)"
881889010,residential,False,True,32.903,,,,,"LINESTRING (82.7066682 22.3542878, 82.7068167 22.3545499)"
881889012,residential,False,False,59.844,,,,,"LINESTRING (82.7066682 22.3542878, 82.7072131 22.3540989)"
881889010,residential,False,False,55.45,,,,,"LINESTRING (82.7066682 22.3542878, 82.7065614 22.3540406, 82.7065466 22.3540213, 82.7065232 22.3540114, 82.7064997 22.3540096, 82.7063334 22.3540642)"
881889010,residential,False,True,55.45,,,,,"LINESTRING (82.7063334 22.3540642, 82.7064997 22.3540096, 82.7065232 22.3540114, 82.7065466 22.3540213, 82.7065614 22.3540406, 82.7066682 22.3542878)"
883183019,residential,False,False,298.245,,,,,"LINESTRING (82.7063334 22.3540642, 82.7068913 22.3551456, 82.7072346 22.35569, 82.7077054 22.3564244)"
881889011,residential,False,True,42.598,,,,,"LINESTRING (82.7072015 22.3544081, 82.7068167 22.3545499)"
881889012,residential,False,True,59.844,,,,,"LINESTRING (82.7072131 22.3540989, 82.7066682 22.3542878)"
881889015,residential,False,False,33.471,,,,,"LINESTRING (82.7075005 22.3545119, 82.707771 22.3543445)"
881889015,residential,False,True,68.53200000000001,,,,,"LINESTRING (82.7075005 22.3545119, 82.7074382 22.3545527, 82.7074166 22.3545783, 82.7074105 22.3546111, 82.7074182 22.3546581, 82.7074074 22.3546823, 82.7073724 22.3547137, 82.7070085 22.3548447)"
882189995,residential,False,True,163.848,,,,,"LINESTRING (82.7075005 22.3545119, 82.7076538 22.3545135, 82.707722 22.3545078, 82.7077871 22.3544958, 82.7079427 22.3544611, 82.7081597 22.3544171, 82.7083551 22.3543456, 82.7086591 22.3542426, 82.708712 22.354215, 82.7087334 22.3541803, 82.7087265 22.3541406, 82.7086548 22.3540407, 82.7086116 22.3539452)"
881889015,residential,False,True,33.471,,,,,"LINESTRING (82.707771 22.3543445, 82.7075005 22.3545119)"
881889015,residential,False,False,98.025,,,,,"LINESTRING (82.707771 22.3543445, 82.7078193 22.3543172, 82.7081532 22.3541138, 82.7083477 22.3540139, 82.7084626 22.3539799, 82.7086116 22.3539452)"
881889017,residential,False,False,43.831,,,,,"LINESTRING (82.707771 22.3543445, 82.7077335 22.3542775, 82.7076101 22.3539799)"
881889015,residential,False,False,44.137,,,,,"LINESTRING (82.7086116 22.3539452, 82.7085435 22.3535533)"
881889015,residential,False,True,98.025,,,,,"LINESTRING (82.7086116 22.3539452, 82.7084626 22.3539799, 82.7083477 22.3540139, 82.7081532 22.3541138, 82.7078193 22.3543172, 82.707771 22.3543445)"
882189995,residential,False,False,163.84799999999998,,,,,"LINESTRING (82.7086116 22.3539452, 82.7086548 22.3540407, 82.7087265 22.3541406, 82.7087334 22.3541803, 82.708712 22.354215, 82.7086591 22.3542426, 82.7083551 22.3543456, 82.7081597 22.3544171, 82.7079427 22.3544611, 82.7077871 22.3544958, 82.707722 22.3545078, 82.7076538 22.3545135, 82.7075005 22.3545119)"
881889015,residential,False,True,44.137,,,,,"LINESTRING (82.7085435 22.3535533, 82.7086116 22.3539452)"
