osmid,oneway,highway,reversed,length,junction,geometry,name,bridge
1123088555,True,secondary,False,52.467,,"LINESTRING (73.8027134 18.6295453, 73.8027206 18.6290735)",,
1151021724,True,primary,False,9.177,roundabout,"LINESTRING (73.8027134 18.6295453, 73.802639 18.6295882)",,
174767571,False,residential,False,159.11100000000002,,"LINESTRING (73.8052975 18.6264856, 73.8048213 18.6261361, 73.8047355 18.626073, 73.8045488 18.625936, 73.8044613 18.6258452, 73.8043682 18.6257333, 73.8043279 18.6256726, 73.8042933 18.6256204, 73.8042738 18.6255911, 73.8042334 18.6254987)",,
240145885,True,primary,False,108.90899999999999,,"LINESTRING (73.8052975 18.6264856, 73.8048587 18.6270008, 73.8046484 18.6272478)",,
260625453,False,residential,False,65.209,,"LINESTRING (73.8042334 18.6254987, 73.8036348 18.6256475)",,
174767571,False,residential,False,90.64099999999999,,"LINESTRING (73.8042334 18.6254987, 73.8042231 18.6254635, 73.8042015 18.6253897, 73.8041821 18.6252252, 73.8041756 18.625163, 73.8041667 18.6250777, 73.8041556 18.6249717, 73.8041448 18.6248681, 73.8041263 18.6246913)",,
174767571,False,residential,True,159.111,,"LINESTRING (73.8042334 18.6254987, 73.8042738 18.6255911, 73.8042933 18.6256204, 73.8043279 18.6256726, 73.8043682 18.6257333, 73.8044613 18.6258452, 73.8045488 18.625936, 73.8047355 18.626073, 73.8048213 18.6261361, 73.8052975 18.6264856)",,
69384918,True,secondary,False,106.11699999999999,,"LINESTRING (73.8041263 18.6246913, 73.803762 18.6246761, 73.8031202 18.6246493)",,
174767571,False,residential,True,90.641,,"LINESTRING (73.8041263 18.6246913, 73.8041448 18.6248681, 73.8041556 18.6249717, 73.8041667 18.6250777, 73.8041756 18.625163, 73.8041821 18.6252252, 73.8042015 18.6253897, 73.8042231 18.6254635, 73.8042334 18.6254987)",,
240596994,True,secondary,False,37.281,,"LINESTRING (73.8055218 18.6262101, 73.8053972 18.6258963)",,
210809967,True,primary,False,6.74,roundabout,"LINESTRING (73.8055218 18.6262101, 73.805499 18.6262313, 73.805481 18.6262564)",Pimpri Chowk,
210809967,True,primary,False,3.366,roundabout,"LINESTRING (73.805481 18.6262564, 73.8054686 18.6262843)",Pimpri Chowk,
210809967,True,primary,False,0.969,roundabout,"LINESTRING (73.8057002 18.6264674, 73.8057082 18.6264631)",Pimpri Chowk,
240145875,True,primary,False,237.208,,"LINESTRING (73.8012663 18.6317075, 73.8013762 18.6315777, 73.8014795 18.6314558, 73.8026729 18.6300419)",,
210809975,True,trunk_link,False,36.973,,"LINESTRING (73.8010758 18.6316257, 73.8007863 18.6318136)",,
210809984,True,trunk_link,False,32.108999999999995,,"LINESTRING (73.801012 18.6318666, 73.8011344 18.6317912, 73.8012663 18.6317075)",,
210809967,True,primary,False,3.365,roundabout,"LINESTRING (73.8055485 18.6261935, 73.8055218 18.6262101)",Pimpri Chowk,
240145885,True,primary,False,28.741,,"LINESTRING (73.8054686 18.6262843, 73.8052975 18.6264856)",,
210809967,True,primary,False,40.465999999999994,roundabout,"LINESTRING (73.8054686 18.6262843, 73.8054621 18.626314, 73.8054618 18.6263444, 73.8054678 18.6263741, 73.8054798 18.6264023, 73.8054974 18.6264276, 73.8055198 18.6264492, 73.8055463 18.6264663, 73.8055757 18.626478, 73.8056071 18.6264842, 73.8056391 18.6264844, 73.8056705 18.6264788, 73.8057002 18.6264674)",Pimpri Chowk,
868651099,False,secondary,True,10.044,,"LINESTRING (73.8002681 18.6239948, 73.8002111 18.6240672)",Pimpri Chinchwad Link Road,yes
868651099,False,secondary,False,10.044,,"LINESTRING (73.8002111 18.6240672, 73.8002681 18.6239948)",Pimpri Chinchwad Link Road,yes
240597016,True,secondary,False,126.928,,"LINESTRING (73.8002111 18.6240672, 73.8010546 18.624654, 73.8010947 18.6246994, 73.8011419 18.6247783)",,yes
69384027,True,secondary,False,115.113,,"LINESTRING (73.8011419 18.6246143, 73.8010999 18.6245964, 73.8002681 18.6239948)",,yes
"[69384027, 240596987]",True,secondary,False,174.31500000000003,,"LINESTRING (73.8027955 18.6246485, 73.8025272 18.6246441, 73.8011733 18.6246189, 73.8011419 18.6246143)",,yes
240596998,True,residential,False,53.829,,"LINESTRING (73.8027955 18.6246485, 73.8027295 18.624568, 73.8023263 18.6245604)",,
240597005,True,residential,False,11.095,,"LINESTRING (73.8027213 18.6247193, 73.8027955 18.6246485)",,
260625430,False,residential,False,98.589,,"LINESTRING (73.8027213 18.6247193, 73.8028581 18.6255964)",,
240596990,True,residential,False,31.235,,"LINESTRING (73.8013494 18.6247442, 73.8011257 18.6249285)",,
240597005,True,residential,False,145.06799999999998,,"LINESTRING (73.8013494 18.6247442, 73.8015299 18.6247048, 73.8027213 18.6247193)",,
"[240597016, 240596992]",True,secondary,False,228.652,,"LINESTRING (73.8011419 18.6247783, 73.8020115 18.6264646, 73.8020972 18.6266246)",,yes
1124958061,True,secondary,False,18.358,,"LINESTRING (73.8011419 18.6247783, 73.8011519 18.6247003, 73.8011419 18.6246143)",,
240597006,True,residential,False,135.066,,"LINESTRING (73.8011257 18.6249285, 73.801692 18.6260182)",,
260625460,False,residential,False,205.756,,"LINESTRING (73.8011257 18.6249285, 73.801052 18.6248709, 73.801012 18.624887, 73.8001767 18.6258275, 73.7998586 18.6262131)",,
240596999,True,secondary,False,16.745,,"LINESTRING (73.8053972 18.6258963, 73.8053799 18.626046)",,
69384918,True,secondary,False,218.25900000000001,,"LINESTRING (73.8053972 18.6258963, 73.8053891 18.625647, 73.8053835 18.6255614, 73.8053529 18.6254706, 73.8051803 18.6251633, 73.8051237 18.6250625, 73.8051032 18.6250347, 73.8050723 18.6249927, 73.8050015 18.6249124, 73.8049056 18.6248426, 73.8048028 18.6247847, 73.8046945 18.6247439, 73.8045542 18.6247202, 73.8043875 18.6247005, 73.8041263 18.6246913)",,
69384368,True,secondary,False,6.626,,"LINESTRING (73.8020972 18.6266246, 73.8021231 18.6266789)",,
240597013,True,residential,False,227.96999999999997,,"LINESTRING (73.8020972 18.6266246, 73.8021307 18.6264925, 73.8021363 18.6264359, 73.8019244 18.6260181, 73.8013764 18.6249379, 73.8013494 18.6247442)",,
240145885,True,primary,False,39.934000000000005,,"LINESTRING (73.8030162 18.6291646, 73.8028252 18.6293889, 73.8027832 18.6294476)",,
240597022,True,primary_link,False,37.552,,"LINESTRING (73.8030162 18.6291646, 73.8029442 18.6291782, 73.8028773 18.6291805, 73.8027949 18.6291682, 73.8027476 18.6291434, 73.8027206 18.6290735)",,
