osmid,lanes,ref,highway,oneway,reversed,length,geometry
229214046,2,NH11,trunk,False,False,65.645,"LINESTRING (74.9622724 27.9920297, 74.9621693 27.992613)"
221155956,,,tertiary,False,True,192.247,"LINESTRING (74.9622724 27.9920297, 74.962916 27.9921283, 74.9632125 27.9921409, 74.9642021 27.9923098)"
229214046,2,NH11,trunk,False,True,23.496,"LINESTRING (74.9626373 27.9994703, 74.962398 27.999468)"
336982508,,,residential,False,False,98.371,"LINESTRING (74.9626373 27.9994703, 74.9628178 27.9986001)"
229214046,2,NH11,trunk,False,False,137.073,"LINESTRING (74.9626373 27.9994703, 74.963113 27.999544, 74.9635679 27.9996023, 74.9639245 27.9996616, 74.9640059 27.9996968)"
336982518,,,residential,False,False,69.941,"LINESTRING (74.9616947 27.9993614, 74.9610013 27.9992172)"
229214046,2,NH11,trunk,False,False,70.575,"LINESTRING (74.9616947 27.9993614, 74.9618282 27.9994127, 74.962398 27.999468)"
229214046,2,NH11,trunk,False,True,329.33900000000006,"LINESTRING (74.9616947 27.9993614, 74.9616227 27.9992992, 74.9616007 27.9992226, 74.9617074 27.9987065, 74.9617733 27.9982896, 74.9618078 27.9977496, 74.9618345 27.9974755, 74.9618404 27.9970852, 74.961787 27.9967641, 74.9617685 27.9964471)"
229214046,2,NH11,trunk,False,False,42.063,"LINESTRING (74.9640059 27.9996968, 74.9640427 27.9997292, 74.9640527 27.9998141, 74.9639817 27.999986, 74.9639851 28.00005)"
229214046,2,NH11,trunk,False,True,137.073,"LINESTRING (74.9640059 27.9996968, 74.9639245 27.9996616, 74.9635679 27.9996023, 74.963113 27.999544, 74.9626373 27.9994703)"
813719433,,,residential,False,True,72.828,"LINESTRING (74.9640059 27.9996968, 74.9640486 27.9996224, 74.9642014 27.999067)"
229214046,2,NH11,trunk,False,True,42.063,"LINESTRING (74.9639851 28.00005, 74.9639817 27.999986, 74.9640527 27.9998141, 74.9640427 27.9997292, 74.9640059 27.9996968)"
281482012,,,unclassified,False,True,95.088,"LINESTRING (74.9612087 27.9925044, 74.9621693 27.992613)"
281482008,,,unclassified,False,False,187.56400000000002,"LINESTRING (74.9612087 27.9925044, 74.9610799 27.9931574, 74.961076 27.9935492, 74.9610601 27.9941812)"
281482012,,,unclassified,False,False,377.765,"LINESTRING (74.9612087 27.9925044, 74.9597589 27.9923405, 74.9596961 27.9925035, 74.9596647 27.9926942, 74.9597157 27.9932697, 74.9599983 27.9944072)"
229214046,2,NH11,trunk,False,True,65.645,"LINESTRING (74.9621693 27.992613, 74.9622724 27.9920297)"
281482012,,,unclassified,False,False,95.088,"LINESTRING (74.9621693 27.992613, 74.9612087 27.9925044)"
229214046,2,NH11,trunk,False,False,181.168,"LINESTRING (74.9621693 27.992613, 74.9620935 27.9930417, 74.96198 27.993732, 74.9618651 27.9942194)"
