osmid,ref,highway,oneway,reversed,length,geometry,name,access
135671573,NH167A,trunk,False,True,31.493,"LINESTRING (80.0498004 16.2358784, 80.0500935 16.2359104)",,
548045122,MDR,secondary,False,False,109.009,"LINESTRING (80.0498004 16.2358784, 80.0489358 16.2353569)",,
135671573,NH167A,trunk,False,False,249.514,"LINESTRING (80.0498004 16.2358784, 80.049517 16.2359829, 80.0489079 16.236134, 80.047583 16.2365814)",,
135671573,NH167A,trunk,False,False,41.171,"LINESTRING (80.0448964 16.2374885, 80.0445309 16.2376066)",,
135671573,NH167A,trunk,False,True,97.031,"LINESTRING (80.0448964 16.2374885, 80.0457538 16.237199)",,
233492326,,tertiary,False,True,257.818,"LINESTRING (80.0448964 16.2374885, 80.0454013 16.2395474, 80.0454775 16.2397372)",,
135671573,NH167A,trunk,False,False,164.752,"LINESTRING (80.0515158 16.2364212, 80.0508312 16.2360354, 80.0502152 16.2359237, 80.0500935 16.2359104)",,
284790146,,residential,False,False,89.85,"LINESTRING (80.0515158 16.2364212, 80.0514588 16.2366966, 80.0514669 16.2372238)",,
548049399,,residential,False,True,39.328,"LINESTRING (80.0515158 16.2364212, 80.0515231 16.2363155, 80.0515071 16.2361738, 80.0515356 16.2360722)",,
233492326,,tertiary,False,False,5.277,"LINESTRING (80.0463743 16.2420248, 80.046358 16.24198)",,
233492326,,tertiary,False,True,32.399,"LINESTRING (80.0463743 16.2420248, 80.0464731 16.2423003)",,
284792106,,residential,False,True,180.44799999999998,"LINESTRING (80.0463743 16.2420248, 80.0472691 16.2414932, 80.047819 16.2411826)",,
233492326,,tertiary,False,False,26.024,"LINESTRING (80.0516035 16.2425805, 80.0513616 16.2426094)",,
233492326,,tertiary,False,True,25.353,"LINESTRING (80.0516035 16.2425805, 80.0518409 16.2425867)",,
1065761664,,residential,False,False,56.728,"LINESTRING (80.0516035 16.2425805, 80.051499 16.2420803)",,
233492326,,tertiary,False,True,19.356,"LINESTRING (80.0507401 16.2427736, 80.0509138 16.2427237)",,
1065761663,,residential,False,False,64.526,"LINESTRING (80.0507401 16.2427736, 80.0504905 16.2422451)",,
233492326,,tertiary,False,False,49.535,"LINESTRING (80.0507401 16.2427736, 80.0503388 16.2428972, 80.0502996 16.2429131)",,
233492326,,tertiary,False,False,18.722,"LINESTRING (80.0510818 16.2426754, 80.0509138 16.2427237)",,
233492326,,tertiary,False,True,30.786,"LINESTRING (80.0510818 16.2426754, 80.0513303 16.2426131, 80.0513616 16.2426094)",,
284791408,,residential,False,False,101.333,"LINESTRING (80.0510818 16.2426754, 80.0509921 16.2422436, 80.0508794 16.2417852)",,
284789572,,residential,False,False,88.533,"LINESTRING (80.0478834 16.2376495, 80.0470573 16.2375799)",,
284789572,,residential,False,True,61.013,"LINESTRING (80.0478834 16.2376495, 80.048452 16.2375943)",,
1065575871,,residential,False,False,123.021,"LINESTRING (80.0478834 16.2376495, 80.047583 16.2365814)",,
284789411,,residential,False,False,146.755,"LINESTRING (80.0478834 16.2376495, 80.0483689 16.2385096, 80.0485481 16.2388046)",,
284789411,,residential,False,True,13.178,"LINESTRING (80.0496685 16.2424347, 80.0496846 16.2423172)",,
284789411,,residential,False,False,103.77300000000001,"LINESTRING (80.0496685 16.2424347, 80.0495195 16.2427329, 80.04938 16.2429724, 80.0492272 16.2432659)",,
284791652,,residential,False,False,40.067,"LINESTRING (80.0496685 16.2424347, 80.0495007 16.2424058, 80.0493023 16.2424547)",,
1065575870,,residential,False,False,33.359,"LINESTRING (80.0487363 16.239071, 80.0489831 16.238887)",,
284789411,,residential,False,False,75.03,"LINESTRING (80.0487363 16.239071, 80.0488785 16.23938, 80.0489858 16.2397008)",,
284789411,,residential,False,True,35.845,"LINESTRING (80.0487363 16.239071, 80.0486129 16.2389113, 80.0485481 16.2388046)",,
1065759565,,residential,False,True,47.357,"LINESTRING (80.0492272 16.2432659, 80.0488516 16.2430393)",,
