osmid,name,highway,oneway,reversed,length,geometry,tunnel
181324107,Niels Lyngep Aqq.,residential,False,False,25.717,"LINESTRING (-52.8981328 65.4180824, -52.8979328 65.4182982)",
181324107,Niels Lyngep Aqq.,residential,False,True,161.154,"LINESTRING (-52.8981328 65.4180824, -52.8983152 65.4178257, -52.8983957 65.4176829, -52.8983367 65.4174441, -52.8983152 65.4172834, -52.8983527 65.4171451, -52.8987175 65.4166742)",
193198613,Savinnut,residential,False,False,317.61899999999997,"LINESTRING (-52.8981328 65.4180824, -52.8992306 65.4185965, -52.8996313 65.4187842, -52.900039 65.4190073, -52.9002053 65.4191122, -52.9002616 65.4192182, -52.9002804 65.4193075, -52.9002455 65.4194347, -52.8999907 65.4201007, -52.8999129 65.4203116, -52.9000202 65.4206061)",
181324107,Niels Lyngep Aqq.,residential,False,False,161.154,"LINESTRING (-52.8987175 65.4166742, -52.8983527 65.4171451, -52.8983152 65.4172834, -52.8983367 65.4174441, -52.8983957 65.4176829, -52.8983152 65.4178257, -52.8981328 65.4180824)",
181325047,Kuuttartoq,residential,False,True,126.564,"LINESTRING (-52.8987175 65.4166742, -52.8983957 65.4166117, -52.8981519 65.4165572, -52.8967778 65.4162502, -52.8962982 65.4161431)",
514024489,Ortooqqap Aqq.,residential,False,True,117.40699999999998,"LINESTRING (-52.8987175 65.4166742, -52.8989768 65.4163681, -52.8990442 65.4162886, -52.8991467 65.4161676, -52.8993613 65.4159377, -52.8994574 65.4158741, -52.8995705 65.4157994, -52.8997169 65.4157094)",
181324107,Niels Lyngep Aqq.,residential,False,False,61.24,"LINESTRING (-52.8929392 65.4195518, -52.8922749 65.4190754)",
181324107,Niels Lyngep Aqq.,residential,False,True,155.89499999999998,"LINESTRING (-52.8929392 65.4195518, -52.8930679 65.4196288, -52.8932583 65.4197102, -52.8935131 65.4197738, -52.8937089 65.4197984, -52.8939235 65.419824, -52.8941837 65.4198385, -52.8949535 65.4198475, -52.8951895 65.4198542, -52.8955597 65.4198519, -52.8957939 65.4198229, -52.896013 65.4197622)",
181325039,Pavia Petersen-ip Aqqutaa,residential,False,False,163.231,"LINESTRING (-52.8929392 65.4195518, -52.8927889 65.4195842, -52.8924089 65.4196511, -52.8915185 65.4198832, -52.8909928 65.4200728, -52.890145 65.4204264)",
181324107,Niels Lyngep Aqq.,residential,False,True,61.24,"LINESTRING (-52.8922749 65.4190754, -52.8929392 65.4195518)",
181324107,Niels Lyngep Aqq.,residential,False,False,41.545,"LINESTRING (-52.8922749 65.4190754, -52.8921891 65.4190353, -52.8916775 65.4187964)",
"[514024482, 193192438]","['Esbjergip Aqq.', 'Ole Petersenip Aqq.']",residential,False,True,389.025,"LINESTRING (-52.8922749 65.4190754, -52.8941059 65.4179775, -52.8940684 65.4179094, -52.8939047 65.4177923, -52.8938493 65.4177039, -52.8940145 65.4175848, -52.8943388 65.417351, -52.8948039 65.4170403, -52.8948237 65.4170271, -52.8956895 65.4164817, -52.8958214 65.4163986, -52.8962982 65.4161431)",
181325048,,residential,False,True,35.483,"LINESTRING (-52.8997169 65.4157094, -52.8998038 65.4155427, -52.8997716 65.4154813, -52.8996429 65.4154144)",
514024489,Ortooqqap Aqq.,residential,False,False,117.407,"LINESTRING (-52.8997169 65.4157094, -52.8995705 65.4157994, -52.8994574 65.4158741, -52.8993613 65.4159377, -52.8991467 65.4161676, -52.8990442 65.4162886, -52.8989768 65.4163681, -52.8987175 65.4166742)",
514024489,Ortooqqap Aqq.,residential,False,True,34.425,"LINESTRING (-52.8997169 65.4157094, -52.9000345 65.415622, -52.900222 65.4155829, -52.9003621 65.4155567)",
"[181324170, 181324171, 181324107]",Niels Lyngep Aqq.,residential,False,True,182.918,"LINESTRING (-52.8877859 65.4178614, -52.8880423 65.4179128, -52.8910303 65.4185644, -52.8912713 65.418636)",yes
181325052,Annertusoq,residential,False,False,75.203,"LINESTRING (-52.8877859 65.4178614, -52.8878994 65.4177632, -52.8879726 65.4176494, -52.8880209 65.4174888, -52.8879994 65.4173459, -52.887919 65.4172053)",
181325054,Ivissuaateralaa,residential,False,True,392.036,"LINESTRING (-52.8929722 65.4146165, -52.8927684 65.4145808, -52.8925592 65.4145719, -52.8923285 65.4145942, -52.8921354 65.4146411, -52.8918886 65.4147303, -52.8908318 65.4152481, -52.8899628 65.4157146, -52.8895873 65.4159489, -52.8893888 65.4160984, -52.8891313 65.4163327, -52.8884232 65.417038, -52.8882676 65.417125, -52.8881067 65.4171696, -52.887919 65.4172053)",
514260378,Ataqqap Aqqutaa,residential,False,False,49.594,"LINESTRING (-52.8929722 65.4146165, -52.8930498 65.4146662, -52.8931117 65.4147058, -52.8932536 65.4148331, -52.8933035 65.4148779, -52.893455 65.4150138)",
189061187,Ajoqinnguup Aqq.,residential,False,False,168.49399999999997,"LINESTRING (-52.8990984 65.4146611, -52.8982516 65.4141131, -52.8982268 65.4140753, -52.8982599 65.414034, -52.8995055 65.4134496)",
"[514024488, 181325042, 514024486, 514024487]","['Kangilliit Ataat', 'Affarleq', 'A. W. Nielsenip Aqq.', 'Langeskovip Aqq.']",residential,False,False,541.344,"LINESTRING (-52.8990984 65.4146611, -52.8999497 65.4143261, -52.9000989 65.4142516, -52.9001015 65.4141545, -52.9000995 65.4139961, -52.9000962 65.4137282, -52.9002035 65.4133332, -52.9001981 65.413197, -52.9001176 65.4130966, -52.8997046 65.4128845, -52.8995061 65.4128265, -52.8993183 65.4128131, -52.8990662 65.4128332, -52.8987122 65.4128979, -52.8984708 65.4129604, -52.8981596 65.4131167, -52.8976607 65.4134269, -52.8974783 65.4135206, -52.8969713 65.4137534, -52.8967541 65.4138532, -52.89662 65.4139291, -52.8965986 65.4140027, -52.8966469 65.4140987, -52.8968668 65.4143085, -52.8968936 65.4144067, -52.8968849 65.4144273, -52.8968614 65.4144826, -52.8964162 65.4147571, -52.8963625 65.4148174, -52.8963786 65.4148866)",
514024486,Langeskovip Aqq.,residential,False,True,45.394000000000005,"LINESTRING (-52.8990984 65.4146611, -52.8985854 65.4148594, -52.8983796 65.414939)",
"[181324170, 181324107, 181324171]",Niels Lyngep Aqq.,residential,False,False,182.918,"LINESTRING (-52.8912713 65.418636, -52.8910303 65.4185644, -52.8880423 65.4179128, -52.8877859 65.4178614)",yes
181324107,Niels Lyngep Aqq.,residential,False,True,26.058,"LINESTRING (-52.8912713 65.418636, -52.8914434 65.4186871, -52.8916775 65.4187964)",
514260378,Ataqqap Aqqutaa,residential,False,True,325.435,"LINESTRING (-52.8912713 65.418636, -52.8920756 65.4180842, -52.8936589 65.4169978, -52.8939325 65.4167746, -52.8940666 65.416547, -52.8940988 65.4163417, -52.8940237 65.4161453, -52.8939679 65.4160261)",
181325037,Jenseralaap Aqqutaa,residential,False,False,36.842,"LINESTRING (-52.9003621 65.4155567, -52.9000532 65.4154948, -52.8996429 65.4154144)",
514024489,Ortooqqap Aqq.,residential,False,False,34.425,"LINESTRING (-52.9003621 65.4155567, -52.900222 65.4155829, -52.9000345 65.415622, -52.8997169 65.4157094)",
181325037,Jenseralaap Aqqutaa,residential,False,False,64.416,"LINESTRING (-52.8996429 65.4154144, -52.899322 65.4153447, -52.8990984 65.4152961, -52.8987256 65.4152001, -52.8984503 65.4151173)",
181325037,Jenseralaap Aqqutaa,residential,False,True,36.842,"LINESTRING (-52.8996429 65.4154144, -52.9000532 65.4154948, -52.9003621 65.4155567)",
181325048,,residential,False,False,35.483000000000004,"LINESTRING (-52.8996429 65.4154144, -52.8997716 65.4154813, -52.8998038 65.4155427, -52.8997169 65.4157094)",
181325052,Annertusoq,residential,False,True,75.203,"LINESTRING (-52.887919 65.4172053, -52.8879994 65.4173459, -52.8880209 65.4174888, -52.8879726 65.4176494, -52.8878994 65.4177632, -52.8877859 65.4178614)",
181325054,Ivissuaateralaa,residential,False,False,392.036,"LINESTRING (-52.887919 65.4172053, -52.8881067 65.4171696, -52.8882676 65.417125, -52.8884232 65.417038, -52.8891313 65.4163327, -52.8893888 65.4160984, -52.8895873 65.4159489, -52.8899628 65.4157146, -52.8908318 65.4152481, -52.8918886 65.4147303, -52.8921354 65.4146411, -52.8923285 65.4145942, -52.8925592 65.4145719, -52.8927684 65.4145808, -52.8929722 65.4146165)",
181325037,Jenseralaap Aqqutaa,residential,False,False,136.02200000000002,"LINESTRING (-52.8963786 65.4148866, -52.8952333 65.414939, -52.8940277 65.4149839, -52.8937072 65.4149959, -52.893455 65.4150138)",
181325037,Jenseralaap Aqqutaa,residential,False,True,82.65599999999999,"LINESTRING (-52.8963786 65.4148866, -52.8970063 65.4148799, -52.8972879 65.4148899, -52.8975105 65.4149133, -52.89776 65.4149535, -52.8981002 65.415023)",
"[514024488, 181325042, 514024486, 514024487]","['Langeskovip Aqq.', 'Affarleq', 'Kangilliit Ataat', 'A. W. Nielsenip Aqq.']",residential,False,True,541.3439999999999,"LINESTRING (-52.8963786 65.4148866, -52.8963625 65.4148174, -52.8964162 65.4147571, -52.8968614 65.4144826, -52.8968849 65.4144273, -52.8968936 65.4144067, -52.8968668 65.4143085, -52.8966469 65.4140987, -52.8965986 65.4140027, -52.89662 65.4139291, -52.8967541 65.4138532, -52.8969713 65.4137534, -52.8974783 65.4135206, -52.8976607 65.4134269, -52.8981596 65.4131167, -52.8984708 65.4129604, -52.8987122 65.4128979, -52.8990662 65.4128332, -52.8993183 65.4128131, -52.8995061 65.4128265, -52.8997046 65.4128845, -52.9001176 65.4130966, -52.9001981 65.413197, -52.9002035 65.4133332, -52.9000962 65.4137282, -52.9000995 65.4139961, -52.9001015 65.4141545, -52.9000989 65.4142516, -52.8999497 65.4143261, -52.8990984 65.4146611)",
181325039,Pavia Petersen-ip Aqqutaa,residential,False,True,77.284,"LINESTRING (-52.888965 65.4209185, -52.890145 65.4204264)",
514260378,Ataqqap Aqqutaa,residential,False,False,21.567,"LINESTRING (-52.893879 65.4158357, -52.8939679 65.4160261)",
181325047,Kuuttartoq,residential,False,False,122.057,"LINESTRING (-52.893879 65.4158357, -52.8943992 65.4157949, -52.894603 65.4157927, -52.8948605 65.4158161, -52.8952092 65.4158752, -52.8962982 65.4161431)",
514260378,Ataqqap Aqqutaa,residential,False,True,93.55699999999999,"LINESTRING (-52.893879 65.4158357, -52.8936994 65.4155664, -52.8936835 65.4155371, -52.893455 65.4150138)",
189061184,,unclassified,False,False,20.703000000000003,"LINESTRING (-52.8983796 65.414939, -52.8983655 65.4149921, -52.8983861 65.4150368, -52.8984316 65.4150626, -52.8984503 65.4151173)",
514024486,Langeskovip Aqq.,residential,False,False,45.394000000000005,"LINESTRING (-52.8983796 65.414939, -52.8985854 65.4148594, -52.8990984 65.4146611)",
514024486,Langeskovip Aqq.,residential,False,True,15.966999999999999,"LINESTRING (-52.8983796 65.414939, -52.8982291 65.4149886, -52.8981002 65.415023)",
181325039,Pavia Petersen-ip Aqqutaa,residential,False,False,77.284,"LINESTRING (-52.890145 65.4204264, -52.888965 65.4209185)",
181325039,Pavia Petersen-ip Aqqutaa,residential,False,True,163.23100000000002,"LINESTRING (-52.890145 65.4204264, -52.8909928 65.4200728, -52.8915185 65.4198832, -52.8924089 65.4196511, -52.8927889 65.4195842, -52.8929392 65.4195518)",
181325046,Illunguit Qulaat,residential,False,True,135.07,"LINESTRING (-52.890145 65.4204264, -52.8902712 65.4204801, -52.8903517 65.4205414, -52.8904322 65.4206865, -52.8904402 65.4207579, -52.8904188 65.4208114, -52.8902069 65.4209308, -52.8898904 65.4210702, -52.8898072 65.4211227, -52.8897187 65.4211751, -52.8895658 65.4212276, -52.8894371 65.4212733, -52.8893298 65.4212956, -52.8890312 65.4213124)",
181325047,Kuuttartoq,residential,False,False,126.564,"LINESTRING (-52.8962982 65.4161431, -52.8967778 65.4162502, -52.8981519 65.4165572, -52.8983957 65.4166117, -52.8987175 65.4166742)",
181325047,Kuuttartoq,residential,False,True,122.057,"LINESTRING (-52.8962982 65.4161431, -52.8952092 65.4158752, -52.8948605 65.4158161, -52.894603 65.4157927, -52.8943992 65.4157949, -52.893879 65.4158357)",
"[514024482, 193192438]","['Esbjergip Aqq.', 'Ole Petersenip Aqq.']",residential,False,False,389.025,"LINESTRING (-52.8962982 65.4161431, -52.8958214 65.4163986, -52.8956895 65.4164817, -52.8948237 65.4170271, -52.8948039 65.4170403, -52.8943388 65.417351, -52.8940145 65.4175848, -52.8938493 65.4177039, -52.8939047 65.4177923, -52.8940684 65.4179094, -52.8941059 65.4179775, -52.8922749 65.4190754)",
514260378,Ataqqap Aqqutaa,residential,False,True,21.567,"LINESTRING (-52.8939679 65.4160261, -52.893879 65.4158357)",
