osmid,name,highway,oneway,reversed,length,geometry,bridge
449605100,Tobiap Aqq.,residential,False,False,88.412,"LINESTRING (-46.0543276 60.914897, -46.0528668 60.9152547)",
512059606,Avannarlermut,residential,False,True,84.561,"LINESTRING (-46.0532124 60.9123943, -46.0530272 60.9122707, -46.0529242 60.91208, -46.0527446 60.911679)",
512059616,Nuviarissamut,residential,False,True,218.907,"LINESTRING (-46.0532124 60.9123943, -46.0524988 60.9126645, -46.0518685 60.9128184, -46.0514581 60.9128862, -46.051088 60.9128901, -46.0504543 60.9128348, -46.0494764 60.912753)",
512059605,Napparsimavimmut,residential,False,False,70.902,"LINESTRING (-46.0527446 60.911679, -46.0530043 60.9115424, -46.0536978 60.9112419)",
512059606,Avannarlermut,residential,False,False,84.56099999999999,"LINESTRING (-46.0527446 60.911679, -46.0529242 60.91208, -46.0530272 60.9122707, -46.0532124 60.9123943)",
656840351,Louisep Aqq.,residential,False,True,103.85,"LINESTRING (-46.0527446 60.911679, -46.05165 60.9116604, -46.0508322 60.9116046)",
512059602,Louisep Aqq.,tertiary,False,False,16.812,"LINESTRING (-46.0487633 60.9113251, -46.0490722 60.9113426)",
512059602,Louisep Aqq.,tertiary,False,True,143.205,"LINESTRING (-46.0487633 60.9113251, -46.0461197 60.9112425)",
449605091,Kong Frederik IX Aqq.,tertiary,False,False,130.602,"LINESTRING (-46.0487633 60.9113251, -46.0485164 60.9116109, -46.0482589 60.9117961, -46.047921 60.9119891, -46.0474811 60.9121508, -46.0472826 60.9122212)",
"[512059602, 512059603, 840167046, 840167047]","['Louisep Aqq.', 'Piniartut Aqq.']",tertiary,False,"[False, True]",400.202,"LINESTRING (-46.0483064 60.9086515, -46.0483307 60.9091594, -46.0482582 60.9094247, -46.0480973 60.9096177, -46.0478318 60.9097983, -46.0475703 60.9099118, -46.0457098 60.9104617, -46.0454109 60.9105979, -46.0451708 60.9107788, -46.045171 60.9107985, -46.0452006 60.9109378, -46.045303 60.9110725, -46.0455009 60.9111637, -46.0456726 60.9112054, -46.0461197 60.9112425)",yes
"[512088003, 512088006]","['Alannguup Saqqaa', 'Saqqannguaq']",residential,False,True,137.49900000000002,"LINESTRING (-46.0483064 60.9086515, -46.047864 60.908654, -46.047445 60.908666, -46.0470876 60.90866, -46.0467302 60.9087379, -46.046151 60.9089596, -46.0460246 60.9090316)",
449605104,Ilivilermiunut,residential,False,True,176.037,"LINESTRING (-46.0368998 60.9089768, -46.0371948 60.9090916, -46.0381711 60.9096523, -46.0385413 60.909801, -46.0390777 60.9099418, -46.0392869 60.9100305)",
449605090,Gladsaxip Aqq.,residential,False,False,102.458,"LINESTRING (-46.0398797 60.9108911, -46.0392628 60.9109433, -46.0391501 60.910985, -46.0391287 60.9110189, -46.0394398 60.9111076, -46.03959 60.9111076, -46.0396973 60.9110711, -46.0398797 60.9108911)",
449605090,Gladsaxip Aqq.,residential,False,True,102.458,"LINESTRING (-46.0398797 60.9108911, -46.0396973 60.9110711, -46.03959 60.9111076, -46.0394398 60.9111076, -46.0391287 60.9110189, -46.0391501 60.910985, -46.0392628 60.9109433, -46.0398797 60.9108911)",
449605090,Gladsaxip Aqq.,residential,False,True,81.536,"LINESTRING (-46.0398797 60.9108911, -46.0404483 60.9104295, -46.0407144 60.9102833)",
449605108,Carl Egede Aqq.,residential,False,True,212.012,"LINESTRING (-46.0398797 60.9108911, -46.0402606 60.9109459, -46.0409472 60.9110215, -46.041253 60.9110998, -46.0414032 60.9111337, -46.0416017 60.9110789, -46.0417787 60.9108624, -46.0416499 60.9107607, -46.0407144 60.9102833)",
449605091,Kong Frederik IX Aqq.,tertiary,False,False,129.926,"LINESTRING (-46.0472826 60.9122212, -46.0467676 60.9123594, -46.0463814 60.9125237, -46.0455546 60.9130127)",
449605091,Kong Frederik IX Aqq.,tertiary,False,True,130.602,"LINESTRING (-46.0472826 60.9122212, -46.0474811 60.9121508, -46.047921 60.9119891, -46.0482589 60.9117961, -46.0485164 60.9116109, -46.0487633 60.9113251)",
512059616,Nuviarissamut,residential,False,False,134.17100000000002,"LINESTRING (-46.0472826 60.9122212, -46.0475722 60.9123418, -46.0479543 60.9124616, -46.0486472 60.9126397, -46.0493199 60.9127395, -46.0494764 60.912753)",
449605091,Kong Frederik IX Aqq.,tertiary,False,False,46.226,"LINESTRING (-46.0455546 60.9130127, -46.0450356 60.9133431)",
449605106,Indaleeqqap Aqq.,residential,False,False,120.007,"LINESTRING (-46.0455546 60.9130127, -46.047543 60.9134927)",
449605091,Kong Frederik IX Aqq.,tertiary,False,True,129.92600000000002,"LINESTRING (-46.0455546 60.9130127, -46.0463814 60.9125237, -46.0467676 60.9123594, -46.0472826 60.9122212)",
512087994,Ortooqqap Aqq.,tertiary,False,False,43.006,"LINESTRING (-46.0490469 60.9133104, -46.0491777 60.9136919)",
449605106,Indaleeqqap Aqq.,residential,False,True,86.09299999999999,"LINESTRING (-46.0490469 60.9133104, -46.0485942 60.9133608, -46.0482401 60.9134704, -46.0480899 60.913499, -46.0478378 60.913499, -46.047543 60.9134927)",
512087994,Ortooqqap Aqq.,tertiary,False,True,67.359,"LINESTRING (-46.0490469 60.9133104, -46.0491038 60.9130808, -46.0494764 60.912753)",
449605106,Indaleeqqap Aqq.,residential,False,True,120.007,"LINESTRING (-46.047543 60.9134927, -46.0455546 60.9130127)",
449605106,Indaleeqqap Aqq.,residential,False,False,86.093,"LINESTRING (-46.047543 60.9134927, -46.0478378 60.913499, -46.0480899 60.913499, -46.0482401 60.9134704, -46.0485942 60.9133608, -46.0490469 60.9133104)",
