osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry
711858429,2,QRO 412,Calle Reforma Oriente,tertiary,30,10.0,False,True,9.378,"LINESTRING (-100.2758495 20.3749368, -100.275763 20.37496)"
321180590,2,QRO 412,Calle 5 de Mayo Sur,tertiary,30,10.0,False,False,101.065,"LINESTRING (-100.2758495 20.3749368, -100.2756677 20.374219, -100.2756346 20.3740507)"
711858429,2,QRO 412,Calle Reforma Oriente,tertiary,30,10.0,False,False,91.748,"LINESTRING (-100.2758495 20.3749368, -100.2764163 20.374797, -100.2766963 20.3747127)"
170362686,2,QRO 411,Calle 5 de Mayo Norte,secondary,30,10.0,False,False,60.118,"LINESTRING (-100.275763 20.37496, -100.2759163 20.3754812)"
711858429,2,QRO 412,Calle Reforma Oriente,tertiary,30,10.0,False,False,9.378,"LINESTRING (-100.275763 20.37496, -100.2758495 20.3749368)"
170362686,2,QRO 411,Calle 5 de Mayo Norte,secondary,30,10.0,False,True,88.709,"LINESTRING (-100.276112 20.3762576, -100.2759163 20.3754812)"
321180587,2,,Calle Agustín Saldaña,residential,30,7.0,False,True,9.528,"LINESTRING (-100.276112 20.3762576, -100.2761849 20.3762059)"
711848239,2,,Calle 20 de Noviembre,residential,30,7.0,False,False,68.716,"LINESTRING (-100.276112 20.3762576, -100.2755868 20.3766311)"
170362686,2,QRO 411,Calle 5 de Mayo Norte,secondary,30,10.0,False,False,213.098,"LINESTRING (-100.276112 20.3762576, -100.2761677 20.3764446, -100.276224 20.3765439, -100.276283 20.3766168, -100.2772865 20.3778086)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,True,69.132,"LINESTRING (-100.271274 20.3724504, -100.2719214 20.3725853)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,False,69.132,"LINESTRING (-100.2719214 20.3725853, -100.271274 20.3724504)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,True,80.30799999999999,"LINESTRING (-100.2719214 20.3725853, -100.2720585 20.3726141, -100.2723024 20.372653, -100.2726811 20.3727035)"
429419847,,,,residential,,,False,False,100.273,"LINESTRING (-100.2719214 20.3725853, -100.2718547 20.3721613, -100.2718118 20.3719274, -100.271761 20.3716964)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,True,9.953,"LINESTRING (-100.2726811 20.3727035, -100.2727762 20.3727115)"
429419846,,,Calle Francisco I. Madero Sur,residential,,,False,False,79.175,"LINESTRING (-100.2726811 20.3727035, -100.2729322 20.3733755)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,False,80.308,"LINESTRING (-100.2726811 20.3727035, -100.2723024 20.372653, -100.2720585 20.3726141, -100.2719214 20.3725853)"
429419873,,,Calle 5 de Febrero Sur,residential,,,False,True,41.807,"LINESTRING (-100.2746745 20.3729049, -100.2747034 20.3732799)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,False,84.845,"LINESTRING (-100.2746745 20.3729049, -100.2742171 20.3728849, -100.2740764 20.3728709, -100.2738633 20.3728475)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,True,74.736,"LINESTRING (-100.2746745 20.3729049, -100.2750457 20.3728987, -100.2753913 20.3729066)"
321180590,2,QRO 412,Calle 5 de Mayo Sur,tertiary,30,10.0,False,True,129.722,"LINESTRING (-100.2753913 20.3729066, -100.2756346 20.3740507)"
321180611,2,,Calle José María Morelos y Pavón Oriente,residential,30,7.0,False,False,74.736,"LINESTRING (-100.2753913 20.3729066, -100.2750457 20.3728987, -100.2746745 20.3729049)"
429419871,,,Calle José María Morelos y Pavón Poniente,residential,,,False,True,90.567,"LINESTRING (-100.2753913 20.3729066, -100.2755951 20.3729005, -100.2762589 20.3728641)"
