osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,tunnel
31447379,,Calle Mariano Matamoros,residential,False,False,116.025,,"LINESTRING (-98.2377418 19.2141838, -98.238348 19.2133114)",
31447379,,Calle Mariano Matamoros,residential,False,True,79.922,,"LINESTRING (-98.2377418 19.2141838, -98.2373232 19.2147841)",
31447388,,Avenida Piedad,residential,False,False,73.393,,"LINESTRING (-98.2377418 19.2141838, -98.2371694 19.213805)",
31447388,,Avenida Piedad,residential,False,True,113.76,,"LINESTRING (-98.2377418 19.2141838, -98.2386485 19.2147438)",
848576977,,Avenida Ignacio Zaragoza,secondary,False,True,65.326,,"LINESTRING (-98.2360526 19.2144458, -98.2366469 19.2146196)",
"[95561817, 848583470]",,Calle Malintzi Norte,residential,False,True,102.9,40,"LINESTRING (-98.2360526 19.2144458, -98.2357131 19.2150193, -98.235577 19.2152549)",
848576977,,Avenida Ignacio Zaragoza,secondary,False,False,77.982,,"LINESTRING (-98.2360526 19.2144458, -98.2356151 19.2143457, -98.2353309 19.2142803)",
31447148,,Avenida Lerdo de Tejada Poniente,secondary,True,False,55.149,40,"LINESTRING (-98.2408413 19.2153912, -98.2403937 19.2151317)",
104423059,,Calle Simón Bolívar,residential,False,True,47.513,,"LINESTRING (-98.2416894 19.2133582, -98.2420493 19.2136172)",
31447364,,Avenida 5 de Mayo Oriente,residential,False,True,74.409,,"LINESTRING (-98.239943 19.2113929, -98.2405076 19.2117973)",
104423032,,Calle Progreso,residential,False,False,89.226,40,"LINESTRING (-98.2399694 19.2182314, -98.240069 19.2174345)",
104423050,,Primera Privada Progreso Norte,residential,False,False,119.025,,"LINESTRING (-98.2399694 19.2182314, -98.2408877 19.218859)",
104423032,,Calle Progreso,residential,False,True,179.172,40,"LINESTRING (-98.2399694 19.2182314, -98.239866 19.2192142, -98.2398628 19.2193973, -98.239976 19.2198247)",
104423059,,Calle Simón Bolívar,residential,False,False,47.513,,"LINESTRING (-98.2420493 19.2136172, -98.2416894 19.2133582)",
104423059,,Calle Simón Bolívar,residential,False,True,44.201,,"LINESTRING (-98.2420493 19.2136172, -98.2423889 19.2138521)",
104423008,,Avenida del Parque,residential,False,True,68.98,,"LINESTRING (-98.2420493 19.2136172, -98.2418916 19.2138457, -98.2416869 19.2141346)",
31447200,,Calle Emeterio Arenas Poniente,residential,True,False,43.963,,"LINESTRING (-98.2416869 19.2141346, -98.242024 19.2143691)",
104423008,,Avenida del Parque,residential,False,True,7.133,,"LINESTRING (-98.2416869 19.2141346, -98.2416457 19.2141856)",
104423008,,Avenida del Parque,residential,False,False,68.98,,"LINESTRING (-98.2416869 19.2141346, -98.2418916 19.2138457, -98.2420493 19.2136172)",
31447159,,Calle Estrella Norte,residential,True,False,74.148,40,"LINESTRING (-98.2408877 19.218859, -98.2412922 19.2183124)",
104423050,,Primera Privada Progreso Norte,residential,False,True,119.025,,"LINESTRING (-98.2408877 19.218859, -98.2399694 19.2182314)",
848603462,,Avenida 16 de Septiembre,residential,False,False,110.101,,"LINESTRING (-98.2385688 19.2115234, -98.2389741 19.2124366)",
31449634,,Calle Argentina,residential,False,True,6.631,,"LINESTRING (-98.2412986 19.211996, -98.2413613 19.2119889)",
848191004,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,24.756,,"LINESTRING (-98.2412986 19.211996, -98.2413213 19.2122176)",
104423059,,Calle Simón Bolívar,residential,False,False,44.201,,"LINESTRING (-98.2423889 19.2138521, -98.2420493 19.2136172)",
31446871,,Avenida Cruz Colorada,tertiary,True,False,59.501,,"LINESTRING (-98.2423889 19.2138521, -98.2424207 19.2137953, -98.2426241 19.2133654)",
31447216,,Calle Emiliano Zapata Norte,residential,False,True,40.525,,"LINESTRING (-98.2416554 19.2158225, -98.2414364 19.2161226)",
848538566,,Avenida Lerdo de Tejada Poniente,residential,True,False,59.201,40,"LINESTRING (-98.2416554 19.2158225, -98.2411608 19.2155669)",
146838143,,Segunda Privada Benito Juárez,residential,False,False,81.391,,"LINESTRING (-98.2408512 19.2170962, -98.2403645 19.2176659)",
848541255,,Avenida Benito Juárez Poniente,residential,False,True,10.681,40,"LINESTRING (-98.2408512 19.2170962, -98.2407812 19.2170265)",
848541255,,Avenida Benito Juárez Poniente,residential,False,False,131.05200000000002,40,"LINESTRING (-98.2408512 19.2170962, -98.2409552 19.217231, -98.2413986 19.2181521)",
104423032,,Calle Progreso,residential,False,False,61.414,40,"LINESTRING (-98.240069 19.2174345, -98.2401258 19.2168848)",
104423032,,Calle Progreso,residential,False,True,89.226,40,"LINESTRING (-98.240069 19.2174345, -98.2399694 19.2182314)",
848551128,,Privada Benito Juárez,residential,False,True,40.308,,"LINESTRING (-98.240069 19.2174345, -98.2403645 19.2176659)",
146838143,,Segunda Privada Benito Juárez,residential,False,True,81.391,,"LINESTRING (-98.2403645 19.2176659, -98.2408512 19.2170962)",
848551128,,Privada Benito Juárez,residential,False,False,40.308,,"LINESTRING (-98.2403645 19.2176659, -98.240069 19.2174345)",
848551128,,Privada Benito Juárez,residential,False,True,34.482,,"LINESTRING (-98.2403645 19.2176659, -98.2406111 19.2178707)",
146838144,,Cerrada Segunda Avenida Tlaxcala Norte,residential,False,False,56.914,,"LINESTRING (-98.238535 19.2183388, -98.2389807 19.2186301)",
31447239,,Avenida Tlaxcala Norte,residential,False,False,89.957,40,"LINESTRING (-98.2389807 19.2186301, -98.238651 19.2193768)",
31447239,,Avenida Tlaxcala Norte,residential,False,True,33.401,40,"LINESTRING (-98.2389807 19.2186301, -98.2390956 19.21835)",
146838144,,Cerrada Segunda Avenida Tlaxcala Norte,residential,False,True,56.914,,"LINESTRING (-98.2389807 19.2186301, -98.238535 19.2183388)",
31886646,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,False,False,358.172,,"LINESTRING (-98.2399055 19.2199808, -98.239748 19.2192918, -98.2396414 19.218714, -98.2396216 19.2182855, -98.2396708 19.2179653, -98.2397126 19.2176855, -98.2398886 19.2172479, -98.2401258 19.2168848)",
31886664,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,118.001,,"LINESTRING (-98.2415428 19.213262, -98.2413991 19.2122095)",
364538478,,,residential,True,False,18.745,,"LINESTRING (-98.2415428 19.213262, -98.2416894 19.2133582)",
364538478,,,residential,True,False,10.796,,"LINESTRING (-98.24145 19.2132202, -98.2415428 19.213262)",
848191004,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,92.77099999999999,,"LINESTRING (-98.24145 19.2132202, -98.2415439 19.2138979, -98.2415643 19.2140475)",
848551128,,Privada Benito Juárez,residential,False,False,34.482,,"LINESTRING (-98.2406111 19.2178707, -98.2403645 19.2176659)",
848551130,,,residential,False,True,38.285,,"LINESTRING (-98.2409987 19.2181081, -98.2412922 19.2183124)",
31447159,,Calle Estrella Norte,residential,True,False,21.036,40,"LINESTRING (-98.2412922 19.2183124, -98.2413986 19.2181521)",
848551130,,,residential,False,False,38.285,,"LINESTRING (-98.2412922 19.2183124, -98.2409987 19.2181081)",
31447293,,Calle Emperador,residential,False,False,78.959,40,"LINESTRING (-98.240787 19.2202095, -98.2401181 19.219885)",
848551131,,Primera Cerrada Emperador Poniente,residential,False,True,75.251,,"LINESTRING (-98.240787 19.2202095, -98.2412173 19.2196683)",
31447680,,Calle Juan Escutia,residential,False,False,11.179,40,"LINESTRING (-98.2434098 19.2182014, -98.2433456 19.2182816)",
31447680,,Calle Juan Escutia,residential,False,True,78.986,40,"LINESTRING (-98.2434098 19.2182014, -98.2438541 19.2176282)",
848541999,,Cerrada Primera Cerrada Juan Escutia Poniente,residential,False,True,16.339,,"LINESTRING (-98.2434098 19.2182014, -98.2435374 19.2182855)",
848541999,,Cerrada Primera Cerrada Juan Escutia Poniente,residential,False,False,16.339,,"LINESTRING (-98.2435374 19.2182855, -98.2434098 19.2182014)",
848542000,,Privada Bermúdez Norte,residential,False,True,101.518,,"LINESTRING (-98.2428709 19.2192669, -98.2421327 19.2186773)",
31447656,,Calle Pedro Bermúdez,residential,False,False,54.892,40,"LINESTRING (-98.2421327 19.2186773, -98.2417871 19.2190477)",
31447656,,Calle Pedro Bermúdez,residential,False,True,36.053,40,"LINESTRING (-98.2421327 19.2186773, -98.2423415 19.2184199)",
848542000,,Privada Bermúdez Norte,residential,False,False,101.518,,"LINESTRING (-98.2421327 19.2186773, -98.2428709 19.2192669)",
848542001,,Privada Ocotlán,residential,False,True,61.46,,"LINESTRING (-98.2428098 19.2187515, -98.2423415 19.2184199)",
31447656,,Calle Pedro Bermúdez,residential,False,False,36.053,40,"LINESTRING (-98.2423415 19.2184199, -98.2421327 19.2186773)",
31447656,,Calle Pedro Bermúdez,residential,False,True,71.86,40,"LINESTRING (-98.2423415 19.2184199, -98.2427704 19.2179163)",
848542001,,Privada Ocotlán,residential,False,False,61.46,,"LINESTRING (-98.2423415 19.2184199, -98.2428098 19.2187515)",
848542003,,Privada Juan Escutia,residential,False,False,59.889,,"LINESTRING (-98.2436869 19.2187603, -98.2432665 19.2183963)",
"[848542002, 848542004]",,Privada Juan Escutia,residential,False,True,89.73400000000001,,"LINESTRING (-98.2436232 19.2190193, -98.2432303 19.2186774, -98.2431914 19.2186134, -98.2432095 19.2185533, -98.2432263 19.2184938, -98.2432665 19.2183963)",
848542003,,Privada Juan Escutia,residential,False,True,59.889,,"LINESTRING (-98.2432665 19.2183963, -98.2436869 19.2187603)",
848542004,,Privada Juan Escutia,residential,False,True,15.22,,"LINESTRING (-98.2432665 19.2183963, -98.2433456 19.2182816)",
"[848542002, 848542004]",,Privada Juan Escutia,residential,False,False,89.73400000000001,,"LINESTRING (-98.2432665 19.2183963, -98.2432263 19.2184938, -98.2432095 19.2185533, -98.2431914 19.2186134, -98.2432303 19.2186774, -98.2436232 19.2190193)",
848557311,,,residential,False,True,64.058,,"LINESTRING (-98.2384278 19.2181411, -98.2385448 19.2179708, -98.2385696 19.2179245, -98.2385679 19.2178957, -98.2385478 19.2178774, -98.2383164 19.2177257)",
31447243,,Avenida Niños Héroes,residential,False,False,10.165,40,"LINESTRING (-98.2383164 19.2177257, -98.2382609 19.2178006)",
31447243,,Avenida Niños Héroes,residential,False,True,70.135,40,"LINESTRING (-98.2383164 19.2177257, -98.2386787 19.2171958)",
848557311,,,residential,False,False,64.05799999999999,,"LINESTRING (-98.2383164 19.2177257, -98.2385478 19.2178774, -98.2385679 19.2178957, -98.2385696 19.2179245, -98.2385448 19.2179708, -98.2384278 19.2181411)",
848554143,,Avenida Emperador,residential,False,False,76.403,40,"LINESTRING (-98.2370596 19.2182678, -98.2376461 19.2186745)",
848554143,,Avenida Emperador,residential,False,True,20.62,40,"LINESTRING (-98.2370596 19.2182678, -98.2369034 19.2181554)",
848557312,,Primera Cerrada Emperador Oriente,residential,False,True,29.762,,"LINESTRING (-98.2370596 19.2182678, -98.2368902 19.2184824)",
848557312,,Primera Cerrada Emperador Oriente,residential,False,False,29.762,,"LINESTRING (-98.2368902 19.2184824, -98.2370596 19.2182678)",
848557313,,Cerrada Niños Héroes,residential,False,True,70.63399999999999,,"LINESTRING (-98.2375721 19.2180702, -98.2376955 19.2178929, -98.2377472 19.217865, -98.2377794 19.2178637, -98.2380661 19.2180634)",
31447243,,Avenida Niños Héroes,residential,False,False,81.007,40,"LINESTRING (-98.2380661 19.2180634, -98.2376461 19.2186745)",
31447243,,Avenida Niños Héroes,residential,False,True,35.669,40,"LINESTRING (-98.2380661 19.2180634, -98.2382609 19.2178006)",
848557313,,Cerrada Niños Héroes,residential,False,False,70.634,,"LINESTRING (-98.2380661 19.2180634, -98.2377794 19.2178637, -98.2377472 19.217865, -98.2376955 19.2178929, -98.2375721 19.2180702)",
848554143,,Avenida Emperador,residential,False,False,26.238,40,"LINESTRING (-98.2366952 19.2180249, -98.2369034 19.2181554)",
848554143,,Avenida Emperador,residential,False,True,25.752,40,"LINESTRING (-98.2366952 19.2180249, -98.2365037 19.2178802)",
848562471,,Segunda Cerrada Emperador Oriente,residential,False,True,50.714,,"LINESTRING (-98.2366952 19.2180249, -98.2369003 19.2178182, -98.2370317 19.2176979)",
848562471,,Segunda Cerrada Emperador Oriente,residential,False,False,50.714,,"LINESTRING (-98.2370317 19.2176979, -98.2369003 19.2178182, -98.2366952 19.2180249)",
848551131,,Primera Cerrada Emperador Poniente,residential,False,False,75.251,,"LINESTRING (-98.2412173 19.2196683, -98.240787 19.2202095)",
848551132,,Cuarta Cerrada Benito Juárez Poniente,residential,False,True,98.529,,"LINESTRING (-98.2414058 19.220183, -98.2420204 19.2195134)",
895363983,,,residential,False,False,6.601,,"LINESTRING (-98.2414058 19.220183, -98.2413575 19.220145)",
895363983,,,residential,False,True,17.063,,"LINESTRING (-98.2414058 19.220183, -98.2415345 19.2202767)",
848541255,,Avenida Benito Juárez Poniente,residential,False,False,92.763,40,"LINESTRING (-98.2420204 19.2195134, -98.2423896 19.2202713)",
848541255,,Avenida Benito Juárez Poniente,residential,False,True,57.285,40,"LINESTRING (-98.2420204 19.2195134, -98.2417871 19.2190477)",
848551132,,Cuarta Cerrada Benito Juárez Poniente,residential,False,False,98.529,,"LINESTRING (-98.2420204 19.2195134, -98.2414058 19.220183)",
848554143,,Avenida Emperador,residential,False,False,25.752,40,"LINESTRING (-98.2365037 19.2178802, -98.2366952 19.2180249)",
848554143,,Avenida Emperador,residential,False,True,76.743,40,"LINESTRING (-98.2365037 19.2178802, -98.2359105 19.217477)",
848561762,,Quinta Cerrada Emperador Oriente,residential,False,True,51.266,,"LINESTRING (-98.2365037 19.2178802, -98.2362016 19.2182424)",
848561762,,Quinta Cerrada Emperador Oriente,residential,False,False,51.266,,"LINESTRING (-98.2362016 19.2182424, -98.2365037 19.2178802)",
31447247,,Calle Ignacio Allende,residential,False,True,96.652,40,"LINESTRING (-98.235115 19.218615, -98.2359056 19.2190602)",
848561766,,Segunda Cerrada Allende Oriente,residential,False,True,55.569,,"LINESTRING (-98.2359152 19.2184672, -98.236225 19.2186768, -98.2361323 19.2187859)",
848561765,,,residential,False,True,22.519,,"LINESTRING (-98.2359534 19.2186742, -98.2361323 19.2187859)",
848561765,,,residential,False,False,22.519,,"LINESTRING (-98.2361323 19.2187859, -98.2359534 19.2186742)",
848561766,,Segunda Cerrada Allende Oriente,residential,False,True,38.69,,"LINESTRING (-98.2361323 19.2187859, -98.2359056 19.2190602)",
848561766,,Segunda Cerrada Allende Oriente,residential,False,False,55.569,,"LINESTRING (-98.2361323 19.2187859, -98.236225 19.2186768, -98.2359152 19.2184672)",
31447247,,Calle Ignacio Allende,residential,False,False,96.652,40,"LINESTRING (-98.2359056 19.2190602, -98.235115 19.218615)",
31447247,,Calle Ignacio Allende,residential,False,True,128.338,40,"LINESTRING (-98.2359056 19.2190602, -98.2369348 19.2196828)",
848561766,,Segunda Cerrada Allende Oriente,residential,False,False,38.69,,"LINESTRING (-98.2359056 19.2190602, -98.2361323 19.2187859)",
848561767,,,residential,False,True,45.011,,"LINESTRING (-98.2366535 19.2184843, -98.2369034 19.2181554)",
848554143,,Avenida Emperador,residential,False,False,20.62,40,"LINESTRING (-98.2369034 19.2181554, -98.2370596 19.2182678)",
848554143,,Avenida Emperador,residential,False,True,26.238,40,"LINESTRING (-98.2369034 19.2181554, -98.2366952 19.2180249)",
848561767,,,residential,False,False,45.011,,"LINESTRING (-98.2369034 19.2181554, -98.2366535 19.2184843)",
848586111,,,residential,False,True,67.776,,"LINESTRING (-98.2368064 19.214309, -98.2371694 19.213805)",
31447388,,Avenida Piedad,residential,False,False,108.839,,"LINESTRING (-98.2371694 19.213805, -98.2363096 19.2132583)",
31447388,,Avenida Piedad,residential,False,True,73.393,,"LINESTRING (-98.2371694 19.213805, -98.2377418 19.2141838)",
848586111,,,residential,False,False,67.776,,"LINESTRING (-98.2371694 19.213805, -98.2368064 19.214309)",
848586112,,Primer Callejón Zaragoza Oriente,residential,False,True,41.886,,"LINESTRING (-98.2353309 19.2142803, -98.235134 19.2146079)",
848576977,,Avenida Ignacio Zaragoza,secondary,False,True,77.982,,"LINESTRING (-98.2353309 19.2142803, -98.2356151 19.2143457, -98.2360526 19.2144458)",
848586112,,Primer Callejón Zaragoza Oriente,residential,False,False,41.886,,"LINESTRING (-98.235134 19.2146079, -98.2353309 19.2142803)",
848586113,,,residential,False,True,47.579,,"LINESTRING (-98.2364094 19.214984, -98.2366469 19.2146196)",
848576977,,Avenida Ignacio Zaragoza,secondary,False,False,65.326,,"LINESTRING (-98.2366469 19.2146196, -98.2360526 19.2144458)",
848576977,,Avenida Ignacio Zaragoza,secondary,False,True,22.614,,"LINESTRING (-98.2366469 19.2146196, -98.236856 19.2146683)",
848586113,,,residential,False,False,47.579,,"LINESTRING (-98.2366469 19.2146196, -98.2364094 19.214984)",
31447641,,Privada 5 de Mayo,residential,False,False,21.544,,"LINESTRING (-98.23667 19.2127278, -98.2367765 19.2125622)",
31447641,,Privada 5 de Mayo,residential,False,True,70.084,,"LINESTRING (-98.23667 19.2127278, -98.2363096 19.2132583)",
848586114,,,residential,False,True,24.516,,"LINESTRING (-98.23667 19.2127278, -98.2368694 19.2128425)",
848586114,,,residential,False,False,24.516,,"LINESTRING (-98.2368694 19.2128425, -98.23667 19.2127278)",
31447433,,Calle Miguel Hidalgo,residential,False,False,25.532,40,"LINESTRING (-98.2381885 19.2168686, -98.2379885 19.216738)",
31447433,,Calle Miguel Hidalgo,residential,False,True,63.031,40,"LINESTRING (-98.2381885 19.2168686, -98.2386787 19.2171958)",
848590205,,Segunda Cerrada Hidalgo Oriente,residential,False,True,80.558,,"LINESTRING (-98.2381885 19.2168686, -98.238637 19.2162808)",
848590205,,Segunda Cerrada Hidalgo Oriente,residential,False,False,80.558,,"LINESTRING (-98.238637 19.2162808, -98.2381885 19.2168686)",
32492906,,Calle Castaña,residential,False,False,42.797,,"LINESTRING (-98.2352167 19.2163415, -98.2355507 19.2165621)",
848583466,,Privada Castañeda Oriente,residential,False,True,58.236,,"LINESTRING (-98.2352167 19.2163415, -98.2355122 19.2158983)",
848583466,,Privada Castañeda Oriente,residential,False,False,58.236,,"LINESTRING (-98.2355122 19.2158983, -98.2352167 19.2163415)",
32492906,,Calle Castaña,residential,False,False,116.244,,"LINESTRING (-98.2355507 19.2165621, -98.2364333 19.2171932)",
32492906,,Calle Castaña,residential,False,True,42.797,,"LINESTRING (-98.2355507 19.2165621, -98.2352167 19.2163415)",
848583467,,,residential,False,True,48.273,,"LINESTRING (-98.2355507 19.2165621, -98.2358267 19.2162149)",
848583467,,,residential,False,False,48.273,,"LINESTRING (-98.2358267 19.2162149, -98.2355507 19.2165621)",
954489955,,,residential,False,False,25.379,,"LINESTRING (-98.2358267 19.2162149, -98.2356302 19.216082)",
848583467,,,residential,False,True,53.653,,"LINESTRING (-98.2358267 19.2162149, -98.2359937 19.2161541, -98.2360728 19.2161111, -98.2362109 19.2159249)",
848583467,,,residential,False,False,53.653,,"LINESTRING (-98.2362109 19.2159249, -98.2360728 19.2161111, -98.2359937 19.2161541, -98.2358267 19.2162149)",
848594405,,,residential,False,True,36.9,,"LINESTRING (-98.2390286 19.2127488, -98.2388192 19.2130153)",
848594405,,,residential,False,False,35.365,,"LINESTRING (-98.2386464 19.2132883, -98.2388192 19.2130153)",
848594405,,,residential,False,False,36.9,,"LINESTRING (-98.2388192 19.2130153, -98.2390286 19.2127488)",
848594405,,,residential,False,True,35.365,,"LINESTRING (-98.2388192 19.2130153, -98.2386464 19.2132883)",
848594406,,,residential,False,True,23.291,,"LINESTRING (-98.2388192 19.2130153, -98.2386543 19.2128752)",
31447379,,Calle Mariano Matamoros,residential,False,False,59.212,,"LINESTRING (-98.2386543 19.2128752, -98.2389741 19.2124366)",
31447379,,Calle Mariano Matamoros,residential,False,True,58.198,,"LINESTRING (-98.2386543 19.2128752, -98.238348 19.2133114)",
848594406,,,residential,False,False,23.291,,"LINESTRING (-98.2386543 19.2128752, -98.2388192 19.2130153)",
848594407,,Privada Matamoros,residential,False,True,17.889,,"LINESTRING (-98.2378283 19.2131401, -98.237959 19.2130369)",
32343194,,Privada Mariano Matamoros,residential,False,False,131.317,,"LINESTRING (-98.237959 19.2130369, -98.2369534 19.2123348)",
32343194,,Privada Mariano Matamoros,residential,False,True,50.99,,"LINESTRING (-98.237959 19.2130369, -98.238348 19.2133114)",
848594407,,Privada Matamoros,residential,False,False,17.889,,"LINESTRING (-98.237959 19.2130369, -98.2378283 19.2131401)",
848613046,,Cerrada Estrella Poniente,residential,False,True,35.767,,"LINESTRING (-98.244216 19.2151638, -98.2439451 19.2149688)",
31447159,,Calle Estrella Norte,residential,True,False,54.54,40,"LINESTRING (-98.2439451 19.2149688, -98.2442497 19.2145715)",
848613046,,Cerrada Estrella Poniente,residential,False,False,35.767,,"LINESTRING (-98.2439451 19.2149688, -98.244216 19.2151638)",
848613047,,Segunda Cerrada Estrella Norte,residential,False,True,35.112,,"LINESTRING (-98.2429084 19.2157286, -98.2431833 19.2159084)",
31447159,,Calle Estrella Norte,residential,True,False,65.098,40,"LINESTRING (-98.2431833 19.2159084, -98.2435482 19.2154351)",
848613047,,Segunda Cerrada Estrella Norte,residential,False,False,35.112,,"LINESTRING (-98.2431833 19.2159084, -98.2429084 19.2157286)",
31886664,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,8.837,,"LINESTRING (-98.2416457 19.2141856, -98.241642 19.2141062)",
104423008,,Avenida del Parque,residential,False,False,7.133,,"LINESTRING (-98.2416457 19.2141856, -98.2416869 19.2141346)",
104423008,,Avenida del Parque,residential,False,True,8.72,,"LINESTRING (-98.2416457 19.2141856, -98.2415977 19.2142496)",
848615440,,,residential,False,True,12.06,,"LINESTRING (-98.2430546 19.2145256, -98.2431404 19.2145977)",
848615440,,,residential,False,False,23.365,,"LINESTRING (-98.2433148 19.2147282, -98.2431404 19.2145977)",
848615440,,,residential,False,False,12.06,,"LINESTRING (-98.2431404 19.2145977, -98.2430546 19.2145256)",
848615440,,,residential,False,True,23.365,,"LINESTRING (-98.2431404 19.2145977, -98.2433148 19.2147282)",
848615441,,Cerrada Arauz Poniente,residential,False,True,73.16,,"LINESTRING (-98.2431404 19.2145977, -98.2435626 19.2140743)",
31447164,,Calle Arauz,residential,True,False,38.297,,"LINESTRING (-98.2435626 19.2140743, -98.2432754 19.213862)",
848615441,,Cerrada Arauz Poniente,residential,False,False,73.16,,"LINESTRING (-98.2435626 19.2140743, -98.2431404 19.2145977)",
848646519,,,residential,False,True,56.199,,"LINESTRING (-98.2443669 19.2126698, -98.2439236 19.2123866)",
31447908,,Privada de la Arauz Poniente,residential,False,False,175.24599999999998,,"LINESTRING (-98.2443669 19.2126698, -98.2438945 19.2131762, -98.2432754 19.213862)",
848202961,,Avenida Cruz Colorada,tertiary,False,False,30.964,,"LINESTRING (-98.2431364 19.212505, -98.2432919 19.2122684)",
848202961,,Avenida Cruz Colorada,tertiary,False,True,61.041,,"LINESTRING (-98.2431364 19.212505, -98.2428362 19.2129751)",
848646515,,,residential,False,True,59.101,,"LINESTRING (-98.2431364 19.212505, -98.2426858 19.2121865)",
848646515,,,residential,False,False,59.101,,"LINESTRING (-98.2426858 19.2121865, -98.2431364 19.212505)",
848646519,,,residential,False,False,56.199,,"LINESTRING (-98.2439236 19.2123866, -98.2443669 19.2126698)",
848646520,,Vigésima Cerrada Cruz Colorada Norte,residential,False,True,52.04,,"LINESTRING (-98.2429124 19.2119674, -98.2432919 19.2122684)",
848202961,,Avenida Cruz Colorada,tertiary,False,False,32.163,,"LINESTRING (-98.2432919 19.2122684, -98.2434465 19.2120187)",
848202961,,Avenida Cruz Colorada,tertiary,False,True,30.964,,"LINESTRING (-98.2432919 19.2122684, -98.2431364 19.212505)",
848646520,,Vigésima Cerrada Cruz Colorada Norte,residential,False,False,52.04,,"LINESTRING (-98.2432919 19.2122684, -98.2429124 19.2119674)",
848646521,,Décima Octava Cerrada Cruz Colorada Norte,residential,False,True,44.49,,"LINESTRING (-98.2433215 19.2114343, -98.2436573 19.2116783)",
848202961,,Avenida Cruz Colorada,tertiary,False,False,14.463,,"LINESTRING (-98.2436573 19.2116783, -98.2437318 19.2115689)",
848202961,,Avenida Cruz Colorada,tertiary,False,True,43.848,,"LINESTRING (-98.2436573 19.2116783, -98.2434465 19.2120187)",
848646521,,Décima Octava Cerrada Cruz Colorada Norte,residential,False,False,44.49,,"LINESTRING (-98.2436573 19.2116783, -98.2433215 19.2114343)",
848646522,,Décimo Sexta Cerrada Cruz Colorada,residential,False,True,28.158,,"LINESTRING (-98.2435186 19.2114153, -98.2437318 19.2115689)",
848202961,,Avenida Cruz Colorada,tertiary,False,True,14.463,,"LINESTRING (-98.2437318 19.2115689, -98.2436573 19.2116783)",
848646522,,Décimo Sexta Cerrada Cruz Colorada,residential,False,False,28.158,,"LINESTRING (-98.2437318 19.2115689, -98.2435186 19.2114153)",
848653141,,Privada Axala,residential,False,True,33.932,,"LINESTRING (-98.2416538 19.2114229, -98.2419156 19.2116018)",
32492947,,Calle Axala,residential,False,True,35.338,,"LINESTRING (-98.2416538 19.2114229, -98.2414103 19.2114713, -98.2413233 19.2114818)",
848653141,,Privada Axala,residential,False,False,33.932,,"LINESTRING (-98.2419156 19.2116018, -98.2416538 19.2114229)",
31886664,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,24.849,,"LINESTRING (-98.2413991 19.2122095, -98.2413613 19.2119889)",
848653142,,,residential,False,False,8.219,,"LINESTRING (-98.2413991 19.2122095, -98.2413213 19.2122176)",
848653142,,,residential,False,True,22.552999999999997,,"LINESTRING (-98.2413991 19.2122095, -98.2415288 19.212123, -98.2415733 19.2120909)",
31449634,,Calle Argentina,residential,False,False,25.537,,"LINESTRING (-98.2415733 19.2120909, -98.2414507 19.212007, -98.2414094 19.2119947, -98.2413613 19.2119889)",
31449634,,Calle Argentina,residential,False,True,165.09699999999998,,"LINESTRING (-98.2415733 19.2120909, -98.2416632 19.2121609, -98.2428362 19.2129751)",
848653142,,,residential,False,False,22.552999999999997,,"LINESTRING (-98.2415733 19.2120909, -98.2415288 19.212123, -98.2413991 19.2122095)",
32492947,,Calle Axala,residential,False,False,6.575,,"LINESTRING (-98.2412615 19.2114913, -98.2413233 19.2114818)",
848191004,MEX 119,Carretera Federal Puebla-Tlaxcala,primary,True,False,56.255,,"LINESTRING (-98.2412615 19.2114913, -98.2412986 19.211996)",
31447634,,Cuarta Cerrada Guadalupe Victoria,residential,False,False,50.681,,"LINESTRING (-98.2364041 19.2113693, -98.2367992 19.2116311)",
848661217,,,residential,False,True,36.455,,"LINESTRING (-98.2364041 19.2113693, -98.2362016 19.2116356)",
848661217,,,residential,False,False,36.455,,"LINESTRING (-98.2362016 19.2116356, -98.2364041 19.2113693)",
31447641,,Privada 5 de Mayo,residential,False,False,31.375,,"LINESTRING (-98.2367765 19.2125622, -98.2369534 19.2123348)",
31447641,,Privada 5 de Mayo,residential,False,True,21.544,,"LINESTRING (-98.2367765 19.2125622, -98.23667 19.2127278)",
848661694,,Cerrada Tercera Cerrada Guadalupe Victoria Norte,residential,False,True,41.51,,"LINESTRING (-98.2367765 19.2125622, -98.2371189 19.2127488)",
848661694,,Cerrada Tercera Cerrada Guadalupe Victoria Norte,residential,False,False,41.51,,"LINESTRING (-98.2371189 19.2127488, -98.2367765 19.2125622)",
895363983,,,residential,False,True,6.601,,"LINESTRING (-98.2413575 19.220145, -98.2414058 19.220183)",
895363983,,,residential,False,False,17.063,,"LINESTRING (-98.2415345 19.2202767, -98.2414058 19.220183)",
31446871,,Avenida Cruz Colorada,tertiary,True,False,32.0,,"LINESTRING (-98.2418594 19.2146113, -98.242024 19.2143691)",
