osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,name
911458337,residential,False,True,10.418,"LINESTRING (-102.7382813 22.9931999, -102.7381982 22.993254)",,,
911458337,residential,False,False,267.969,"LINESTRING (-102.7382813 22.9931999, -102.7386736 22.9929116, -102.7387299 22.992895, -102.7387816 22.9929055, -102.738862 22.992945, -102.7404447 22.9939337)",,,
224032226,residential,False,True,215.501,"LINESTRING (-102.7392704 22.9946589, -102.737939 22.9961602)",,,
912278323,secondary,False,False,21.975,"LINESTRING (-102.7392704 22.9946589, -102.7391511 22.9944946)",MEX 45,,
912278323,secondary,False,True,77.556,"LINESTRING (-102.7392704 22.9946589, -102.7396909 22.9952391)",MEX 45,,
118333486,secondary,True,False,19.15,"LINESTRING (-102.7381982 22.993254, -102.7383551 22.9933478)",MEX 45,20,
911458337,residential,False,False,10.418,"LINESTRING (-102.7381982 22.993254, -102.7382813 22.9931999)",,,
224032225,unclassified,False,False,175.658,"LINESTRING (-102.7399737 22.9956631, -102.7390562 22.9969981)",,,
912278323,secondary,False,True,38.795,"LINESTRING (-102.7399737 22.9956631, -102.7402136 22.9959332)",MEX 45,,
912278323,secondary,False,False,55.344,"LINESTRING (-102.7399737 22.9956631, -102.7399104 22.9955785, -102.7396909 22.9952391)",MEX 45,,
118333489,secondary,True,False,18.098,"LINESTRING (-102.7383551 22.9933478, -102.7382813 22.9931999)",MEX 45,20,
912278323,secondary,False,True,106.873,"LINESTRING (-102.7383551 22.9933478, -102.7389173 22.9941577)",MEX 45,,
224032182,residential,False,False,65.857,"LINESTRING (-102.7417402 22.9954983, -102.7415605 22.996067)",,,
224032182,residential,False,True,85.556,"LINESTRING (-102.7417402 22.9954983, -102.7419254 22.994748)",,,
224032224,residential,False,False,83.792,"LINESTRING (-102.7417402 22.9954983, -102.7425089 22.9957574)",,,
224032224,residential,False,True,108.009,"LINESTRING (-102.7417402 22.9954983, -102.7407558 22.9951485)",,,
224032209,residential,False,False,23.919,"LINESTRING (-102.7437564 22.9936263, -102.7435638 22.9935045)",,,
224032209,residential,False,True,114.17,"LINESTRING (-102.7437564 22.9936263, -102.7446917 22.9941857)",,,
224032216,residential,False,False,63.67,"LINESTRING (-102.7437564 22.9936263, -102.7436928 22.9941959)",,,
224032216,residential,False,True,118.614,"LINESTRING (-102.7437564 22.9936263, -102.7438664 22.9925644)",,,
224032225,unclassified,False,False,11.586,"LINESTRING (-102.7379985 22.9984965, -102.7379081 22.9985592)",,,
224032225,unclassified,False,True,81.554,"LINESTRING (-102.7379985 22.9984965, -102.7384323 22.9978813)",,,
