osmid,oneway,ref,name,highway,reversed,length,geometry,junction,bridge
211748305,True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,90.078,"LINESTRING (-100.3688162 20.1970856, -100.3686389 20.1971453, -100.3684156 20.197229, -100.3682882 20.1972668, -100.3681272 20.1973109, -100.3679958 20.1973303)",,
321180599,False,,El Pueblito- Coroneo,secondary,False,26.947,"LINESTRING (-100.3659306 20.197596, -100.3659714 20.1973567)",,
321180599,False,,El Pueblito- Coroneo,secondary,True,91.963,"LINESTRING (-100.3659306 20.197596, -100.3657877 20.1984121)",,
415615407,False,,Calle José María Morelos,residential,False,64.256,"LINESTRING (-100.3659306 20.197596, -100.3653183 20.1976569)",,
415615407,False,,Calle José María Morelos,residential,True,73.064,"LINESTRING (-100.3659306 20.197596, -100.3666299 20.1975639)",,
321180599,False,,El Pueblito- Coroneo,secondary,False,91.52,"LINESTRING (-100.3657555 20.1992346, -100.3657877 20.1984121)",,
747918857,False,,Calle Ignacio Lozada,residential,False,88.199,"LINESTRING (-100.3657555 20.1992346, -100.3649119 20.199283)",,
747918857,False,,Calle Ignacio Lozada,residential,True,73.631,"LINESTRING (-100.3657555 20.1992346, -100.3664582 20.1991749)",,
321180599,False,,El Pueblito- Coroneo,secondary,True,127.104,"LINESTRING (-100.3657555 20.1992346, -100.365789 20.1994027, -100.3659131 20.1997828, -100.3659278 20.1998703, -100.3659157 20.2003561)",,
321180599,False,,El Pueblito- Coroneo,secondary,False,62.302,"LINESTRING (-100.3657416 20.2018741, -100.3658219 20.2013189)",,
321180599,False,,El Pueblito- Coroneo,secondary,True,98.802,"LINESTRING (-100.3657416 20.2018741, -100.3656269 20.2027561)",,
415615414,False,,Calle Jacarandas,residential,False,50.059,"LINESTRING (-100.3657416 20.2018741, -100.3652619 20.2018758)",,
321180599,False,,El Pueblito- Coroneo,secondary,True,26.947,"LINESTRING (-100.3659714 20.1973567, -100.3659306 20.197596)",,
211747621,True,,,secondary,False,34.697,"LINESTRING (-100.3659714 20.1973567, -100.3660177 20.1973086, -100.3660666 20.1972564, -100.3661206 20.197201, -100.366195 20.1971258)",,
415615459,False,,Calle Heróico Colegio Militar,residential,True,76.163,"LINESTRING (-100.3649549 20.1984474, -100.3642266 20.1984918)",,
747918858,False,,Avenida Benito Juárez,residential,False,93.023,"LINESTRING (-100.3649549 20.1984474, -100.3649119 20.199283)",,
415615459,False,,Calle Heróico Colegio Militar,residential,False,43.655,"LINESTRING (-100.3649549 20.1984474, -100.3651297 20.1984364, -100.3653726 20.1984266)",,
211748308,True,MEX 120,Calle Ingeniero Mariano García Sela,primary,False,182.971,"LINESTRING (-100.3662458 20.1968841, -100.3662135 20.1967545, -100.3661836 20.1965789, -100.3661873 20.1964826, -100.3662007 20.1962951, -100.3662236 20.1960074, -100.3662236 20.1958564, -100.3662016 20.1956993, -100.3661712 20.1955494, -100.3661166 20.1954112, -100.3660318 20.1952813)",,
305052080,True,MEX 120,,primary,False,20.315,"LINESTRING (-100.3662458 20.1968841, -100.3662005 20.1968695, -100.3661527 20.1968704, -100.3661193 20.1968809, -100.3660805 20.1969072, -100.3660708 20.196919)",roundabout,
305052075,True,MEX 120,,primary,False,8.742,"LINESTRING (-100.366303 20.1969403, -100.3662747 20.196904, -100.3662458 20.1968841)",roundabout,
211748309,True,MEX 120,,primary,False,2.82,"LINESTRING (-100.366195 20.1971258, -100.3662203 20.1971169)",roundabout,
921846913,True,MEX 120,,primary,False,2.685,"LINESTRING (-100.3660708 20.196919, -100.3660602 20.196941)",roundabout,
211748307,True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,121.37,"LINESTRING (-100.3662203 20.1971169, -100.3663576 20.1971447, -100.3666654 20.1972114, -100.3673502 20.1973751)",,
305052077,True,MEX 120,,primary,False,24.492,"LINESTRING (-100.3662203 20.1971169, -100.3662577 20.1971037, -100.3662917 20.1970721, -100.3663067 20.1970465, -100.366317 20.1970027, -100.366303 20.1969403)",roundabout,
211748305,True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,34.64,"LINESTRING (-100.36768 20.1973373, -100.3673517 20.1972913)",,
870248134,False,,,primary_link,True,8.529,"LINESTRING (-100.36768 20.1973373, -100.3676806 20.197414)",,
211747622,True,,,secondary,False,37.95,"LINESTRING (-100.3660441 20.1970223, -100.3659714 20.1973567)",,
211748309,True,MEX 120,,primary,False,21.308,"LINESTRING (-100.3660441 20.1970223, -100.3660613 20.1970642, -100.3660928 20.197098, -100.3661473 20.1971231, -100.366195 20.1971258)",roundabout,
211748307,True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,34.75,"LINESTRING (-100.3673502 20.1973751, -100.3676806 20.197414)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,False,9.319,"LINESTRING (-100.3673502 20.1973751, -100.3673517 20.1972913)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,True,10.801,"LINESTRING (-100.3673502 20.1973751, -100.36736 20.1974718)",,
870248134,False,,,primary_link,False,8.529,"LINESTRING (-100.3676806 20.197414, -100.36768 20.1973373)",,
211748307,True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,127.239,"LINESTRING (-100.3676806 20.197414, -100.3678697 20.1974191, -100.3680018 20.1974084, -100.3682292 20.1973681, -100.3684505 20.1973052, -100.368661 20.1971925, -100.3688162 20.1970856)",,
741019627,False,,Calle Doctor Jesús Rodríguez Gaona,residential,True,10.401,"LINESTRING (-100.3660602 20.196941, -100.365978 20.1968881)",,
921846913,True,MEX 120,,primary,False,9.195,"LINESTRING (-100.3660602 20.196941, -100.3660441 20.1970223)",roundabout,
211748304,True,MEX 120,Calle Ingeniero Mariano García Sela,primary,False,184.23700000000002,"LINESTRING (-100.3660318 20.1952813, -100.3660981 20.1955072, -100.3661551 20.1957614, -100.3661679 20.195932, -100.366165 20.1960095, -100.3661571 20.1960931, -100.3661209 20.1963606, -100.3660703 20.1968617, -100.3660708 20.196919)",,
741019629,False,,Calle Río Guanajuato,residential,True,55.552,"LINESTRING (-100.3680314 20.195494, -100.367512 20.1956034)",,
"[868648658, 415615363, 741019628]",False,,Calle Río Las Adjuntas,residential,True,143.171,"LINESTRING (-100.3680314 20.195494, -100.368059 20.1951544, -100.3680496 20.195141, -100.3680354 20.195134, -100.3680113 20.1951331, -100.3674451 20.195268, -100.3674388 20.1952763, -100.3674374 20.1952854, -100.367512 20.1956034)",,
868648657,False,,,residential,False,40.791,"LINESTRING (-100.3680314 20.195494, -100.3680997 20.1958552)",,
415615226,False,,Calle Río Cebolletas,residential,False,88.497,"LINESTRING (-100.3682298 20.1961743, -100.3674025 20.1963491)",,
"[868648657, 741019630]",False,,Calle Río Tigre,residential,False,104.068,"LINESTRING (-100.3682298 20.1961743, -100.3684089 20.1964704, -100.3684085 20.1964869, -100.3683998 20.1965076, -100.3678235 20.1966393)",,
868648657,False,,,residential,True,38.058,"LINESTRING (-100.3682298 20.1961743, -100.3681849 20.1960871, -100.3681383 20.1959719, -100.3680997 20.1958552)",,
415615226,False,,Calle Río Cebolletas,residential,True,88.497,"LINESTRING (-100.3674025 20.1963491, -100.3682298 20.1961743)",,
415615543,False,,Calle Río Turbio,residential,False,37.314,"LINESTRING (-100.3674025 20.1963491, -100.3673463 20.1960177)",,
"[741019630, 415615543]",False,,"['Calle Río Tigre', 'Calle Río Turbio']",residential,True,75.821,"LINESTRING (-100.3674025 20.1963491, -100.3674577 20.1966675, -100.3674755 20.1966872, -100.3675046 20.1966963, -100.3678235 20.1966393)",,
415615240,False,,,residential,True,78.912,"LINESTRING (-100.3678235 20.1966393, -100.3679958 20.1973303)",,
"[741019630, 415615543]",False,,"['Calle Río Tigre', 'Calle Río Turbio']",residential,False,75.821,"LINESTRING (-100.3678235 20.1966393, -100.3675046 20.1966963, -100.3674755 20.1966872, -100.3674577 20.1966675, -100.3674025 20.1963491)",,
"[868648657, 741019630]",False,,Calle Río Tigre,residential,True,104.068,"LINESTRING (-100.3678235 20.1966393, -100.3683998 20.1965076, -100.3684085 20.1964869, -100.3684089 20.1964704, -100.3682298 20.1961743)",,
741019627,False,,Calle Doctor Jesús Rodríguez Gaona,residential,False,10.401,"LINESTRING (-100.365978 20.1968881, -100.3660602 20.196941)",,
741019627,False,,Calle Doctor Jesús Rodríguez Gaona,residential,True,76.09,"LINESTRING (-100.365978 20.1968881, -100.3652512 20.1969427)",,
"[741019625, 415615437]",False,,Calle Sacramento Gutiérrez,residential,False,248.696,"LINESTRING (-100.365978 20.1968881, -100.3659916 20.1965292, -100.3640065 20.1967613)",,
415615458,True,,Calle Cuauhtémoc,residential,False,79.724,"LINESTRING (-100.3652512 20.1969427, -100.3653183 20.1976569)",,
741019627,False,,Calle Doctor Jesús Rodríguez Gaona,residential,False,76.09,"LINESTRING (-100.3652512 20.1969427, -100.365978 20.1968881)",,
741019627,False,,Calle Doctor Jesús Rodríguez Gaona,residential,True,114.335,"LINESTRING (-100.3652512 20.1969427, -100.3641649 20.1970764)",,
701427588,False,,Calle Ignacio Zaragoza,residential,True,38.741,"LINESTRING (-100.3641649 20.1970764, -100.3640065 20.1967613)",,
741019627,False,,Calle Doctor Jesús Rodríguez Gaona,residential,False,114.335,"LINESTRING (-100.3641649 20.1970764, -100.3652512 20.1969427)",,
701427588,False,,Calle Ignacio Zaragoza,residential,False,158.36599999999999,"LINESTRING (-100.3641649 20.1970764, -100.3641747 20.1971006, -100.3642068 20.1972073, -100.3642333 20.1973712, -100.3642555 20.1977265, -100.3642266 20.1984918)",,
741100227,False,,Calle Francisco Villa Norte,residential,True,64.39500000000001,"LINESTRING (-100.3620554 20.1973309, -100.3621633 20.1975429, -100.36228 20.1978291, -100.3622939 20.1978645)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,True,9.319,"LINESTRING (-100.3673517 20.1972913, -100.3673502 20.1973751)",,
"[211748305, 921846914]",True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,117.643,"LINESTRING (-100.3673517 20.1972913, -100.3672208 20.1972701, -100.3666306 20.1971208, -100.3664931 20.1970717, -100.366303 20.1969403)",,
211748305,True,MEX 120,Boulevard José Velázquez Zepeda,primary,False,32.965,"LINESTRING (-100.3679958 20.1973303, -100.36768 20.1973373)",,
415615240,False,,,residential,False,78.912,"LINESTRING (-100.3679958 20.1973303, -100.3678235 20.1966393)",,
415615407,False,,Calle José María Morelos,residential,False,76.877,"LINESTRING (-100.36736 20.1974718, -100.3666299 20.1975639)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,False,10.801,"LINESTRING (-100.36736 20.1974718, -100.3673502 20.1973751)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,True,104.854,"LINESTRING (-100.36736 20.1974718, -100.3673407 20.1984146)",,
415615342,False,,,residential,True,93.323,"LINESTRING (-100.3666299 20.1975639, -100.36671 20.1983998)",,
415615407,False,,Calle José María Morelos,residential,False,73.064,"LINESTRING (-100.3666299 20.1975639, -100.3659306 20.197596)",,
415615407,False,,Calle José María Morelos,residential,True,76.877,"LINESTRING (-100.3666299 20.1975639, -100.36736 20.1974718)",,
415615407,False,,Calle José María Morelos,residential,True,64.256,"LINESTRING (-100.3653183 20.1976569, -100.3659306 20.197596)",,
415615458,True,,Calle Cuauhtémoc,residential,False,85.774,"LINESTRING (-100.3653183 20.1976569, -100.3653726 20.1984266)",,
415615316,False,,Calle Ignacio Aldama,residential,False,96.258,"LINESTRING (-100.36671 20.1983998, -100.3657877 20.1984121)",,
415615316,False,,Calle Ignacio Aldama,residential,True,65.838,"LINESTRING (-100.36671 20.1983998, -100.3673407 20.1984146)",,
415615342,False,,,residential,False,93.323,"LINESTRING (-100.36671 20.1983998, -100.3666299 20.1975639)",,
415615342,False,,,residential,True,83.066,"LINESTRING (-100.36671 20.1983998, -100.3667426 20.1991462)",,
415615316,False,,Calle Ignacio Aldama,residential,False,65.838,"LINESTRING (-100.3673407 20.1984146, -100.36671 20.1983998)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,False,104.854,"LINESTRING (-100.3673407 20.1984146, -100.36736 20.1974718)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,True,73.109,"LINESTRING (-100.3673407 20.1984146, -100.3673139 20.1990716)",,
415615459,False,,Calle Heróico Colegio Militar,residential,False,43.349,"LINESTRING (-100.3653726 20.1984266, -100.3657877 20.1984121)",,
415615459,False,,Calle Heróico Colegio Militar,residential,True,43.655,"LINESTRING (-100.3653726 20.1984266, -100.3651297 20.1984364, -100.3649549 20.1984474)",,
415615459,False,,Calle Heróico Colegio Militar,residential,False,76.163,"LINESTRING (-100.3642266 20.1984918, -100.3649549 20.1984474)",,
701427588,False,,Calle Ignacio Zaragoza,residential,False,92.015,"LINESTRING (-100.3642266 20.1984918, -100.364183 20.1993183)",,
701427588,False,,Calle Ignacio Zaragoza,residential,True,158.36599999999999,"LINESTRING (-100.3642266 20.1984918, -100.3642555 20.1977265, -100.3642333 20.1973712, -100.3642068 20.1972073, -100.3641747 20.1971006, -100.3641649 20.1970764)",,
747918855,False,,Calle José Aguilar y Maya,residential,True,169.47899999999998,"LINESTRING (-100.3642266 20.1984918, -100.3635681 20.1985443, -100.3626113 20.1986481)",,
741100227,False,,Calle Francisco Villa Norte,residential,False,93.21799999999999,"LINESTRING (-100.3626113 20.1986481, -100.3624104 20.1981602, -100.3622939 20.1978645)",,
747918852,False,,Calle Francisco Villa Norte,residential,True,93.638,"LINESTRING (-100.3626113 20.1986481, -100.362673 20.1991768, -100.3626944 20.1994864)",,
747918855,False,,Calle José Aguilar y Maya,residential,False,169.47899999999998,"LINESTRING (-100.3626113 20.1986481, -100.3635681 20.1985443, -100.3642266 20.1984918)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,False,73.109,"LINESTRING (-100.3673139 20.1990716, -100.3673407 20.1984146)",,
747918857,False,,Calle Ignacio Lozada,residential,False,60.193,"LINESTRING (-100.3673139 20.1990716, -100.3667426 20.1991462)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,True,72.533,"LINESTRING (-100.3673139 20.1990716, -100.367342 20.1991855, -100.3673756 20.1992793, -100.3675968 20.1996632)",,
415615342,False,,,residential,False,83.066,"LINESTRING (-100.3667426 20.1991462, -100.36671 20.1983998)",,
747918857,False,,Calle Ignacio Lozada,residential,False,29.85,"LINESTRING (-100.3667426 20.1991462, -100.3664582 20.1991749)",,
747918857,False,,Calle Ignacio Lozada,residential,True,60.193,"LINESTRING (-100.3667426 20.1991462, -100.3673139 20.1990716)",,
415615519,False,,Calle Emiliano Zapata,residential,True,73.892,"LINESTRING (-100.3664582 20.1991749, -100.3665106 20.1998376)",,
747918857,False,,Calle Ignacio Lozada,residential,False,73.631,"LINESTRING (-100.3664582 20.1991749, -100.3657555 20.1992346)",,
747918857,False,,Calle Ignacio Lozada,residential,True,29.85,"LINESTRING (-100.3664582 20.1991749, -100.3667426 20.1991462)",,
415615166,False,,Calle Carlos Prado,residential,False,65.766,"LINESTRING (-100.3649119 20.199283, -100.3642829 20.1993196)",,
415615180,False,,Avenida Benito Juárez,residential,False,86.739,"LINESTRING (-100.3649119 20.199283, -100.3648212 20.2000584)",,
747918857,False,,Calle Ignacio Lozada,residential,True,88.199,"LINESTRING (-100.3649119 20.199283, -100.3657555 20.1992346)",,
747918858,False,,Avenida Benito Juárez,residential,True,93.023,"LINESTRING (-100.3649119 20.199283, -100.3649549 20.1984474)",,
415615166,False,,Calle Carlos Prado,residential,False,10.426,"LINESTRING (-100.3642829 20.1993196, -100.364183 20.1993183)",,
415615166,False,,Calle Carlos Prado,residential,True,65.766,"LINESTRING (-100.3642829 20.1993196, -100.3649119 20.199283)",,
415615546,False,,Calle Marina Roa Rodríguez,residential,True,180.462,"LINESTRING (-100.3642829 20.1993196, -100.3643218 20.1999149, -100.3643004 20.200166, -100.3641562 20.2009287)",,
415615166,False,,Calle Carlos Prado,residential,True,10.426,"LINESTRING (-100.364183 20.1993183, -100.3642829 20.1993196)",,
701427588,False,,Calle Ignacio Zaragoza,residential,True,92.015,"LINESTRING (-100.364183 20.1993183, -100.3642266 20.1984918)",,
415615166,False,,Calle Carlos Prado,residential,False,159.365,"LINESTRING (-100.364183 20.1993183, -100.3635513 20.1993523, -100.363429 20.1993804, -100.3627065 20.1996261)",,
747918852,False,,Calle Francisco Villa Norte,residential,False,15.585,"LINESTRING (-100.3627065 20.1996261, -100.3626944 20.1994864)",,
747918852,False,,Calle Francisco Villa Norte,residential,True,100.188,"LINESTRING (-100.3627065 20.1996261, -100.3627113 20.2005271)",,
415615166,False,,Calle Carlos Prado,residential,True,159.365,"LINESTRING (-100.3627065 20.1996261, -100.363429 20.1993804, -100.3635513 20.1993523, -100.364183 20.1993183)",,
415615228,False,,Calle Clavel,residential,False,114.998,"LINESTRING (-100.3675968 20.1996632, -100.3665106 20.1998376)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,False,72.533,"LINESTRING (-100.3675968 20.1996632, -100.3673756 20.1992793, -100.367342 20.1991855, -100.3673139 20.1990716)",,
701427580,False,,Calle Saturnino Esquivel,tertiary,True,219.651,"LINESTRING (-100.3675968 20.1996632, -100.3677946 20.1999363, -100.3681373 20.200436, -100.3683056 20.2007664, -100.3684955 20.2012209, -100.3685636 20.2014067)",,
415615228,False,,Calle Clavel,residential,True,114.998,"LINESTRING (-100.3665106 20.1998376, -100.3675968 20.1996632)",,
415615519,False,,Calle Emiliano Zapata,residential,False,73.892,"LINESTRING (-100.3665106 20.1998376, -100.3664582 20.1991749)",,
415615519,False,,Calle Emiliano Zapata,residential,True,121.496,"LINESTRING (-100.3665106 20.1998376, -100.366593 20.2009275)",,
701427576,False,,Calle Lázaro Cárdenas,residential,True,52.781,"LINESTRING (-100.3651487 20.2003284, -100.3656543 20.200341)",,
