osmid,name,highway,oneway,reversed,length,geometry,junction
709346698,Calle Cuauhtémoc,residential,False,True,14.954,"LINESTRING (-100.5159928 20.0030872, -100.5160537 20.0029655)",
211737752,Avenida 16 de Septiembre,tertiary,False,False,17.263,"LINESTRING (-100.521152 20.0053997, -100.5210219 20.005304)",
737366579,Avenida 16 de Septiembre,tertiary,True,False,14.98,"LINESTRING (-100.521152 20.0053997, -100.5212459 20.0055015)",
709349341,,unclassified,False,True,9.01,"LINESTRING (-100.5215388 20.0040722, -100.5216234 20.0040879)",
211737749,Calle Luis Donaldo Colosio,tertiary,True,False,121.169,"LINESTRING (-100.5215388 20.0040722, -100.5214772 20.0042467, -100.5210972 20.0050792)",
737366581,Calle Ferrocarril,residential,False,True,6.216,"LINESTRING (-100.5210972 20.0050792, -100.5211478 20.0051086)",
211737749,Calle Luis Donaldo Colosio,tertiary,True,False,24.704,"LINESTRING (-100.5210972 20.0050792, -100.5210475 20.005166, -100.5209822 20.0052733)",
491446423,Calle Ferrocarril Poniente,residential,False,False,188.453,"LINESTRING (-100.5210972 20.0050792, -100.5208415 20.0049385, -100.5206108 20.0047848, -100.5196532 20.0040677)",
737366572,Calle Guanajuato,residential,False,True,8.077,"LINESTRING (-100.5212459 20.0055015, -100.5212707 20.0054327)",
211737752,Avenida 16 de Septiembre,tertiary,False,False,5.372,"LINESTRING (-100.5210219 20.005304, -100.5209822 20.0052733)",
211737752,Avenida 16 de Septiembre,tertiary,False,True,17.263,"LINESTRING (-100.5210219 20.005304, -100.521152 20.0053997)",
"[211737753, 211737747]",Calle Luis Donaldo Colosio,tertiary,True,False,25.401,"LINESTRING (-100.5210219 20.005304, -100.5210925 20.0051954, -100.5211051 20.0051765, -100.5211478 20.0051086)",
737366581,Calle Ferrocarril,residential,False,False,6.216,"LINESTRING (-100.5211478 20.0051086, -100.5210972 20.0050792)",
211737753,Calle Luis Donaldo Colosio,tertiary,True,False,124.03299999999999,"LINESTRING (-100.5211478 20.0051086, -100.5215724 20.0042429, -100.5216234 20.0040879)",
211737752,Avenida 16 de Septiembre,tertiary,False,False,7.995,"LINESTRING (-100.5178736 20.0034679, -100.5178096 20.0034285)",
211737752,Avenida 16 de Septiembre,tertiary,False,True,126.086,"LINESTRING (-100.5178736 20.0034679, -100.5189224 20.0040287)",
"[877884859, 709322668]",Calle Morelos,residential,False,"[False, True]",162.918,"LINESTRING (-100.5178736 20.0034679, -100.5182236 20.0032944, -100.5183148 20.0032436, -100.5183135 20.0032121, -100.517522 20.0026017)",
737366572,Calle Guanajuato,residential,False,False,8.077,"LINESTRING (-100.5212707 20.0054327, -100.5212459 20.0055015)",
737366578,Avenida 16 de Septiembre,tertiary,True,False,12.934,"LINESTRING (-100.5212707 20.0054327, -100.521152 20.0053997)",
211737752,Avenida 16 de Septiembre,tertiary,False,True,43.433,"LINESTRING (-100.5152466 20.0013811, -100.5155623 20.0016352)",
730025209,Avenida 16 de Septiembre,tertiary,False,False,114.499,"LINESTRING (-100.5152466 20.0013811, -100.5143838 20.0007463)",
730308859,Avenida 16 de Septiembre,tertiary,False,False,156.009,"LINESTRING (-100.5152466 20.0013811, -100.5145383 20.000146)",
211737752,Avenida 16 de Septiembre,tertiary,False,False,106.745,"LINESTRING (-100.5163521 20.0022441, -100.5155623 20.0016352)",
211737752,Avenida 16 de Septiembre,tertiary,False,True,36.864,"LINESTRING (-100.5163521 20.0022441, -100.5166251 20.0024541)",
709346698,Calle Cuauhtémoc,residential,False,False,86.063,"LINESTRING (-100.5163521 20.0022441, -100.5160537 20.0029655)",
709346698,Calle Cuauhtémoc,residential,False,True,45.115,"LINESTRING (-100.5163521 20.0022441, -100.516507 20.0018895, -100.516511 20.0018674)",
428999722,Calle Cristóbal Colón,residential,False,False,45.331,"LINESTRING (-100.5191921 19.996742, -100.5190102 19.9971121)",
428999736,Calle Rosal,residential,False,True,120.912,"LINESTRING (-100.5191921 19.996742, -100.5202707 19.9971358)",
428999781,Calle Rosal,residential,False,True,76.598,"LINESTRING (-100.5203559 19.996902, -100.5210325 19.9971671)",
428999787,Calle Girasoles,residential,False,False,27.479,"LINESTRING (-100.5203559 19.996902, -100.5202707 19.9971358)",
428999787,Calle Girasoles,residential,False,True,19.275,"LINESTRING (-100.5203559 19.996902, -100.5204221 19.9967402)",
428999772,Calle Laureles,residential,False,True,78.926,"LINESTRING (-100.5226173 19.9970144, -100.5223429 19.9976757)",
730308861,Calle Gardenia,residential,False,False,94.923,"LINESTRING (-100.5226173 19.9970144, -100.5234652 19.9973208)",
428999736,Calle Rosal,residential,False,False,120.912,"LINESTRING (-100.5202707 19.9971358, -100.5191921 19.996742)",
428999787,Calle Girasoles,residential,False,False,47.363,"LINESTRING (-100.5202707 19.9971358, -100.5201081 19.9975334)",
428999787,Calle Girasoles,residential,False,True,27.479,"LINESTRING (-100.5202707 19.9971358, -100.5203559 19.996902)",
428999722,Calle Cristóbal Colón,residential,False,False,55.022,"LINESTRING (-100.5190102 19.9971121, -100.5187993 19.9975655)",
428999722,Calle Cristóbal Colón,residential,False,True,45.331,"LINESTRING (-100.5190102 19.9971121, -100.5191921 19.996742)",
428999734,Calle Azucena,residential,False,True,123.917,"LINESTRING (-100.5190102 19.9971121, -100.5201081 19.9975334)",
428999781,Calle Rosal,residential,False,False,76.598,"LINESTRING (-100.5210325 19.9971671, -100.5203559 19.996902)",
428999781,Calle Rosal,residential,False,True,148.144,"LINESTRING (-100.5210325 19.9971671, -100.5223429 19.9976757)",
428999721,Calle Jazmín,residential,False,False,88.969,"LINESTRING (-100.5210325 19.9971671, -100.5209031 19.9975372, -100.520697 19.9978992)",
428999719,Calle Hortencia,residential,False,False,82.839,"LINESTRING (-100.5234652 19.9973208, -100.5232074 19.9980253)",
730308861,Calle Gardenia,residential,False,True,94.923,"LINESTRING (-100.5234652 19.9973208, -100.5226173 19.9970144)",
428999734,Calle Azucena,residential,False,False,123.917,"LINESTRING (-100.5201081 19.9975334, -100.5190102 19.9971121)",
428999787,Calle Girasoles,residential,False,False,13.629,"LINESTRING (-100.5201081 19.9975334, -100.5200556 19.9976456)",
428999787,Calle Girasoles,residential,False,True,47.363,"LINESTRING (-100.5201081 19.9975334, -100.5202707 19.9971358)",
428999722,Calle Cristóbal Colón,residential,False,False,60.471,"LINESTRING (-100.5187993 19.9975655, -100.5185697 19.9980647)",
428999722,Calle Cristóbal Colón,residential,False,True,55.022,"LINESTRING (-100.5187993 19.9975655, -100.5190102 19.9971121)",
428999729,Calle Corregidora,residential,False,True,92.038,"LINESTRING (-100.5187993 19.9975655, -100.5196049 19.9979002)",
428999787,Calle Girasoles,residential,False,False,46.558,"LINESTRING (-100.5200556 19.9976456, -100.5198559 19.9980199)",
428999787,Calle Girasoles,residential,False,True,13.629,"LINESTRING (-100.5200556 19.9976456, -100.5201081 19.9975334)",
428999791,Calle Azucena,residential,False,False,72.711,"LINESTRING (-100.5200556 19.9976456, -100.520697 19.9978992)",
428999772,Calle Laureles,residential,False,False,78.926,"LINESTRING (-100.5223429 19.9976757, -100.5226173 19.9970144)",
428999772,Calle Laureles,residential,False,True,89.361,"LINESTRING (-100.5223429 19.9976757, -100.5220294 19.9984234)",
428999781,Calle Rosal,residential,False,False,148.144,"LINESTRING (-100.5223429 19.9976757, -100.5210325 19.9971671)",
428999781,Calle Rosal,residential,False,True,98.342,"LINESTRING (-100.5223429 19.9976757, -100.5232074 19.9980253)",
428999721,Calle Jazmín,residential,False,False,52.319,"LINESTRING (-100.520697 19.9978992, -100.5204296 19.998297)",
428999791,Calle Azucena,residential,False,False,150.932,"LINESTRING (-100.520697 19.9978992, -100.5220294 19.9984234)",
428999791,Calle Azucena,residential,False,True,72.711,"LINESTRING (-100.520697 19.9978992, -100.5200556 19.9976456)",
428999721,Calle Jazmín,residential,False,True,88.969,"LINESTRING (-100.520697 19.9978992, -100.5209031 19.9975372, -100.5210325 19.9971671)",
428999729,Calle Corregidora,residential,False,False,92.038,"LINESTRING (-100.5196049 19.9979002, -100.5187993 19.9975655)",
428999729,Calle Corregidora,residential,False,True,29.411,"LINESTRING (-100.5196049 19.9979002, -100.5198559 19.9980199)",
709346059,Calle Plazuela Gladiola,residential,False,False,59.052,"LINESTRING (-100.5196049 19.9979002, -100.5194118 19.9983993)",
428999719,Calle Hortencia,residential,False,False,86.964,"LINESTRING (-100.5232074 19.9980253, -100.5229412 19.9987663)",
428999719,Calle Hortencia,residential,False,True,82.839,"LINESTRING (-100.5232074 19.9980253, -100.5234652 19.9973208)",
428999781,Calle Rosal,residential,False,False,98.342,"LINESTRING (-100.5232074 19.9980253, -100.5223429 19.9976757)",
428999729,Calle Corregidora,residential,False,False,29.411,"LINESTRING (-100.5198559 19.9980199, -100.5196049 19.9979002)",
428999729,Calle Corregidora,residential,False,True,67.401,"LINESTRING (-100.5198559 19.9980199, -100.5204296 19.998297)",
