osmid,oneway,name,highway,reversed,length,lanes,maxspeed,access,geometry
126129763,False,Calle Pedro María Anaya,residential,False,75.867,,,,"LINESTRING (-99.1443948 23.7418003, -99.1451349 23.7418813)"
126129763,False,Calle Pedro María Anaya,residential,True,75.119,,,,"LINESTRING (-99.1443948 23.7418003, -99.1436621 23.7417193)"
680086353,True,Avenida Cristóbal Colón,residential,False,123.9,2,40,,"LINESTRING (-99.1443948 23.7418003, -99.1444484 23.7411335, -99.144482 23.7406889)"
126122318,True,Calle Profesor Lauro Aguirre,residential,False,119.021,,,,"LINESTRING (-99.1460758 23.7419749, -99.1461659 23.7409077)"
126129763,False,Calle Pedro María Anaya,residential,False,102.47,,,,"LINESTRING (-99.1460758 23.7419749, -99.1470723 23.742106)"
126129763,False,Calle Pedro María Anaya,residential,True,96.333,,,,"LINESTRING (-99.1460758 23.7419749, -99.1451349 23.7418813)"
126121874,True,Calle Hermanos Vázquez Gómez,residential,False,51.06,,,,"LINESTRING (-99.1451349 23.7418813, -99.1450871 23.7423384)"
126129763,False,Calle Pedro María Anaya,residential,False,96.333,,,,"LINESTRING (-99.1451349 23.7418813, -99.1460758 23.7419749)"
126129763,False,Calle Pedro María Anaya,residential,True,75.867,,,,"LINESTRING (-99.1451349 23.7418813, -99.1443948 23.7418003)"
126129761,False,Calle Pedro María Anaya,residential,False,45.359,,,,"LINESTRING (-99.1407639 23.741444, -99.1412068 23.7414891)"
126129761,False,Calle Pedro María Anaya,residential,True,89.236,,,,"LINESTRING (-99.1407639 23.741444, -99.1398945 23.7413406)"
126432534,True,Calle Juan C. Doria,residential,False,58.843,,,,"LINESTRING (-99.1407639 23.741444, -99.1406922 23.7419691)"
124808903,True,Boulevard Tamaulipas,tertiary,False,118.564,1,40,,"LINESTRING (-99.1434402 23.7417392, -99.143361 23.742803)"
126129761,False,Calle Pedro María Anaya,residential,True,85.21,,,,"LINESTRING (-99.1434402 23.7417392, -99.1426094 23.7416449)"
126129763,False,Calle Pedro María Anaya,residential,False,75.119,,,,"LINESTRING (-99.1436621 23.7417193, -99.1443948 23.7418003)"
124812489,True,Boulevard Tamaulipas,tertiary,False,127.044,1,40,,"LINESTRING (-99.1436621 23.7417193, -99.143708 23.7410181, -99.1437241 23.7407088, -99.1437443 23.7406504, -99.1437811 23.74059)"
126122318,True,Calle Profesor Lauro Aguirre,residential,False,123.112,,,,"LINESTRING (-99.1463101 23.7398533, -99.1464187 23.7387506)"
126130394,True,Calle Francisco Javier Mina,residential,False,97.913,,,,"LINESTRING (-99.1463101 23.7398533, -99.1453569 23.7397348)"
126130394,True,Calle Francisco Javier Mina,residential,False,81.342,,,,"LINESTRING (-99.1453569 23.7397348, -99.1445637 23.7396457)"
126121874,True,Calle Hermanos Vázquez Gómez,residential,False,117.31700000000001,,,,"LINESTRING (-99.1453569 23.7397348, -99.1453003 23.7403465, -99.1452495 23.7407852)"
126130394,True,Calle Francisco Javier Mina,residential,False,97.873,,,,"LINESTRING (-99.1437287 23.7395186, -99.1434382 23.7394896, -99.1427745 23.7394103)"
478757648,True,Avenida Juan B. Tijerina,secondary,False,117.22299999999998,,50,,"LINESTRING (-99.1437287 23.7395186, -99.1436742 23.7401246, -99.1436391 23.7405696)"
124811095,True,Calle Felipe Berriozábal,secondary,False,18.07,3,60,,"LINESTRING (-99.1434625 23.740553, -99.1436391 23.7405696)"
126134167,True,,tertiary,False,9.801,,,,"LINESTRING (-99.1434625 23.740553, -99.1435235 23.7406212)"
126134163,True,Calle General Alberto Carrera Torres,secondary,False,94.363,3,50,,"LINESTRING (-99.1429297 23.7372007, -99.1420106 23.7370898)"
126432528,True,Calle Porfirio Díaz,residential,False,122.088,,,,"LINESTRING (-99.1429297 23.7372007, -99.1428525 23.7381886, -99.1428446 23.7382959)"
126129761,False,Calle Pedro María Anaya,residential,False,85.21,,,,"LINESTRING (-99.1426094 23.7416449, -99.1434402 23.7417392)"
126432528,True,Calle Porfirio Díaz,residential,False,117.895,,,,"LINESTRING (-99.1426094 23.7416449, -99.142477 23.7426982)"
126129761,False,Calle Pedro María Anaya,residential,True,98.947,,,,"LINESTRING (-99.1426094 23.7416449, -99.1421809 23.7415962, -99.1416449 23.7415337)"
124815930,False,Calle Olivia Ramírez,residential,False,90.728,2,50,,"LINESTRING (-99.142477 23.7426982, -99.143361 23.742803)"
124815930,False,Calle Olivia Ramírez,residential,True,90.178,2,50,,"LINESTRING (-99.142477 23.7426982, -99.1416007 23.7425787)"
890001913,False,Calle Porfirio Díaz,residential,True,74.579,,,,"LINESTRING (-99.142477 23.7426982, -99.1424033 23.7433655)"
124810218,True,Calle Ignacio Aldama,tertiary,False,96.157,,,,"LINESTRING (-99.1428446 23.7382959, -99.1434608 23.7383743, -99.1437803 23.7384149)"
126432528,True,Calle Porfirio Díaz,residential,False,124.121,,,,"LINESTRING (-99.1428446 23.7382959, -99.1427865 23.7392175, -99.1427745 23.7394103)"
124811095,True,Calle Felipe Berriozábal,secondary,False,78.249,3,60,,"LINESTRING (-99.1426987 23.7404732, -99.1434625 23.740553)"
126432528,True,Calle Porfirio Díaz,residential,False,65.62,,,,"LINESTRING (-99.1426987 23.7404732, -99.1426753 23.7407801, -99.1426674 23.740883, -99.1426538 23.7410619)"
126432528,True,Calle Porfirio Díaz,residential,False,118.441,,,,"LINESTRING (-99.1427745 23.7394103, -99.1426987 23.7404732)"
126130394,True,Calle Francisco Javier Mina,residential,False,98.72500000000001,,,,"LINESTRING (-99.1427745 23.7394103, -99.1425608 23.7393815, -99.1418149 23.7392811)"
126438591,True,Calle Gaspar de la Garza,residential,False,121.392,,,,"LINESTRING (-99.1481821 23.7389749, -99.1483765 23.7378978)"
126129763,False,Calle Pedro María Anaya,residential,False,101.788,,,,"LINESTRING (-99.1477852 23.7422038, -99.1487774 23.7423182)"
126129763,False,Calle Pedro María Anaya,residential,True,73.372,,,,"LINESTRING (-99.1477852 23.7422038, -99.1470723 23.742106)"
126438591,True,Calle Gaspar de la Garza,residential,False,120.676,,,,"LINESTRING (-99.1477852 23.7422038, -99.1478902 23.7411228)"
126130394,True,Calle Francisco Javier Mina,residential,False,77.039,,,,"LINESTRING (-99.1480013 23.7400432, -99.1472493 23.7399647)"
126438591,True,Calle Gaspar de la Garza,residential,False,120.207,,,,"LINESTRING (-99.1480013 23.7400432, -99.1481821 23.7389749)"
126134163,True,Calle General Alberto Carrera Torres,secondary,False,93.235,3,50,,"LINESTRING (-99.1483765 23.7378978, -99.1474698 23.7377788)"
126438591,True,Calle Gaspar de la Garza,residential,False,98.977,,,,"LINESTRING (-99.1483765 23.7378978, -99.1484817 23.7370129)"
124811095,True,Calle Felipe Berriozábal,secondary,False,102.399,3,60,,"LINESTRING (-99.1478902 23.7411228, -99.1488871 23.7412466)"
126438591,True,Calle Gaspar de la Garza,residential,False,120.578,,,,"LINESTRING (-99.1478902 23.7411228, -99.1480013 23.7400432)"
124815930,False,Calle Olivia Ramírez,residential,False,96.934,2,50,,"LINESTRING (-99.147718 23.7432781, -99.1486626 23.7433891)"
124815930,False,Calle Olivia Ramírez,residential,True,67.555,2,50,,"LINESTRING (-99.147718 23.7432781, -99.1470601 23.7431979)"
126438591,True,Calle Gaspar de la Garza,residential,False,119.653,,,,"LINESTRING (-99.147718 23.7432781, -99.1477852 23.7422038)"
126130394,True,Calle Francisco Javier Mina,residential,False,96.397,,,,"LINESTRING (-99.1472493 23.7399647, -99.1463101 23.7398533)"
126439645,True,Calle Matías Sabas Canales,residential,False,118.217,,,,"LINESTRING (-99.1472493 23.7399647, -99.1471931 23.7410266)"
124811095,True,Calle Felipe Berriozábal,secondary,False,71.756,3,60,,"LINESTRING (-99.1471931 23.7410266, -99.1478902 23.7411228)"
126439645,True,Calle Matías Sabas Canales,residential,False,120.652,,,,"LINESTRING (-99.1471931 23.7410266, -99.1470723 23.742106)"
126134163,True,Calle General Alberto Carrera Torres,secondary,False,98.003,3,50,,"LINESTRING (-99.1474698 23.7377788, -99.1465161 23.7376578)"
126439645,True,Calle Matías Sabas Canales,residential,False,121.853,,,,"LINESTRING (-99.1474698 23.7377788, -99.1473528 23.7388694)"
124815930,False,Calle Olivia Ramírez,residential,False,67.555,2,50,,"LINESTRING (-99.1470601 23.7431979, -99.147718 23.7432781)"
124815930,False,Calle Olivia Ramírez,residential,True,73.85,2,50,,"LINESTRING (-99.1470601 23.7431979, -99.14634 23.7431166)"
124810218,True,Calle Ignacio Aldama,tertiary,False,85.223,,,,"LINESTRING (-99.1473528 23.7388694, -99.1481821 23.7389749)"
126439645,True,Calle Matías Sabas Canales,residential,False,122.247,,,,"LINESTRING (-99.1473528 23.7388694, -99.1472493 23.7399647)"
126129763,False,Calle Pedro María Anaya,residential,False,73.372,,,,"LINESTRING (-99.1470723 23.742106, -99.1477852 23.7422038)"
126129763,False,Calle Pedro María Anaya,residential,True,102.47,,,,"LINESTRING (-99.1470723 23.742106, -99.1460758 23.7419749)"
126439645,True,Calle Matías Sabas Canales,residential,False,121.42,,,,"LINESTRING (-99.1470723 23.742106, -99.1470601 23.7431979)"
124815930,False,Calle Olivia Ramírez,residential,False,73.85,2,50,,"LINESTRING (-99.14634 23.7431166, -99.1470601 23.7431979)"
124815930,False,Calle Olivia Ramírez,residential,True,38.653,2,50,,"LINESTRING (-99.14634 23.7431166, -99.1459627 23.7430771)"
126440768,True,Calle Ignacio Allende,residential,False,95.235,,,,"LINESTRING (-99.1475847 23.736028, -99.1466567 23.735919)"
126439645,True,Calle Matías Sabas Canales,residential,False,96.753,,,,"LINESTRING (-99.1475847 23.736028, -99.1475881 23.736422, -99.1475467 23.7368966)"
126440768,True,Calle Ignacio Allende,residential,False,95.7,,,,"LINESTRING (-99.1439657 23.7355909, -99.14303 23.735507)"
478757648,True,Avenida Juan B. Tijerina,secondary,False,66.399,,50,,"LINESTRING (-99.1439657 23.7355909, -99.1439458 23.7358943, -99.1439404 23.7360866, -99.1439376 23.7361874)"
126122318,True,Calle Profesor Lauro Aguirre,residential,False,94.677,,,,"LINESTRING (-99.1466567 23.735919, -99.1467272 23.73507)"
126440768,True,Calle Ignacio Allende,residential,False,96.556,,,,"LINESTRING (-99.1466567 23.735919, -99.1457176 23.7357965)"
126438591,True,Calle Gaspar de la Garza,residential,False,99.564,,,,"LINESTRING (-99.1485146 23.7361436, -99.1486199 23.7352534)"
126440768,True,Calle Ignacio Allende,residential,False,95.522,,,,"LINESTRING (-99.1485146 23.7361436, -99.1475847 23.736028)"
126121874,True,Calle Hermanos Vázquez Gómez,residential,False,93.896,,,,"LINESTRING (-99.1457176 23.7357965, -99.1456222 23.7366364)"
126440768,True,Calle Ignacio Allende,residential,False,87.423,,,,"LINESTRING (-99.1457176 23.7357965, -99.1448651 23.735701)"
126440768,True,Calle Ignacio Allende,residential,False,92.364,,,,"LINESTRING (-99.1448651 23.735701, -99.1439657 23.7355909)"
126707266,True,Avenida Cristóbal Colón,secondary,False,94.474,2,40,,"LINESTRING (-99.1448651 23.735701, -99.1449259 23.7348532)"
126440768,True,Calle Ignacio Allende,residential,False,91.309,,,,"LINESTRING (-99.14303 23.735507, -99.1421362 23.7354373)"
126432528,True,Calle Porfirio Díaz,residential,False,92.854,,,,"LINESTRING (-99.14303 23.735507, -99.1430042 23.7360684, -99.1429819 23.7363408)"
126129763,False,Calle Pedro María Anaya,residential,True,101.788,,,,"LINESTRING (-99.1487774 23.7423182, -99.1477852 23.7422038)"
126441184,True,Calle Emiliano P. Nafarrete,residential,False,119.679,,,,"LINESTRING (-99.1487774 23.7423182, -99.1488871 23.7412466)"
124815930,False,Calle Olivia Ramírez,residential,True,96.934,2,50,,"LINESTRING (-99.1486626 23.7433891, -99.147718 23.7432781)"
126441184,True,Calle Emiliano P. Nafarrete,residential,False,119.651,,,,"LINESTRING (-99.1486626 23.7433891, -99.1487774 23.7423182)"
126130394,True,Calle Francisco Javier Mina,residential,False,102.696,,,,"LINESTRING (-99.1490013 23.7401659, -99.1480013 23.7400432)"
126441184,True,Calle Emiliano P. Nafarrete,residential,False,120.729,,,,"LINESTRING (-99.1488871 23.7412466, -99.1490013 23.7401659)"
126439645,True,Calle Matías Sabas Canales,residential,False,95.626,,,,"LINESTRING (-99.1476561 23.7351705, -99.1475847 23.736028)"
131542926,True,Calle Nicolás Bravo,residential,False,98.537,,,,"LINESTRING (-99.1476561 23.7351705, -99.1486199 23.7352534)"
126432527,True,Calle José Núñez de Cáceres,residential,False,92.568,,,,"LINESTRING (-99.1420734 23.7362678, -99.1421362 23.7354373)"
131542928,True,Calle Mariano Abasolo,residential,False,92.831,,40,yes,"LINESTRING (-99.1420734 23.7362678, -99.1429819 23.7363408)"
126439645,True,Calle Matías Sabas Canales,residential,False,98.408,,,,"LINESTRING (-99.1475467 23.7368966, -99.1474698 23.7377788)"
131542928,True,Calle Mariano Abasolo,residential,False,96.047,,40,yes,"LINESTRING (-99.1475467 23.7368966, -99.1484817 23.7370129)"
131542926,True,Calle Nicolás Bravo,residential,False,95.211,,,,"LINESTRING (-99.1467272 23.73507, -99.1476561 23.7351705)"
131542928,True,Calle Mariano Abasolo,residential,False,97.428,,40,yes,"LINESTRING (-99.1465981 23.7367797, -99.1475467 23.7368966)"
126122318,True,Calle Profesor Lauro Aguirre,residential,False,95.91499999999999,,,,"LINESTRING (-99.1465981 23.7367797, -99.146636 23.7363739, -99.1466567 23.735919)"
131542926,True,Calle Nicolás Bravo,residential,False,92.625,,,,"LINESTRING (-99.1440254 23.7347334, -99.1449259 23.7348532)"
478757648,True,Avenida Juan B. Tijerina,secondary,False,95.545,,50,,"LINESTRING (-99.1440254 23.7347334, -99.1440044 23.7350002, -99.1439657 23.7355909)"
126438591,True,Calle Gaspar de la Garza,residential,False,96.72,,,,"LINESTRING (-99.1484817 23.7370129, -99.1485146 23.7361436)"
126707266,True,Avenida Cristóbal Colón,secondary,False,91.413,2,40,,"LINESTRING (-99.1448042 23.7365212, -99.1448651 23.735701)"
131542928,True,Calle Mariano Abasolo,residential,False,84.243,,40,yes,"LINESTRING (-99.1448042 23.7365212, -99.1456222 23.7366364)"
131542926,True,Calle Nicolás Bravo,residential,False,94.808,,,,"LINESTRING (-99.1458043 23.734955, -99.1467272 23.73507)"
126121874,True,Calle Hermanos Vázquez Gómez,residential,False,93.992,,,,"LINESTRING (-99.1458043 23.734955, -99.1457643 23.7353967, -99.1457176 23.7357965)"
131542926,True,Calle Nicolás Bravo,residential,False,90.126,,,,"LINESTRING (-99.1449259 23.7348532, -99.1458043 23.734955)"
126432534,True,Calle Juan C. Doria,residential,False,87.797,,,,"LINESTRING (-99.1412253 23.7361995, -99.1411517 23.7369862)"
131542928,True,Calle Mariano Abasolo,residential,False,86.661,,40,yes,"LINESTRING (-99.1412253 23.7361995, -99.1420734 23.7362678)"
131542926,True,Calle Nicolás Bravo,residential,False,96.122,,,,"LINESTRING (-99.1430866 23.7346401, -99.1440254 23.7347334)"
126432528,True,Calle Porfirio Díaz,residential,False,96.578,,,,"LINESTRING (-99.1430866 23.7346401, -99.1430471 23.7351331, -99.14303 23.735507)"
131542926,True,Calle Nicolás Bravo,residential,False,90.637,,,,"LINESTRING (-99.1422021 23.7345462, -99.1430866 23.7346401)"
126432528,True,Calle Porfirio Díaz,residential,False,95.764,,,,"LINESTRING (-99.1429819 23.7363408, -99.1429297 23.7372007)"
131542928,True,Calle Mariano Abasolo,residential,False,97.17,,40,yes,"LINESTRING (-99.1429819 23.7363408, -99.1439307 23.7364372)"
131542928,True,Calle Mariano Abasolo,residential,False,84.388,,40,yes,"LINESTRING (-99.1403997 23.7361303, -99.1412253 23.7361995)"
161000469,True,Calle Ascensión Gómez,residential,False,93.293,,,,"LINESTRING (-99.1403997 23.7361303, -99.1404282 23.7352917)"
126121874,True,Calle Hermanos Vázquez Gómez,residential,False,99.996,,,,"LINESTRING (-99.1456222 23.7366364, -99.1455569 23.7375337)"
131542928,True,Calle Mariano Abasolo,residential,False,100.605,,40,yes,"LINESTRING (-99.1456222 23.7366364, -99.1465981 23.7367797)"
126129761,False,Calle Pedro María Anaya,residential,False,89.236,,,,"LINESTRING (-99.1398945 23.7413406, -99.1407639 23.741444)"
161000469,True,Calle Ascensión Gómez,residential,False,70.209,,,,"LINESTRING (-99.1398945 23.7413406, -99.1400019 23.7407169)"
124811095,True,Calle Felipe Berriozábal,secondary,False,78.374,3,60,,"LINESTRING (-99.1400991 23.7401519, -99.1408625 23.7402439)"
161000469,True,Calle Ascensión Gómez,residential,False,43.979,,,,"LINESTRING (-99.1400991 23.7401519, -99.14013 23.7397574)"
126432534,True,Calle Juan C. Doria,residential,False,120.71,,,,"LINESTRING (-99.1411517 23.7369862, -99.1410556 23.7380682)"
126134163,True,Calle General Alberto Carrera Torres,secondary,False,80.451,3,50,,"LINESTRING (-99.1411517 23.7369862, -99.1409105 23.7369571, -99.1406624 23.7369256, -99.1403686 23.7368883)"
161000469,True,Calle Ascensión Gómez,residential,False,84.346,,,,"LINESTRING (-99.1403686 23.7368883, -99.1403885 23.7364023, -99.1403997 23.7361303)"
892624740,True,Calle Juan C. Doria,residential,False,73.959,,,,"LINESTRING (-99.1409083 23.742758, -99.1411694 23.7433787)"
124815928,True,Calle Olivia Ramírez,residential,False,59.804,2,50,,"LINESTRING (-99.1409083 23.742758, -99.1413143 23.7426167, -99.1414644 23.7425886)"
126134163,True,Calle General Alberto Carrera Torres,secondary,False,88.182,3,50,,"LINESTRING (-99.1420106 23.7370898, -99.1411517 23.7369862)"
126432527,True,Calle José Núñez de Cáceres,residential,False,91.626,,,,"LINESTRING (-99.1420106 23.7370898, -99.1420734 23.7362678)"
892624740,True,Calle Juan C. Doria,residential,False,9.081,,,,"LINESTRING (-99.1408762 23.7426818, -99.1409083 23.742758)"
126432534,True,Calle Juan C. Doria,residential,False,60.171,,,,"LINESTRING (-99.1406638 23.7421768, -99.1408762 23.7426818)"
161000460,False,Calle del Manglar,residential,True,73.959,,,,"LINESTRING (-99.1406638 23.7421768, -99.1399814 23.7424053)"
126432527,True,Calle José Núñez de Cáceres,residential,False,121.655,,,,"LINESTRING (-99.1417763 23.7403746, -99.1418149 23.7392811)"
124811095,True,Calle Felipe Berriozábal,secondary,False,94.525,3,60,,"LINESTRING (-99.1417763 23.7403746, -99.1424008 23.7404414, -99.1426987 23.7404732)"
124811095,True,Calle Felipe Berriozábal,secondary,False,46.144,3,60,,"LINESTRING (-99.1408625 23.7402439, -99.1413104 23.740308)"
126432534,True,Calle Juan C. Doria,residential,False,63.36,,,,"LINESTRING (-99.1408625 23.7402439, -99.1408158 23.7408121)"
161000460,False,Calle del Manglar,residential,False,73.959,,,,"LINESTRING (-99.1399814 23.7424053, -99.1406638 23.7421768)"
126432534,True,Calle Juan C. Doria,residential,False,23.275,,,,"LINESTRING (-99.1406922 23.7419691, -99.1406638 23.7421768)"
124815930,False,Calle Olivia Ramírez,residential,False,72.374,2,50,,"LINESTRING (-99.1443124 23.7429079, -99.1450184 23.7429854)"
124815930,False,Calle Olivia Ramírez,residential,True,72.651,2,50,,"LINESTRING (-99.1443124 23.7429079, -99.1436037 23.7428301)"
680086353,True,Avenida Cristóbal Colón,residential,False,123.445,2,40,,"LINESTRING (-99.1443124 23.7429079, -99.1443948 23.7418003)"
126440768,True,Calle Ignacio Allende,residential,False,115.545,,,,"LINESTRING (-99.1404282 23.7352917, -99.1392979 23.7351959)"
126432534,True,Calle Juan C. Doria,residential,False,93.507,,,,"LINESTRING (-99.1412906 23.7353607, -99.1412253 23.7361995)"
126440768,True,Calle Ignacio Allende,residential,False,88.118,,,,"LINESTRING (-99.1412906 23.7353607, -99.1404282 23.7352917)"
126432527,True,Calle José Núñez de Cáceres,residential,False,99.313,,,,"LINESTRING (-99.1421362 23.7354373, -99.1422021 23.7345462)"
126440768,True,Calle Ignacio Allende,residential,False,86.494,,,,"LINESTRING (-99.1421362 23.7354373, -99.1412906 23.7353607)"
124810218,True,Calle Ignacio Aldama,tertiary,False,80.033,,,,"LINESTRING (-99.1402768 23.7379692, -99.1410556 23.7380682)"
161000469,True,Calle Ascensión Gómez,residential,False,120.553,,,,"LINESTRING (-99.1402768 23.7379692, -99.1403686 23.7368883)"
124810218,True,Calle Ignacio Aldama,tertiary,False,87.629,,,,"LINESTRING (-99.1410556 23.7380682, -99.1419083 23.7381767)"
126432534,True,Calle Juan C. Doria,residential,False,122.531,,,,"LINESTRING (-99.1410556 23.7380682, -99.1409525 23.7391661)"
