osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,width
710256792,True,Calle Fernando de Tapia,primary_link,False,28.382,"LINESTRING (-99.9932195 20.384243, -99.9931645 20.3842653, -99.9931209 20.384314, -99.9930508 20.3844325)",,,
711089256,True,Carretera Panamericana a Querétaro,primary,False,121.188,"LINESTRING (-99.9932195 20.384243, -99.9931873 20.3842851, -99.9931648 20.3843348, -99.993149 20.3843979, -99.9930692 20.3847336, -99.9930022 20.385029, -99.9929505 20.385298)",2,40,10.0
715893939,False,Calle Aquiles Serdán,residential,False,12.548,"LINESTRING (-99.991181 20.3850095, -99.9911716 20.385122)",,,
49885946,True,Avenida Benito Juaréz Oriente,primary,False,90.977,"LINESTRING (-99.991181 20.3850095, -99.9908289 20.3847191, -99.9905282 20.3844664)",,,
49885951,True,Avenida Miguel Hidalgo y Costilla,primary,False,39.272,"LINESTRING (-99.9974775 20.3852067, -99.9975633 20.3848628)",,,
711092559,True,,primary_link,False,22.528,"LINESTRING (-99.9974775 20.3852067, -99.9974528 20.3851616, -99.9974118 20.3851287, -99.9973605 20.3851127, -99.9973066 20.3851161)",,,
641688707,False,Avenida Constituyentes,residential,True,64.317,"LINESTRING (-99.9898361 20.3905739, -99.9900201 20.391126)",,,
1220403050,True,Calle José María Pino Suárez Norte,residential,False,21.765,"LINESTRING (-99.9898361 20.3905739, -99.9897064 20.3907273)",,,
48418067,True,Calle 16 De Septiembre,residential,False,135.581,"LINESTRING (-99.9976562 20.3883252, -99.9979931 20.3871475)",2,30,10.0
766072718,True,Avenida Benito Juárez Poniente,primary,False,34.943,"LINESTRING (-99.9978167 20.3866324, -99.9974875 20.386573)",,,
910794697,False,,residential,True,6.816,"LINESTRING (-99.9978167 20.3866324, -99.9977986 20.3866913)",,,
310705825,True,Calle Fernando de Tapia,primary,False,63.905,"LINESTRING (-99.9956938 20.3848178, -99.9951305 20.3845909)",,,
310705825,True,Calle Fernando de Tapia,primary,False,54.038,"LINESTRING (-99.996176 20.3849963, -99.9956938 20.3848178)",,,
"[48418075, 48418077]",True,"['Calle Mariano Jiménez', 'Calle Reforma']",residential,False,190.441,"LINESTRING (-99.996176 20.3849963, -99.9958671 20.3861067, -99.995294 20.3859312)",,,
48418074,True,Andador 2 de Abril,residential,False,48.969,"LINESTRING (-99.9951705 20.3863561, -99.995294 20.3859312)",,,
288666230,True,Avenida Juarez,primary,False,45.22,"LINESTRING (-99.9951705 20.3863561, -99.9955918 20.3864532)",,,
288666230,True,Avenida Juarez,primary,False,38.92,"LINESTRING (-99.9948112 20.3862608, -99.9951705 20.3863561)",,,
765594471,True,Avenida Juarez,primary,False,33.04,"LINESTRING (-99.9955918 20.3864532, -99.995907 20.3864847)",,,
48418089,True,Calle General Vicente Guerrero,residential,False,189.636,"LINESTRING (-99.9955918 20.3864532, -99.9957876 20.3872317, -99.9961026 20.3880878)",,,
765594471,True,Avenida Juarez,primary,False,35.044,"LINESTRING (-99.9967097 20.386522, -99.9970441 20.3865547)",,,
288666230,True,Avenida Juarez,primary,False,91.013,"LINESTRING (-99.9939644 20.3860611, -99.9948112 20.3862608)",,,
1189249744,False,Calle José María Pino Suárez Sur,residential,True,59.045,"LINESTRING (-99.9939644 20.3860611, -99.994295 20.3856299)",,,
705796224,True,Calle José María Pino Suárez Norte,residential,False,198.697,"LINESTRING (-99.9939644 20.3860611, -99.9937338 20.3863131, -99.9932831 20.3867971, -99.9927084 20.3874053)",,,
48418064,True,Calle Vicente Rivapalacio,residential,False,35.796,"LINESTRING (-99.9946842 20.3865599, -99.9948112 20.3862608)",,,
53622080,True,Calle Ezequiel Montes,residential,False,194.19400000000002,"LINESTRING (-99.9946842 20.3865599, -99.995213 20.3871856, -99.9956073 20.3877751, -99.9956757 20.3879185, -99.9956741 20.3880138)",,,
48418078,True,Calle Aquiles Serdán,residential,False,142.85,"LINESTRING (-99.9927084 20.3874053, -99.9939858 20.3878708)",,,
768284707,True,Calle José María Pino Suárez Norte,residential,False,111.86899999999999,"LINESTRING (-99.9927084 20.3874053, -99.9924951 20.387639, -99.9920972 20.3881102, -99.9920325 20.3881866)",,,
53622079,True,Calle Claustros,residential,False,60.388,"LINESTRING (-99.9956408 20.3881598, -99.9955052 20.3886878)",,,
48418084,True,Calle Nicolás Bravo,residential,False,53.047,"LINESTRING (-99.9960077 20.3887635, -99.9955052 20.3886878)",,,
48418086,True,Plaza Independencia,residential,False,48.148,"LINESTRING (-99.9960077 20.3887635, -99.9959405 20.3891919)",,,
53622079,True,Calle Claustros,residential,False,71.454,"LINESTRING (-99.9955052 20.3886878, -99.9953359 20.3893105)",,,
