osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge
350178450,Calle 16 De Septiembre,residential,False,False,46.32,,,"LINESTRING (-106.2788482 31.5507066, -106.2790827 31.5510721)",
350178450,Calle 16 De Septiembre,residential,False,True,76.738,,,"LINESTRING (-106.2788482 31.5507066, -106.2784489 31.5501062)",
755280725,Calle Venustiano Carranza Norte,residential,False,False,93.222,,,"LINESTRING (-106.2788482 31.5507066, -106.2797119 31.5503052)",
303056064,Calle Francisco Márquez,residential,False,False,106.204,,,"LINESTRING (-106.2810369 31.5524104, -106.2819815 31.5518963)",
755280726,Carretera Ciudad Juarez-El Provenir,primary,False,False,110.542,MEX 2,80,"LINESTRING (-106.2810369 31.5524104, -106.280472 31.5515406)",
350178719,Calle Guadalupe Victoria,residential,False,False,84.495,,,"LINESTRING (-106.2848651 31.5504591, -106.2844714 31.5497773)",
303056064,Calle Francisco Márquez,residential,False,True,143.62,,,"LINESTRING (-106.2848651 31.5504591, -106.2840041 31.5508998, -106.2835662 31.5511247)",
350178719,Calle Guadalupe Victoria,residential,False,True,105.18400000000001,,,"LINESTRING (-106.2848651 31.5504591, -106.2851179 31.5508767, -106.2852131 31.5510127, -106.2852976 31.5511292, -106.2854143 31.5512801)",
303056065,Calle Vicente Suárez,residential,False,False,111.827,,,"LINESTRING (-106.280472 31.5515406, -106.2815257 31.5510877)",
755280726,Carretera Ciudad Juarez-El Provenir,primary,False,True,110.542,MEX 2,80,"LINESTRING (-106.280472 31.5515406, -106.2810369 31.5524104)",
755280726,Carretera Ciudad Juarez-El Provenir,primary,False,False,155.143,MEX 2,80,"LINESTRING (-106.280472 31.5515406, -106.2798863 31.5506161, -106.2797616 31.5503938, -106.2797119 31.5503052)",
350178455,Calle Castulo Herrera,residential,False,True,115.127,,,"LINESTRING (-106.2768816 31.5489231, -106.2762708 31.5480281)",
755280723,Calle Revolución Norte,residential,False,False,66.23,,,"LINESTRING (-106.2768816 31.5489231, -106.2775004 31.5486462)",
"[755280724, 350178455]","['Calle Morelos Norte', 'Calle Castulo Herrera']",residential,False,False,135.947,,,"LINESTRING (-106.2768816 31.5489231, -106.2771919 31.5494104, -106.2772208 31.5494378, -106.2772556 31.5494584, -106.2772858 31.549463, -106.2773368 31.5494498, -106.2773951 31.5494247, -106.2778583 31.5491733)",
303056066,Calle Revolución Sur,residential,False,False,110.246,,,"LINESTRING (-106.2811562 31.5469646, -106.2821765 31.5464882)",
350204032,Calle Josefa Ortiz De Domínguez,residential,False,True,73.038,,,"LINESTRING (-106.2811562 31.5469646, -106.2815483 31.5475301)",
303056066,Calle Revolución Sur,residential,False,True,90.517,,,"LINESTRING (-106.2811562 31.5469646, -106.2804007 31.5472883, -106.2803028 31.5473303)",
350178455,Calle Castulo Herrera,residential,False,False,115.127,,,"LINESTRING (-106.2762708 31.5480281, -106.2768816 31.5489231)",
350178455,Calle Castulo Herrera,residential,False,True,85.686,,,"LINESTRING (-106.2762708 31.5480281, -106.2758346 31.5473531)",
755280722,Calle Emiliano Zapata Norte,residential,False,False,73.955,,,"LINESTRING (-106.2762708 31.5480281, -106.2769376 31.5476825)",
755280722,Calle Emiliano Zapata Norte,residential,False,False,106.29,,,"LINESTRING (-106.2778166 31.5472983, -106.2787941 31.5468295)",
755280722,Calle Emiliano Zapata Norte,residential,False,True,93.612,,,"LINESTRING (-106.2778166 31.5472983, -106.2769376 31.5476825)",
