osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes
224644953,True,MOR 4,Calle Ingenio Sanalona,secondary,False,174.203,"LINESTRING (-99.1901187 18.6536726, -99.19023 18.6541912, -99.1904068 18.6550903, -99.1904267 18.6552117)",,
787800780,True,MOR 4,,secondary,False,7.265000000000001,"LINESTRING (-99.1901187 18.6536726, -99.1901415 18.6536751, -99.1901643 18.6536721, -99.1901856 18.6536639)",roundabout,
787800781,False,,,residential,False,98.763,"LINESTRING (-99.1891468 18.6538082, -99.1900673 18.6536401)",,
"[843245595, 868650174]",False,,Calle Allende,residential,False,195.584,"LINESTRING (-99.1891468 18.6538082, -99.1891428 18.6539582, -99.1891482 18.6540427, -99.1891958 18.6542866, -99.1892749 18.654657, -99.1893634 18.6552085, -99.1893929 18.6555478)",,
842806348,False,MOR 4,Avenida José Trinidad Ruiz Meza,secondary,False,70.377,"LINESTRING (-99.186653 18.6584488, -99.1873202 18.6584173)",,2
843629482,False,MOR 14,Carretera Federal Zacatepec-Zapata,primary,True,128.155,"LINESTRING (-99.186653 18.6584488, -99.1864329 18.6595823)",,2
842815471,False,MOR 14,Carretera Federal Zacatepec-Zapata,primary,False,124.291,"LINESTRING (-99.186653 18.6584488, -99.1866667 18.65827, -99.1866412 18.6580897, -99.1866071 18.6578938, -99.1865379 18.6576961, -99.1863738 18.6573828)",,2
922025139,False,MOR 4,Avenida José Trinidad Ruiz Meza,secondary,True,155.47899999999998,"LINESTRING (-99.186653 18.6584488, -99.1858229 18.6585121, -99.1851817 18.658558)",,2
787800780,True,MOR 4,,secondary,False,3.63,"LINESTRING (-99.1902102 18.6535329, -99.1901979 18.6535215, -99.1901835 18.6535125)",roundabout,
787800780,True,MOR 4,,secondary,False,8.314,"LINESTRING (-99.1902305 18.653603, -99.1902311 18.6535781, -99.1902241 18.653554, -99.1902102 18.6535329)",roundabout,
787800781,False,,,residential,True,98.763,"LINESTRING (-99.1900673 18.6536401, -99.1891468 18.6538082)",,
787800780,True,MOR 4,,secondary,False,6.628,"LINESTRING (-99.1900673 18.6536401, -99.1900816 18.6536546, -99.190099 18.6536656, -99.1901187 18.6536726)",roundabout,
843610511,False,,Calle Vía Central,residential,False,21.593,"LINESTRING (-99.1891938 18.6602237, -99.1892216 18.6600313)",,
843610513,False,,Línea C,residential,False,362.729,"LINESTRING (-99.1891938 18.6602237, -99.1892709 18.6601919, -99.1893232 18.6601436, -99.1893966 18.6599789, -99.1894776 18.6598426, -99.1896635 18.6595919, -99.1898626 18.6593655, -99.1900732 18.6591642, -99.1902239 18.6590402, -99.1904747 18.6588745, -99.1906146 18.6587941, -99.1908403 18.6586916, -99.1911428 18.6585793, -99.1914581 18.6585141, -99.191886 18.65846)",,
224644352,False,,Calle Emiliano Zapata,residential,False,58.118,"LINESTRING (-99.1937805 18.6561664, -99.1940432 18.6557068)",,
224644352,False,,Calle Emiliano Zapata,residential,True,83.569,"LINESTRING (-99.1937805 18.6561664, -99.1934404 18.6563063, -99.1931909 18.6564309, -99.1930795 18.6565119)",,
787802031,False,,Calle Francisco Sarabia,residential,True,80.803,"LINESTRING (-99.1937805 18.6561664, -99.1939416 18.6565047, -99.1939266 18.6566963, -99.193913 18.6568592)",,
224644336,False,,Avenida Escuadrón 201,residential,False,129.27,"LINESTRING (-99.1925186 18.6563793, -99.1930199 18.6553182)",,
224644988,False,,Calle Morelos,residential,True,130.757,"LINESTRING (-99.1925186 18.6563793, -99.1913788 18.6559139)",,
843509801,False,,Calle Hacienda Vieja,residential,True,46.196,"LINESTRING (-99.1925186 18.6563793, -99.1923755 18.656772)",,
224644988,False,,Calle Morelos,residential,False,61.681,"LINESTRING (-99.1925186 18.6563793, -99.1926893 18.6564365, -99.1928177 18.6564563, -99.1929281 18.6564614, -99.1930359 18.656482, -99.1930795 18.6565119)",,
224644988,False,,Calle Morelos,residential,False,44.593,"LINESTRING (-99.193913 18.6568592, -99.1943198 18.65697)",,
224644988,False,,Calle Morelos,residential,True,44.493,"LINESTRING (-99.193913 18.6568592, -99.1934937 18.6568114)",,
787802031,False,,Calle Francisco Sarabia,residential,False,80.803,"LINESTRING (-99.193913 18.6568592, -99.1939266 18.6566963, -99.1939416 18.6565047, -99.1937805 18.6561664)",,
787802031,False,,Calle Francisco Sarabia,residential,True,141.097,"LINESTRING (-99.193913 18.6568592, -99.1936707 18.6575938, -99.193592 18.6577403, -99.1934026 18.6578179, -99.1932654 18.6578682)",,
224644988,False,,Calle Morelos,residential,True,44.593,"LINESTRING (-99.1943198 18.65697, -99.193913 18.6568592)",,
842806348,False,MOR 4,Avenida José Trinidad Ruiz Meza,secondary,False,17.958,"LINESTRING (-99.1892197 18.6579541, -99.1893563 18.6578575)",,2
842806348,False,MOR 4,Avenida José Trinidad Ruiz Meza,secondary,True,31.396,"LINESTRING (-99.1892197 18.6579541, -99.1889537 18.6580814)",,2
876177994,False,,Calle Efren Mancilla,residential,False,16.485,"LINESTRING (-99.1892197 18.6579541, -99.1893291 18.6580601)",,
843509801,False,,Calle Hacienda Vieja,residential,False,25.807,"LINESTRING (-99.1914203 18.6581984, -99.1915493 18.6580011)",,
843509801,False,,Calle Hacienda Vieja,residential,True,24.776,"LINESTRING (-99.1914203 18.6581984, -99.1912528 18.6583548)",,
787802031,False,,Calle Francisco Sarabia,residential,False,56.230999999999995,"LINESTRING (-99.1914203 18.6581984, -99.1917547 18.6582542, -99.1919335 18.658326)",,
843507113,False,,Callejón Francisco Sarabia,residential,True,15.718,"LINESTRING (-99.1919335 18.658326, -99.191886 18.65846)",,
787802031,False,,Calle Francisco Sarabia,residential,False,151.108,"LINESTRING (-99.1919335 18.658326, -99.192945 18.6580781, -99.1932654 18.6578682)",,
787802031,False,,Calle Francisco Sarabia,residential,True,56.230999999999995,"LINESTRING (-99.1919335 18.658326, -99.1917547 18.6582542, -99.1914203 18.6581984)",,
843509800,False,,Callejón Pedro Ascencio,residential,False,65.822,"LINESTRING (-99.1912528 18.6583548, -99.1906447 18.6582189)",,
843509801,False,,Calle Hacienda Vieja,residential,False,24.776,"LINESTRING (-99.1912528 18.6583548, -99.1914203 18.6581984)",,
843219259,False,,Calle Francisco Sarabia,residential,True,80.629,"LINESTRING (-99.1912528 18.6583548, -99.1911746 18.6584156, -99.1910347 18.6584664, -99.1907439 18.6585449, -99.1905325 18.6585598)",,
843297492,False,,Calle Matamoros,residential,False,13.018,"LINESTRING (-99.1904271 18.6586209, -99.1905325 18.6585598)",,
843297492,False,,Calle Matamoros,residential,True,24.49,"LINESTRING (-99.1904271 18.6586209, -99.1901989 18.6585789)",,
224644956,False,,Calle Lorenzo Vazquez,residential,True,65.261,"LINESTRING (-99.1904271 18.6586209, -99.1900914 18.6589115, -99.18995 18.6589916)",,
224644974,False,,Calle Revolución Agraria,residential,False,118.512,"LINESTRING (-99.1934747 18.6542376, -99.194514 18.6546454)",,
224644336,False,,Avenida Escuadrón 201,residential,True,129.476,"LINESTRING (-99.1934747 18.6542376, -99.1933439 18.6546119, -99.1930199 18.6553182)",,
224644352,False,,Calle Emiliano Zapata,residential,True,66.009,"LINESTRING (-99.194514 18.6546454, -99.1942759 18.6551945)",,
224644974,False,,Calle Revolución Agraria,residential,True,118.512,"LINESTRING (-99.194514 18.6546454, -99.1934747 18.6542376)",,
224644336,False,,Avenida Escuadrón 201,residential,True,129.27,"LINESTRING (-99.1930199 18.6553182, -99.1925186 18.6563793)",,
224644960,False,,Calle Francisco I. Madero,residential,False,116.145,"LINESTRING (-99.1930199 18.6553182, -99.1940432 18.6557068)",,
224644336,False,,Avenida Escuadrón 201,residential,False,129.476,"LINESTRING (-99.1930199 18.6553182, -99.1933439 18.6546119, -99.1934747 18.6542376)",,
843245594,True,MOR 4,Calle Allende,secondary,False,28.761,"LINESTRING (-99.1893929 18.6555478, -99.1893205 18.6556431, -99.1892916 18.6557367, -99.1892906 18.6557804)",,
"[843245595, 868650174]",False,,Calle Allende,residential,True,195.584,"LINESTRING (-99.1893929 18.6555478, -99.1893634 18.6552085, -99.1892749 18.654657, -99.1891958 18.6542866, -99.1891482 18.6540427, -99.1891428 18.6539582, -99.1891468 18.6538082)",,
224644984,False,,Calle Nicolás Bravo,residential,True,9.588,"LINESTRING (-99.1904267 18.6552117, -99.1905007 18.6552619)",,
