osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,False,122.923,,,"LINESTRING (-102.840483 23.2321318, -102.8393512 23.2317571)"
587875387,False,,,residential,True,93.066,,,"LINESTRING (-102.840483 23.2321318, -102.8404441 23.2312956)"
901450220,False,ZAC 135,Avenida A Plateros,secondary,False,20.508,2,50,"LINESTRING (-102.8403341 23.2250615, -102.8405347 23.2250557)"
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,True,104.449,,,"LINESTRING (-102.8403341 23.2250615, -102.8400574 23.2251005, -102.8393189 23.2251688)"
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,True,54.884,,,"LINESTRING (-102.8393189 23.2251688, -102.8393449 23.2256618)"
761340643,False,,,residential,False,97.402,,,"LINESTRING (-102.8393189 23.2251688, -102.8383696 23.225248)"
761340643,False,,,residential,True,48.331,,,"LINESTRING (-102.8393189 23.2251688, -102.839286 23.2247352)"
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,False,104.449,,,"LINESTRING (-102.8393189 23.2251688, -102.8400574 23.2251005, -102.8403341 23.2250615)"
587874065,False,,,residential,True,24.778,,,"LINESTRING (-102.8405347 23.2250557, -102.8407741 23.2250203)"
901450220,False,ZAC 135,Avenida A Plateros,secondary,True,20.508,2,50,"LINESTRING (-102.8405347 23.2250557, -102.8403341 23.2250615)"
314912645,True,ZAC 135,Avenida A Plateros,secondary,False,69.811,2,50,"LINESTRING (-102.8405347 23.2250557, -102.840641 23.224973, -102.8407142 23.2248893, -102.8408689 23.2245235)"
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,True,122.923,,,"LINESTRING (-102.8393512 23.2317571, -102.840483 23.2321318)"
587875395,False,,,residential,False,40.253,,,"LINESTRING (-102.8393512 23.2317571, -102.8389796 23.2316369)"
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,False,83.373,,,"LINESTRING (-102.8393512 23.2317571, -102.8394235 23.2310744, -102.8394309 23.2310109)"
29183967,False,ZAC 77,Carretera Plateros-La Salada-Rancho Grande,secondary,False,41.68,,,"LINESTRING (-102.8394309 23.2310109, -102.8394744 23.2306382)"
587875396,False,,,residential,False,108.26,,,"LINESTRING (-102.8394309 23.2310109, -102.8404441 23.2312956)"
