osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge
463313537,Calle Leandro Valle,residential,False,True,17.606,,"LINESTRING (-99.2176301 20.4781652, -99.2176337 20.4780069)",,
856095639,Avenida Insurgentes,trunk,True,False,85.277,MEX 85,"LINESTRING (-99.2176301 20.4781652, -99.2168491 20.4779353)",,
856860264,Avenida Paseo del Roble,tertiary,False,True,88.708,,"LINESTRING (-99.2210205 20.4819571, -99.2208359 20.4827359)",,
190297684,Calle Fresno,residential,False,True,75.977,,"LINESTRING (-99.2141798 20.477593, -99.2147198 20.4780523)",,
190297635,Calle Nogal,residential,False,False,155.55,,"LINESTRING (-99.2141798 20.477593, -99.2135427 20.4787293, -99.2134553 20.4788106)",,
856898876,Calle Independencia,residential,False,True,5.416,,"LINESTRING (-99.2204321 20.4777025, -99.2204246 20.4776543)",,
463313534,Calle Jaime Nunó,residential,False,True,157.655,,"LINESTRING (-99.2204321 20.4777025, -99.220344 20.4777457, -99.2202797 20.4777599, -99.2199588 20.4777596, -99.2199105 20.4777702, -99.2198776 20.4777892, -99.2196395 20.478084, -99.2195895 20.4781121, -99.2195143 20.478139, -99.2192786 20.4781802, -99.2191923 20.4781826, -99.2191137 20.4781729)",,
856898877,,residential,False,False,52.006,,"LINESTRING (-99.2204321 20.4777025, -99.2204846 20.4777701, -99.2207537 20.4780599)",,
190297688,Calle Felipe Ángeles,secondary,False,True,9.07,,"LINESTRING (-99.2214087 20.4778137, -99.2213994 20.4778948)",2,
856095639,Avenida Insurgentes,trunk,True,False,59.423,MEX 85,"LINESTRING (-99.2214087 20.4778137, -99.2209903 20.47797, -99.2208791 20.4780123)",,
190297679,Calle Pípila,residential,False,False,36.266999999999996,,"LINESTRING (-99.2150054 20.4778708, -99.2148611 20.4779366, -99.2147198 20.4780523)",,
190297681,Avenida Ignacio Zaragoza,tertiary,False,False,85.304,,"LINESTRING (-99.2150054 20.4778708, -99.2151317 20.4781417, -99.2153565 20.4785636)",,
190297684,Calle Fresno,residential,False,False,75.977,,"LINESTRING (-99.2147198 20.4780523, -99.2141798 20.477593)",,
190297679,Calle Pípila,residential,False,False,147.091,,"LINESTRING (-99.2147198 20.4780523, -99.2146084 20.4781952, -99.2144099 20.4785067, -99.2142784 20.4787922, -99.2140611 20.4792182)",,
190297679,Calle Pípila,residential,False,True,36.266999999999996,,"LINESTRING (-99.2147198 20.4780523, -99.2148611 20.4779366, -99.2150054 20.4778708)",,
190297688,Calle Felipe Ángeles,secondary,False,False,4.338,,"LINESTRING (-99.2213196 20.4782312, -99.2213303 20.4781935)",2,
190297688,Calle Felipe Ángeles,secondary,False,True,348.928,,"LINESTRING (-99.2213196 20.4782312, -99.2210833 20.4788336, -99.2210393 20.4789411, -99.2209321 20.4792032, -99.2208655 20.4793661, -99.220361 20.4805998, -99.2202081 20.4809736, -99.2201594 20.4810927, -99.2201269 20.4811634)",2,
856522891,Prolongación Libramiento a Cardonal,tertiary,False,False,8.79,,"LINESTRING (-99.2134534 20.4788455, -99.2134188 20.4789176)",,
856522891,Prolongación Libramiento a Cardonal,tertiary,False,True,3.886,,"LINESTRING (-99.2134534 20.4788455, -99.2134553 20.4788106)",,
889494800,Prolongación Francisco Javier Mina,residential,True,False,12.026,,"LINESTRING (-99.2134534 20.4788455, -99.213341 20.4788208)",,
190297659,Calle El Cortijo,residential,False,True,139.957,,"LINESTRING (-99.2142878 20.4794515, -99.2142386 20.4798086, -99.2139908 20.4806767)",,
856520678,Calle Francisco Javier Mina,residential,True,False,36.683,,"LINESTRING (-99.2142878 20.4794515, -99.2145208 20.4795708, -99.2146017 20.4795998)",,
190297671,Calle Eduardo Mayida,residential,False,False,74.259,,"LINESTRING (-99.2157095 20.4797356, -99.2156475 20.4804009)",,
856878513,Calle Francisco Javier Mina,residential,False,True,35.947,,"LINESTRING (-99.2157095 20.4797356, -99.2160533 20.4797635)",,
856878513,Calle Francisco Javier Mina,residential,False,False,78.561,,"LINESTRING (-99.2157095 20.4797356, -99.215299 20.4796814, -99.214965 20.4796237)",,
190297636,Avenida Ignacio Zaragoza,residential,False,False,118.839,,"LINESTRING (-99.2163039 20.479821, -99.216922 20.4807193)",,
856878513,Calle Francisco Javier Mina,residential,False,False,26.875999999999998,,"LINESTRING (-99.2163039 20.479821, -99.2161948 20.4797964, -99.2160533 20.4797635)",,
856878513,Calle Francisco Javier Mina,residential,False,True,140.46,,"LINESTRING (-99.2163039 20.479821, -99.2165945 20.4798541, -99.2173684 20.4800045, -99.2176236 20.4800724)",,
190297677,Calle Leandro Valle,tertiary,False,False,173.875,,"LINESTRING (-99.2176236 20.4800724, -99.2176511 20.4809213, -99.2175861 20.4816331)",,
190297677,Calle Leandro Valle,tertiary,False,True,71.124,,"LINESTRING (-99.2176236 20.4800724, -99.2176053 20.4797704, -99.2175946 20.4794334)",,
856878513,Calle Francisco Javier Mina,residential,False,False,140.46,,"LINESTRING (-99.2176236 20.4800724, -99.2173684 20.4800045, -99.2165945 20.4798541, -99.2163039 20.479821)",,
