osmid,oneway,name,highway,reversed,length,lanes,geometry
388103485,True,Calle Ignacio Zaragoza,residential,False,114.129,,"LINESTRING (-99.0911308 20.2434483, -99.091117 20.2444746)"
707009241,True,Avenida José María Morelos,tertiary,False,114.202,1,"LINESTRING (-99.0911308 20.2434483, -99.090042 20.2433422)"
388102479,True,Calle 31 de Mayo,residential,False,118.523,,"LINESTRING (-99.0910935 20.2456046, -99.0910921 20.2466705)"
706220920,False,Avenida Benito Juárez,trunk,False,115.167,2,"LINESTRING (-99.0910935 20.2456046, -99.0921958 20.2456608)"
716756703,False,Avenida Benito Juárez,trunk,True,115.265,2,"LINESTRING (-99.0910935 20.2456046, -99.0899991 20.2454623)"
715560652,False,Avenida Miguel Hidalgo,trunk,False,114.541,2,"LINESTRING (-99.0889257 20.243281, -99.087837 20.2431479)"
716715960,True,Calle Emiliano Zapata,trunk,False,123.393,1,"LINESTRING (-99.0889257 20.243281, -99.0889522 20.2437621, -99.0889432 20.24439)"
715539269,False,Calle Naranjo,unclassified,False,6.891,,"LINESTRING (-99.0856778 20.242934, -99.0856747 20.2429959)"
715560652,False,Avenida Miguel Hidalgo,trunk,False,114.36,2,"LINESTRING (-99.087837 20.2431479, -99.0867448 20.2430605)"
715560652,False,Avenida Miguel Hidalgo,trunk,True,114.541,2,"LINESTRING (-99.087837 20.2431479, -99.0889257 20.243281)"
857324177,True,Avenida José María Morelos,trunk,False,116.672,1,"LINESTRING (-99.090042 20.2433422, -99.0896335 20.2433122, -99.0889257 20.243281)"
857315357,True,Calle Corregidora,residential,False,119.407,,"LINESTRING (-99.0899748 20.2444057, -99.091117 20.2444746)"
862836198,True,Calle Francisco I. Madero,trunk,False,118.464,1,"LINESTRING (-99.0899748 20.2444057, -99.090042 20.2433422)"
388103485,True,Calle Ignacio Zaragoza,residential,False,29.712,,"LINESTRING (-99.091117 20.2444746, -99.0910963 20.2447411)"
857315357,True,Calle Corregidora,residential,False,112.252,,"LINESTRING (-99.091117 20.2444746, -99.0921881 20.2445706)"
388100925,False,Calle Emilio Carranza,unclassified,True,110.069,,"LINESTRING (-99.0866723 20.2452662, -99.0856178 20.2452983)"
715560651,False,Calle Amado Nervo,unclassified,True,122.549,,"LINESTRING (-99.0866723 20.2452662, -99.0867042 20.2441645)"
715560654,True,Calle Emilio Carranza,residential,False,125.938,,"LINESTRING (-99.0866723 20.2452662, -99.0878768 20.2453414)"
715560655,False,Calle Ciprés,unclassified,False,115.739,,"LINESTRING (-99.0866723 20.2452662, -99.0866972 20.2463068)"
