osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,tunnel
215297067,False,,Prolongación Adrian Ortega,residential,,True,38.396,"LINESTRING (-99.5149947 19.2842851, -99.5151944 19.2843116, -99.5152741 19.2843224, -99.5153569 19.2843336)",,
"[778920976, 215297082]",False,,Calle Cuahutemoc,residential,,True,84.247,"LINESTRING (-99.5149947 19.2842851, -99.5149359 19.2846873, -99.5149297 19.2847031, -99.5149149 19.284717, -99.5148941 19.2847243, -99.5148592 19.284724, -99.5145855 19.2846855)",,
215297070,False,,Calle Francisco Javier Mina,residential,,False,50.67,"LINESTRING (-99.51421 19.2846317, -99.5142826 19.2841812)",,
215297082,False,,Calle Cuahutemoc,residential,,False,20.158,"LINESTRING (-99.51421 19.2846317, -99.5143991 19.2846634)",,
215297082,False,,Calle Cuahutemoc,residential,,True,40.074,"LINESTRING (-99.51421 19.2846317, -99.5138336 19.2845712)",,
215297081,False,,Calle Adrián Ortega,residential,,True,206.956,"LINESTRING (-99.5119714 19.2838132, -99.5139121 19.2841426)",14,
"[215297066, 1069101117]",True,,Calle Benito Juárez,secondary,,False,147.49599999999998,"LINESTRING (-99.5119714 19.2838132, -99.5118449 19.284493, -99.5118364 19.2845466, -99.5117609 19.2850119, -99.5117465 19.2851224)",10,
215297081,False,,Calle Adrián Ortega,residential,,False,39.504000000000005,"LINESTRING (-99.5119714 19.2838132, -99.5117598 19.2837973, -99.5115957 19.283795)",14,
215297063,False,,Privada 5 de Mayo,residential,,True,76.065,"LINESTRING (-99.5132508 19.2837183, -99.5139622 19.2838489)",,
215297077,True,1,Calle 5 de Mayo,secondary,,False,48.365,"LINESTRING (-99.5138336 19.2845712, -99.5139121 19.2841426)",,
215297082,False,,Calle Cuahutemoc,residential,,False,40.074,"LINESTRING (-99.5138336 19.2845712, -99.51421 19.2846317)",,
215297067,False,,Prolongación Adrian Ortega,residential,,False,38.946,"LINESTRING (-99.5142826 19.2841812, -99.5139195 19.284109)",,
215297067,False,,Prolongación Adrian Ortega,residential,,True,38.159,"LINESTRING (-99.5142826 19.2841812, -99.5146407 19.2842405)",,
215297070,False,,Calle Francisco Javier Mina,residential,,True,50.67,"LINESTRING (-99.5142826 19.2841812, -99.51421 19.2846317)",,
215297058,True,,Calle Isidro Fabela,secondary,,False,211.13500000000002,"LINESTRING (-99.5140705 19.2833468, -99.5133663 19.2832025, -99.5131402 19.2830921, -99.5128471 19.2830374, -99.5121665 19.2829267, -99.5121201 19.2829192)",,
"[1069099920, 215297060]",False,,Calle 5 de Mayo,secondary,,False,31.105999999999998,"LINESTRING (-99.5140705 19.2833468, -99.5141049 19.2831829, -99.5141124 19.2831453, -99.5141276 19.2830723)",,
215297067,False,,Prolongación Adrian Ortega,residential,,False,38.085,"LINESTRING (-99.5157153 19.2843872, -99.5153569 19.2843336)",,
215297079,False,,Privada Chabacano,residential,,True,77.057,"LINESTRING (-99.5157153 19.2843872, -99.5158605 19.2837079)",,
"[215297067, 465432572, 465432571]",False,,"['Prolongación Isidro Fabela', 'Prolongación Adrian Ortega', 'Cerrada de Atilano']",residential,30,"[False, True]",133.195,"LINESTRING (-99.5157153 19.2843872, -99.5159584 19.2844209, -99.515974 19.2844198, -99.5159881 19.2844156, -99.516001 19.2844045, -99.5160099 19.2843881, -99.516014 19.2843727, -99.5161321 19.2837889, -99.5161344 19.2837772, -99.5161336 19.2837674, -99.5161294 19.2837586, -99.5161217 19.2837519, -99.5161078 19.2837464, -99.5158605 19.2837079)",,
215297079,False,,Privada Chabacano,residential,,False,77.057,"LINESTRING (-99.5158605 19.2837079, -99.5157153 19.2843872)",,
"[215297067, 465432571, 465432572]",False,,"['Prolongación Isidro Fabela', 'Cerrada de Atilano', 'Prolongación Adrian Ortega']",residential,30,"[False, True]",133.195,"LINESTRING (-99.5158605 19.2837079, -99.5161078 19.2837464, -99.5161217 19.2837519, -99.5161294 19.2837586, -99.5161336 19.2837674, -99.5161344 19.2837772, -99.5161321 19.2837889, -99.516014 19.2843727, -99.5160099 19.2843881, -99.516001 19.2844045, -99.5159881 19.2844156, -99.515974 19.2844198, -99.5159584 19.2844209, -99.5157153 19.2843872)",,
465432572,False,,Prolongación Isidro Fabela,residential,30,False,34.58,"LINESTRING (-99.5158605 19.2837079, -99.5155384 19.2836425)",,
215297077,True,1,Calle 5 de Mayo,secondary,,False,3.816,"LINESTRING (-99.5139121 19.2841426, -99.5139195 19.284109)",,
215297081,False,,Calle Adrián Ortega,residential,,False,206.956,"LINESTRING (-99.5139121 19.2841426, -99.5119714 19.2838132)",14,
215297067,False,,Prolongación Adrian Ortega,residential,,True,38.946,"LINESTRING (-99.5139195 19.284109, -99.5142826 19.2841812)",,
215297077,True,1,Calle 5 de Mayo,secondary,,False,29.269999999999996,"LINESTRING (-99.5139195 19.284109, -99.5139359 19.2840126, -99.5139437 19.2839562, -99.5139622 19.2838489)",,
215297057,False,,Privada Los Cedros,residential,,False,79.173,"LINESTRING (-99.5153569 19.2843336, -99.5155384 19.2836425)",,
215297067,False,,Prolongación Adrian Ortega,residential,,True,38.085,"LINESTRING (-99.5153569 19.2843336, -99.5157153 19.2843872)",,
215297067,False,,Prolongación Adrian Ortega,residential,,False,38.396,"LINESTRING (-99.5153569 19.2843336, -99.5152741 19.2843224, -99.5151944 19.2843116, -99.5149947 19.2842851)",,
215297078,False,,,residential,,True,56.313,"LINESTRING (-99.5143267 19.2851652, -99.5143991 19.2846634)",,
215297057,False,,Privada Los Cedros,residential,,True,79.173,"LINESTRING (-99.5155384 19.2836425, -99.5153569 19.2843336)",,
465432572,False,,Prolongación Isidro Fabela,residential,30,True,34.58,"LINESTRING (-99.5155384 19.2836425, -99.5158605 19.2837079)",,
"[465432572, 465432573]",False,,"['Prolongación Isidro Fabela', 'Privada de la Luz']",residential,30,False,143.579,"LINESTRING (-99.5155384 19.2836425, -99.5149914 19.2835167, -99.5149746 19.2835617, -99.5149725 19.2836493, -99.5148899 19.2842689)",,
215297064,False,,Calle Allende,residential,,False,49.82,"LINESTRING (-99.5145855 19.2846855, -99.5146407 19.2842405)",,
215297082,False,,Calle Cuahutemoc,residential,,True,19.718,"LINESTRING (-99.5145855 19.2846855, -99.5143991 19.2846634)",,
"[778920976, 215297082]",False,,Calle Cuahutemoc,residential,,False,84.24700000000001,"LINESTRING (-99.5145855 19.2846855, -99.5148592 19.284724, -99.5148941 19.2847243, -99.5149149 19.284717, -99.5149297 19.2847031, -99.5149359 19.2846873, -99.5149947 19.2842851)",,
215297066,True,,Calle Benito Juárez,secondary,,False,100.626,"LINESTRING (-99.5121201 19.2829192, -99.5119714 19.2838132)",10,
"[778930004, 365555421]",False,,Cerrada Lerdo,residential,20,False,203.125,"LINESTRING (-99.5121201 19.2829192, -99.511805 19.2828554, -99.511503 19.2828721, -99.511386 19.2828388, -99.5112109 19.2828042, -99.5112026 19.2828524, -99.5112017 19.2828758, -99.5111878 19.2829285, -99.5110579 19.2837456)",11,
215297078,False,,,residential,,False,56.313,"LINESTRING (-99.5143991 19.2846634, -99.5143267 19.2851652)",,
215297082,False,,Calle Cuahutemoc,residential,,False,19.718,"LINESTRING (-99.5143991 19.2846634, -99.5145855 19.2846855)",,
215297082,False,,Calle Cuahutemoc,residential,,True,20.158,"LINESTRING (-99.5143991 19.2846634, -99.51421 19.2846317)",,
215297067,False,,Prolongación Adrian Ortega,residential,,False,26.345,"LINESTRING (-99.5148899 19.2842689, -99.5146407 19.2842405)",,
215297067,False,,Prolongación Adrian Ortega,residential,,True,11.146,"LINESTRING (-99.5148899 19.2842689, -99.5149947 19.2842851)",,
"[465432572, 465432573]",False,,"['Prolongación Isidro Fabela', 'Privada de la Luz']",residential,30,True,143.579,"LINESTRING (-99.5148899 19.2842689, -99.5149725 19.2836493, -99.5149746 19.2835617, -99.5149914 19.2835167, -99.5155384 19.2836425)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,91.666,"LINESTRING (-99.5126745 19.2881072, -99.5135447 19.2880368)",,
225270795,False,,Calle 5 de Febrero,residential,,False,41.811,"LINESTRING (-99.5126745 19.2881072, -99.5126954 19.2877317)",,
225270547,False,,Calle Emiliano Zapata,residential,20,False,104.803,"LINESTRING (-99.5126745 19.2881072, -99.512423 19.2881199, -99.5116764 19.2881313)",,
225270547,False,,Calle Emiliano Zapata,residential,20,False,91.666,"LINESTRING (-99.5135447 19.2880368, -99.5126745 19.2881072)",,
1084906868,False,,Francisco Negrete,tertiary,,True,32.083,"LINESTRING (-99.5135447 19.2880368, -99.5135568 19.2883251)",,
778920038,False,,Emiliano Zapata,residential,20,True,9.989999999999998,"LINESTRING (-99.5135447 19.2880368, -99.5135593 19.2879916, -99.5135751 19.2879517)",12,
225270547,False,,Calle Emiliano Zapata,residential,20,False,41.216,"LINESTRING (-99.5082056 19.2878894, -99.5078141 19.2878604)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,80.753,"LINESTRING (-99.5082056 19.2878894, -99.5089711 19.2879626)",,
778966181,False,,,residential,,True,10.031,"LINESTRING (-99.5082056 19.2878894, -99.5081965 19.2879792)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,79.794,"LINESTRING (-99.5109162 19.2881415, -99.5116764 19.2881313)",,
225270547,False,,Calle Emiliano Zapata,residential,20,False,79.23,"LINESTRING (-99.5109162 19.2881415, -99.5104457 19.2881379, -99.5102416 19.2881235, -99.5101623 19.2881158)",,
365364644,False,,Calle 20 de Noviembre,residential,20,False,116.65299999999999,"LINESTRING (-99.5109162 19.2881415, -99.510908 19.2886968, -99.5109026 19.2891905)",,
365364644,False,,Calle 20 de Noviembre,residential,20,True,137.714,"LINESTRING (-99.5109162 19.2881415, -99.5109601 19.2869817, -99.5109631 19.2869038)",,
225270547,False,,Calle Emiliano Zapata,residential,20,False,80.753,"LINESTRING (-99.5089711 19.2879626, -99.5082056 19.2878894)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,52.66,"LINESTRING (-99.5089711 19.2879626, -99.5094689 19.2880219)",,
363349716,False,,Calle 12 de Octubre,residential,20,False,109.189,"LINESTRING (-99.5089711 19.2879626, -99.5089021 19.2889424)",,
363349716,False,,Calle 12 de Octubre,residential,20,True,85.862,"LINESTRING (-99.5089711 19.2879626, -99.5090475 19.2871938)",,
1160028261,False,,1ro. de Mayo,residential,20,True,38.544,"LINESTRING (-99.5101623 19.2881158, -99.5101907 19.2877702)",,
225270547,False,,Calle Emiliano Zapata,residential,20,False,73.52,"LINESTRING (-99.5101623 19.2881158, -99.5100337 19.2880991, -99.5094689 19.2880219)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,79.23,"LINESTRING (-99.5101623 19.2881158, -99.5102416 19.2881235, -99.5104457 19.2881379, -99.5109162 19.2881415)",,
225270547,False,,Calle Emiliano Zapata,residential,20,False,79.794,"LINESTRING (-99.5116764 19.2881313, -99.5109162 19.2881415)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,104.803,"LINESTRING (-99.5116764 19.2881313, -99.512423 19.2881199, -99.5126745 19.2881072)",,
778944380,False,,Calle 2 de Marzo,residential,20,False,134.29700000000003,"LINESTRING (-99.5116764 19.2881313, -99.5117095 19.2875459, -99.5117156 19.2869244)",,
778944380,False,,Calle 2 de Marzo,residential,20,True,144.514,"LINESTRING (-99.5116764 19.2881313, -99.5116708 19.2891163, -99.5116627 19.289209, -99.5116576 19.2892519, -99.5116955 19.2893107, -99.5117445 19.2894052, -99.5117472 19.2894088)",,
225270669,False,,Calle 2 de Marzo,residential,20,False,19.217,"LINESTRING (-99.5117407 19.2897825, -99.5117437 19.2896097)",,
225270669,False,,Calle 2 de Marzo,residential,20,True,26.663,"LINESTRING (-99.5117407 19.2897825, -99.5117508 19.2900221)",,
365358447,False,,Calle Independencia,residential,20,False,87.307,"LINESTRING (-99.5117407 19.2897825, -99.5109093 19.2898088)",,
365406319,True,,Calle Independencia,residential,20,False,73.561,"LINESTRING (-99.5136053 19.289484, -99.5129048 19.2895062)",,
1084906868,False,,Francisco Negrete,tertiary,,False,45.147,"LINESTRING (-99.5136053 19.289484, -99.5135883 19.2890783)",,
1084906868,False,,Francisco Negrete,tertiary,,True,9.436,"LINESTRING (-99.5136053 19.289484, -99.5136088 19.2895688)",,
365364644,False,,Calle 20 de Noviembre,residential,20,False,56.768,"LINESTRING (-99.5109686 19.2863933, -99.5109631 19.2869038)",,
189199031,True,3,Avenida Miguel Hidalgo,secondary,,False,78.885,"LINESTRING (-99.5109686 19.2863933, -99.5113439 19.2863978, -99.5116489 19.2863937, -99.5117201 19.2863963)",,
234371236,False,,Calle 29 de Marzo,residential,,True,40.287,"LINESTRING (-99.515494 19.2902864, -99.5154962 19.2899241)",,
365406310,False,,Primera Privada de Negrete,residential,20,False,195.217,"LINESTRING (-99.515494 19.2902864, -99.513634 19.2902996)",10,
252713631,False,,Calle Ricardo Flores Magón,residential,20,True,101.365,"LINESTRING (-99.5154534 19.2858427, -99.5154157 19.2867536)",11,
1069101116,True,2,Avenida Reolin Barejon,secondary,,False,107.25900000000001,"LINESTRING (-99.5154534 19.2858427, -99.515135 19.2858001, -99.5150534 19.2858047, -99.5144379 19.2857462)",,
189199031,True,3,Avenida Miguel Hidalgo,secondary,,False,33.686,"LINESTRING (-99.5154157 19.2867536, -99.5157354 19.2867804)",,
252713631,False,,Calle Ricardo Flores Magón,residential,20,False,101.365,"LINESTRING (-99.5154157 19.2867536, -99.5154534 19.2858427)",11,
286299665,False,,Calle Hermenegildo Galeana,residential,20,False,50.067,"LINESTRING (-99.5080546 19.2816196, -99.5075777 19.2816096)",,
286299665,False,,Calle Hermenegildo Galeana,residential,20,True,53.822,"LINESTRING (-99.5080546 19.2816196, -99.5081772 19.2815872, -99.5082808 19.2815612, -99.5084021 19.2815434, -99.5085575 19.2815375)",,
286299665,False,,Calle Hermenegildo Galeana,residential,20,True,50.067,"LINESTRING (-99.5075777 19.2816096, -99.5080546 19.2816196)",,
327704229,True,,Calle 5 de Febrero,residential,30,False,44.457,"LINESTRING (-99.5128187 19.2857901, -99.5128217 19.2853903)",8,
365356390,False,,Calle Artesanos,residential,,False,121.195,"LINESTRING (-99.5128187 19.2857901, -99.5120306 19.2857493, -99.5116655 19.2857342)",,
365356390,False,,Calle Artesanos,residential,,True,98.804,"LINESTRING (-99.5128187 19.2857901, -99.5129391 19.2857841, -99.5132475 19.285766, -99.5134457 19.2857377, -99.5137512 19.2856809)",,
363237666,False,,Tito Ortega,residential,20,False,117.371,"LINESTRING (-99.5090475 19.2871938, -99.5079507 19.2869878)",,
363349716,False,,Calle 12 de Octubre,residential,20,False,85.862,"LINESTRING (-99.5090475 19.2871938, -99.5089711 19.2879626)",,
363349716,False,,Calle 12 de Octubre,residential,20,True,109.835,"LINESTRING (-99.5090475 19.2871938, -99.5092065 19.2862175)",,
363349717,False,,Calle Pino Suárez,residential,20,False,44.129,"LINESTRING (-99.507933 19.2870598, -99.5078586 19.2874504)",,
363349717,False,,Calle Pino Suárez,residential,20,True,8.219,"LINESTRING (-99.507933 19.2870598, -99.5079507 19.2869878)",,
363237666,False,,Tito Ortega,residential,20,True,117.371,"LINESTRING (-99.5079507 19.2869878, -99.5090475 19.2871938)",,
363349717,False,,Calle Pino Suárez,residential,20,False,8.219,"LINESTRING (-99.5079507 19.2869878, -99.507933 19.2870598)",,
363349717,False,,Calle Pino Suárez,residential,20,True,106.019,"LINESTRING (-99.5079507 19.2869878, -99.508116 19.2860472)",,
189199031,True,3,Avenida Miguel Hidalgo,secondary,,False,40.966,"LINESTRING (-99.5092065 19.2862175, -99.5095918 19.2862764)",,
363349716,False,,Calle 12 de Octubre,residential,20,False,109.835,"LINESTRING (-99.5092065 19.2862175, -99.5090475 19.2871938)",,
363349716,False,,Calle 12 de Octubre,residential,20,True,109.189,"LINESTRING (-99.5089021 19.2889424, -99.5089711 19.2879626)",,
189199031,True,3,Avenida Miguel Hidalgo,secondary,,False,21.141,"LINESTRING (-99.508116 19.2860472, -99.5083147 19.2860784)",,
363349717,False,,Calle Pino Suárez,residential,20,False,106.019,"LINESTRING (-99.508116 19.2860472, -99.5079507 19.2869878)",,
225270547,False,,Calle Emiliano Zapata,residential,20,True,41.216,"LINESTRING (-99.5078141 19.2878604, -99.5082056 19.2878894)",,
363349717,False,,Calle Pino Suárez,residential,20,True,45.829,"LINESTRING (-99.5078141 19.2878604, -99.5078586 19.2874504)",,
"[363349718, 778950287]",False,,Privada 12 de Octubre,residential,20,False,119.57,"LINESTRING (-99.5082752 19.2889243, -99.5083703 19.2880522, -99.5083673 19.2880313, -99.5083568 19.2880128, -99.5083337 19.2880009, -99.5083116 19.2879936, -99.5081965 19.2879792)",,
"[363349718, 778950286]",False,,Privada 12 de Octubre,residential,20,True,130.424,"LINESTRING (-99.5078416 19.2888988, -99.507913 19.288031, -99.5079197 19.2880037, -99.5079287 19.287987, -99.5079428 19.2879794, -99.5079636 19.2879734, -99.5081965 19.2879792)",,
363357101,True,,Avenida Independencia,residential,40,False,106.579,"LINESTRING (-99.5109084 19.2895635, -99.5098932 19.2895867)",,
365364644,False,,Calle 20 de Noviembre,residential,20,False,10.057,"LINESTRING (-99.5109084 19.2895635, -99.5109114 19.2896539)",,
365364644,False,,Calle 20 de Noviembre,residential,20,True,41.485,"LINESTRING (-99.5109084 19.2895635, -99.5109015 19.2892844, -99.5109026 19.2891905)",,
363357101,True,,Avenida Independencia,residential,40,False,35.39,"LINESTRING (-99.5079637 19.289654, -99.5076269 19.2896695)",,
363361598,False,,Calle Pino Suárez,residential,20,True,10.237,"LINESTRING (-99.5079637 19.289654, -99.5079601 19.289746)",,
778966180,False,,Privada Pino Suárez,residential,20,False,41.339,"LINESTRING (-99.5079637 19.289654, -99.5079487 19.2892825)",,
365364644,False,,Calle 20 de Noviembre,residential,20,False,17.226,"LINESTRING (-99.5109114 19.2896539, -99.5109093 19.2898088)",,
365364644,False,,Calle 20 de Noviembre,residential,20,True,10.057,"LINESTRING (-99.5109114 19.2896539, -99.5109084 19.2895635)",,
363357104,True,,Avenida Independencia,residential,,False,107.01,"LINESTRING (-99.5098921 19.2896773, -99.5109114 19.2896539)",,
365356395,False,,Calle 12 de Octubre,residential,20,False,10.075,"LINESTRING (-99.5098921 19.2896773, -99.5098932 19.2895867)",,
365356395,False,,Calle 12 de Octubre,residential,20,True,42.192,"LINESTRING (-99.5098921 19.2896773, -99.5098983 19.2900567)",,
363357104,True,,Avenida Independencia,residential,,False,101.843,"LINESTRING (-99.5079601 19.289746, -99.5089299 19.2897145)",,
363361598,False,,Calle Pino Suárez,residential,20,False,10.237,"LINESTRING (-99.5079601 19.289746, -99.5079637 19.289654)",,
363361598,False,,Calle Pino Suárez,residential,20,True,40.783,"LINESTRING (-99.5079601 19.289746, -99.5079676 19.2901127)",,
778966180,False,,Privada Pino Suárez,residential,20,True,25.854,"LINESTRING (-99.507936 19.2890503, -99.5079487 19.2892825)",,
365356389,False,,Calle Hank González,residential,20,False,79.011,"LINESTRING (-99.5117156 19.2869244, -99.5109631 19.2869038)",,
778944380,False,,Calle 2 de Marzo,residential,20,False,58.724,"LINESTRING (-99.5117156 19.2869244, -99.5117201 19.2863963)",,
778944380,False,,Calle 2 de Marzo,residential,20,True,134.29700000000003,"LINESTRING (-99.5117156 19.2869244, -99.5117095 19.2875459, -99.5116764 19.2881313)",,
365356389,False,,Calle Hank González,residential,20,True,79.011,"LINESTRING (-99.5109631 19.2869038, -99.5117156 19.2869244)",,
365364644,False,,Calle 20 de Noviembre,residential,20,True,56.768,"LINESTRING (-99.5109631 19.2869038, -99.5109686 19.2863933)",,
365364644,False,,Calle 20 de Noviembre,residential,20,False,137.714,"LINESTRING (-99.5109631 19.2869038, -99.5109601 19.2869817, -99.5109162 19.2881415)",,
1069101116,True,2,Avenida Reolin Barejon,secondary,,False,15.55,"LINESTRING (-99.5137512 19.2856809, -99.5136184 19.2856189)",,
365356390,False,,Calle Artesanos,residential,,False,98.804,"LINESTRING (-99.5137512 19.2856809, -99.5134457 19.2857377, -99.5132475 19.285766, -99.5129391 19.2857841, -99.5128187 19.2857901)",,
365356392,True,,Calle Artesanos,residential,20,False,98.952,"LINESTRING (-99.5116655 19.2857342, -99.5107227 19.2857369)",,
365356390,False,,Calle Artesanos,residential,,True,121.195,"LINESTRING (-99.5116655 19.2857342, -99.5120306 19.2857493, -99.5128187 19.2857901)",,
189199028,True,2,Avenida Reolin Barejon,secondary,,False,56.195,"LINESTRING (-99.5107856 19.2850227, -99.5102566 19.2849447)",,
365356391,False,,Calle Francisco I. Madero,residential,20,False,79.689,"LINESTRING (-99.5107856 19.2850227, -99.5107227 19.2857369)",12,
365356391,False,,Calle Francisco I. Madero,residential,20,True,79.689,"LINESTRING (-99.5107227 19.2857369, -99.5107856 19.2850227)",12,
"[365356392, 363350373]",True,,"['Calle Artesanos', '1ro. de Mayo']",residential,20,False,112.181,"LINESTRING (-99.5107227 19.2857369, -99.5103595 19.2857325, -99.5103404 19.2857328, -99.5103236 19.285736, -99.5103149 19.285743, -99.5103098 19.2857528, -99.5103085 19.2857807, -99.5102631 19.2863613)",,
215297081,False,,Calle Adrián Ortega,residential,,True,135.282,"LINESTRING (-99.5087657 19.2834141, -99.5100387 19.2836048)",14,
365356394,False,,Calle 16 de Septiembre,residential,20,False,62.591,"LINESTRING (-99.5087657 19.2834141, -99.5086619 19.2839684)",12,
"[215297081, 215297061]",False,,"['Adrian Ortega', 'Calle Adrián Ortega']",residential,,False,84.81400000000001,"LINESTRING (-99.5087657 19.2834141, -99.5083861 19.2833461, -99.5082754 19.2833435, -99.5082083 19.2833524, -99.5081574 19.2833651, -99.5079912 19.2834531)",14,
365356394,False,,Calle 16 de Septiembre,residential,20,True,79.97399999999999,"LINESTRING (-99.5085541 19.2846802, -99.5085956 19.2843794, -99.5086295 19.2841334, -99.5086619 19.2839684)",12,
189199031,True,3,Avenida Miguel Hidalgo,secondary,,False,94.868,"LINESTRING (-99.5083147 19.2860784, -99.5092065 19.2862175)",,
901328242,True,,Calle 16 de Septiembre,residential,20,False,157.49599999999998,"LINESTRING (-99.5083147 19.2860784, -99.5084847 19.2850514, -99.5085541 19.2846802)",6,
363357101,True,,Avenida Independencia,residential,40,False,101.765,"LINESTRING (-99.5098932 19.2895867, -99.5089244 19.2896246)",,
365356395,False,,Calle 12 de Octubre,residential,20,False,39.093,"LINESTRING (-99.5098932 19.2895867, -99.5098761 19.2892355)",,
365356395,False,,Calle 12 de Octubre,residential,20,True,10.075,"LINESTRING (-99.5098932 19.2895867, -99.5098921 19.2896773)",,
778949612,False,,Privada 12 de Octubre,residential,20,True,83.832,"LINESTRING (-99.5090777 19.2892582, -99.5098761 19.2892355)",,
365356395,False,,Calle 12 de Octubre,residential,20,False,9.856,"LINESTRING (-99.5098761 19.2892355, -99.5098709 19.289147)",,
365356395,False,,Calle 12 de Octubre,residential,20,True,39.093,"LINESTRING (-99.5098761 19.2892355, -99.5098932 19.2895867)",,
778949612,False,,Privada 12 de Octubre,residential,20,False,83.832,"LINESTRING (-99.5098761 19.2892355, -99.5090777 19.2892582)",,
365356396,False,,Privada Pino Suárez,residential,20,False,61.093,"LINESTRING (-99.5085308 19.2892814, -99.5079487 19.2892825)",,
365356396,False,,Privada Pino Suárez,residential,20,True,61.093,"LINESTRING (-99.5079487 19.2892825, -99.5085308 19.2892814)",,
778966180,False,,Privada Pino Suárez,residential,20,False,25.854,"LINESTRING (-99.5079487 19.2892825, -99.507936 19.2890503)",,
778966180,False,,Privada Pino Suárez,residential,20,True,41.339,"LINESTRING (-99.5079487 19.2892825, -99.5079637 19.289654)",,
"[778949609, 365356397]",False,,Privada Emiliano Zapata,residential,20,False,119.651,"LINESTRING (-99.5097935 19.288917, -99.5098396 19.2882132, -99.5098343 19.2881944, -99.5098151 19.2881846, -99.5094656 19.2881594)",,
778950253,False,,Privada Emiliano Zapata,residential,20,True,85.026,"LINESTRING (-99.509423 19.288923, -99.5094656 19.2881594)",,
778949610,False,,,residential,,True,15.293,"LINESTRING (-99.5094656 19.2881594, -99.5094689 19.2880219)",,
