osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,width,geometry
885627339,Calle El Cedro,residential,False,False,53.349,,,,,"LINESTRING (-96.8678049 19.400821, -96.8674534 19.4011678)"
885676979,Puerto Rico - Totutla,primary,False,True,63.893,2,VER,60,6,"LINESTRING (-96.8678049 19.400821, -96.8677318 19.4010417, -96.8677036 19.4011606, -96.8676674 19.4013795)"
885627338,Calle Miguel Hidalgo,residential,False,True,32.525,,,,,"LINESTRING (-96.8676674 19.4013795, -96.8674534 19.4011678)"
885676979,Puerto Rico - Totutla,primary,False,False,63.893,2,VER,60,6,"LINESTRING (-96.8676674 19.4013795, -96.8677036 19.4011606, -96.8677318 19.4010417, -96.8678049 19.400821)"
885676979,Puerto Rico - Totutla,primary,False,True,284.60699999999997,2,VER,60,6,"LINESTRING (-96.8676674 19.4013795, -96.8675508 19.4023762, -96.8673925 19.4039258)"
309218486,Calle Julián Carrillo 2,residential,False,False,5.319,,,,,"LINESTRING (-96.8637522 19.4067351, -96.863705 19.4067176)"
309218491,Calle Benito Juárez,residential,True,False,79.056,,,,,"LINESTRING (-96.8637522 19.4067351, -96.8641304 19.4061201)"
309218486,Calle Julián Carrillo 2,residential,False,True,145.986,,,,,"LINESTRING (-96.8624178 19.4062179, -96.863705 19.4067176)"
885650235,Calle Justo Sierra,residential,False,True,29.072,,,,,"LINESTRING (-96.8624178 19.4062179, -96.8624035 19.406479)"
885650235,Calle Justo Sierra,residential,False,False,53.080999999999996,,,,,"LINESTRING (-96.8624178 19.4062179, -96.8624452 19.4058952, -96.8624599 19.4057422)"
309218491,Calle Benito Juárez,residential,True,False,34.106,,,,,"LINESTRING (-96.8641304 19.4061201, -96.8642936 19.4058548)"
309218493,Calle El Maestro,residential,False,False,14.24,,,,,"LINESTRING (-96.8641304 19.4061201, -96.8640179 19.4060484)"
309218491,Calle Benito Juárez,residential,True,False,94.27,,,,,"LINESTRING (-96.8642936 19.4058548, -96.8646915 19.4050946)"
885676982,Calle Alcantarilla,residential,False,True,194.493,,,,,"LINESTRING (-96.8642936 19.4058548, -96.8655096 19.4071754)"
885650225,Calle Galeana,residential,False,False,19.835,,,,,"LINESTRING (-96.8646915 19.4050946, -96.8645427 19.4049845)"
309218509,Calle Benito Juárez,residential,False,True,201.698,,,,,"LINESTRING (-96.8646915 19.4050946, -96.8647425 19.4049466, -96.8647747 19.4048378, -96.8647827 19.4047682, -96.8647881 19.4046961, -96.8648585 19.403638, -96.8648639 19.4035577, -96.8648625 19.403528, -96.8648518 19.4034907, -96.864827 19.4034464, -96.8647452 19.4033249)"
885650225,Calle Galeana,residential,False,False,38.115,,,,,"LINESTRING (-96.8645427 19.4049845, -96.8643095 19.4047216)"
885650225,Calle Galeana,residential,False,True,19.835,,,,,"LINESTRING (-96.8645427 19.4049845, -96.8646915 19.4050946)"
309218492,Calle Benito Juárez,residential,True,False,130.478,,,,,"LINESTRING (-96.8645427 19.4049845, -96.8642317 19.4056107, -96.8640179 19.4060484)"
309218492,Calle Benito Juárez,residential,True,False,81.327,,,,,"LINESTRING (-96.8640179 19.4060484, -96.863705 19.4067176)"
309218493,Calle El Maestro,residential,False,False,132.521,,,,,"LINESTRING (-96.8640179 19.4060484, -96.8631828 19.405154)"
309218493,Calle El Maestro,residential,False,True,14.24,,,,,"LINESTRING (-96.8640179 19.4060484, -96.8641304 19.4061201)"
309218486,Calle Julián Carrillo 2,residential,False,False,145.986,,,,,"LINESTRING (-96.863705 19.4067176, -96.8624178 19.4062179)"
309218486,Calle Julián Carrillo 2,residential,False,True,5.319,,,,,"LINESTRING (-96.863705 19.4067176, -96.8637522 19.4067351)"
309218493,Calle El Maestro,residential,False,False,66.182,,,,,"LINESTRING (-96.8631828 19.405154, -96.8627504 19.4047205)"
309218493,Calle El Maestro,residential,False,True,132.521,,,,,"LINESTRING (-96.8631828 19.405154, -96.8640179 19.4060484)"
309218499,Calle Cuauhtémoc,residential,False,False,70.216,,,,,"LINESTRING (-96.8631828 19.405154, -96.8626758 19.4055664)"
309218499,Calle Cuauhtémoc,residential,False,True,88.202,,,,,"LINESTRING (-96.8631828 19.405154, -96.8634939 19.4047847, -96.8637067 19.4045335)"
309218493,Calle El Maestro,residential,False,True,21.24,,,,,"LINESTRING (-96.8626116 19.4045814, -96.8627504 19.4047205)"
309218497,Calle Independencia,residential,False,False,67.892,,,,,"LINESTRING (-96.8626116 19.4045814, -96.8621513 19.4050107)"
309218497,Calle Independencia,residential,False,True,69.855,,,,,"LINESTRING (-96.8626116 19.4045814, -96.8631258 19.4041821)"
309218499,Calle Cuauhtémoc,residential,False,True,29.914,,,,,"LINESTRING (-96.8624599 19.4057422, -96.8626758 19.4055664)"
309218499,Calle Cuauhtémoc,residential,False,False,61.526,,,,,"LINESTRING (-96.8624599 19.4057422, -96.8622239 19.4059446, -96.8621354 19.4060256, -96.8620925 19.4060736, -96.8620509 19.4061356)"
885650235,Calle Justo Sierra,residential,False,True,53.080999999999996,,,,,"LINESTRING (-96.8624599 19.4057422, -96.8624452 19.4058952, -96.8624178 19.4062179)"
309218499,Calle Cuauhtémoc,residential,False,False,2.966,,,,,"LINESTRING (-96.8639385 19.4042585, -96.8639212 19.4042796)"
309218495,Calle Gorozpe,residential,False,False,53.493,,,,,"LINESTRING (-96.8639385 19.4042585, -96.8638802 19.404144, -96.8638533 19.404094, -96.8638124 19.4040327, -96.8636665 19.403854)"
309218499,Calle Cuauhtémoc,residential,False,True,134.066,,,,,"LINESTRING (-96.8639385 19.4042585, -96.8640806 19.4041018, -96.8645547 19.4035792, -96.8646151 19.4035071, -96.8646768 19.4034274, -96.8647452 19.4033249)"
885650219,Calle Morelos,residential,False,True,140.741,,,,,"LINESTRING (-96.8647452 19.4033249, -96.8639984 19.4022733)"
309218499,Calle Cuauhtémoc,residential,False,False,134.066,,,,,"LINESTRING (-96.8647452 19.4033249, -96.8646768 19.4034274, -96.8646151 19.4035071, -96.8645547 19.4035792, -96.8640806 19.4041018, -96.8639385 19.4042585)"
309218507,Calle Jamaica,residential,False,True,97.308,,,,,"LINESTRING (-96.8647452 19.4033249, -96.8649048 19.4030707, -96.8650027 19.4029518, -96.8651006 19.402862, -96.8652105 19.402781, -96.8653641 19.4026944)"
309218509,Calle Benito Juárez,residential,False,False,201.698,,,,,"LINESTRING (-96.8647452 19.4033249, -96.864827 19.4034464, -96.8648518 19.4034907, -96.8648625 19.403528, -96.8648639 19.4035577, -96.8648585 19.403638, -96.8647881 19.4046961, -96.8647827 19.4047682, -96.8647747 19.4048378, -96.8647425 19.4049466, -96.8646915 19.4050946)"
693843088,Calle Artículo 123,residential,False,False,29.642,,,,,"LINESTRING (-96.8628825 19.4027128, -96.8631157 19.4025622)"
309218495,Calle Gorozpe,residential,False,True,114.82,,,,,"LINESTRING (-96.8628825 19.4027128, -96.8631137 19.4030929, -96.8631707 19.4031814, -96.8632384 19.4032826, -96.8634697 19.4035829)"
309218504,Calle Artículo 123,residential,False,False,65.04899999999999,,,,,"LINESTRING (-96.8628825 19.4027128, -96.8627761 19.4026662, -96.8627087 19.4026526, -96.8626316 19.4026438, -96.8625578 19.4026482, -96.8625008 19.4026564, -96.8624378 19.4026729, -96.8622909 19.4027311)"
309218496,Calle Nicolás Bravo,residential,False,False,57.584,,,,,"LINESTRING (-96.8637067 19.4045335, -96.8633287 19.4041579)"
"[309218496, 826372628]",Calle Nicolás Bravo,residential,False,True,91.45400000000001,,,,,"LINESTRING (-96.8637067 19.4045335, -96.8640764 19.40488, -96.8641128 19.4049086, -96.8641236 19.4049159, -96.8641363 19.4049184, -96.8641501 19.4049165, -96.8641641 19.4049105, -96.8641786 19.4048973, -96.8643095 19.4047216)"
309218499,Calle Cuauhtémoc,residential,False,False,88.202,,,,,"LINESTRING (-96.8637067 19.4045335, -96.8634939 19.4047847, -96.8631828 19.405154)"
309218499,Calle Cuauhtémoc,residential,False,True,36.101,,,,,"LINESTRING (-96.8637067 19.4045335, -96.863797 19.4044292, -96.8639212 19.4042796)"
309218496,Calle Nicolás Bravo,residential,False,True,10.966,,,,,"LINESTRING (-96.8632577 19.4040855, -96.8633287 19.4041579)"
309218497,Calle Independencia,residential,False,False,17.514,,,,,"LINESTRING (-96.8632577 19.4040855, -96.8631258 19.4041821)"
309218497,Calle Independencia,residential,False,True,49.683,,,,,"LINESTRING (-96.8632577 19.4040855, -96.8636353 19.4038157)"
309218495,Calle Gorozpe,residential,False,False,31.173,,,,,"LINESTRING (-96.8636353 19.4038157, -96.8634697 19.4035829)"
309218495,Calle Gorozpe,residential,False,True,5.371,,,,,"LINESTRING (-96.8636353 19.4038157, -96.8636665 19.403854)"
309218497,Calle Independencia,residential,False,False,49.683,,,,,"LINESTRING (-96.8636353 19.4038157, -96.8632577 19.4040855)"
309218497,Calle Independencia,residential,False,False,80.055,,,,,"LINESTRING (-96.8620492 19.4051119, -96.8615131 19.4056244)"
309218497,Calle Independencia,residential,False,True,15.534,,,,,"LINESTRING (-96.8620492 19.4051119, -96.8621513 19.4050107)"
885673109,Calle 10 de Mayo,residential,False,False,100.974,,,,,"LINESTRING (-96.8620492 19.4051119, -96.8617277 19.404872, -96.8616244 19.4047923, -96.861501 19.4046847, -96.8613354 19.4045064)"
309218497,Calle Independencia,residential,False,False,86.978,,,,,"LINESTRING (-96.8615131 19.4056244, -96.8609131 19.4061644)"
309218497,Calle Independencia,residential,False,True,80.055,,,,,"LINESTRING (-96.8615131 19.4056244, -96.8620492 19.4051119)"
309218498,Calle Justo Sierra,residential,False,True,80.078,,,,,"LINESTRING (-96.8615131 19.4056244, -96.8620509 19.4061356)"
309218497,Calle Independencia,residential,False,True,30.084,,,,,"LINESTRING (-96.8607058 19.4063514, -96.8609131 19.4061644)"
309218500,Calle Luis Donaldo Colosio,residential,False,False,86.759,,,,,"LINESTRING (-96.8607058 19.4063514, -96.8600867 19.4058339)"
309218500,Calle Luis Donaldo Colosio,residential,False,True,82.647,,,,,"LINESTRING (-96.8607058 19.4063514, -96.8612302 19.4069062)"
309218498,Calle Justo Sierra,residential,False,False,53.156,,,,,"LINESTRING (-96.8624035 19.406479, -96.8620509 19.4061356)"
885650235,Calle Justo Sierra,residential,False,False,29.072,,,,,"LINESTRING (-96.8624035 19.406479, -96.8624178 19.4062179)"
309218498,Calle Justo Sierra,residential,False,False,80.078,,,,,"LINESTRING (-96.8620509 19.4061356, -96.8615131 19.4056244)"
309218498,Calle Justo Sierra,residential,False,True,53.156,,,,,"LINESTRING (-96.8620509 19.4061356, -96.8624035 19.406479)"
309218499,Calle Cuauhtémoc,residential,False,False,121.636,,,,,"LINESTRING (-96.8620509 19.4061356, -96.8619999 19.4062026, -96.8619289 19.4062798, -96.8618698 19.4063342, -96.8612302 19.4069062)"
309218499,Calle Cuauhtémoc,residential,False,True,61.526,,,,,"LINESTRING (-96.8620509 19.4061356, -96.8620925 19.4060736, -96.8621354 19.4060256, -96.8622239 19.4059446, -96.8624599 19.4057422)"
309218500,Calle Luis Donaldo Colosio,residential,False,False,82.647,,,,,"LINESTRING (-96.8612302 19.4069062, -96.8607058 19.4063514)"
309218499,Calle Cuauhtémoc,residential,False,True,121.636,,,,,"LINESTRING (-96.8612302 19.4069062, -96.8618698 19.4063342, -96.8619289 19.4062798, -96.8619999 19.4062026, -96.8620509 19.4061356)"
