osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,ref
659829026,Avenida Sinaloa,tertiary,False,True,52.884,"LINESTRING (-113.5338727 31.313506, -113.5338007 31.3130344)",,,
407423167,Boulevard Padre Eusebio Francisco Kino,tertiary,False,False,56.911,"LINESTRING (-113.5338727 31.313506, -113.533938 31.3134487, -113.534297 31.3131447)",,,
407423167,Boulevard Padre Eusebio Francisco Kino,tertiary,False,True,120.854,"LINESTRING (-113.5338727 31.313506, -113.5337876 31.3135772, -113.5329895 31.3142882)",,,
659829026,Avenida Sinaloa,tertiary,False,False,82.162,"LINESTRING (-113.5338727 31.313506, -113.5338933 31.3136413, -113.5339845 31.3142387)",,,
659829026,Avenida Sinaloa,tertiary,False,False,125.978,"LINESTRING (-113.5340742 31.315315, -113.5341681 31.3164451)",,,
660869129,Calle Sonora - Sexta,tertiary,False,False,85.309,"LINESTRING (-113.5340742 31.315315, -113.5349702 31.3152635)",,,
659829026,Avenida Sinaloa,tertiary,False,True,119.982,"LINESTRING (-113.5340742 31.315315, -113.5340682 31.3152439, -113.5339845 31.3142387)",,,
660869129,Calle Sonora - Sexta,tertiary,False,True,94.43,"LINESTRING (-113.5340742 31.315315, -113.5339606 31.3153215, -113.5330824 31.315372)",,,
407423166,Calle Sonora - Sexta,tertiary,True,False,4.239,"LINESTRING (-113.531445 31.3155108, -113.5314192 31.3154797)",roundabout,,
660869129,Calle Sonora - Sexta,tertiary,False,False,68.244,"LINESTRING (-113.531445 31.3155108, -113.5316715 31.3154772, -113.5321562 31.3154253)",,,
659829026,Avenida Sinaloa,tertiary,False,False,121.877,"LINESTRING (-113.5344349 31.3196509, -113.5345259 31.3207442)",,,
659829026,Avenida Sinaloa,tertiary,False,True,116.191,"LINESTRING (-113.5344349 31.3196509, -113.5343482 31.3186086)",,,
660869116,Calle Simón Morua,tertiary,False,True,94.255,"LINESTRING (-113.5344349 31.3196509, -113.5334471 31.319731)",,,
660869116,Calle Simón Morua,tertiary,False,False,84.445,"LINESTRING (-113.5344349 31.3196509, -113.5346218 31.319639, -113.5353214 31.3195943)",,,
660869111,Avenida Juan de la Barrera,residential,False,True,121.705,"LINESTRING (-113.536848 31.3151555, -113.5369366 31.3162474)",,,
660869129,Calle Sonora - Sexta,tertiary,False,True,86.385,"LINESTRING (-113.536848 31.3151555, -113.5359407 31.3152077)",,,
660869111,Avenida Juan de la Barrera,residential,False,False,120.10000000000001,"LINESTRING (-113.536848 31.3151555, -113.5367674 31.3141619, -113.5367606 31.314078)",,,
659829026,Avenida Sinaloa,tertiary,False,False,118.588,"LINESTRING (-113.5341681 31.3164451, -113.5342566 31.3175089)",,,
659829026,Avenida Sinaloa,tertiary,False,True,125.978,"LINESTRING (-113.5341681 31.3164451, -113.5340742 31.315315)",,,
660869141,Calle Melchor Ocampo,residential,False,False,85.112,"LINESTRING (-113.5341681 31.3164451, -113.5350609 31.3163809)",,,
662704088,Calle Melchor Ocampo,tertiary,False,True,95.093,"LINESTRING (-113.5341681 31.3164451, -113.5331703 31.3165138)",,,
660869111,Avenida Juan de la Barrera,residential,False,False,121.705,"LINESTRING (-113.5369366 31.3162474, -113.536848 31.3151555)",,,
660869141,Calle Melchor Ocampo,residential,False,True,86.969,"LINESTRING (-113.5369366 31.3162474, -113.5360243 31.3163128)",,,
