osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,width
225811689,Avenida Del Trabajo,residential,False,True,69.302,,"LINESTRING (-98.9337888 19.6157657, -98.933946 19.6151603)",2,10
476117135,Calle Paseo De Los Cipreses,residential,False,False,243.052,,"LINESTRING (-98.9337888 19.6157657, -98.9336899 19.6157149, -98.931518 19.6153412)",,
225811654,Calle Paseo De Los Cipreses,residential,False,True,86.284,,"LINESTRING (-98.9349371 19.6159878, -98.9341284 19.61584)",,
776062530,Avenida Las Granjas,residential,False,False,133.873,,"LINESTRING (-98.9349371 19.6159878, -98.9353649 19.6148533)",,
776062530,Avenida Las Granjas,residential,False,True,46.921,,"LINESTRING (-98.9349371 19.6159878, -98.9347954 19.6163881)",,
776062530,Avenida Las Granjas,residential,False,False,46.921,,"LINESTRING (-98.9347954 19.6163881, -98.9349371 19.6159878)",,
225811647,Calle Paseo De Los Cipreses,residential,False,False,123.763,,"LINESTRING (-98.9347954 19.6163881, -98.9358878 19.6165726, -98.9359589 19.6165819)",,
776062530,Avenida Las Granjas,residential,False,True,177.41199999999998,,"LINESTRING (-98.9347954 19.6163881, -98.9346394 19.6168455, -98.9342143 19.6177955, -98.934162 19.6178637)",,
225811673,Calle Pilitas,residential,False,False,75.833,,"LINESTRING (-98.9403165 19.6163736, -98.9404613 19.6157054)",,
476121848,Calle Tepozonteco,residential,False,True,75.108,,"LINESTRING (-98.9403165 19.6163736, -98.9402521 19.6164035, -98.9401805 19.6163943, -98.9399005 19.6162644, -98.9396844 19.6161267)",,
225811647,Calle Paseo De Los Cipreses,residential,False,False,12.379,,"LINESTRING (-98.9359589 19.6165819, -98.9360744 19.6166055)",,
771685198,Carretera México - Teotihuacán,primary,True,False,97.765,MEX 132,"LINESTRING (-98.9359589 19.6165819, -98.9357151 19.6174306)",,
225811647,Calle Paseo De Los Cipreses,residential,False,True,123.763,,"LINESTRING (-98.9359589 19.6165819, -98.9358878 19.6165726, -98.9347954 19.6163881)",,
776064826,Calle Nativitas,residential,False,False,45.608,,"LINESTRING (-98.934162 19.6178637, -98.9345624 19.6180249)",,
225811696,Avenida Las Granjas,residential,False,True,73.477,,"LINESTRING (-98.934162 19.6178637, -98.9340346 19.6179256, -98.9336801 19.6183317)",,
776062530,Avenida Las Granjas,residential,False,False,177.412,,"LINESTRING (-98.934162 19.6178637, -98.9342143 19.6177955, -98.9346394 19.6168455, -98.9347954 19.6163881)",,
225811643,Camino A La Mina,residential,False,False,8.782,,"LINESTRING (-98.9354422 19.6183315, -98.9355234 19.6183512)",,
771685198,Carretera México - Teotihuacán,primary,True,False,58.011,MEX 132,"LINESTRING (-98.9354422 19.6183315, -98.9353044 19.6188368)",,
776064826,Calle Nativitas,residential,False,True,98.758,,"LINESTRING (-98.9354422 19.6183315, -98.9353123 19.6183132, -98.9352602 19.6183058, -98.9345624 19.6180249)",,
476117104,Calle Moctezuma,residential,False,True,87.931,,"LINESTRING (-98.9379662 19.6150926, -98.9381069 19.614313)",,
776062540,Calle Tepozonteco,residential,False,False,10.632,,"LINESTRING (-98.9379662 19.6150926, -98.9380677 19.6150935)",,
776062540,Calle Tepozonteco,residential,False,True,171.341,,"LINESTRING (-98.9379662 19.6150926, -98.9373431 19.615082, -98.9363334 19.6150095)",,
476117104,Calle Moctezuma,residential,False,False,87.931,,"LINESTRING (-98.9381069 19.614313, -98.9379662 19.6150926)",,
476117131,Calle Cerezo,residential,False,False,107.189,,"LINESTRING (-98.9381069 19.614313, -98.9370969 19.6141578)",,
476117131,Calle Cerezo,residential,False,True,68.495,,"LINESTRING (-98.9381069 19.614313, -98.9387598 19.6143477)",,
476117134,Calle Constitución,residential,False,True,31.936,,"LINESTRING (-98.9330635 19.6140702, -98.9333622 19.6141278)",,
476117106,Callejón De La Palma,residential,False,False,97.643,,"LINESTRING (-98.9330635 19.6140702, -98.9331467 19.6137125, -98.9331347 19.6136583, -98.9331025 19.6135976, -98.9330944 19.6135635, -98.9330971 19.613537, -98.9332026 19.6132253)",,
476117134,Calle Constitución,residential,False,False,133.184,,"LINESTRING (-98.9330635 19.6140702, -98.9327055 19.6139956, -98.9323742 19.6139052, -98.9318419 19.6137415)",,
225811689,Avenida Del Trabajo,residential,False,False,64.117,,"LINESTRING (-98.9342863 19.6137036, -98.9341264 19.6142602)",2,10
776060302,Segunda Cerrada,residential,False,False,62.967,,"LINESTRING (-98.9342863 19.6137036, -98.9336931 19.6136118)",,
225811689,Avenida Del Trabajo,residential,False,True,24.058,,"LINESTRING (-98.9342863 19.6137036, -98.9343411 19.613526, -98.9343486 19.6134954)",2,10
776063862,,residential,False,False,82.57,,"LINESTRING (-98.9353044 19.6188368, -98.9345471 19.6186305)",,
776063862,,residential,False,True,8.722,,"LINESTRING (-98.9353044 19.6188368, -98.9353856 19.6188542)",,
225811644,Calle Los Reyes,residential,False,True,116.971,,"LINESTRING (-98.9359061 19.6138811, -98.9355138 19.614866)",,
476117131,Calle Cerezo,residential,False,False,50.626,,"LINESTRING (-98.9359061 19.6138811, -98.93544 19.6137606)",,
476117131,Calle Cerezo,residential,False,True,58.801,,"LINESTRING (-98.9359061 19.6138811, -98.9364357 19.6140565)",,
225811644,Calle Los Reyes,residential,False,False,126.652,,"LINESTRING (-98.9359061 19.6138811, -98.9360391 19.6135564, -98.9361422 19.6132746, -98.9362621 19.6127948)",,
476117125,,residential,False,True,56.48,,"LINESTRING (-98.935786 19.6127449, -98.9358084 19.6122374)",,
776062539,Calle 2 De Abril,tertiary,False,False,17.157,,"LINESTRING (-98.935786 19.6127449, -98.9356224 19.6127373)",,
776062539,Calle 2 De Abril,tertiary,False,True,50.176,,"LINESTRING (-98.935786 19.6127449, -98.9362621 19.6127948)",,
225811689,Avenida Del Trabajo,residential,False,False,49.751,,"LINESTRING (-98.9346323 19.6121971, -98.9345374 19.6126355)",2,10
476117126,Calle 5 De Mayo,residential,False,False,123.271,,"LINESTRING (-98.9346323 19.6121971, -98.9358084 19.6122374)",,
476117126,Calle 5 De Mayo,residential,False,True,72.888,,"LINESTRING (-98.9346323 19.6121971, -98.9339365 19.6121879)",,
"[776062536, 476117132]",Calle Artesanos,residential,False,True,112.66900000000001,,"LINESTRING (-98.9346323 19.6121971, -98.9346908 19.6119093, -98.9346983 19.6118944, -98.9347158 19.6118909, -98.9354386 19.6119816)",,
476117126,Calle 5 De Mayo,residential,False,False,72.888,,"LINESTRING (-98.9339365 19.6121879, -98.9346323 19.6121971)",,
476117127,Calle Del Rey,residential,False,True,40.013,,"LINESTRING (-98.9339365 19.6121879, -98.933912 19.612547)",,
776062537,Privada Del Rey,residential,False,False,16.682,,"LINESTRING (-98.9339365 19.6121879, -98.9339469 19.6120382)",,
776062537,Privada Del Rey,residential,False,True,16.682,,"LINESTRING (-98.9339469 19.6120382, -98.9339365 19.6121879)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,True,68.665,,"LINESTRING (-98.9312458 19.6125148, -98.9319012 19.6125015)",,
476117129,Calle Libertad,residential,False,True,139.328,,"LINESTRING (-98.9318419 19.6137415, -98.9319332 19.6134386, -98.9319061 19.6131187, -98.9319012 19.6125015)",,
476117134,Calle Constitución,residential,False,True,133.184,,"LINESTRING (-98.9318419 19.6137415, -98.9323742 19.6139052, -98.9327055 19.6139956, -98.9330635 19.6140702)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,False,68.665,,"LINESTRING (-98.9319012 19.6125015, -98.9312458 19.6125148)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,True,32.785,,"LINESTRING (-98.9319012 19.6125015, -98.9322142 19.6125005)",,
476117129,Calle Libertad,residential,False,False,139.328,,"LINESTRING (-98.9319012 19.6125015, -98.9319061 19.6131187, -98.9319332 19.6134386, -98.9318419 19.6137415)",,
775967043,Cerrada 16 De Septiembre,residential,False,False,47.312,,"LINESTRING (-98.9322142 19.6125005, -98.9322334 19.6120754)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,False,32.785,,"LINESTRING (-98.9322142 19.6125005, -98.9319012 19.6125015)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,True,58.92,,"LINESTRING (-98.9322142 19.6125005, -98.9327765 19.6124858)",,
476117127,Calle Del Rey,residential,False,False,40.013,,"LINESTRING (-98.933912 19.612547, -98.9339365 19.6121879)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,True,66.242,,"LINESTRING (-98.933912 19.612547, -98.9345374 19.6126355)",,
476117108,Calle Del Rey,residential,False,True,121.722,,"LINESTRING (-98.933912 19.612547, -98.9339287 19.6127876, -98.9337304 19.6134812, -98.9336931 19.6136118)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,False,51.495999999999995,,"LINESTRING (-98.933912 19.612547, -98.9336267 19.6124935, -98.9334266 19.6124784)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,False,114.209,,"LINESTRING (-98.9356224 19.6127373, -98.9345374 19.6126355)",,
776062539,Calle 2 De Abril,tertiary,False,True,17.157,,"LINESTRING (-98.9356224 19.6127373, -98.935786 19.6127449)",,
225811637,Calle 2 De Abril,residential,False,True,115.523,,"LINESTRING (-98.9356224 19.6127373, -98.9355795 19.6131176, -98.9355379 19.6133475, -98.93544 19.6137606)",,
225811689,Avenida Del Trabajo,residential,False,True,97.64,,"LINESTRING (-98.9343486 19.6134954, -98.9345374 19.6126355)",2,10
476117131,Calle Cerezo,residential,False,True,53.806,,"LINESTRING (-98.9343486 19.6134954, -98.934846 19.6136163)",,
225811689,Avenida Del Trabajo,residential,False,False,24.058,,"LINESTRING (-98.9343486 19.6134954, -98.9343411 19.613526, -98.9342863 19.6137036)",2,10
225811637,Calle 2 De Abril,residential,False,True,121.912,,"LINESTRING (-98.93544 19.6137606, -98.9352255 19.6148382)",,
476117131,Calle Cerezo,residential,False,False,64.253,,"LINESTRING (-98.93544 19.6137606, -98.934846 19.6136163)",,
476117131,Calle Cerezo,residential,False,True,50.626,,"LINESTRING (-98.93544 19.6137606, -98.9359061 19.6138811)",,
225811637,Calle 2 De Abril,residential,False,False,115.523,,"LINESTRING (-98.93544 19.6137606, -98.9355379 19.6133475, -98.9355795 19.6131176, -98.9356224 19.6127373)",,
225811689,Avenida Del Trabajo,residential,False,False,97.64,,"LINESTRING (-98.9345374 19.6126355, -98.9343486 19.6134954)",2,10
225811689,Avenida Del Trabajo,residential,False,True,49.751,,"LINESTRING (-98.9345374 19.6126355, -98.9346323 19.6121971)",2,10
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,False,66.242,,"LINESTRING (-98.9345374 19.6126355, -98.933912 19.612547)",,
775968821,16 De Septiembre Melchor Ocampo,tertiary,False,True,114.209,,"LINESTRING (-98.9345374 19.6126355, -98.9356224 19.6127373)",,
476117125,,residential,False,False,56.48,,"LINESTRING (-98.9358084 19.6122374, -98.935786 19.6127449)",,
476117126,Calle 5 De Mayo,residential,False,True,123.271,,"LINESTRING (-98.9358084 19.6122374, -98.9346323 19.6121971)",,
476117132,Calle Artesanos,residential,False,False,51.471999999999994,,"LINESTRING (-98.9358084 19.6122374, -98.9357858 19.6121735, -98.9356415 19.6120291, -98.9355959 19.6120137, -98.9354386 19.6119816)",,
776062535,Calle Plaza De La Constitución,residential,False,True,108.077,,"LINESTRING (-98.9358084 19.6122374, -98.9361133 19.6123033, -98.9368203 19.6124265)",,
776062527,Marcos Achanlomaton,primary,True,False,47.769,MEX 132,"LINESTRING (-98.9368203 19.6124265, -98.9367322 19.612848)",,
776062535,Calle Plaza De La Constitución,residential,False,False,108.077,,"LINESTRING (-98.9368203 19.6124265, -98.9361133 19.6123033, -98.9358084 19.6122374)",,
225811689,Avenida Del Trabajo,residential,False,False,42.517,,"LINESTRING (-98.9341264 19.6142602, -98.9340681 19.6146386)",2,10
225811689,Avenida Del Trabajo,residential,False,True,64.117,,"LINESTRING (-98.9341264 19.6142602, -98.9342863 19.6137036)",2,10
476117134,Calle Constitución,residential,False,False,81.397,,"LINESTRING (-98.9341264 19.6142602, -98.9336268 19.6141793, -98.9333622 19.6141278)",,
476117136,,residential,False,True,100.831,,"LINESTRING (-98.9369434 19.6168012, -98.9366659 19.6176695)",,
476117136,,residential,False,False,100.831,,"LINESTRING (-98.9366659 19.6176695, -98.9369434 19.6168012)",,
476117137,Calle Moctezuma,residential,False,False,31.576,,"LINESTRING (-98.9366659 19.6176695, -98.9363747 19.617596)",,
"[776063849, 476117137]",Calle Moctezuma,residential,False,True,125.411,,"LINESTRING (-98.9366659 19.6176695, -98.9372138 19.6178096, -98.937255 19.617818, -98.937282 19.6177875, -98.9374257 19.617292)",,
476117137,Calle Moctezuma,residential,False,True,10.702,,"LINESTRING (-98.9357151 19.6174306, -98.9358141 19.6174544)",,
771685198,Carretera México - Teotihuacán,primary,True,False,104.174,MEX 132,"LINESTRING (-98.9357151 19.6174306, -98.9356375 19.6176868, -98.9354422 19.6183315)",,
776063849,Calle Moctezuma,residential,False,False,31.031,,"LINESTRING (-98.9375038 19.6170228, -98.9374257 19.617292)",,
776065221,Privada Moctezuma,residential,False,False,108.409,,"LINESTRING (-98.9375038 19.6170228, -98.9385103 19.6172501)",,
776063849,Calle Moctezuma,residential,False,True,222.58499999999998,,"LINESTRING (-98.9375038 19.6170228, -98.9379855 19.6154496, -98.9380677 19.6150935)",,
776062540,Calle Tepozonteco,residential,False,False,60.255,,"LINESTRING (-98.9380677 19.6150935, -98.9386429 19.6151019)",,
776062540,Calle Tepozonteco,residential,False,True,10.632,,"LINESTRING (-98.9380677 19.6150935, -98.9379662 19.6150926)",,
776063849,Calle Moctezuma,residential,False,False,222.58499999999998,,"LINESTRING (-98.9380677 19.6150935, -98.9379855 19.6154496, -98.9375038 19.6170228)",,
775407439,Calle Nativitas,residential,False,True,48.333,,"LINESTRING (-98.9315402 19.6180038, -98.9319924 19.6180904)",2,10
775962528,,residential,False,True,75.65,,"LINESTRING (-98.9315402 19.6180038, -98.9313232 19.6186527)",,
225811689,Avenida Del Trabajo,residential,False,True,284.302,,"LINESTRING (-98.9331775 19.6182568, -98.9337888 19.6157657)",2,10
775407439,Calle Nativitas,residential,False,False,119.292,,"LINESTRING (-98.9331775 19.6182568, -98.932051 19.6180987)",2,10
775407439,Calle Nativitas,residential,False,True,53.297,,"LINESTRING (-98.9331775 19.6182568, -98.9336801 19.6183317)",2,10
225811696,Avenida Las Granjas,residential,False,False,53.433,,"LINESTRING (-98.9333573 19.6187038, -98.9336801 19.6183317)",,
225811696,Avenida Las Granjas,residential,False,True,53.433,,"LINESTRING (-98.9336801 19.6183317, -98.9333573 19.6187038)",,
775407439,Calle Nativitas,residential,False,False,53.297,,"LINESTRING (-98.9336801 19.6183317, -98.9331775 19.6182568)",2,10
225811696,Avenida Las Granjas,residential,False,False,73.477,,"LINESTRING (-98.9336801 19.6183317, -98.9340346 19.6179256, -98.934162 19.6178637)",,
225811628,Callejón Del Beso,residential,False,False,186.296,,"LINESTRING (-98.9371846 19.6134641, -98.9389481 19.6136819)",,
776062538,Calle Constitución,residential,False,True,77.681,,"LINESTRING (-98.9371846 19.6134641, -98.9370969 19.6141578)",,
"[776062538, 476121846]","['Calle Constitución', 'Calle 2 De Abril']",residential,False,False,102.013,,"LINESTRING (-98.9371846 19.6134641, -98.9372527 19.6130297, -98.9372332 19.6130012, -98.9371352 19.6129704, -98.9371111 19.6129112, -98.936815 19.6128594)",,
476117131,Calle Cerezo,residential,False,False,61.83,,"LINESTRING (-98.9370969 19.6141578, -98.9365131 19.6140755)",,
476117131,Calle Cerezo,residential,False,True,107.189,,"LINESTRING (-98.9370969 19.6141578, -98.9381069 19.614313)",,
776062538,Calle Constitución,residential,False,False,77.681,,"LINESTRING (-98.9370969 19.6141578, -98.9371846 19.6134641)",,
225811673,Calle Pilitas,residential,False,False,130.715,,"LINESTRING (-98.9404613 19.6157054, -98.9406891 19.6145496)",,
225811673,Calle Pilitas,residential,False,True,75.833,,"LINESTRING (-98.9404613 19.6157054, -98.9403165 19.6163736)",,
292202707,Marcos Achanlomaton,tertiary,False,False,72.605,,"LINESTRING (-98.9371289 19.6105863, -98.9371098 19.6104785, -98.9371361 19.6103116, -98.937182 19.6100428, -98.9372261 19.6099489)",,
778037617,Carretera México - Teotihuacán,primary,True,False,110.758,MEX 132,"LINESTRING (-98.9371289 19.6105863, -98.9370419 19.610743, -98.9370204 19.6108683, -98.9369985 19.6115603)",,
734692446,,tertiary,False,True,11.007,,"LINESTRING (-98.9376713 19.6101027, -98.9377173 19.6101917)",,
734692446,,tertiary,False,False,49.944,,"LINESTRING (-98.9376713 19.6101027, -98.9374288 19.6100439, -98.9372261 19.6099489)",,
778037617,Carretera México - Teotihuacán,primary,True,False,79.386,MEX 132,"LINESTRING (-98.9376713 19.6101027, -98.937453 19.6102296, -98.9372946 19.610365, -98.9371289 19.6105863)",,
292202707,Marcos Achanlomaton,tertiary,False,True,72.605,,"LINESTRING (-98.9372261 19.6099489, -98.937182 19.6100428, -98.9371361 19.6103116, -98.9371098 19.6104785, -98.9371289 19.6105863)",,
734692446,,tertiary,False,True,49.944,,"LINESTRING (-98.9372261 19.6099489, -98.9374288 19.6100439, -98.9376713 19.6101027)",,
775407439,Calle Nativitas,residential,False,False,48.333,,"LINESTRING (-98.9319924 19.6180904, -98.9315402 19.6180038)",2,10
775407439,Calle Nativitas,residential,False,True,6.207,,"LINESTRING (-98.9319924 19.6180904, -98.932051 19.6180987)",2,10
775962528,,residential,False,False,75.65,,"LINESTRING (-98.9313232 19.6186527, -98.9315402 19.6180038)",,
775967043,Cerrada 16 De Septiembre,residential,False,True,47.312,,"LINESTRING (-98.9322334 19.6120754, -98.9322142 19.6125005)",,
775967044,Privada 16 De Septiembre,residential,False,True,26.763,,"LINESTRING (-98.9322334 19.6120754, -98.9319779 19.6120734)",,
775967043,Cerrada 16 De Septiembre,residential,False,False,91.346,,"LINESTRING (-98.9322334 19.6120754, -98.9322589 19.6114978, -98.9322753 19.6112549)",,
775967044,Privada 16 De Septiembre,residential,False,False,26.763,,"LINESTRING (-98.9319779 19.6120734, -98.9322334 19.6120754)",,
775967068,Calle Libertad,residential,False,False,46.282,,"LINESTRING (-98.9313254 19.6146675, -98.9314304 19.6142632)",,
"[775967068, 476117135]","['Calle Paseo De Los Cipreses', 'Calle Libertad']",residential,False,True,86.44999999999999,,"LINESTRING (-98.9313254 19.6146675, -98.9311785 19.6152328, -98.9311721 19.6152689, -98.9312102 19.615291, -98.9313323 19.6153109)",,
476117135,Calle Paseo De Los Cipreses,residential,False,True,19.74,,"LINESTRING (-98.9313323 19.6153109, -98.931518 19.6153412)",,
"[775967068, 476117135]","['Calle Paseo De Los Cipreses', 'Calle Libertad']",residential,False,False,86.45,,"LINESTRING (-98.9313323 19.6153109, -98.9312102 19.615291, -98.9311721 19.6152689, -98.9311785 19.6152328, -98.9313254 19.6146675)",,
775967047,Privada Cerrada Santo Entierro,residential,False,True,43.537,,"LINESTRING (-98.9316138 19.6149602, -98.931518 19.6153412)",,
476117135,Calle Paseo De Los Cipreses,residential,False,False,19.74,,"LINESTRING (-98.931518 19.6153412, -98.9313323 19.6153109)",,
775967047,Privada Cerrada Santo Entierro,residential,False,False,43.537,,"LINESTRING (-98.931518 19.6153412, -98.9316138 19.6149602)",,
476117135,Calle Paseo De Los Cipreses,residential,False,True,243.052,,"LINESTRING (-98.931518 19.6153412, -98.9336899 19.6157149, -98.9337888 19.6157657)",,
775967068,Calle Libertad,residential,False,True,46.282,,"LINESTRING (-98.9314304 19.6142632, -98.9313254 19.6146675)",,
776057255,,residential,False,True,34.111,,"LINESTRING (-98.9322753 19.6112549, -98.9326006 19.6112692)",,
"[776057256, 775967043]",Cerrada 16 De Septiembre,residential,False,False,147.912,,"LINESTRING (-98.9322753 19.6112549, -98.9323253 19.6105169, -98.9323434 19.6104798, -98.932381 19.6104697, -98.9329255 19.6104811)",,
775967043,Cerrada 16 De Septiembre,residential,False,True,91.346,,"LINESTRING (-98.9322753 19.6112549, -98.9322589 19.6114978, -98.9322334 19.6120754)",,
776057255,,residential,False,False,34.111,,"LINESTRING (-98.9326006 19.6112692, -98.9322753 19.6112549)",,
"[776057256, 775967043]",Cerrada 16 De Septiembre,residential,False,True,147.912,,"LINESTRING (-98.9329255 19.6104811, -98.932381 19.6104697, -98.9323434 19.6104798, -98.9323253 19.6105169, -98.9322753 19.6112549)",,
