osmid,oneway,name,highway,reversed,length,junction,geometry,ref
115306284,True,Avenida Diagonal Oriente,tertiary,False,132.032,,"LINESTRING (-95.4409347 16.4402996, -95.4416095 16.4412951)",
115310185,False,Calle Segunda Oriente,residential,False,11.944,,"LINESTRING (-95.4409347 16.4402996, -95.4409563 16.4401942)",
115310185,False,Calle Segunda Oriente,residential,True,92.06,,"LINESTRING (-95.4409347 16.4402996, -95.4407522 16.4411088)",
685321233,True,Avenida Central,unclassified,False,12.744,,"LINESTRING (-95.4409347 16.4402996, -95.4410517 16.4403229)",
115306284,True,Avenida Diagonal Oriente,tertiary,False,125.868,,"LINESTRING (-95.4401966 16.4392222, -95.4408396 16.4401714)",
115306290,False,Calle Primera Sur,residential,False,12.454,,"LINESTRING (-95.4401966 16.4392222, -95.4403114 16.4392427)",
115310171,True,,tertiary,False,28.372999999999998,roundabout,"LINESTRING (-95.4427947 16.4430584, -95.4427229 16.4431084, -95.44267 16.4431767, -95.4426407 16.4432569)",
115310183,False,Calle Cuarta Norte,residential,True,141.094,,"LINESTRING (-95.4427601 16.4441331, -95.4414736 16.4438371)",
685321234,True,Avenida Central,tertiary,False,44.393,,"LINESTRING (-95.4427601 16.4441331, -95.4426745 16.4445238)",
941232463,False,,residential,True,8.992,,"LINESTRING (-95.4427601 16.4441331, -95.4428439 16.444142)",
115310129,True,Avenida Central,tertiary,False,67.357,,"LINESTRING (-95.4431122 16.4424389, -95.4429798 16.4430312)",
115310136,False,Calle Segunda Norte,residential,False,12.039,,"LINESTRING (-95.4431122 16.4424389, -95.4432226 16.4424615)",
115310136,False,Calle Segunda Norte,residential,True,75.89,,"LINESTRING (-95.4431122 16.4424389, -95.4424122 16.4423162)",
115310120,False,Calle Primera Oriente,residential,False,51.26,,"LINESTRING (-95.4425896 16.4388339, -95.4426856 16.4383822)",
115310120,False,Calle Primera Oriente,residential,True,94.899,,"LINESTRING (-95.4425896 16.4388339, -95.4424101 16.4396698)",
671634920,False,Calle Segunda Sur,residential,True,138.46,,"LINESTRING (-95.4425896 16.4388339, -95.4438604 16.4390887)",
671634920,False,Calle Segunda Sur,residential,False,138.995,,"LINESTRING (-95.4425896 16.4388339, -95.4419013 16.4386984, -95.4413132 16.4385813)",
115310143,False,Calle Primera Oriente,residential,False,94.924,,"LINESTRING (-95.4416551 16.4430139, -95.4418709 16.4421857)",
115310143,False,Calle Primera Oriente,residential,True,93.56,,"LINESTRING (-95.4416551 16.4430139, -95.4414736 16.4438371)",
115310159,False,Calle Tercera Norte,unclassified,False,108.529,,"LINESTRING (-95.4416551 16.4430139, -95.4426407 16.4432569)",
115310159,False,Calle Tercera Norte,unclassified,True,137.829,,"LINESTRING (-95.4416551 16.4430139, -95.4403914 16.4427542)",
115306290,False,Calle Primera Sur,residential,False,137.777,,"LINESTRING (-95.4424101 16.4396698, -95.443676 16.439917)",
115306290,False,Calle Primera Sur,residential,True,139.567,,"LINESTRING (-95.4424101 16.4396698, -95.4411309 16.439405)",
115310120,False,Calle Primera Oriente,residential,False,94.899,,"LINESTRING (-95.4424101 16.4396698, -95.4425896 16.4388339)",
115310120,False,Calle Primera Oriente,residential,True,88.42,,"LINESTRING (-95.4424101 16.4396698, -95.4422382 16.4404477)",
115310136,False,Calle Segunda Norte,residential,False,137.132,,"LINESTRING (-95.4444873 16.4427716, -95.445745 16.4430282)",
115310136,False,Calle Segunda Norte,residential,True,42.699,,"LINESTRING (-95.4444873 16.4427716, -95.4441026 16.4426652)",
115310189,False,Calle Primera Poniente,residential,False,89.69,,"LINESTRING (-95.4444873 16.4427716, -95.4443248 16.443563)",
115310159,False,Calle Tercera Norte,unclassified,False,137.829,,"LINESTRING (-95.4403914 16.4427542, -95.4416551 16.4430139)",
115310185,False,Calle Segunda Oriente,residential,False,94.995,,"LINESTRING (-95.4403914 16.4427542, -95.4405763 16.4419185)",
115310185,False,Calle Segunda Oriente,residential,True,92.711,,"LINESTRING (-95.4403914 16.4427542, -95.440208 16.4435692)",
115310152,True,Avenida Central,tertiary,False,51.151,,"LINESTRING (-95.4439604 16.4386388, -95.4438604 16.4390887)",
115310162,False,Calle Tercera Sur,residential,False,12.17,,"LINESTRING (-95.4439604 16.4386388, -95.4440721 16.4386612)",
115310162,False,Calle Tercera Sur,residential,True,138.919,,"LINESTRING (-95.4439604 16.4386388, -95.4426856 16.4383822)",
115310136,False,Calle Segunda Norte,residential,False,189.9,,"LINESTRING (-95.445745 16.4430282, -95.4474867 16.4433834)",
115310136,False,Calle Segunda Norte,residential,True,137.132,,"LINESTRING (-95.445745 16.4430282, -95.4444873 16.4427716)",
685321239,False,Calle Segunda Poniente,residential,False,94.625,,"LINESTRING (-95.445745 16.4430282, -95.4459299 16.4421959)",
685321239,False,Calle Segunda Poniente,residential,True,89.494,,"LINESTRING (-95.445745 16.4430282, -95.4455703 16.4438154)",
671634920,False,Calle Segunda Sur,residential,False,140.12,,"LINESTRING (-95.4465032 16.439615, -95.4452168 16.4393588)",
671634920,False,Calle Segunda Sur,residential,True,180.01,,"LINESTRING (-95.4465032 16.439615, -95.4481553 16.4399465)",
685321250,False,Calle Segunda Poniente,residential,False,50.548,,"LINESTRING (-95.4465032 16.439615, -95.446602 16.4391704)",
685321250,False,Calle Segunda Poniente,residential,True,94.749,,"LINESTRING (-95.4465032 16.439615, -95.4463181 16.4404484)",
115310136,False,Calle Segunda Norte,residential,False,192.364,,"LINESTRING (-95.4474867 16.4433834, -95.449251 16.4437432)",
115310136,False,Calle Segunda Norte,residential,True,189.9,,"LINESTRING (-95.4474867 16.4433834, -95.445745 16.4430282)",
115310149,False,Calle Tercera Poniente,residential,False,94.89,,"LINESTRING (-95.4474867 16.4433834, -95.4476663 16.4425476)",
115310149,False,Calle Tercera Poniente,residential,True,89.258,,"LINESTRING (-95.4474867 16.4433834, -95.4473183 16.4441697)",
115310122,False,Calle Primera Norte,residential,False,189.267,,"LINESTRING (-95.4459299 16.4421959, -95.4476663 16.4425476)",
115310122,False,Calle Primera Norte,residential,True,92.049,,"LINESTRING (-95.4459299 16.4421959, -95.4450854 16.4420249)",
685321239,False,Calle Segunda Poniente,residential,False,92.904,,"LINESTRING (-95.4459299 16.4421959, -95.4461203 16.4413806)",
685321239,False,Calle Segunda Poniente,residential,True,94.625,,"LINESTRING (-95.4459299 16.4421959, -95.445745 16.4430282)",
115310159,False,Calle Tercera Norte,unclassified,True,108.529,,"LINESTRING (-95.4426407 16.4432569, -95.4416551 16.4430139)",
115310171,True,,tertiary,False,49.475,roundabout,"LINESTRING (-95.4426407 16.4432569, -95.4426383 16.4433459, -95.4426649 16.4434312, -95.4427179 16.4435042, -95.442792 16.4435577, -95.4428798 16.4435864)",
115310171,True,,tertiary,False,9.185,roundabout,"LINESTRING (-95.4428798 16.4435864, -95.4429659 16.4435883)",
685321234,True,Avenida Central,tertiary,False,62.116,,"LINESTRING (-95.4428798 16.4435864, -95.4427601 16.4441331)",
115310189,False,Calle Primera Poniente,residential,True,109.621,,"LINESTRING (-95.4440742 16.4445191, -95.4443248 16.443563)",
115310145,True,Calle Central Sur,tertiary,False,61.988,,"LINESTRING (-95.4442441 16.4405545, -95.4436761 16.4404362)",
1250916022,False,Central Pte,residential,False,56.946,,"LINESTRING (-95.4442441 16.4405545, -95.4443596 16.4400545)",
115310183,False,Calle Cuarta Norte,residential,False,138.221,,"LINESTRING (-95.440208 16.4435692, -95.4414736 16.4438371)",
115310185,False,Calle Segunda Oriente,residential,False,92.711,,"LINESTRING (-95.440208 16.4435692, -95.4403914 16.4427542)",
115310136,False,Calle Segunda Norte,residential,False,141.227,,"LINESTRING (-95.4405763 16.4419185, -95.4418709 16.4421857)",
115310185,False,Calle Segunda Oriente,residential,False,91.968,,"LINESTRING (-95.4405763 16.4419185, -95.4407522 16.4411088)",
115310185,False,Calle Segunda Oriente,residential,True,94.995,,"LINESTRING (-95.4405763 16.4419185, -95.4403914 16.4427542)",
115306290,False,Calle Primera Sur,residential,False,139.764,,"LINESTRING (-95.4450355 16.4401904, -95.4463181 16.4404484)",
115306290,False,Calle Primera Sur,residential,True,73.651,,"LINESTRING (-95.4450355 16.4401904, -95.4443596 16.4400545)",
115310167,False,Calle Primera Poniente,residential,False,94.47,,"LINESTRING (-95.4450355 16.4401904, -95.4452168 16.4393588)",
115310167,False,Calle Primera Poniente,residential,True,93.573,,"LINESTRING (-95.4450355 16.4401904, -95.4448594 16.4410148)",
115310122,False,Calle Primera Norte,residential,False,10.061,,"LINESTRING (-95.4449931 16.4420062, -95.4450854 16.4420249)",
115310122,False,Calle Primera Norte,residential,True,36.906,,"LINESTRING (-95.4449931 16.4420062, -95.4446545 16.4419377)",
685321248,True,,tertiary,False,127.621,,"LINESTRING (-95.4449931 16.4420062, -95.4439967 16.4426418)",
115306290,False,Calle Primera Sur,residential,True,84.07,,"LINESTRING (-95.4480427 16.4407954, -95.4472712 16.4406402)",
115310149,False,Calle Tercera Poniente,residential,False,94.904,,"LINESTRING (-95.4480427 16.4407954, -95.4482461 16.4399645)",
115310149,False,Calle Tercera Poniente,residential,True,93.638,,"LINESTRING (-95.4480427 16.4407954, -95.4478656 16.4416202)",
115310162,False,Calle Tercera Sur,residential,True,140.312,,"LINESTRING (-95.446602 16.4391704, -95.4453144 16.4389113)",
685321250,False,Calle Segunda Poniente,residential,False,40.122,,"LINESTRING (-95.446602 16.4391704, -95.4466804 16.4388175)",
685321250,False,Calle Segunda Poniente,residential,True,50.548,,"LINESTRING (-95.446602 16.4391704, -95.4465032 16.439615)",
941435072,False,,residential,True,53.394,,"LINESTRING (-95.446602 16.4391704, -95.4470944 16.4392572)",
115306290,False,Calle Primera Sur,residential,False,91.579,,"LINESTRING (-95.4463181 16.4404484, -95.4471585 16.4406175)",
115306290,False,Calle Primera Sur,residential,True,139.764,,"LINESTRING (-95.4463181 16.4404484, -95.4450355 16.4401904)",
685321250,False,Calle Segunda Poniente,residential,False,94.749,,"LINESTRING (-95.4463181 16.4404484, -95.4465032 16.439615)",
685321250,False,Calle Segunda Poniente,residential,True,87.832,,"LINESTRING (-95.4463181 16.4404484, -95.4461497 16.4412216)",
115310185,False,Calle Segunda Oriente,residential,False,51.723,,"LINESTRING (-95.4413132 16.4385813, -95.441414 16.4381263)",
115310185,False,Calle Segunda Oriente,residential,True,93.632,,"LINESTRING (-95.4413132 16.4385813, -95.4411309 16.439405)",
671634920,False,Calle Segunda Sur,residential,True,138.995,,"LINESTRING (-95.4413132 16.4385813, -95.4419013 16.4386984, -95.4425896 16.4388339)",
29499573,False,Carretera Federal Oaxaca - Tehuantepec,primary,False,7.047,,"LINESTRING (-95.4484315 16.43919, -95.4483667 16.4391776)",MEX 190
941236520,True,Avenida 24 de Febrero,residential,False,8.122,,"LINESTRING (-95.4484315 16.43919, -95.4484241 16.4391173)",
115310127,False,Calle Tercera Norte,residential,False,135.762,,"LINESTRING (-95.4443248 16.443563, -95.4455703 16.4438154)",
115310127,False,Calle Tercera Norte,residential,True,120.272,,"LINESTRING (-95.4443248 16.443563, -95.4432214 16.4433394)",
115310189,False,Calle Primera Poniente,residential,False,109.621,,"LINESTRING (-95.4443248 16.443563, -95.4440742 16.4445191)",
115310189,False,Calle Primera Poniente,residential,True,89.69,,"LINESTRING (-95.4443248 16.443563, -95.4444873 16.4427716)",
115310122,False,Calle Primera Norte,residential,False,93.747,,"LINESTRING (-95.4407522 16.4411088, -95.4416095 16.4412951)",
115310185,False,Calle Segunda Oriente,residential,False,92.06,,"LINESTRING (-95.4407522 16.4411088, -95.4409347 16.4402996)",
115310185,False,Calle Segunda Oriente,residential,True,91.968,,"LINESTRING (-95.4407522 16.4411088, -95.4405763 16.4419185)",
29499573,False,Carretera Federal Oaxaca - Tehuantepec,primary,True,138.236,,"LINESTRING (-95.4414933 16.4377679, -95.4427653 16.4380068)",MEX 190
115310185,False,Calle Segunda Oriente,residential,True,40.74,,"LINESTRING (-95.4414933 16.4377679, -95.441414 16.4381263)",
663905400,False,Calle 16 de Septiembre,residential,False,19.465,,"LINESTRING (-95.4414933 16.4377679, -95.4415328 16.437597)",
685321245,True,Avenida Central,residential,False,73.959,,"LINESTRING (-95.4441532 16.4409792, -95.4448335 16.4411083)",
115310145,True,Calle Central Sur,tertiary,False,10.762,,"LINESTRING (-95.4441532 16.4409792, -95.4441663 16.4409269, -95.4441768 16.4408851)",
115310129,True,Avenida Central,tertiary,False,55.544,,"LINESTRING (-95.4434036 16.4411738, -95.4432924 16.4416618)",
663905376,True,Calle Central Norte,tertiary,False,11.061,,"LINESTRING (-95.4434036 16.4411738, -95.443442 16.4411812, -95.4435053 16.4411933)",
115310136,False,Calle Segunda Norte,residential,False,46.149,,"LINESTRING (-95.4418709 16.4421857, -95.4422903 16.4422879)",
115310136,False,Calle Segunda Norte,residential,True,141.227,,"LINESTRING (-95.4418709 16.4421857, -95.4405763 16.4419185)",
115310143,False,Calle Primera Oriente,residential,True,94.924,,"LINESTRING (-95.4418709 16.4421857, -95.4416551 16.4430139)",
115310163,False,Calle Segunda Poniente,residential,False,105.717,,"LINESTRING (-95.4456808 16.4447442, -95.4455655 16.4443738, -95.4455414 16.4442196, -95.4455294 16.4441386, -95.4455294 16.4440511, -95.4455703 16.4438154)",
115310171,True,,tertiary,False,15.148,roundabout,"LINESTRING (-95.4431822 16.4431652, -95.4431388 16.4431112, -95.4430833 16.4430688)",
115310127,False,Calle Tercera Norte,residential,False,191.952,,"LINESTRING (-95.4473183 16.4441697, -95.4490793 16.4445266)",
115310127,False,Calle Tercera Norte,residential,True,190.536,,"LINESTRING (-95.4473183 16.4441697, -95.4455703 16.4438154)",
115310149,False,Calle Tercera Poniente,residential,False,89.258,,"LINESTRING (-95.4473183 16.4441697, -95.4474867 16.4433834)",
115310167,False,Calle Primera Poniente,residential,False,10.757,,"LINESTRING (-95.4448335 16.4411083, -95.4448594 16.4410148)",
115310167,False,Calle Primera Poniente,residential,True,94.18,,"LINESTRING (-95.4448335 16.4411083, -95.4446545 16.4419377)",
685321245,True,Avenida Central,residential,False,132.849,,"LINESTRING (-95.4448335 16.4411083, -95.4460564 16.4413357)",
663905376,True,Calle Central Norte,tertiary,False,98.65899999999999,,"LINESTRING (-95.4429048 16.4407123, -95.4428411 16.4410374, -95.4434036 16.4411738)",
115310152,True,Avenida Central,tertiary,False,94.179,,"LINESTRING (-95.4438604 16.4390887, -95.443676 16.439917)",
671634920,False,Calle Segunda Sur,residential,False,138.46,,"LINESTRING (-95.4438604 16.4390887, -95.4425896 16.4388339)",
671634920,False,Calle Segunda Sur,residential,True,12.145,,"LINESTRING (-95.4438604 16.4390887, -95.4439719 16.4391109)",
115310149,False,Calle Tercera Poniente,residential,False,10.57,,"LINESTRING (-95.4478456 16.4417133, -95.4478656 16.4416202)",
115310149,False,Calle Tercera Poniente,residential,True,94.72,,"LINESTRING (-95.4478456 16.4417133, -95.4476663 16.4425476)",
685321251,True,Avenida Central,residential,False,103.082,,"LINESTRING (-95.4478456 16.4417133, -95.4487904 16.4419089)",
115310162,False,Calle Tercera Sur,residential,False,140.312,,"LINESTRING (-95.4453144 16.4389113, -95.446602 16.4391704)",
115310162,False,Calle Tercera Sur,residential,True,135.378,,"LINESTRING (-95.4453144 16.4389113, -95.4440721 16.4386612)",
115310167,False,Calle Primera Poniente,residential,False,41.147,,"LINESTRING (-95.4453144 16.4389113, -95.4453934 16.4385491)",
115310167,False,Calle Primera Poniente,residential,True,50.837,,"LINESTRING (-95.4453144 16.4389113, -95.4452168 16.4393588)",
115306290,False,Calle Primera Sur,residential,False,139.567,,"LINESTRING (-95.4411309 16.439405, -95.4424101 16.4396698)",
115306290,False,Calle Primera Sur,residential,True,89.243,,"LINESTRING (-95.4411309 16.439405, -95.4403114 16.4392427)",
115310185,False,Calle Segunda Oriente,residential,False,93.632,,"LINESTRING (-95.4411309 16.439405, -95.4413132 16.4385813)",
115310185,False,Calle Segunda Oriente,residential,True,89.709,,"LINESTRING (-95.4411309 16.439405, -95.4409563 16.4401942)",
115310167,False,Calle Primera Poniente,residential,False,50.837,,"LINESTRING (-95.4452168 16.4393588, -95.4453144 16.4389113)",
115310167,False,Calle Primera Poniente,residential,True,94.47,,"LINESTRING (-95.4452168 16.4393588, -95.4450355 16.4401904)",
671634920,False,Calle Segunda Sur,residential,False,135.599,,"LINESTRING (-95.4452168 16.4393588, -95.4439719 16.4391109)",
