osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,False,34.035,"LINESTRING (-100.0210819 19.2557156, -100.0207916 19.2558519)",
670370676,,,Privada Onésimo Reyes,unclassified,,,False,False,84.53899999999999,"LINESTRING (-100.0210819 19.2557156, -100.0214027 19.2560819, -100.0215422 19.2561917, -100.0216543 19.2562328)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,True,135.4,"LINESTRING (-100.0210819 19.2557156, -100.0213503 19.2554346, -100.021506 19.2552466, -100.0218641 19.2547501)",
790516426,,,Prolongación Emilio Román Becerril,residential,,,False,True,22.86,"LINESTRING (-100.0207916 19.2558519, -100.0206494 19.2556962)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,False,36.279,"LINESTRING (-100.0207916 19.2558519, -100.0204584 19.2559385)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,True,34.035,"LINESTRING (-100.0207916 19.2558519, -100.0210819 19.2557156)",
417314954,,,Prolongación Emilio Román Becerril,residential,,,False,False,35.534,"LINESTRING (-100.0202711 19.2525818, -100.0202912 19.2529008)",
422886767,,,Calle 16 de Septiembre,unclassified,,,False,False,15.389,"LINESTRING (-100.0202711 19.2525818, -100.0201263 19.2525602)",
422886767,,,Calle 16 de Septiembre,unclassified,,,False,True,120.021,"LINESTRING (-100.0202711 19.2525818, -100.0209284 19.2524668, -100.0213708 19.252304)",
417314954,,,Prolongación Emilio Román Becerril,residential,,,False,True,66.802,"LINESTRING (-100.0204426 19.2540204, -100.0203524 19.2534257)",
422886765,,,Avenida Becerra,residential,,,False,False,141.625,"LINESTRING (-100.0204426 19.2540204, -100.0217596 19.2537441)",
422886765,,,Avenida Becerra,residential,,,False,True,42.128,"LINESTRING (-100.0204426 19.2540204, -100.0200463 19.2540801)",
417314954,,,Prolongación Emilio Román Becerril,residential,,,False,False,187.616,"LINESTRING (-100.0204426 19.2540204, -100.0206068 19.2552693, -100.0206494 19.2556962)",
422886766,,,Calle Álvaro Obregón,residential,,,False,False,211.794,"LINESTRING (-100.0203423 19.2559642, -100.0200463 19.2540801)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,False,51.611,"LINESTRING (-100.0203423 19.2559642, -100.0198601 19.2560548)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,True,12.518,"LINESTRING (-100.0203423 19.2559642, -100.0204584 19.2559385)",
422886765,,,Avenida Becerra,residential,,,False,True,11.994,"LINESTRING (-100.018235 19.254284, -100.0181217 19.2542979)",
422886765,,,Avenida Becerra,residential,,,False,False,52.900999999999996,"LINESTRING (-100.018235 19.254284, -100.0184398 19.2542252, -100.018723 19.2541668)",
422886775,,,Calle El Jacal,residential,,,False,True,237.238,"LINESTRING (-100.018235 19.254284, -100.018148 19.2550166, -100.018238 19.2551935, -100.0184238 19.2563807)",
422886765,,,Avenida Becerra,residential,,,False,False,46.536,"LINESTRING (-100.0196056 19.2541254, -100.0200463 19.2540801)",
422886765,,,Avenida Becerra,residential,,,False,True,92.766,"LINESTRING (-100.0196056 19.2541254, -100.018723 19.2541668)",
422886769,,,Calle Zaragoza,residential,,,False,True,75.966,"LINESTRING (-100.0196056 19.2541254, -100.0195032 19.2534491)",
422886765,,,Avenida Becerra,residential,,,False,False,102.708,"LINESTRING (-100.0217596 19.2537441, -100.0227263 19.2536017)",
422886765,,,Avenida Becerra,residential,,,False,True,141.625,"LINESTRING (-100.0217596 19.2537441, -100.0204426 19.2540204)",
422886768,,,Calle Abasolo,residential,,,False,False,54.091,"LINESTRING (-100.0217596 19.2537441, -100.0216668 19.2532656)",
422886765,,,Avenida Becerra,residential,,,False,True,102.708,"LINESTRING (-100.0227263 19.2536017, -100.0217596 19.2537441)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,False,157.00799999999998,"LINESTRING (-100.0227263 19.2536017, -100.0226258 19.2536938, -100.022458 19.2538775, -100.0218641 19.2547501)",
934102850,2,EM 1,San Luis Mextepec - Valle de Bravo,primary,60,7,False,True,134.999,"LINESTRING (-100.0227263 19.2536017, -100.0228634 19.253496, -100.0237644 19.2528856)",
422886765,,,Avenida Becerra,residential,,,False,False,42.128,"LINESTRING (-100.0200463 19.2540801, -100.0204426 19.2540204)",
422886765,,,Avenida Becerra,residential,,,False,True,46.536,"LINESTRING (-100.0200463 19.2540801, -100.0196056 19.2541254)",
422886766,,,Calle Álvaro Obregón,residential,,,False,True,211.794,"LINESTRING (-100.0200463 19.2540801, -100.0203423 19.2559642)",
422886767,,,Calle 16 de Septiembre,unclassified,,,False,True,11.514,"LINESTRING (-100.0213708 19.252304, -100.021473 19.2522664)",
