osmid,oneway,name,highway,reversed,length,ref,geometry,lanes
169184435,True,Calle Andrés Quintana Roo,residential,False,2.725,,"LINESTRING (-101.1968579 19.703001, -101.1968573 19.7029765)",
611371054,False,Avenida Francisco I. Madero Poniente,primary,False,96.097,MEX 15,"LINESTRING (-101.1968579 19.703001, -101.1959401 19.7029847)",
183856103,True,Calle del Trabajo,tertiary,False,136.402,,"LINESTRING (-101.1891116 19.7069041, -101.1903023 19.7064059)",
612015034,True,Calle Héroe de Nacozari,secondary,False,28.857,,"LINESTRING (-101.1891116 19.7069041, -101.1890384 19.7071543)",
611371054,False,Avenida Francisco I. Madero Poniente,primary,True,96.097,MEX 15,"LINESTRING (-101.1959401 19.7029847, -101.1968579 19.703001)",
183747283,True,Calle Valentín Gómez Farías,residential,False,200.342,,"LINESTRING (-101.1959401 19.7029847, -101.1959337 19.70327, -101.195914 19.704661, -101.1959127 19.7047602, -101.1959139 19.7047862)",
611371054,False,Avenida Francisco I. Madero Poniente,primary,False,91.209,MEX 15,"LINESTRING (-101.1959401 19.7029847, -101.1953722 19.7029744, -101.1950691 19.702965)",
169184317,True,Calle Galeana,residential,False,1.937,,"LINESTRING (-101.1950691 19.702965, -101.19507 19.7029476)",
611371054,False,Avenida Francisco I. Madero Poniente,primary,False,98.551,MEX 15,"LINESTRING (-101.1950691 19.702965, -101.1941889 19.7029529, -101.1941278 19.7029519)",
611371054,False,Avenida Francisco I. Madero Poniente,primary,True,91.209,MEX 15,"LINESTRING (-101.1950691 19.702965, -101.1953722 19.7029744, -101.1959401 19.7029847)",
475893964,True,Calle García Pueblita,tertiary,False,80.599,,"LINESTRING (-101.1948002 19.7071348, -101.1940505 19.7069697)",
832828130,True,Avenida Héroes de Nocupétaro,primary,False,79.781,MEX 43,"LINESTRING (-101.1948002 19.7071348, -101.1944892 19.7071689, -101.1940402 19.7071642)",2
1154812172,False,Avenida Francisco I Madero Poniente,primary,False,64.963,MEX 15,"LINESTRING (-101.1903552 19.702872, -101.1897349 19.7028551)",4
907471173,True,Calle Pino Suárez,secondary,False,105.09,,"LINESTRING (-101.1903552 19.702872, -101.1903541 19.7029338, -101.190341 19.703817)",1
1154812173,False,Avenida Francisco I Madero Poniente,primary,True,116.547,MEX 15,"LINESTRING (-101.1903552 19.702872, -101.1914115 19.7028915, -101.1914683 19.7028925)",4
1154812172,False,Avenida Francisco I Madero Poniente,primary,True,64.963,MEX 15,"LINESTRING (-101.1897349 19.7028551, -101.1903552 19.702872)",4
159950386,False,Avenida Francisco I Madero Poniente,primary,False,98.736,MEX 15,"LINESTRING (-101.1897349 19.7028551, -101.1897133 19.7028532, -101.1887922 19.7028284)",4
183856101,True,Calle Álvaro Obregón,residential,False,105.041,,"LINESTRING (-101.1897349 19.7028551, -101.1897333 19.7029167, -101.1897247 19.7037997)",
169184099,True,Calle Valladolid,residential,False,110.274,,"LINESTRING (-101.1914593 19.701847, -101.1904063 19.7018203)",
611686842,True,Avenida Morelos Sur,secondary,False,100.665,,"LINESTRING (-101.1914593 19.701847, -101.1914583 19.7009417)",
610608068,True,Calle Vasco de Quiroga,residential,False,25.21,,"LINESTRING (-101.1897752 19.7018098, -101.1897742 19.7018393, -101.1897674 19.7020364)",
611949133,True,Vicente Guerrero,residential,False,90.592,,"LINESTRING (-101.1952096 19.6987175, -101.1960748 19.6987331)",
832828162,True,Calle Vicente Guerrero,residential,False,89.697,,"LINESTRING (-101.192406 19.6986342, -101.1932624 19.6986589)",
