osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,maxspeed
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,False,30.498,"LINESTRING (-98.3068493 19.1363496, -98.3068587 19.1362844, -98.3068866 19.1360776)",,
915745190,False,,,residential,False,177.868,"LINESTRING (-98.3068493 19.1363496, -98.3055165 19.1354785, -98.3054532 19.1354451)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,True,22.132,"LINESTRING (-98.3071831 19.1338672, -98.307157 19.1340647)",,
915731453,False,,,residential,False,50.497,"LINESTRING (-98.3071831 19.1338672, -98.3067852 19.1336124)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,False,37.791,"LINESTRING (-98.3071831 19.1338672, -98.3072086 19.133684, -98.3072166 19.1335291)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,False,19.644,"LINESTRING (-98.3072001 19.1320546, -98.3072742 19.1318924)",,
915741421,False,,,residential,False,73.226,"LINESTRING (-98.3072001 19.1320546, -98.3077522 19.1324566)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,True,99.369,"LINESTRING (-98.3072001 19.1320546, -98.307166 19.1321544, -98.307153 19.1322656, -98.3071675 19.1325911, -98.307178 19.1328279, -98.3071831 19.1329419)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,True,36.566,"LINESTRING (-98.3074759 19.1316244, -98.3072742 19.1318924)",,
915741420,False,,,residential,False,63.836,"LINESTRING (-98.3074759 19.1316244, -98.3079855 19.1319371)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,False,35.114999999999995,"LINESTRING (-98.3074759 19.1316244, -98.3075925 19.1315289, -98.307751 19.1314484)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,False,23.271,"LINESTRING (-98.307751 19.1314484, -98.3078089 19.1314223, -98.3078747 19.1313611, -98.3079076 19.1313081)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,True,35.114999999999995,"LINESTRING (-98.307751 19.1314484, -98.3075925 19.1315289, -98.3074759 19.1316244)",,
776793242,False,,Calle Independencia,residential,True,50.825,"LINESTRING (-98.307751 19.1314484, -98.3073836 19.131241, -98.3073414 19.1312065)",,
107608722,False,,Avenida Emiliano Zapata,residential,False,58.619,"LINESTRING (-98.3079076 19.1313081, -98.3083976 19.1315603)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,False,34.449,"LINESTRING (-98.3079076 19.1313081, -98.3079228 19.1312644, -98.3079227 19.1312193, -98.3079079 19.131181, -98.3078606 19.1311371, -98.3077505 19.1310874)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,True,23.271,"LINESTRING (-98.3079076 19.1313081, -98.3078747 19.1313611, -98.3078089 19.1314223, -98.307751 19.1314484)",,
776639538,False,,Emilio Portes Gil Poniente,residential,False,42.247,"LINESTRING (-98.3077505 19.1310874, -98.3073769 19.1309468)",,
776660939,False,1,Carretera Estatal Puebla Coronango,secondary,True,34.449,"LINESTRING (-98.3077505 19.1310874, -98.3078606 19.1311371, -98.3079079 19.131181, -98.3079227 19.1312193, -98.3079228 19.1312644, -98.3079076 19.1313081)",,
"[190134353, 776793243, 776793244]",False,1,Carretera Estatal Puebla Coronango,secondary,False,108.917,"LINESTRING (-98.3077505 19.1310874, -98.3078706 19.1308572, -98.3080718 19.1306071, -98.3081815 19.1303678, -98.3082309 19.1302853, -98.308244 19.1302641, -98.3082591 19.1302393)",yes,40
776788726,False,,Niños Héroes de Chapultepec Norte,residential,True,159.701,"LINESTRING (-98.3085549 19.1297872, -98.3098072 19.1306014)",,
