osmid,highway,oneway,reversed,length,name,maxspeed,geometry,junction,tunnel,lanes,bridge
770461586,residential,False,True,108.785,,,"LINESTRING (-103.2742846 25.7715677, -103.2752368 25.7720387)",,,,
905249671,primary,False,False,43.36,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2742846 25.7715677, -103.2744978 25.7712283)",,,,
395210441,residential,False,False,116.437,Avenida Félix U. Gómez,,"LINESTRING (-103.2742846 25.7715677, -103.2740839 25.7715769, -103.2731233 25.7716209)",,,,
905249671,primary,False,True,119.57100000000001,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2742846 25.7715677, -103.2739936 25.7720689, -103.2738636 25.7722705, -103.2738093 25.7723546, -103.2737093 25.7725097)",,,,
395206147,residential,False,False,122.512,Avenida 16 de Septiembre,,"LINESTRING (-103.2754232 25.7696921, -103.2742005 25.7697306)",,,,
905249671,primary,False,False,16.512,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2754232 25.7696921, -103.2754996 25.7695605)",,,,
905249671,primary,False,True,71.617,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2754232 25.7696921, -103.2750852 25.7702597)",,,,
395199846,residential,False,True,100.197,Avenida Venustiano Carranza,40,"LINESTRING (-103.266585 25.7758874, -103.2674234 25.7763793)",,,,
395201248,residential,False,False,66.093,Calle General Álvaro Obregón,,"LINESTRING (-103.266585 25.7758874, -103.2669315 25.7753815)",,,,
395196746,secondary,True,False,44.704,Boulevard Francisco I. Madero,40,"LINESTRING (-103.273551 25.7729227, -103.2732533 25.7732223)",,,,
395199743,primary,False,True,80.061,Avenida Ferrocarril,40,"LINESTRING (-103.273551 25.7729227, -103.273543 25.7729807, -103.2735416 25.7730508, -103.2735698 25.7731402, -103.2736422 25.7732838, -103.2736918 25.7733503, -103.2737924 25.7734324, -103.2738487 25.7734747, -103.2739198 25.7735085)",,,,
905249671,primary,False,False,48.665,Boulevard Francisco I. Madero,40,"LINESTRING (-103.273551 25.7729227, -103.2735792 25.7728165, -103.2736693 25.7726116, -103.2737093 25.7725097)",,,,
395201249,tertiary,False,False,23.893,Calle Artículo 123,,"LINESTRING (-103.2675777 25.771924, -103.2675681 25.7717093)",,,,
395210441,residential,False,True,101.542,Avenida Félix U. Gómez,,"LINESTRING (-103.2675777 25.771924, -103.2685913 25.7718966)",,,,
412958211,tertiary,False,False,25.925,Calle Artículo 123,,"LINESTRING (-103.2675777 25.771924, -103.2675831 25.7721571)",,,,
395201252,residential,False,False,119.34,Avenida Cuauhtémoc,40,"LINESTRING (-103.2696149 25.7727086, -103.2708047 25.7726464)",,,,
395201252,residential,False,True,97.861,Avenida Cuauhtémoc,40,"LINESTRING (-103.2696149 25.7727086, -103.2686423 25.7727948)",,,,
395206136,residential,False,False,96.263,Calle Galeana,,"LINESTRING (-103.2696149 25.7727086, -103.2695708 25.7718438)",,,,
395206136,residential,False,True,103.538,Calle Galeana,,"LINESTRING (-103.2696149 25.7727086, -103.2696833 25.7736377)",,,,
395201252,residential,False,False,121.86,Avenida Cuauhtémoc,40,"LINESTRING (-103.2708047 25.7726464, -103.2720195 25.772581)",,,,
395201252,residential,False,True,119.34,Avenida Cuauhtémoc,40,"LINESTRING (-103.2708047 25.7726464, -103.2696149 25.7727086)",,,,
395206138,residential,False,False,101.289,Avenida Vicente Guerrero,,"LINESTRING (-103.2708047 25.7726464, -103.2707483 25.7717369)",,,,
395206138,residential,False,True,105.89,Avenida Vicente Guerrero,,"LINESTRING (-103.2708047 25.7726464, -103.2708748 25.7735966)",,,,
395201252,residential,False,False,116.373,Avenida Cuauhtémoc,40,"LINESTRING (-103.2720195 25.772581, -103.2731804 25.7725321)",,,,
395201252,residential,False,True,121.86,Avenida Cuauhtémoc,40,"LINESTRING (-103.2720195 25.772581, -103.2708047 25.7726464)",,,,
395206139,tertiary,True,False,101.109,Calle Ignacio Zaragoza,,"LINESTRING (-103.2720195 25.772581, -103.2719678 25.7716729)",,,,
395201252,residential,False,True,53.019000000000005,Avenida Cuauhtémoc,40,"LINESTRING (-103.2737093 25.7725097, -103.2734347 25.7725213, -103.2731804 25.7725321)",,,,
905249671,primary,False,False,119.571,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2737093 25.7725097, -103.2738093 25.7723546, -103.2738636 25.7722705, -103.2739936 25.7720689, -103.2742846 25.7715677)",,,,
905249671,primary,False,True,48.66499999999999,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2737093 25.7725097, -103.2736693 25.7726116, -103.2735792 25.7728165, -103.273551 25.7729227)",,,,
395457849,residential,False,False,8.47,R. del Salvador,,"LINESTRING (-103.2757682 25.7746887, -103.2757186 25.774627)",,,,
395201716,tertiary,True,False,124.646,Boulevard Contitucion,40,"LINESTRING (-103.2757682 25.7746887, -103.2756988 25.7746908, -103.2752462 25.7749752, -103.2747339 25.7752952)",,,,
395205066,residential,False,False,9.42,Calle Ramoz Arizpe,,"LINESTRING (-103.2747339 25.7752952, -103.2747443 25.7753794)",,,,
395201716,tertiary,True,False,69.864,Boulevard Contitucion,40,"LINESTRING (-103.2747339 25.7752952, -103.274416 25.7754861, -103.2741579 25.7756497)",,,,
395205065,residential,False,True,85.756,Calle Ramos Arizpe,,"LINESTRING (-103.2747339 25.7752952, -103.274737 25.7752126, -103.2747991 25.7745263)",,,,
740984056,tertiary,True,False,97.284,Boulevard Contitucion,40,"LINESTRING (-103.2721838 25.7768243, -103.2714311 25.7773775)",,,,
740984055,tertiary,True,False,10.739,,,"LINESTRING (-103.2721838 25.7768243, -103.2722075 25.7768676, -103.272249 25.7768982)",roundabout,,,
395205058,residential,False,False,78.524,Calle Benito Juárez,,"LINESTRING (-103.2708511 25.7777084, -103.2704873 25.7770828)",,,,
395463488,residential,False,False,7.933,Privada 6 de Octubre,,"LINESTRING (-103.2708511 25.7777084, -103.2708903 25.7777704)",,,,
395201561,tertiary,True,False,120.719,Calle Ignacio Zaragoza,,"LINESTRING (-103.2703931 25.7755545, -103.2708997 25.7748599, -103.2710555 25.7746474)",,,,
395203337,tertiary,True,False,100.721,Calle Hidalgo,,"LINESTRING (-103.2703931 25.7755545, -103.2699274 25.7752862, -103.2695449 25.7750676)",,,,
949844435,residential,False,True,5.886,Avenida Manuel Acuña,,"LINESTRING (-103.2734467 25.7760941, -103.273497 25.7761215)",,,,
395201716,tertiary,True,False,126.877,Boulevard Contitucion,40,"LINESTRING (-103.2734467 25.7760941, -103.2726037 25.7766186, -103.2725276 25.7766632, -103.2724614 25.7766925, -103.2723854 25.7767079)",,,,
395205057,residential,False,False,164.099,Calle General Cepeda,,"LINESTRING (-103.2739362 25.7739553, -103.2739413 25.7742246, -103.2739386 25.7742814, -103.2739238 25.7743309, -103.2739024 25.7743792, -103.2732709 25.7752575)",,,,
395205062,residential,False,False,118.8,Calle Ferrocarril,,"LINESTRING (-103.2739362 25.7739553, -103.273332 25.7739663, -103.2727499 25.7739671)",,,,
395205062,residential,False,True,90.815,Calle Ferrocarril,,"LINESTRING (-103.2739362 25.7739553, -103.2742953 25.7739227, -103.2745421 25.7738974, -103.2748374 25.7738639)",,,,
395205058,residential,False,True,78.524,Calle Benito Juárez,,"LINESTRING (-103.2704873 25.7770828, -103.2708511 25.7777084)",,,,
395196746,secondary,True,False,14.867,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2705684 25.7769708, -103.2704873 25.7770828)",,,,
395205059,residential,False,False,101.874,Calle Benito Juárez,,"LINESTRING (-103.2705684 25.7769708, -103.2697274 25.7764552)",,,,
395205065,residential,False,False,73.755,Calle Ramos Arizpe,,"LINESTRING (-103.2748374 25.7738639, -103.2747991 25.7745263)",,,,
395205062,residential,False,False,90.815,Calle Ferrocarril,,"LINESTRING (-103.2748374 25.7738639, -103.2745421 25.7738974, -103.2742953 25.7739227, -103.2739362 25.7739553)",,,,
395196746,secondary,True,False,27.734,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2727499 25.7739671, -103.2725984 25.7741759)",,,,
395205062,residential,False,True,118.8,Calle Ferrocarril,,"LINESTRING (-103.2727499 25.7739671, -103.273332 25.7739663, -103.2739362 25.7739553)",,,,
395205059,residential,False,False,94.664,Calle Benito Juárez,,"LINESTRING (-103.268887 25.7759453, -103.2680822 25.7754986)",,,,
395205059,residential,False,True,101.469,Calle Benito Juárez,,"LINESTRING (-103.268887 25.7759453, -103.2697274 25.7764552)",,,,
395205063,residential,True,False,117.748,Calle Vicente Guerrero,,"LINESTRING (-103.268887 25.7759453, -103.2695449 25.7750676)",,,,
395203337,tertiary,True,False,33.475,Calle Hidalgo,,"LINESTRING (-103.2695449 25.7750676, -103.2692666 25.7749008)",,,,
"[395205056, 395205063]",residential,True,False,218.97500000000002,"['Avenida Manuel Acuña', 'Calle Vicente Guerrero']",,"LINESTRING (-103.2695449 25.7750676, -103.2701875 25.7742041, -103.2702117 25.7741836, -103.2702371 25.7741769, -103.2702687 25.7741836, -103.2710555 25.7746474)",,,,
395196746,secondary,True,False,129.227,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2725984 25.7741759, -103.2718819 25.7751425)",,,,
395205064,residential,False,False,119.468,Privada Ferrocarril,,"LINESTRING (-103.2725984 25.7741759, -103.2714053 25.7741763)",,,,
395201561,tertiary,True,False,37.445,Calle Ignacio Zaragoza,,"LINESTRING (-103.2714053 25.7741763, -103.2716045 25.7738913)",,,,
395205064,residential,False,True,119.468,Privada Ferrocarril,,"LINESTRING (-103.2714053 25.7741763, -103.2725984 25.7741759)",,,,
395205066,residential,False,False,147.147,Calle Ramoz Arizpe,,"LINESTRING (-103.2748197 25.7763417, -103.2749029 25.7776629)",,,,
741918640,residential,False,False,54.789,Calle Paseo de la Alfalfa,,"LINESTRING (-103.2748197 25.7763417, -103.2743674 25.776619)",,,,
395205066,residential,False,True,56.506,Calle Ramoz Arizpe,,"LINESTRING (-103.2748197 25.7763417, -103.2748145 25.7762562, -103.2747886 25.7758343)",,,,
412958213,residential,False,False,65.578,Calle Galeana,,"LINESTRING (-103.2691535 25.7740447, -103.2687598 25.774516)",,,,
769728906,residential,False,True,114.716,,,"LINESTRING (-103.2691535 25.7740447, -103.2680096 25.7741015)",,,,
769728906,residential,False,False,246.018,,,"LINESTRING (-103.2691535 25.7740447, -103.2700378 25.7739893, -103.2716045 25.7738913)",,,,
395206136,residential,False,False,103.538,Calle Galeana,,"LINESTRING (-103.2696833 25.7736377, -103.2696149 25.7727086)",,,,
740988066,residential,False,True,100.512,Avenida Ferrocarril,,"LINESTRING (-103.2696833 25.7736377, -103.2686815 25.7736945)",,,,
740988066,residential,False,False,119.412,Avenida Ferrocarril,,"LINESTRING (-103.2696833 25.7736377, -103.2707106 25.7736081, -103.2708748 25.7735966)",,,,
395206144,residential,False,False,9.218,Avenida Niños Héroes,,"LINESTRING (-103.2694114 25.7691996, -103.26932 25.7692095)",,,,
395206148,residential,False,False,15.979,Calle Galeana,,"LINESTRING (-103.2694114 25.7691996, -103.2694106 25.7690559)",,,,
395206148,residential,False,True,11.438,Calle Galeana,,"LINESTRING (-103.2694114 25.7691996, -103.2694244 25.7693018)",,,,
395206137,residential,False,False,59.911,Calle del Comercio,,"LINESTRING (-103.2686815 25.7736945, -103.2686491 25.7731565)",,,,
740988066,residential,False,False,100.512,Avenida Ferrocarril,,"LINESTRING (-103.2686815 25.7736945, -103.2696833 25.7736377)",,,,
740988066,residential,False,True,93.234,Avenida Ferrocarril,,"LINESTRING (-103.2686815 25.7736945, -103.2677521 25.7737452)",,,,
395206137,residential,False,False,63.716,Calle del Comercio,,"LINESTRING (-103.2684451 25.7698171, -103.2683946 25.7692459)",,,,
395206137,residential,False,True,33.029,Calle del Comercio,,"LINESTRING (-103.2684451 25.7698171, -103.2684739 25.770113)",,,,
412958217,residential,False,False,63.246,Calle Insurgentes,,"LINESTRING (-103.2684451 25.7698171, -103.2679134 25.7701241)",,,,
412958217,residential,False,True,110.635,Calle Insurgentes,,"LINESTRING (-103.2684451 25.7698171, -103.26932 25.7692095)",,,,
395206142,tertiary,False,True,36.965,Avenida Niños Héroes,,"LINESTRING (-103.2717982 25.7691341, -103.2721659 25.7691047)",,,,
395206143,residential,False,False,84.167,Avenida Niños Héroes,,"LINESTRING (-103.2717982 25.7691341, -103.2709593 25.7691811)",,,,
395196746,secondary,True,False,48.471,Boulevard Francisco I. Madero,40,"LINESTRING (-103.2732533 25.7732223, -103.2730052 25.7735966)",,,,
