osmid,highway,oneway,reversed,length,geometry,maxspeed
744202756,residential,False,False,122.184,"LINESTRING (-109.6815462 26.7628161, -109.680317 26.7628695)",
744202756,residential,False,True,59.11,"LINESTRING (-109.6815462 26.7628161, -109.6821404 26.7627829)",
754599429,residential,False,False,221.093,"LINESTRING (-109.6815462 26.7628161, -109.6814901 26.7608284)",
744202755,residential,False,False,111.002,"LINESTRING (-109.6814901 26.7608284, -109.6803724 26.7608517)",
754599429,residential,False,False,97.044,"LINESTRING (-109.6814901 26.7608284, -109.6814528 26.7599563)",
754599429,residential,False,True,221.093,"LINESTRING (-109.6814901 26.7608284, -109.6815462 26.7628161)",
744202770,residential,False,False,110.342,"LINESTRING (-109.6814528 26.7599563, -109.6803429 26.760007)",
754599429,residential,False,False,111.654,"LINESTRING (-109.6814528 26.7599563, -109.681402 26.7589532)",
754599429,residential,False,True,97.044,"LINESTRING (-109.6814528 26.7599563, -109.6814901 26.7608284)",
744202746,residential,False,False,104.87,"LINESTRING (-109.681402 26.7589532, -109.6803479 26.7590131)",
744202778,residential,False,True,69.025,"LINESTRING (-109.681402 26.7589532, -109.6820968 26.7589319)",
754599429,residential,False,False,114.876,"LINESTRING (-109.681402 26.7589532, -109.6813739 26.7579204)",
754599429,residential,False,True,111.654,"LINESTRING (-109.681402 26.7589532, -109.6814528 26.7599563)",
744202747,residential,False,False,45.842,"LINESTRING (-109.6813739 26.7579204, -109.6809138 26.7579548)",
754599429,residential,False,False,48.474,"LINESTRING (-109.6813739 26.7579204, -109.6813805 26.7574845)",
754599429,residential,False,True,114.876,"LINESTRING (-109.6813739 26.7579204, -109.681402 26.7589532)",
754651136,residential,False,True,33.892,"LINESTRING (-109.6813739 26.7579204, -109.6817145 26.7579002)",
744202748,residential,False,False,44.746,"LINESTRING (-109.6813805 26.7574845, -109.6809299 26.7574914)",
744202748,residential,False,True,31.031,"LINESTRING (-109.6813805 26.7574845, -109.681693 26.7574887)",
754599429,residential,False,False,54.544,"LINESTRING (-109.6813805 26.7574845, -109.6814103 26.7569947)",
754599429,residential,False,True,48.474,"LINESTRING (-109.6813805 26.7574845, -109.6813739 26.7579204)",
744202749,residential,False,False,46.11,"LINESTRING (-109.6814103 26.7569947, -109.6809467 26.757019)",
744202749,residential,False,True,35.861,"LINESTRING (-109.6814103 26.7569947, -109.6817709 26.7569765)",
754599429,residential,False,False,49.705,"LINESTRING (-109.6814103 26.7569947, -109.6814341 26.7565482)",
754599429,residential,False,True,54.544,"LINESTRING (-109.6814103 26.7569947, -109.6813805 26.7574845)",
744202752,residential,False,False,57.905,"LINESTRING (-109.6809361 26.7565855, -109.6803548 26.7566275)",
754599426,residential,False,False,48.215,"LINESTRING (-109.6809361 26.7565855, -109.6809467 26.757019)",
