osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge,ref,maxspeed,tunnel
465570421,True,Calle Central Sur,secondary,False,91.594,2,"LINESTRING (-93.1166758 16.751041, -93.1165183 16.7518508)",,,,
911251784,True,Avenida 3a Sur Poniente,residential,False,92.469,,"LINESTRING (-93.1175367 16.7511504, -93.1166758 16.751041)",,,,
911253889,True,Calle 1a Poniente Sur,secondary,False,89.918,2,"LINESTRING (-93.1175367 16.7511504, -93.1175637 16.7509925, -93.1175864 16.75085, -93.1176264 16.7505671, -93.1176549 16.7503498)",,,,
911251784,True,Avenida 3a Sur Poniente,residential,False,92.879,,"LINESTRING (-93.1184028 16.7512498, -93.1175367 16.7511504)",,,,
941905165,True,Calle 2a Poniente Sur,residential,False,97.019,,"LINESTRING (-93.1184028 16.7512498, -93.1182373 16.7521078)",,,,
911251784,True,Avenida 3a Sur Poniente,residential,False,88.717,,"LINESTRING (-93.1192272 16.7513655, -93.1184028 16.7512498)",,,,
911253893,True,Calle 3a Poniente Sur,residential,False,89.798,,"LINESTRING (-93.1192272 16.7513655, -93.1193713 16.7505698)",,,,
397413761,True,Calle 4a Poniente Sur,residential,False,90.145,,"LINESTRING (-93.1199082 16.7523377, -93.1198495 16.7526723, -93.119768 16.7531372)",,,,
911253893,True,Calle 3a Poniente Sur,residential,False,95.804,,"LINESTRING (-93.1190808 16.7522156, -93.1192272 16.7513655)",,,,
940571797,True,Avenida 2a Sur Poniente,residential,False,89.138,,"LINESTRING (-93.1190808 16.7522156, -93.1197381 16.7523126, -93.1199082 16.7523377)",,,,
940571797,True,Avenida 2a Sur Poniente,residential,False,90.609,,"LINESTRING (-93.1182373 16.7521078, -93.1190808 16.7522156)",,,,
941905165,True,Calle 2a Poniente Sur,residential,False,92.861,,"LINESTRING (-93.1182373 16.7521078, -93.1180857 16.7529302)",,,,
154050823,False,Avenida Central Poniente,primary,False,87.028,4,"LINESTRING (-93.1187681 16.7540367, -93.1195768 16.7541503)",,MEX 190,30,
154050823,False,Avenida Central Poniente,primary,True,93.854,4,"LINESTRING (-93.1187681 16.7540367, -93.1178985 16.7538987)",,MEX 190,30,
911253893,True,Calle 3a Poniente Sur,residential,False,112.696,,"LINESTRING (-93.1187681 16.7540367, -93.1189434 16.7530372)",,,,
154050823,False,Avenida Central Poniente,primary,False,93.854,4,"LINESTRING (-93.1178985 16.7538987, -93.1187681 16.7540367)",,MEX 190,30,
154050823,False,Avenida Central Poniente,primary,True,89.578,4,"LINESTRING (-93.1178985 16.7538987, -93.117073 16.7537433)",,MEX 190,30,
912419711,True,Calle 2a Poniente Norte,tertiary,False,99.163,,"LINESTRING (-93.1178985 16.7538987, -93.1177438 16.7547781)",,,,
911253893,True,Calle 3a Poniente Sur,residential,False,92.522,,"LINESTRING (-93.1189434 16.7530372, -93.1190808 16.7522156)",,,,
912412638,True,Avenida 1a Sur Poniente,tertiary,False,92.096,,"LINESTRING (-93.1189434 16.7530372, -93.1180857 16.7529302)",,,,
397413761,True,Calle 4a Poniente Sur,residential,False,114.476,,"LINESTRING (-93.119768 16.7531372, -93.1195768 16.7541503)",,,,
912412638,True,Avenida 1a Sur Poniente,tertiary,False,88.501,,"LINESTRING (-93.119768 16.7531372, -93.1189434 16.7530372)",,,,
911253889,True,Calle 1a Poniente Sur,secondary,False,94.572,2,"LINESTRING (-93.1173874 16.7519888, -93.1175367 16.7511504)",,,,
940571797,True,Avenida 2a Sur Poniente,residential,False,91.456,,"LINESTRING (-93.1173874 16.7519888, -93.1182373 16.7521078)",,,,
465570421,True,Calle Central Sur,secondary,False,92.196,2,"LINESTRING (-93.1165183 16.7518508, -93.116386 16.7526702)",,,,
940571797,True,Avenida 2a Sur Poniente,residential,False,93.802,,"LINESTRING (-93.1165183 16.7518508, -93.1173874 16.7519888)",,,,
37827239,True,Avenida 2a Sur Oriente,residential,False,89.3,,"LINESTRING (-93.115683 16.7517787, -93.1165183 16.7518508)",,,,
911241977,True,Calle 1a Oriente Sur,residential,False,98.486,,"LINESTRING (-93.115683 16.7517787, -93.1158257 16.7509036)",,,,
37827239,True,Avenida 2a Sur Oriente,residential,False,91.431,,"LINESTRING (-93.1148337 16.7516574, -93.115683 16.7517787)",,,,
911246614,True,Calle 2a Oriente Sur,residential,False,91.789,,"LINESTRING (-93.1148337 16.7516574, -93.114682 16.75247)",,,,
154050823,False,Avenida Central Poniente,primary,False,89.578,4,"LINESTRING (-93.117073 16.7537433, -93.1178985 16.7538987)",,MEX 190,30,
154050823,False,Avenida Central Poniente,primary,True,92.072,4,"LINESTRING (-93.117073 16.7537433, -93.1162195 16.7536103)",,MEX 190,30,
911253889,True,Calle 1a Poniente Sur,secondary,False,107.087,2,"LINESTRING (-93.117073 16.7537433, -93.1172519 16.7527956)",,,,
154050823,False,Avenida Central Poniente,primary,False,92.072,4,"LINESTRING (-93.1162195 16.7536103, -93.117073 16.7537433)",,MEX 190,30,
361586723,True,Calle Central Norte,secondary,False,188.922,2,"LINESTRING (-93.1162195 16.7536103, -93.1160577 16.7545032, -93.1158981 16.7552811)",,,,
939042558,False,Avenida Central Oriente,primary,True,180.71699999999998,4,"LINESTRING (-93.1162195 16.7536103, -93.1154057 16.7534893, -93.1145434 16.7533545)",,MEX 190,30,
939042558,False,Avenida Central Oriente,primary,True,88.014,4,"LINESTRING (-93.1145434 16.7533545, -93.1137262 16.7532354)",,MEX 190,30,
179551781,False,Calle Segunda Oriente Norte,residential,False,180.498,,"LINESTRING (-93.1145434 16.7533545, -93.1144226 16.7541737, -93.1142921 16.754676, -93.114222 16.7549461)",,,,
939042558,False,Avenida Central Oriente,primary,False,180.71699999999998,4,"LINESTRING (-93.1145434 16.7533545, -93.1154057 16.7534893, -93.1162195 16.7536103)",,MEX 190,30,
154050823,False,Avenida Central Poniente,primary,False,88.156,4,"LINESTRING (-93.1195768 16.7541503, -93.120392 16.7542889)",,MEX 190,30,
154050823,False,Avenida Central Poniente,primary,True,87.028,4,"LINESTRING (-93.1195768 16.7541503, -93.1187681 16.7540367)",,MEX 190,30,
912419713,True,Calle 4a Poniente Norte,residential,False,106.147,,"LINESTRING (-93.1195768 16.7541503, -93.119435 16.7550952)",,,,
397413761,True,Calle 4a Poniente Sur,residential,False,90.542,,"LINESTRING (-93.1202346 16.7506847, -93.1200806 16.7514855)",,,,
911251782,True,Avenida 5a Sur Poniente,residential,False,89.611,,"LINESTRING (-93.1195064 16.749765, -93.1186743 16.7496443)",,,,
941905165,True,Calle 2a Poniente Sur,residential,False,93.474,,"LINESTRING (-93.1186743 16.7496443, -93.1185313 16.7504737)",,,,
911251782,True,Avenida 5a Sur Poniente,residential,False,95.209,,"LINESTRING (-93.1186743 16.7496443, -93.1186148 16.749636, -93.1183558 16.7495915, -93.1182309 16.7495713, -93.1177898 16.7495208)",,,,
179556360,True,Avenida 4a Sur Poniente,residential,False,94.328,,"LINESTRING (-93.1176549 16.7503498, -93.1185313 16.7504737)",,,,
911253889,True,Calle 1a Poniente Sur,secondary,False,93.293,2,"LINESTRING (-93.1176549 16.7503498, -93.1177898 16.7495208)",,,,
179556360,True,Avenida 4a Sur Poniente,residential,False,92.805,,"LINESTRING (-93.1193713 16.7505698, -93.1202346 16.7506847)",,,,
911253893,True,Calle 3a Poniente Sur,residential,False,90.639,,"LINESTRING (-93.1193713 16.7505698, -93.1195064 16.749765)",,,,
465570421,True,Calle Central Sur,secondary,False,93.641,2,"LINESTRING (-93.1169685 16.7494007, -93.116826 16.7502317)",,,,
464840917,True,Avenida 4a Sur Oriente,residential,False,89.184,,"LINESTRING (-93.1160001 16.7500982, -93.116826 16.7502317)",,,,
465570421,True,Calle Central Sur,secondary,False,91.4,2,"LINESTRING (-93.116826 16.7502317, -93.1166758 16.751041)",,,,
179556360,True,Avenida 4a Sur Poniente,residential,False,89.231,,"LINESTRING (-93.116826 16.7502317, -93.1173116 16.7503026, -93.1176549 16.7503498)",,,,
464840917,True,Avenida 4a Sur Oriente,residential,False,89.69,,"LINESTRING (-93.114331 16.7498728, -93.1151658 16.7499805)",,,,
464840917,True,Avenida 4a Sur Oriente,residential,False,86.928,,"LINESTRING (-93.1135231 16.7497603, -93.114331 16.7498728)",,,,
897296128,True,Calle 4a. Oriente Sur,residential,False,93.918,,"LINESTRING (-93.1133801 16.7505482, -93.1132034 16.7513757)",,,,
465288471,True,Calle 4a. Oriente Sur,residential,False,88.931,,"LINESTRING (-93.1133801 16.7505482, -93.1133979 16.7504278, -93.1135231 16.7497603)",,,,
37827239,True,Avenida 2a Sur Oriente,residential,False,90.134,,"LINESTRING (-93.1132034 16.7513757, -93.114035 16.7515272)",,,,
897296128,True,Calle 4a. Oriente Sur,residential,False,92.103,,"LINESTRING (-93.1132034 16.7513757, -93.1130439 16.7521898)",,,,
179551800,True,Calle 3a Oriente Sur,residential,False,91.169,,"LINESTRING (-93.1141881 16.7506812, -93.114331 16.7498728)",,,,
179556353,True,Avenida 3a Sur Oriente,residential,False,87.295,,"LINESTRING (-93.1141881 16.7506812, -93.1133801 16.7505482)",,,,
161922635,True,Calle 5a. Oriente Sur,residential,False,92.546,,"LINESTRING (-93.1122214 16.7520645, -93.1123976 16.7512495)",,,,
37826488,True,Calle Tercera Oriente Norte,residential,False,84.622,,"LINESTRING (-93.113546 16.7539766, -93.1137262 16.7532354)",,,,
911356392,True,Avenida 1a. Norte Oriente,residential,False,90.96,2,"LINESTRING (-93.113546 16.7539766, -93.1127062 16.7538266)",,,,
179551800,True,Calle 3a Oriente Sur,residential,False,101.604,,"LINESTRING (-93.1137262 16.7532354, -93.113885 16.7523344)",,,,
939042558,False,Avenida Central Oriente,primary,False,88.014,4,"LINESTRING (-93.1137262 16.7532354, -93.1145434 16.7533545)",,MEX 190,30,
939042558,False,Avenida Central Oriente,primary,True,90.632,4,"LINESTRING (-93.1137262 16.7532354, -93.1128853 16.753109)",,MEX 190,30,
911363408,True,Calle 4a. Oriente Norte,residential,False,82.041,,"LINESTRING (-93.1128853 16.753109, -93.1127062 16.7538266)",,,,
939042558,False,Avenida Central Oriente,primary,False,90.632,4,"LINESTRING (-93.1128853 16.753109, -93.1137262 16.7532354)",,MEX 190,30,
939042558,False,Avenida Central Oriente,primary,True,92.982,4,"LINESTRING (-93.1128853 16.753109, -93.1120226 16.7529793)",,MEX 190,30,
161922635,True,Calle 5a. Oriente Sur,residential,False,103.9,,"LINESTRING (-93.1120226 16.7529793, -93.1122214 16.7520645)",,,,
939042558,False,Avenida Central Oriente,primary,False,92.982,4,"LINESTRING (-93.1120226 16.7529793, -93.1128853 16.753109)",,MEX 190,30,
911363408,True,Calle 4a. Oriente Norte,residential,False,91.9,,"LINESTRING (-93.1127062 16.7538266, -93.1125641 16.7546418)",,,,
911356392,True,Avenida 1a. Norte Oriente,residential,False,90.976,2,"LINESTRING (-93.1127062 16.7538266, -93.112332 16.7537573, -93.111868 16.7536679)",,,,
37826492,True,Calle 5a. Oriente Norte,residential,False,78.318,,"LINESTRING (-93.111868 16.7536679, -93.1120226 16.7529793)",,,,
912412637,True,Avenida 1a Norte Poniente,residential,False,90.079,1,"LINESTRING (-93.1177438 16.7547781, -93.1169137 16.7546217)",,,,
912419711,True,Calle 2a Poniente Norte,tertiary,False,89.307,,"LINESTRING (-93.1177438 16.7547781, -93.1176089 16.7555708)",,,,
912412637,True,Avenida 1a Norte Poniente,residential,False,95.973,1,"LINESTRING (-93.1186284 16.7549438, -93.1177438 16.7547781)",,,,
912419712,True,Calle 3a Poniente Norte,residential,False,101.956,,"LINESTRING (-93.1186284 16.7549438, -93.1187681 16.7540367)",,,,
912412637,True,Avenida 1a Norte Poniente,residential,False,87.517,1,"LINESTRING (-93.119435 16.7550952, -93.1186284 16.7549438)",,,,
912419713,True,Calle 4a Poniente Norte,residential,False,89.573,,"LINESTRING (-93.119435 16.7550952, -93.1192871 16.7558882)",,,,
37826507,True,Avenida 2a. Norte Poniente,residential,False,86.852,1,"LINESTRING (-93.1192871 16.7558882, -93.1200865 16.7560436)",,,,
912419713,True,Calle 4a Poniente Norte,residential,False,89.294,,"LINESTRING (-93.1192871 16.7558882, -93.1191332 16.7566776)",,,,
37826507,True,Avenida 2a. Norte Poniente,residential,False,95.641,1,"LINESTRING (-93.1176089 16.7555708, -93.1184901 16.7557376)",,,,
912419711,True,Calle 2a Poniente Norte,tertiary,False,93.139,,"LINESTRING (-93.1176089 16.7555708, -93.1174681 16.7563975)",,,,
912419713,True,Calle 4a Poniente Norte,residential,False,85.073,,"LINESTRING (-93.1191332 16.7566776, -93.1189983 16.7574317)",,,,
912435306,True,Avenida 3a. Norte Poniente,residential,False,87.557,,"LINESTRING (-93.1191332 16.7566776, -93.1183275 16.75652)",,,,
361586708,True,Calle 5a Poniente Norte,residential,False,89.833,,"LINESTRING (-93.1200865 16.7560436, -93.1202389 16.755249)",,,,
361586708,True,Calle 5a Poniente Norte,residential,False,90.511,,"LINESTRING (-93.1199467 16.7568465, -93.1200865 16.7560436)",,,,
912435306,True,Avenida 3a. Norte Poniente,residential,False,88.629,,"LINESTRING (-93.1199467 16.7568465, -93.1191332 16.7566776)",,,,
37826507,True,Avenida 2a. Norte Poniente,residential,False,86.496,1,"LINESTRING (-93.1184901 16.7557376, -93.1192871 16.7558882)",,,,
912419712,True,Calle 3a Poniente Norte,residential,False,89.487,,"LINESTRING (-93.1184901 16.7557376, -93.1186284 16.7549438)",,,,
912419712,True,Calle 3a Poniente Norte,residential,False,88.705,,"LINESTRING (-93.1183275 16.75652, -93.1184901 16.7557376)",,,,
912435306,True,Avenida 3a. Norte Poniente,residential,False,92.512,,"LINESTRING (-93.1183275 16.75652, -93.1174681 16.7563975)",,,,
912419711,True,Calle 2a Poniente Norte,tertiary,False,85.29,,"LINESTRING (-93.1174681 16.7563975, -93.1173205 16.7571514)",,,,
912435306,True,Avenida 3a. Norte Poniente,residential,False,93.559,,"LINESTRING (-93.1174681 16.7563975, -93.1166087 16.7562221)",,,,
37826507,True,Avenida 2a. Norte Poniente,residential,False,91.903,1,"LINESTRING (-93.116762 16.7554112, -93.1176089 16.7555708)",,,,
361586700,True,Calle 1a. Poniente Norte,secondary,False,89.262,2,"LINESTRING (-93.116762 16.7554112, -93.1169137 16.7546217)",,,,
361586700,True,Calle 1a. Poniente Norte,secondary,False,99.136,2,"LINESTRING (-93.1169137 16.7546217, -93.117073 16.7537433)",,,,
"[464452456, 161921323, 912412637, 911356392]",True,"['Avenida 1a. Norte Oriente', '1a. Norte Oriente', 'Avenida 1a Norte Poniente']",residential,False,365.721,"['1', '2']","LINESTRING (-93.1169137 16.7546217, -93.1167925 16.754599, -93.1163571 16.7545173, -93.1160796 16.7544763, -93.1159738 16.7544558, -93.1151586 16.7542975, -93.1138941 16.7540518, -93.1137342 16.7540172, -93.113546 16.7539766)",,,,yes
37826507,True,Avenida 2a. Norte Poniente,residential,False,93.114,1,"LINESTRING (-93.1158981 16.7552811, -93.116762 16.7554112)",,,,
361586723,True,Calle Central Norte,secondary,False,88.259,2,"LINESTRING (-93.1158981 16.7552811, -93.1157604 16.7560638)",,,,
37826493,True,Calle 1a. Oriente Norte,residential,False,94.161,,"LINESTRING (-93.1151048 16.7551104, -93.1149095 16.7559363)",,,,
"[333090224, 51955072, 912446038]",True,"['Avenida 2a Norte Oriente', '2a Norte Oriente']",residential,False,86.576,2,"LINESTRING (-93.1151048 16.7551104, -93.1151769 16.7551244, -93.1151828 16.7551257, -93.1158133 16.7552611, -93.1158251 16.7552639, -93.1158981 16.7552811)",,,,yes
912443518,True,Avenida 4a. Norte Poniente,residential,False,92.261,,"LINESTRING (-93.1156015 16.7568638, -93.1164549 16.7570076)",,,,
"[912799746, 361586723, 361586722]",True,Calle Central Norte,secondary,False,127.517,2,"LINESTRING (-93.1156015 16.7568638, -93.115502 16.7572988, -93.1154865 16.7573644, -93.1154458 16.7575514, -93.1154424 16.7575667, -93.1153577 16.7579865)",yes,,,
361586723,True,Calle Central Norte,secondary,False,90.551,2,"LINESTRING (-93.1157604 16.7560638, -93.1156015 16.7568638)",,,,
1198821882,True,Avenida 3a. Norte Oriente,residential,False,91.701,,"LINESTRING (-93.1157604 16.7560638, -93.1149095 16.7559363)",,,,
37826493,True,Calle 1a. Oriente Norte,residential,False,131.847,,"LINESTRING (-93.1146955 16.7567188, -93.1143757 16.7578643)",,,,
912430768,True,4a. Norte Poniente,residential,False,97.803,,"LINESTRING (-93.1146955 16.7567188, -93.1156015 16.7568638)",,,,
37826493,True,Calle 1a. Oriente Norte,residential,False,89.944,,"LINESTRING (-93.1149095 16.7559363, -93.1146955 16.7567188)",,,,
912427852,False,Avenida 3a. Norte Oriente,residential,False,90.93,,"LINESTRING (-93.1149095 16.7559363, -93.1145298 16.7558915, -93.1140677 16.7558021)",,,,
361586700,True,Calle 1a. Poniente Norte,secondary,False,91.634,2,"LINESTRING (-93.1166087 16.7562221, -93.116762 16.7554112)",,,,
912435306,True,Avenida 3a. Norte Poniente,residential,False,92.021,,"LINESTRING (-93.1166087 16.7562221, -93.1157604 16.7560638)",,,,
912443518,True,Avenida 4a. Norte Poniente,residential,False,88.181,,"LINESTRING (-93.1189983 16.7574317, -93.1198125 16.7575769)",,,,
912419712,True,Calle 3a Poniente Norte,residential,False,87.858,,"LINESTRING (-93.1182059 16.7573015, -93.1183275 16.75652)",,,,
912443518,True,Avenida 4a. Norte Poniente,residential,False,85.602,,"LINESTRING (-93.1182059 16.7573015, -93.1189983 16.7574317)",,,,
942384570,False,Avenida 5a Norte Poniente,secondary,False,94.803,4,"LINESTRING (-93.1162294 16.7581603, -93.1153577 16.7579865)",,,,
"[912799747, 361586699, 912799748, 361586700]",True,"['Calle 1a. Poniente Norte', '1a. Poniente Norte']",secondary,False,130.41,2,"LINESTRING (-93.1162294 16.7581603, -93.1163418 16.757614, -93.1163448 16.7575957, -93.1163747 16.7574284, -93.1163793 16.7574029, -93.11638 16.7573989, -93.1164549 16.7570076)",yes,,,
912443518,True,Avenida 4a. Norte Poniente,residential,False,93.54,,"LINESTRING (-93.1164549 16.7570076, -93.1173205 16.7571514)",,,,
361586700,True,Calle 1a. Poniente Norte,secondary,False,88.86500000000001,2,"LINESTRING (-93.1164549 16.7570076, -93.1165205 16.7566723, -93.1166087 16.7562221)",,,,
912443518,True,Avenida 4a. Norte Poniente,residential,False,95.737,,"LINESTRING (-93.1173205 16.7571514, -93.1182059 16.7573015)",,,,
179551781,False,Calle Segunda Oriente Norte,residential,False,96.59,,"LINESTRING (-93.114222 16.7549461, -93.1140677 16.7558021)",,,,
179551781,False,Calle Segunda Oriente Norte,residential,True,180.498,,"LINESTRING (-93.114222 16.7549461, -93.1142921 16.754676, -93.1144226 16.7541737, -93.1145434 16.7533545)",,,,
333090224,True,Avenida 2a Norte Oriente,residential,False,95.75399999999999,2,"LINESTRING (-93.114222 16.7549461, -93.1147453 16.7550439, -93.1151048 16.7551104)",,,,
37826488,True,Calle Tercera Oriente Norte,residential,False,94.057,,"LINESTRING (-93.1133629 16.7548041, -93.113546 16.7539766)",,,,
333090224,True,Avenida 2a Norte Oriente,residential,False,92.825,2,"LINESTRING (-93.1133629 16.7548041, -93.114222 16.7549461)",,,,
911363408,True,Calle 4a. Oriente Norte,residential,False,90.158,,"LINESTRING (-93.1123892 16.7554947, -93.112195 16.7562839)",,,,
915749184,False,Avenida 3a. Norte Oriente,residential,False,94.391,,"LINESTRING (-93.1123892 16.7554947, -93.1115189 16.7553331)",,,,
915749185,False,Avenida 3a. Norte Oriente,residential,True,87.816,,"LINESTRING (-93.1123892 16.7554947, -93.1131941 16.755667)",,,,
333090224,True,Avenida 2a Norte Oriente,residential,False,86.945,2,"LINESTRING (-93.1125641 16.7546418, -93.1133629 16.7548041)",,,,
911363408,True,Calle 4a. Oriente Norte,residential,False,96.649,,"LINESTRING (-93.1125641 16.7546418, -93.1123892 16.7554947)",,,,
912430768,True,4a. Norte Poniente,residential,False,85.145,,"LINESTRING (-93.1139093 16.7565788, -93.1146955 16.7567188)",,,,
915749183,True,Calle Segunda Oriente Norte,residential,False,139.316,,"LINESTRING (-93.1139093 16.7565788, -93.1136518 16.7578072)",,,,
179551781,False,Calle Segunda Oriente Norte,residential,True,96.59,,"LINESTRING (-93.1140677 16.7558021, -93.114222 16.7549461)",,,,
912427852,False,Avenida 3a. Norte Oriente,residential,False,94.221,,"LINESTRING (-93.1140677 16.7558021, -93.1131941 16.755667)",,,,
915749183,True,Calle Segunda Oriente Norte,residential,False,87.997,,"LINESTRING (-93.1140677 16.7558021, -93.1139093 16.7565788)",,,,
912427852,False,Avenida 3a. Norte Oriente,residential,True,90.93,,"LINESTRING (-93.1140677 16.7558021, -93.1145298 16.7558915, -93.1149095 16.7559363)",,,,
37826488,True,Calle Tercera Oriente Norte,residential,False,97.619,,"LINESTRING (-93.1131941 16.755667, -93.1133629 16.7548041)",,,,
912427852,False,Avenida 3a. Norte Oriente,residential,True,94.221,,"LINESTRING (-93.1131941 16.755667, -93.1140677 16.7558021)",,,,
915749185,False,Avenida 3a. Norte Oriente,residential,False,87.816,,"LINESTRING (-93.1131941 16.755667, -93.1123892 16.7554947)",,,,
37826488,True,Calle Tercera Oriente Norte,residential,False,89.581,,"LINESTRING (-93.1130554 16.7564616, -93.1131941 16.755667)",,,,
912430768,True,4a. Norte Poniente,residential,False,91.847,,"LINESTRING (-93.1130554 16.7564616, -93.1139093 16.7565788)",,,,
912427850,True,4a Norte,residential,False,95.321,,"LINESTRING (-93.1130554 16.7564616, -93.1130103 16.7564114, -93.112195 16.7562839)",,,,
911363408,True,Calle 4a. Oriente Norte,residential,False,15.397,,"LINESTRING (-93.112195 16.7562839, -93.1121624 16.7564188)",,,,
912427850,True,4a Norte,residential,False,91.027,,"LINESTRING (-93.112195 16.7562839, -93.1114255 16.756219, -93.1113431 16.7562164)",,,,
911363408,True,Calle 4a. Oriente Norte,residential,False,149.527,,"LINESTRING (-93.1121624 16.7564188, -93.1118092 16.7577203)",,,,
51955079,True,4a Norte,residential,False,96.11,,"LINESTRING (-93.1121624 16.7564188, -93.1129946 16.7564891, -93.1130554 16.7564616)",,,,
37826492,True,Calle 5a. Oriente Norte,residential,False,97.006,,"LINESTRING (-93.1115189 16.7553331, -93.1117171 16.7544816)",,,,
915749184,False,Avenida 3a. Norte Oriente,residential,True,94.391,,"LINESTRING (-93.1115189 16.7553331, -93.1123892 16.7554947)",,,,
37826492,True,Calle 5a. Oriente Norte,residential,False,91.895,,"LINESTRING (-93.1117171 16.7544816, -93.111868 16.7536679)",,,,
333090224,True,Avenida 2a Norte Oriente,residential,False,91.94900000000001,2,"LINESTRING (-93.1117171 16.7544816, -93.1121588 16.7545557, -93.1125641 16.7546418)",,,,
37826492,True,Calle 5a. Oriente Norte,residential,False,99.986,,"LINESTRING (-93.1113431 16.7562164, -93.1115189 16.7553331)",,,,
37826488,True,Calle Tercera Oriente Norte,residential,False,146.642,,"LINESTRING (-93.1127722 16.7577522, -93.1130554 16.7564616)",,,,
361586710,False,Avenida 5a. Norte Oriente,secondary,False,102.595,4,"LINESTRING (-93.1127722 16.7577522, -93.1118092 16.7577203)",,,,
361586710,False,Avenida 5a. Norte Oriente,secondary,True,93.85499999999999,4,"LINESTRING (-93.1127722 16.7577522, -93.1133025 16.7577832, -93.1136518 16.7578072)",,,,
361586710,False,Avenida 5a. Norte Oriente,secondary,True,102.595,4,"LINESTRING (-93.1118092 16.7577203, -93.1127722 16.7577522)",,,,
397413761,True,Calle 4a Poniente Sur,residential,False,90.511,,"LINESTRING (-93.1203864 16.7498838, -93.1202346 16.7506847)",,,,
911251782,True,Avenida 5a Sur Poniente,residential,False,94.627,,"LINESTRING (-93.1203864 16.7498838, -93.1195064 16.749765)",,,,
361586708,True,Calle 5a Poniente Norte,residential,False,107.996,,"LINESTRING (-93.1202389 16.755249, -93.120392 16.7542889)",,,,
912412637,True,Avenida 1a Norte Poniente,residential,False,87.286,1,"LINESTRING (-93.1202389 16.755249, -93.119435 16.7550952)",,,,
361586708,True,Calle 5a Poniente Norte,residential,False,82.464,,"LINESTRING (-93.1198125 16.7575769, -93.1199467 16.7568465)",,,,
179556356,True,Avenida 1a Sur Oriente,tertiary,False,94.654,,"LINESTRING (-93.1155642 16.7525749, -93.114682 16.75247)",,,,
911241977,True,Calle 1a Oriente Sur,residential,False,89.433,,"LINESTRING (-93.1155642 16.7525749, -93.115683 16.7517787)",,,,
37827239,True,Avenida 2a Sur Oriente,residential,False,86.939,,"LINESTRING (-93.1123976 16.7512495, -93.1132034 16.7513757)",,,,
179551800,True,Calle 3a Oriente Sur,residential,False,91.167,,"LINESTRING (-93.113885 16.7523344, -93.114035 16.7515272)",,,,
179556356,True,Avenida 1a Sur Oriente,tertiary,False,90.989,,"LINESTRING (-93.113885 16.7523344, -93.1130439 16.7521898)",,,,
179556356,True,Avenida 1a Sur Oriente,tertiary,False,88.678,,"LINESTRING (-93.1130439 16.7521898, -93.1122214 16.7520645)",,,,
897296128,True,Calle 4a. Oriente Sur,residential,False,103.596,,"LINESTRING (-93.1130439 16.7521898, -93.1128853 16.753109)",,,,
179556356,True,Avenida 1a Sur Oriente,tertiary,False,86.19,,"LINESTRING (-93.114682 16.75247, -93.113885 16.7523344)",,,,
911246614,True,Calle 2a Oriente Sur,residential,False,99.453,,"LINESTRING (-93.114682 16.75247, -93.1145434 16.7533545)",,,,
