osmid,highway,oneway,reversed,length,name,maxspeed,geometry,lanes,ref
848197876,residential,False,True,84.064,,,"LINESTRING (-98.2380761 19.2475512, -98.2380013 19.2483039)",,
848200112,residential,False,True,34.453,Privada Cuauhtémoc,,"LINESTRING (-98.2380761 19.2475512, -98.2383808 19.2476663)",,
31356970,residential,False,False,127.3,Avenida Cuauhtémoc,40,"LINESTRING (-98.2380761 19.2475512, -98.2377318 19.2474992, -98.2368685 19.2474678)",,
31728965,residential,False,False,84.392,Calle 5 de Mayo,40,"LINESTRING (-98.2368685 19.2474678, -98.2368139 19.248225)",,
31356970,residential,False,True,127.3,Avenida Cuauhtémoc,40,"LINESTRING (-98.2368685 19.2474678, -98.2377318 19.2474992, -98.2380761 19.2475512)",,
31728965,residential,False,True,86.99000000000001,Calle 5 de Mayo,40,"LINESTRING (-98.2367671 19.2492411, -98.2367903 19.2488286, -98.2368009 19.2484595)",,
184780375,residential,False,True,73.609,,,"LINESTRING (-98.2367671 19.2492411, -98.2368771 19.2492951, -98.2369493 19.2493266, -98.2370123 19.2493414, -98.2373282 19.2494052, -98.2373784 19.2494281, -98.2374216 19.2494586)",,
911478523,residential,False,False,37.114,Calle 5 de Mayo,40,"LINESTRING (-98.2367671 19.2492411, -98.2366942 19.2494309, -98.2366452 19.2495544)",,
848647377,unclassified,False,False,103.809,,,"LINESTRING (-98.2428126 19.2539808, -98.2419013 19.2536183)",,
848647378,unclassified,False,False,101.962,,,"LINESTRING (-98.2428126 19.2539808, -98.2431319 19.2531148)",,
104532287,unclassified,False,False,159.483,,,"LINESTRING (-98.2419013 19.2536183, -98.242412 19.2522675)",,
848647377,unclassified,False,True,103.809,,,"LINESTRING (-98.2419013 19.2536183, -98.2428126 19.2539808)",,
104532287,unclassified,False,True,159.483,,,"LINESTRING (-98.242412 19.2522675, -98.2419013 19.2536183)",,
911434373,unclassified,False,False,99.844,,,"LINESTRING (-98.242412 19.2522675, -98.2433141 19.252552)",,
954135074,unclassified,False,False,56.664,,,"LINESTRING (-98.242412 19.2522675, -98.2425692 19.25178)",,
911478523,residential,False,True,7.932,Calle 5 de Mayo,40,"LINESTRING (-98.2366187 19.2496212, -98.2366452 19.2495544)",,
848896474,primary,True,False,86.205,Carretera Federal Puebla-Tlaxcala,,"LINESTRING (-98.2374216 19.2494586, -98.2366187 19.2496212)",2,MEX 119
911478522,residential,False,False,9.513,,,"LINESTRING (-98.2374216 19.2494586, -98.2374669 19.2495327)",,
184780375,residential,False,False,73.609,,,"LINESTRING (-98.2374216 19.2494586, -98.2373784 19.2494281, -98.2373282 19.2494052, -98.2370123 19.2493414, -98.2369493 19.2493266, -98.2368771 19.2492951, -98.2367671 19.2492411)",,
911478522,residential,False,True,9.513,,,"LINESTRING (-98.2374669 19.2495327, -98.2374216 19.2494586)",,
848896475,primary,True,False,345.516,Carretera Federal Puebla-Tlaxcala,,"LINESTRING (-98.2374669 19.2495327, -98.2388898 19.2492011, -98.239508 19.2489809, -98.2399369 19.2487546, -98.2403924 19.2484364, -98.2404099 19.2484217, -98.2404714 19.2483683)",2,MEX 119
848105588,residential,False,True,126.74799999999999,,,"LINESTRING (-98.2407549 19.2495354, -98.2405543 19.2489215, -98.2405402 19.2488414, -98.2405266 19.2487577, -98.2405153 19.2486641, -98.240509 19.2485748, -98.2405159 19.2484271)",,
31728965,residential,False,True,26.111,Calle 5 de Mayo,40,"LINESTRING (-98.2368009 19.2484595, -98.2368139 19.248225)",,
848197875,residential,False,True,38.053,Segunda Privada 5 de Mayo,,"LINESTRING (-98.2368009 19.2484595, -98.2371631 19.2484729)",,
31728965,residential,False,False,86.99000000000001,Calle 5 de Mayo,40,"LINESTRING (-98.2368009 19.2484595, -98.2367903 19.2488286, -98.2367671 19.2492411)",,
848197875,residential,False,False,38.053,Segunda Privada 5 de Mayo,,"LINESTRING (-98.2371631 19.2484729, -98.2368009 19.2484595)",,
848197876,residential,False,False,84.064,,,"LINESTRING (-98.2380013 19.2483039, -98.2380761 19.2475512)",,
848200111,residential,False,True,23.055,Privada 5 de Mayo,,"LINESTRING (-98.2365945 19.2482158, -98.2368139 19.248225)",,
31728965,residential,False,False,26.111,Calle 5 de Mayo,40,"LINESTRING (-98.2368139 19.248225, -98.2368009 19.2484595)",,
31728965,residential,False,True,84.392,Calle 5 de Mayo,40,"LINESTRING (-98.2368139 19.248225, -98.2368685 19.2474678)",,
848200111,residential,False,False,23.055,Privada 5 de Mayo,,"LINESTRING (-98.2368139 19.248225, -98.2365945 19.2482158)",,
848200112,residential,False,False,34.453,Privada Cuauhtémoc,,"LINESTRING (-98.2383808 19.2476663, -98.2380761 19.2475512)",,
848647378,unclassified,False,False,56.47,,,"LINESTRING (-98.2433141 19.252552, -98.243475 19.2520674)",,
848647378,unclassified,False,True,65.438,,,"LINESTRING (-98.2433141 19.252552, -98.2431319 19.2531148)",,
911434373,unclassified,False,True,99.844,,,"LINESTRING (-98.2433141 19.252552, -98.242412 19.2522675)",,
848647378,unclassified,False,True,56.47,,,"LINESTRING (-98.243475 19.2520674, -98.2433141 19.252552)",,
848649604,unclassified,False,False,100.315,,,"LINESTRING (-98.243475 19.2520674, -98.2425692 19.25178)",,
"[956460276, 911434375]",residential,False,"[False, True]",276.417,,,"LINESTRING (-98.243475 19.2520674, -98.2437526 19.2512779, -98.2433309 19.2513039, -98.2425192 19.251383, -98.2425044 19.2513932, -98.2425021 19.2514058, -98.2425121 19.2514175, -98.2426187 19.2514622, -98.2426358 19.2514875, -98.2426322 19.2515204, -98.2425692 19.25178)",,
848649603,unclassified,False,True,126.875,,,"LINESTRING (-98.243475 19.2520674, -98.2435454 19.2521446, -98.2435991 19.2522484, -98.2436769 19.2522826, -98.2445275 19.2525378)",,
848649604,unclassified,False,True,100.315,,,"LINESTRING (-98.2425692 19.25178, -98.243475 19.2520674)",,
"[956460276, 911434375]",residential,False,"[False, True]",276.41700000000003,,,"LINESTRING (-98.2425692 19.25178, -98.2426322 19.2515204, -98.2426358 19.2514875, -98.2426187 19.2514622, -98.2425121 19.2514175, -98.2425021 19.2514058, -98.2425044 19.2513932, -98.2425192 19.251383, -98.2433309 19.2513039, -98.2437526 19.2512779, -98.243475 19.2520674)",,
954135074,unclassified,False,True,56.664,,,"LINESTRING (-98.2425692 19.25178, -98.242412 19.2522675)",,
911434379,unclassified,False,True,8.036,,,"LINESTRING (-98.2405159 19.2484271, -98.2404714 19.2483683)",,
848105588,residential,False,False,126.74799999999999,,,"LINESTRING (-98.2405159 19.2484271, -98.240509 19.2485748, -98.2405153 19.2486641, -98.2405266 19.2487577, -98.2405402 19.2488414, -98.2405543 19.2489215, -98.2407549 19.2495354)",,
