osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes
382305506,True,MEX 45,Carretera Sain Alto-Fresnillo,secondary,90,False,74.82000000000001,"LINESTRING (-103.6430333 23.6390809, -103.6427466 23.6387256, -103.642584 23.638549)",,
894575603,True,,,residential,,False,64.212,"LINESTRING (-103.6430333 23.6390809, -103.6430166 23.638868, -103.6427799 23.6385756)",,
894575606,False,,Aréchiga del Rebote,tertiary,,False,23.482,"LINESTRING (-103.642584 23.638549, -103.6425368 23.6383423)",,
918116718,True,,Aréchiga del Rebote,secondary_link,,False,25.897,"LINESTRING (-103.642584 23.638549, -103.6426097 23.6387807)",,
382305506,True,MEX 45,Carretera Sain Alto-Fresnillo,secondary,90,False,268.854,"LINESTRING (-103.642584 23.638549, -103.6424269 23.6384295, -103.6420813 23.6382638, -103.6417951 23.6381923, -103.6416023 23.6381657, -103.6413952 23.6381612, -103.6411431 23.638197, -103.6409181 23.6382629, -103.6407156 23.6383435, -103.6401476 23.6386018)",,
918116720,True,,Hidalgo,secondary,,False,6.769,"LINESTRING (-103.6412556 23.631026, -103.6412875 23.6309726)",,
894803080,False,,,residential,,True,100.855,"LINESTRING (-103.6412556 23.631026, -103.6418175 23.6313752, -103.6420314 23.6315821)",,
199862772,False,,,residential,,True,9.146,"LINESTRING (-103.6367943 23.6341158, -103.6367477 23.6340455)",,
"[199862761, 199862772, 199862758]",False,,,residential,,False,83.556,"LINESTRING (-103.6367943 23.6341158, -103.63692 23.6343384, -103.6369519 23.6343807, -103.6372087 23.6347636)",yes,
906358034,True,,Hidalgo,secondary,,False,198.971,"LINESTRING (-103.6367943 23.6341158, -103.6380264 23.6334081, -103.6384159 23.6331224)",,
199862751,False,,Aréchiga del Rebote,tertiary,,True,40.438,"LINESTRING (-103.6384159 23.6331224, -103.6386417 23.6334215)",,
894804995,False,,,tertiary,,False,7.622,"LINESTRING (-103.6384159 23.6331224, -103.6383729 23.6330663)",,
906358034,True,,Hidalgo,secondary,,False,14.794,"LINESTRING (-103.6384159 23.6331224, -103.6385253 23.6330349)",,
918116720,True,,Hidalgo,secondary,,False,38.141000000000005,"LINESTRING (-103.6409963 23.6312711, -103.6411464 23.6311535, -103.6412556 23.631026)",,
125250197,False,,Aréchiga,residential,,False,39.43,"LINESTRING (-103.6376651 23.6328307, -103.6374865 23.6325161)",,
"[949550901, 125239366]",False,,Faro,residential,,"[False, True]",216.44299999999998,"LINESTRING (-103.6376651 23.6328307, -103.6379795 23.6326353, -103.6381984 23.6324807, -103.6383933 23.6323176, -103.6384765 23.6322018, -103.6388946 23.6319435, -103.6392216 23.6317277, -103.6391248 23.6316278)",,
125250197,False,,Aréchiga,residential,,True,38.658,"LINESTRING (-103.6376651 23.6328307, -103.6376664 23.6330466, -103.6377122 23.6331715)",,
125239365,False,,Aréchiga del Rebote,tertiary,,True,38.894,"LINESTRING (-103.6391783 23.6340681, -103.6393964 23.6343552)",,
199862779,False,,,residential,,False,120.244,"LINESTRING (-103.6391783 23.6340681, -103.6381893 23.6346584)",,
"[125239365, 199862750, 199862751]",False,,Aréchiga del Rebote,tertiary,,False,90.319,"LINESTRING (-103.6391783 23.6340681, -103.638837 23.6336568, -103.6387439 23.6335447, -103.6386417 23.6334215)",yes,
199862779,False,,,residential,,True,48.999,"LINESTRING (-103.6391783 23.6340681, -103.6394211 23.6339116, -103.6395505 23.6337916)",,
125239365,False,,Aréchiga del Rebote,tertiary,,False,39.436,"LINESTRING (-103.64031 23.6353456, -103.640051 23.635082)",,
125239365,False,,Aréchiga del Rebote,tertiary,,True,199.913,"LINESTRING (-103.64031 23.6353456, -103.6416639 23.6366471)",,
198856768,False,,,residential,,False,34.138,"LINESTRING (-103.64031 23.6353456, -103.6400583 23.6355483)",,
198856768,False,,,residential,,True,76.566,"LINESTRING (-103.64031 23.6353456, -103.6408688 23.6348851)",,
125239365,False,,Aréchiga del Rebote,tertiary,,False,199.913,"LINESTRING (-103.6416639 23.6366471, -103.64031 23.6353456)",,
894575604,False,,Aréchiga del Rebote,tertiary,,False,9.043,"LINESTRING (-103.6416639 23.6366471, -103.6417028 23.6367202)",,
198852195,False,,,residential,,True,80.096,"LINESTRING (-103.6416639 23.6366471, -103.6416868 23.6366685, -103.641811 23.6367841, -103.6422152 23.6371607)",,
125239365,False,,Aréchiga del Rebote,tertiary,,False,36.208,"LINESTRING (-103.6395994 23.6346225, -103.6393964 23.6343552)",,
125239365,False,,Aréchiga del Rebote,tertiary,,True,68.753,"LINESTRING (-103.6395994 23.6346225, -103.640051 23.635082)",,
198856778,False,,,residential,,True,153.636,"LINESTRING (-103.6395994 23.6346225, -103.6408906 23.6339085)",,
125250197,False,,Aréchiga,residential,,True,39.43,"LINESTRING (-103.6374865 23.6325161, -103.6376651 23.6328307)",,
132817790,False,,J. Inf. Aréchiga,residential,,False,6.814,"LINESTRING (-103.6374865 23.6325161, -103.6374492 23.6325364, -103.637429 23.6325474)",,
132817790,False,,J. Inf. Aréchiga,residential,,True,6.314,"LINESTRING (-103.6374865 23.6325161, -103.6375271 23.6324945, -103.6375401 23.6324876)",,
125249250,True,,Hidalgo,secondary,,False,160.38600000000002,"LINESTRING (-103.6396897 23.632106, -103.639523 23.6321929, -103.6384546 23.6329969)",,
906358033,False,,Hidalgo,secondary,,False,65.907,"LINESTRING (-103.6396897 23.632106, -103.6397351 23.6320737, -103.6402063 23.6317492)",,
894549129,False,,,residential,,False,6.755,"LINESTRING (-103.6369922 23.6333854, -103.637023 23.6334392)",,
